单词		词频		占比
le		182		10.201793721973095%
de		122		6.838565022421525%
et		90		5.044843049327354%
,		86		4.820627802690583%
.		57		3.195067264573991%

		53		2.9708520179372195%
l’		41		2.298206278026906%
à		37		2.0739910313901344%
un		36		2.0179372197309418%
pour		19		1.0650224215246635%
d’		18		1.0089686098654709%
mondial		18		1.0089686098654709%
être		17		0.952914798206278%
nous		16		0.8968609865470852%
en		15		0.8408071748878924%
devoir		15		0.8408071748878924%
avoir		14		0.7847533632286996%
sur		13		0.7286995515695067%
monde		12		0.672645739910314%
dans		12		0.672645739910314%
coopération		12		0.672645739910314%
gouvernance		11		0.6165919282511211%
tout		11		0.6165919282511211%
développement		11		0.6165919282511211%
notre		10		0.5605381165919282%
au		9		0.5044843049327354%
que		9		0.5044843049327354%
faire		9		0.5044843049327354%
ce		8		0.4484304932735426%
confiance		8		0.4484304932735426%
international		7		0.3923766816143498%
humanité		7		0.3923766816143498%
il		7		0.3923766816143498%
président		6		0.336322869955157%
Chine		6		0.336322869955157%
paix		6		0.336322869955157%
ensemble		6		0.336322869955157%
plus		6		0.336322869955157%
s’		6		0.336322869955157%
par		6		0.336322869955157%
force		5		0.2802690582959641%
monsieur		5		0.2802690582959641%
France		5		0.2802690582959641%
qui		5		0.2802690582959641%
leur		5		0.2802690582959641%
vue		5		0.2802690582959641%
deux		5		0.2802690582959641%
-		5		0.2802690582959641%
pays		5		0.2802690582959641%
se		5		0.2802690582959641%
peuple		5		0.2802690582959641%
renforcer		5		0.2802690582959641%
économique		5		0.2802690582959641%
meilleur		4		0.2242152466367713%
séminaire		4		0.2242152466367713%
Paris		4		0.2242152466367713%
madame		4		0.2242152466367713%
cher		4		0.2242152466367713%
ami		4		0.2242152466367713%
mon		4		0.2242152466367713%
j’		4		0.2242152466367713%
grand		4		0.2242152466367713%
échange		4		0.2242152466367713%
important		4		0.2242152466367713%
multilatéralisme		4		0.2242152466367713%
autre		4		0.2242152466367713%
mutuel		4		0.2242152466367713%
relation		4		0.2242152466367713%
aujourd’hui		4		0.2242152466367713%
remédier		4		0.2242152466367713%
déficit		4		0.2242152466367713%
concept		4		0.2242152466367713%
consultation		4		0.2242152466367713%
entre		4		0.2242152466367713%
promouvoir		4		0.2242152466367713%
dialogue		4		0.2242152466367713%
convier		4		0.2242152466367713%
gagnant		4		0.2242152466367713%
avec		3		0.1681614349775785%
Emmanuel		3		0.1681614349775785%
macron		3		0.1681614349775785%
positif		3		0.1681614349775785%
je		3		0.1681614349775785%
approfondi		3		0.1681614349775785%
plan		3		0.1681614349775785%
sécurité		3		0.1681614349775785%
Nations		3		0.1681614349775785%
respect		3		0.1681614349775785%
réciproque		3		0.1681614349775785%
bénéfice		3		0.1681614349775785%
stratégique		3		0.1681614349775785%
changement		3		0.1681614349775785%
rester		3		0.1681614349775785%
face		3		0.1681614349775785%
défi		3		0.1681614349775785%
commun		3		0.1681614349775785%
son		3		0.1681614349775785%
avenir		3		0.1681614349775785%
tel		3		0.1681614349775785%
multilatéral		3		0.1681614349775785%
mettre		3		0.1681614349775785%
partager		3		0.1681614349775785%
préconiser		3		0.1681614349775785%
compétition		3		0.1681614349775785%
poursuivre		3		0.1681614349775785%
guerre		3		0.1681614349775785%
durable		3		0.1681614349775785%
réaliser		3		0.1681614349775785%
mondialisation		3		0.1681614349775785%
croissance		3		0.1681614349775785%
mode		3		0.1681614349775785%
économie		3		0.1681614349775785%
sagesse		2		0.11210762331838565%
construction		2		0.11210762331838565%
discours		2		0.11210762331838565%
clôture		2		0.11210762331838565%
sino-françai		2		0.11210762331838565%
mars		2		0.11210762331838565%
Monsieur		2		0.11210762331838565%
chancelière		2		0.11210762331838565%
Angela		2		0.11210762331838565%
Merkel		2		0.11210762331838565%
Jean-Claude		2		0.11210762331838565%
Junker		2		0.11210762331838565%
pendant		2		0.11210762331838565%
hier		2		0.11210762331838565%
discussion		2		0.11210762331838565%
constructif		2		0.11210762331838565%
donner		2		0.11210762331838565%
résultat		2		0.11210762331838565%
bien		2		0.11210762331838565%
lui		2		0.11210762331838565%
convergence		2		0.11210762331838565%
préservation		2		0.11210762331838565%
stabilité		2		0.11210762331838565%
rôle		2		0.11210762331838565%
uni		2		0.11210762331838565%
question		2		0.11210762331838565%
fidèle		2		0.11210762331838565%
travailler		2		0.11210762331838565%
progrès		2		0.11210762331838565%
party		2		0.11210762331838565%
partenariat		2		0.11210762331838565%
global		2		0.11210762331838565%
poser		2		0.11210762331838565%
où		2		0.11210762331838565%
?		2		0.11210762331838565%
jamais		2		0.11210762331838565%
toujours		2		0.11210762331838565%
même		2		0.11210762331838565%
temps		2		0.11210762331838565%
dire		2		0.11210762331838565%
différent		2		0.11210762331838565%
destin		2		0.11210762331838565%
adopter		2		0.11210762331838565%
sécuritaire		2		0.11210762331838565%
climatique		2		0.11210762331838565%
continuer		2		0.11210762331838565%
protectionnisme		2		0.11210762331838565%
système		2		0.11210762331838565%
«		2		0.11210762331838565%
»		2		0.11210762331838565%
matière		2		0.11210762331838565%
régional		2		0.11210762331838565%
OMC		2		0.11210762331838565%
construire		2		0.11210762331838565%
communauté		2		0.11210762331838565%
compréhension		2		0.11210762331838565%
chercher		2		0.11210762331838565%
intérêt		2		0.11210762331838565%
on		2		0.11210762331838565%
civilisation		2		0.11210762331838565%
approfondir		2		0.11210762331838565%
conflit		2		0.11210762331838565%
civil		2		0.11210762331838565%
nouveau		2		0.11210762331838565%
réalisation		2		0.11210762331838565%
pacifique		2		0.11210762331838565%
opposer		2		0.11210762331838565%
voie		2		0.11210762331838565%
moteur		2		0.11210762331838565%
commercial		2		0.11210762331838565%
ne		2		0.11210762331838565%
déjà		2		0.11210762331838565%
ouvert		2		0.11210762331838565%
bâtir		2		0.11210762331838565%
initiative		2		0.11210762331838565%
offrir		2		0.11210762331838565%
domaine		2		0.11210762331838565%
comme		2		0.11210762331838565%
qu’		2		0.11210762331838565%
celui		2		0.11210762331838565%
impulsion		2		0.11210762331838565%
ŒUVRONS		1		0.05605381165919283%
26		1		0.05605381165919283%
2019		1		0.05605381165919283%
m.		1		0.05605381165919283%
Xi		1		0.05605381165919283%
Jinping		1		0.05605381165919283%
république		1		0.05605381165919283%
populaire		1		0.05605381165919283%
mois		1		0.05605381165919283%
printanier		1		0.05605381165919283%
plein		1		0.05605381165919283%
dynamisme		1		0.05605381165919283%
visite		1		0.05605381165919283%
plaisir		1		0.05605381165919283%
assister		1		0.05605381165919283%
cérémonie		1		0.05605381165919283%
participant		1		0.05605381165919283%
sujet		1		0.05605381165919283%
égard		1		0.05605381165919283%
tenir		1		0.05605381165919283%
abord		1		0.05605381165919283%
adresser		1		0.05605381165919283%
salutation		1		0.05605381165919283%
cordial		1		0.05605381165919283%
exprimer		1		0.05605381165919283%
félicitation		1		0.05605381165919283%
succès		1		0.05605381165919283%
travail		1		0.05605381165919283%
entretien		1		0.05605381165919283%
parvenir		1		0.05605381165919283%
consensus		1		0.05605381165919283%
acteur		1		0.05605381165919283%
large		1		0.05605381165919283%
politique		1		0.05605381165919283%
base		1		0.05605381165919283%
solide		1		0.05605381165919283%
concerne		1		0.05605381165919283%
sauvegarde		1		0.05605381165919283%
libre		1		0.05605381165919283%
soutien		1		0.05605381165919283%
actif		1		0.05605381165919283%
majeur		1		0.05605381165919283%
principe		1		0.05605381165919283%
égalité		1		0.05605381165919283%
ouverture		1		0.05605381165919283%
tolérance		1		0.05605381165919283%
défendre		1		0.05605381165919283%
norme		1		0.05605381165919283%
fondamental		1		0.05605381165919283%
régir		1		0.05605381165919283%
amélioration		1		0.05605381165919283%
constituer		1		0.05605381165919283%
promotion		1		0.05605381165919283%
venir		1		0.05605381165919283%
rencontre		1		0.05605381165919283%
quatre		1		0.05605381165919283%
sino-européen		1		0.05605381165919283%
dégager		1		0.05605381165919283%
y		1		0.05605381165919283%
an		1		0.05605381165919283%
office		1		0.05605381165919283%
unie		1		0.05605381165919283%
Genève		1		0.05605381165919283%
suivant		1		0.05605381165919283%
:		1		0.05605381165919283%
connaître		1		0.05605381165919283%
voir		1		0.05605381165919283%
depuis		1		0.05605381165919283%
siècle		1		0.05605381165919283%
thème		1		0.05605381165919283%
époque		1		0.05605381165919283%
confronter		1		0.05605381165919283%
instabilité		1		0.05605381165919283%
incertitude		1		0.05605381165919283%
accru		1		0.05605381165919283%
multiple		1		0.05605381165919283%
chacun		1		0.05605381165919283%
artisan		1		0.05605381165919283%
sort		1		0.05605381165919283%
proverbe		1		0.05605381165919283%
français		1		0.05605381165919283%
aux		1		0.05605381165919283%
grave		1		0.05605381165919283%
planétaire		1		0.05605381165919283%
choix		1		0.05605381165919283%
croisée		1		0.05605381165919283%
chemin		1		0.05605381165919283%
preuve		1		0.05605381165919283%
sens		1		0.05605381165919283%
engagement		1		0.05605381165919283%
passer		1		0.05605381165919283%
action		1		0.05605381165919283%
lieu		1		0.05605381165919283%
observation		1		0.05605381165919283%
maîtriser		1		0.05605381165919283%
premièrement		1		0.05605381165919283%
approche		1		0.05605381165919283%
juste		1		0.05605381165919283%
raisonnable		1		0.05605381165919283%
dossier		1		0.05605381165919283%
brûlant		1		0.05605381165919283%
surgir		1		0.05605381165919283%
après		1		0.05605381165919283%
non-conventionnel		1		0.05605381165919283%
cybersécurité		1		0.05605381165919283%
crise		1		0.05605381165919283%
réfugié		1		0.05605381165919283%
propager		1		0.05605381165919283%
tentation		1		0.05605381165919283%
unilatéralisme		1		0.05605381165919283%
multiplier		1		0.05605381165919283%
mal		1		0.05605381165919283%
d		1		0.05605381165919283%
’		1		0.05605381165919283%
ample		1		0.05605381165919283%
contribution		1		0.05605381165919283%
conjoint		1		0.05605381165919283%
lorsqu’		1		0.05605381165919283%
agir		1		0.05605381165919283%
affaire		1		0.05605381165919283%
activement		1		0.05605381165919283%
démocratisation		1		0.05605381165919283%
règle		1		0.05605381165919283%
porter		1		0.05605381165919283%
haut		1		0.05605381165919283%
lever		1		0.05605381165919283%
étendard		1		0.05605381165919283%
représenter		1		0.05605381165919283%
nation		1		0.05605381165919283%
jouer		1		0.05605381165919283%
pleinement		1		0.05605381165919283%
mécanisme		1		0.05605381165919283%
FMI		1		0.05605381165919283%
banque		1		0.05605381165919283%
g20		1		0.05605381165919283%
Union		1		0.05605381165919283%
européen		1		0.05605381165919283%
deuxièmement		1		0.05605381165919283%
adhésif		1		0.05605381165919283%
actuellement		1		0.05605381165919283%
friction		1		0.05605381165919283%
accentuer		1		0.05605381165919283%
marquer		1		0.05605381165919283%
bras		1		0.05605381165919283%
fer		1		0.05605381165919283%
géopolitique		1		0.05605381165919283%
affaiblir		1		0.05605381165919283%
membre		1		0.05605381165919283%
valeur		1		0.05605381165919283%
terrain		1		0.05605381165919283%
entente		1		0.05605381165919283%
delà		1		0.05605381165919283%
divergence		1		0.05605381165919283%
diminuer		1		0.05605381165919283%
méfiance		1		0.05605381165919283%
franc		1		0.05605381165919283%
recherche		1		0.05605381165919283%
partage		1		0.05605381165919283%
heur		1		0.05605381165919283%
malheur		1		0.05605381165919283%
afin		1		0.05605381165919283%
acceptation		1		0.05605381165919283%
connaissance		1		0.05605381165919283%
rapprochement		1		0.05605381165919283%
représente		1		0.05605381165919283%
aspect		1		0.05605381165919283%
principal		1		0.05605381165919283%
Europe		1		0.05605381165919283%
existe		1		0.05605381165919283%
témoigner		1		0.05605381165919283%
mutuellement		1		0.05605381165919283%
aller		1		0.05605381165919283%
avant		1		0.05605381165919283%
troisièmement		1		0.05605381165919283%
environnement		1		0.05605381165919283%
lequel		1		0.05605381165919283%
trouve		1		0.05605381165919283%
reste		1		0.05605381165919283%
inquiétant		1		0.05605381165919283%
local		1		0.05605381165919283%
perdurer		1		0.05605381165919283%
terrorisme		1		0.05605381165919283%
continue		1		0.05605381165919283%
sévir		1		0.05605381165919283%
population		1		0.05605381165919283%
enfant		1		0.05605381165919283%
particulier		1		0.05605381165919283%
souffrir		1		0.05605381165919283%
coopérative		1		0.05605381165919283%
rejeter		1		0.05605381165919283%
vieux		1		0.05605381165919283%
mentalité		1		0.05605381165919283%
froid		1		0.05605381165919283%
jeu		1		0.05605381165919283%
somme		1		0.05605381165919283%
nul		1		0.05605381165919283%
loi		1		0.05605381165919283%
jungle		1		0.05605381165919283%
valoriser		1		0.05605381165919283%
régler		1		0.05605381165919283%
différend		1		0.05605381165919283%
moyen		1		0.05605381165919283%
recours		1		0.05605381165919283%
rien		1		0.05605381165919283%
menace		1		0.05605381165919283%
tentative		1		0.05605381165919283%
provoquer		1		0.05605381165919283%
ou		1		0.05605381165919283%
attiser		1		0.05605381165919283%
tension		1		0.05605381165919283%
égoïste		1		0.05605381165919283%
rechercher		1		0.05605381165919283%
propre		1		0.05605381165919283%
profit		1		0.05605381165919283%
quitte		1		0.05605381165919283%
nuire		1		0.05605381165919283%
engager		1		0.05605381165919283%
quatrièmement		1		0.05605381165919283%
reflux		1		0.05605381165919283%
anti-mondialisation		1		0.05605381165919283%
monter		1		0.05605381165919283%
effet		1		0.05605381165919283%
négatif		1		0.05605381165919283%
cesser		1		0.05605381165919283%
sentir		1		0.05605381165919283%
disparité		1		0.05605381165919283%
revenu		1		0.05605381165919283%
déséquilibre		1		0.05605381165919283%
espace		1		0.05605381165919283%
devenir		1		0.05605381165919283%
problème		1		0.05605381165919283%
aigu		1		0.05605381165919283%
innovation		1		0.05605381165919283%
trouver		1		0.05605381165919283%
dynamique		1		0.05605381165919283%
coordination		1		0.05605381165919283%
créer		1		0.05605381165919283%
valoir		1		0.05605381165919283%
équité		1		0.05605381165919283%
inclusion		1		0.05605381165919283%
équilibré		1		0.05605381165919283%
bénéfique		1		0.05605381165919283%
sorte		1		0.05605381165919283%
bénéficier		1		0.05605381165919283%
soutenir		1		0.05605381165919283%
réforme		1		0.05605381165919283%
nécessaire		1		0.05605381165919283%
mieux		1		0.05605381165919283%
préserver		1		0.05605381165919283%
sain		1		0.05605381165919283%
ceinture		1		0.05605381165919283%
route		1		0.05605381165919283%
enrichir		1		0.05605381165919283%
permettre		1		0.05605381165919283%
bienvenu		1		0.05605381165919283%
lier		1		0.05605381165919283%
amitié		1		0.05605381165919283%
remonte		1		0.05605381165919283%
loin		1		0.05605381165919283%
année		1		0.05605381165919283%
marque		1		0.05605381165919283%
55		1		0.05605381165919283%
anniversaire		1		0.05605381165919283%
diplomatique		1		0.05605381165919283%
sino-française		1		0.05605381165919283%
déployer		1		0.05605381165919283%
nombreux		1		0.05605381165919283%
recèle		1		0.05605381165919283%
potentialité		1		0.05605381165919283%
c’		1		0.05605381165919283%
tour		1		0.05605381165919283%
Eiffel		1		0.05605381165919283%
contexte		1		0.05605381165919283%
prendre		1		0.05605381165919283%
hauteur		1		0.05605381165919283%
tourner		1		0.05605381165919283%
vers		1		0.05605381165919283%
traditionnel		1		0.05605381165919283%
nucléaire		1		0.05605381165919283%
aérospatiale		1		0.05605381165919283%
agroalimentaire		1		0.05605381165919283%
santé		1		0.05605381165919283%
automobile		1		0.05605381165919283%
accélérer		1		0.05605381165919283%
secteur		1		0.05605381165919283%
fabrication		1		0.05605381165919283%
vert		1		0.05605381165919283%
numérique		1		0.05605381165919283%
intelligence		1		0.05605381165919283%
artificiel		1		0.05605381165919283%
service		1		0.05605381165919283%
financier		1		0.05605381165919283%
milieu		1		0.05605381165919283%
urbain		1		0.05605381165919283%
œuvre		1		0.05605381165919283%
accord		1		0.05605381165919283%
aboutir		1		0.05605381165919283%
sommet		1		0.05605381165919283%
Unies		1		0.05605381165919283%
climat		1		0.05605381165919283%
bien-être		1		0.05605381165919283%
histoire		1		0.05605381165919283%
prospérité		1		0.05605381165919283%
possible		1		0.05605381165919283%
sans		1		0.05605381165919283%
orientation		1		0.05605381165919283%
pensée		1		0.05605381165919283%
avancé		1		0.05605381165919283%
fort		1		0.05605381165919283%
appui		1		0.05605381165919283%
intellectuel		1		0.05605381165919283%
participation		1		0.05605381165919283%
espérer		1		0.05605381165919283%
concerner		1		0.05605381165919283%
maintenir		1		0.05605381165919283%
fluidité		1		0.05605381165919283%
canal		1		0.05605381165919283%
apporter		1		0.05605381165919283%
avènement		1		0.05605381165919283%
vous		1		0.05605381165919283%
remercier		1		0.05605381165919283%
