单词		词频		占比
de		1690		8.804834844222151%
le		1671		8.705845576742732%
et		871		4.537876419714494%
,		756		3.938730853391685%
à		553		2.8811086797957697%
.		538		2.8029592581014904%
l’		499		2.5997707616963637%

		491		2.558091070126081%
nous		328		1.7088673543815776%
d’		315		1.6411378555798686%
un		304		1.5838282796707304%
en		254		1.3233302073564654%
être		227		1.1826612483067627%
avoir		186		0.9690528290090653%
dans		148		0.771074294050224%
pour		126		0.6564551422319475%
développement		115		0.5991455663228092%
que		109		0.5678857976450975%
plus		96		0.5001562988433885%
tout		89		0.4636865687193915%
sur		88		0.45847660727310624%
notre		88		0.45847660727310624%
au		75		0.39074710847139726%
;		75		0.39074710847139726%
devoir		74		0.385537147025112%
leur		72		0.3751172241325414%
renforcer		72		0.3751172241325414%
système		69		0.3594873397936855%
améliorer		66		0.34385745545482965%
faire		63		0.3282275711159737%
service		63		0.3282275711159737%
nouveau		62		0.32301760966968845%
marché		55		0.2865478795456914%
promouvoir		50		0.26049807231426486%
par		48		0.25007814942169426%
politique		48		0.25007814942169426%
il		46		0.2396582265291237%
grand		45		0.2344482650828384%
niveau		45		0.2344482650828384%
réforme		43		0.22402834219026777%
entreprise		42		0.2188183807439825%
-		41		0.2136084192976972%
ce		40		0.20839845785141192%
mettre		40		0.20839845785141192%
national		39		0.20318849640512662%
qualité		39		0.20318849640512662%
chinois		38		0.1979785349588413%
économie		38		0.1979785349588413%
appliquer		37		0.192768573512556%
social		36		0.1875586120662707%
innovation		36		0.1875586120662707%
région		35		0.18234865061998543%
population		35		0.18234865061998543%
«		35		0.18234865061998543%
»		35		0.18234865061998543%
public		35		0.18234865061998543%
son		35		0.18234865061998543%
favoriser		35		0.18234865061998543%
Chine		34		0.1771386891737001%
base		34		0.1771386891737001%
viser		34		0.1771386891737001%
qui		33		0.17192872772741483%
contrôle		33		0.17192872772741483%
économique		33		0.17192872772741483%
emploi		33		0.17192872772741483%
développer		33		0.17192872772741483%
afin		32		0.1667187662811295%
augmenter		32		0.1667187662811295%
contre		31		0.16150880483484423%
réaliser		30		0.15629884338855893%
mécanisme		30		0.15629884338855893%
assurer		30		0.15629884338855893%
rural		30		0.15629884338855893%
continuer		29		0.15108888194227363%
falloir		29		0.15108888194227363%
mener		28		0.14587892049598833%
matière		28		0.14587892049598833%
pays		27		0.14066895904970303%
ainsi		27		0.14066895904970303%
travail		26		0.13545899760341773%
lutte		26		0.13545899760341773%
pourcent		26		0.13545899760341773%
central		25		0.13024903615713243%
production		25		0.13024903615713243%
s’		25		0.13024903615713243%
sécurité		25		0.13024903615713243%
plan		25		0.13024903615713243%
capacité		25		0.13024903615713243%
année		24		0.12503907471084713%
bien		24		0.12503907471084713%
acteur		24		0.12503907471084713%
veiller		24		0.12503907471084713%
se		24		0.12503907471084713%
vie		23		0.11982911326456185%
encourager		23		0.11982911326456185%
projet		23		0.11982911326456185%
investissement		22		0.11461915181827656%
ou		22		0.11461915181827656%
mieux		22		0.11461915181827656%
poursuivre		22		0.11461915181827656%
scientifique		22		0.11461915181827656%
entre		22		0.11461915181827656%
Parti		21		0.10940919037199125%
créer		21		0.10940919037199125%
avec		21		0.10940919037199125%
maintenir		21		0.10940919037199125%
œuvre		21		0.10940919037199125%
international		21		0.10940919037199125%
pauvreté		20		0.10419922892570596%
place		20		0.10419922892570596%
construction		20		0.10419922892570596%
domaine		20		0.10419922892570596%
objectif		19		0.09898926747942065%
taux		19		0.09898926747942065%
zone		19		0.09898926747942065%
protection		19		0.09898926747942065%
accélérer		19		0.09898926747942065%
état		18		0.09377930603313535%
comité		18		0.09377930603313535%
obtenir		18		0.09377930603313535%
croissance		18		0.09377930603313535%
accorder		18		0.09377930603313535%
effort		18		0.09377930603313535%
sans		18		0.09377930603313535%
perfectionner		18		0.09377930603313535%
manière		18		0.09377930603313535%
million		18		0.09377930603313535%
consommation		18		0.09377930603313535%
assurance		18		0.09377930603313535%
mesure		17		0.08856934458685005%
prévention		17		0.08856934458685005%
sorte		17		0.08856934458685005%
garantie		17		0.08856934458685005%
industriel		17		0.08856934458685005%
travailler		17		0.08856934458685005%
financier		17		0.08856934458685005%
environnement		17		0.08856934458685005%
action		17		0.08856934458685005%
technologique		17		0.08856934458685005%
activité		16		0.08335938314056475%
peuple		16		0.08335938314056475%
autre		16		0.08335938314056475%
résultat		16		0.08335938314056475%
édification		16		0.08335938314056475%
secteur		16		0.08335938314056475%
pouvoir		16		0.08335938314056475%
faveur		16		0.08335938314056475%
rôle		16		0.08335938314056475%
soutien		16		0.08335938314056475%
personne		16		0.08335938314056475%
campagne		16		0.08335938314056475%
perfectionneron		16		0.08335938314056475%
ouverture		15		0.07814942169427946%
étranger		15		0.07814942169427946%
fonds		15		0.07814942169427946%
administratif		15		0.07814942169427946%
industrie		15		0.07814942169427946%
stratégie		15		0.07814942169427946%
haut		15		0.07814942169427946%
coopération		15		0.07814942169427946%
gouvernement		14		0.07293946024799416%
société		14		0.07293946024799416%
commerce		14		0.07293946024799416%
—		14		0.07293946024799416%
bien-être		14		0.07293946024799416%
difficulté		14		0.07293946024799416%
yuan		14		0.07293946024799416%
davantage		14		0.07293946024799416%
district		14		0.07293946024799416%
risque		14		0.07293946024799416%
urbain		14		0.07293946024799416%
aider		13		0.06772949880170887%
crédit		13		0.06772949880170887%
intérêt		13		0.06772949880170887%
divers		13		0.06772949880170887%
tâche		13		0.06772949880170887%
accroître		13		0.06772949880170887%
revenu		13		0.06772949880170887%
habitant		13		0.06772949880170887%
mise		13		0.06772949880170887%
profondeur		13		0.06772949880170887%
technologie		13		0.06772949880170887%
optimiser		13		0.06772949880170887%
loi		13		0.06772949880170887%
éducation		13		0.06772949880170887%
traitement		13		0.06772949880170887%
premier		12		0.06251953735542357%
affaire		12		0.06251953735542357%
covid-19		12		0.06251953735542357%
général		12		0.06251953735542357%
consolider		12		0.06251953735542357%
moyen		12		0.06251953735542357%
permettre		12		0.06251953735542357%
produit		12		0.06251953735542357%
professionnel		12		0.06251953735542357%
terre		12		0.06251953735542357%
soutenir		12		0.06251953735542357%
fondamental		12		0.06251953735542357%
succès		12		0.06251953735542357%
approfondir		12		0.06251953735542357%
spécial		12		0.06251953735542357%
esprit		12		0.06251953735542357%
important		12		0.06251953735542357%
énergie		12		0.06251953735542357%
quinquennal		12		0.06251953735542357%
Xi		11		0.05730957590913828%
Jinping		11		0.05730957590913828%
stratégique		11		0.05730957590913828%
monde		11		0.05730957590913828%
toujours		11		0.05730957590913828%
permanent		11		0.05730957590913828%
pas		11		0.05730957590913828%
stabiliser		11		0.05730957590913828%
milliard		11		0.05730957590913828%
ville		11		0.05730957590913828%
épidémie		11		0.05730957590913828%
tel		11		0.05730957590913828%
utilisation		11		0.05730957590913828%
enseignement		11		0.05730957590913828%
culturel		11		0.05730957590913828%
élargir		11		0.05730957590913828%
réduire		11		0.05730957590913828%
gestion		11		0.05730957590913828%
même		10		0.05209961446285298%
principal		10		0.05209961446285298%
extérieur		10		0.05209961446285298%
modernisation		10		0.05209961446285298%
certain		10		0.05209961446285298%
condition		10		0.05209961446285298%
capital		10		0.05209961446285298%
stabilité		10		0.05209961446285298%
chaîne		10		0.05209961446285298%
approvisionnement		10		0.05209961446285298%
garantir		10		0.05209961446285298%
progresser		10		0.05209961446285298%
réduction		10		0.05209961446285298%
échelon		10		0.05209961446285298%
pib		10		0.05209961446285298%
expérience		10		0.05209961446285298%
prix		10		0.05209961446285298%
aide		10		0.05209961446285298%
apporter		10		0.05209961446285298%
local		10		0.05209961446285298%
eau		10		0.05209961446285298%
droit		10		0.05209961446285298%
échange		10		0.05209961446285298%
régional		10		0.05209961446285298%
centre		10		0.05209961446285298%
:		10		0.05209961446285298%
avancer		10		0.05209961446285298%
médical		10		0.05209961446285298%
intérieur		10		0.05209961446285298%
établir		10		0.05209961446285298%
principe		10		0.05209961446285298%
pilote		10		0.05209961446285298%
militaire		10		0.05209961446285298%
global		9		0.046889653016567674%
prendre		9		0.046889653016567674%
déployer		9		0.046889653016567674%
situation		9		0.046889653016567674%
santé		9		0.046889653016567674%
fiscal		9		0.046889653016567674%
ensemble		9		0.046889653016567674%
réel		9		0.046889653016567674%
meilleur		9		0.046889653016567674%
ligne		9		0.046889653016567674%
assistance		9		0.046889653016567674%
budgétaire		9		0.046889653016567674%
encore		9		0.046889653016567674%
force		9		0.046889653016567674%
selon		9		0.046889653016567674%
propriété		9		0.046889653016567674%
amélioration		9		0.046889653016567674%
percée		9		0.046889653016567674%
valeur		9		0.046889653016567674%
vers		9		0.046889653016567674%
offre		9		0.046889653016567674%
comme		9		0.046889653016567674%
armée		9		0.046889653016567674%
qu’		9		0.046889653016567674%
bon		9		0.046889653016567674%
façon		9		0.046889653016567674%
demande		9		0.046889653016567674%
répartition		9		0.046889653016567674%
élever		9		0.046889653016567674%
accès		9		0.046889653016567674%
rendre		9		0.046889653016567674%
soumettre		8		0.041679691570282375%
face		8		0.041679691570282375%
sous		8		0.041679691570282375%
intégral		8		0.041679691570282375%
fixer		8		0.041679691570282375%
socialiste		8		0.041679691570282375%
nécessaire		8		0.041679691570282375%
[		8		0.041679691570282375%
initiative		8		0.041679691570282375%
administration		8		0.041679691570282375%
pme		8		0.041679691570282375%
dont		8		0.041679691570282375%
commercial		8		0.041679691570282375%
jouer		8		0.041679691570282375%
masse		8		0.041679691570282375%
naturel		8		0.041679691570282375%
destiner		8		0.041679691570282375%
travailleur		8		0.041679691570282375%
écologique		8		0.041679691570282375%
lancer		8		0.041679691570282375%
clé		8		0.041679691570282375%
différent		8		0.041679691570282375%
stable		8		0.041679691570282375%
frais		8		0.041679691570282375%
responsabilité		8		0.041679691570282375%
défi		8		0.041679691570282375%
socialisme		8		0.041679691570282375%
milieu		8		0.041679691570282375%
celui		8		0.041679691570282375%
soin		8		0.041679691570282375%
culture		8		0.041679691570282375%
