单词		词频		占比
le		64		8.34419817470665%
de		56		7.301173402868318%

		30		3.911342894393742%
et		26		3.389830508474576%
.		24		3.129074315514994%
,		23		2.9986962190352022%
à		16		2.0860495436766624%
un		15		1.955671447196871%
l’		15		1.955671447196871%
climatique		11		1.4341590612777053%
en		10		1.303780964797914%
sur		9		1.1734028683181226%
au		8		1.0430247718383312%
plus		8		1.0430247718383312%
d’		8		1.0430247718383312%
pour		7		0.9126466753585397%
Chine		6		0.7822685788787485%
être		6		0.7822685788787485%
grand		5		0.651890482398957%
pays		5		0.651890482398957%
accord		5		0.651890482398957%
Paris		5		0.651890482398957%
nous		5		0.651890482398957%
notre		5		0.651890482398957%
nouveau		5		0.651890482398957%
tout		5		0.651890482398957%
développement		5		0.651890482398957%
avoir		4		0.5215123859191656%
œuvre		4		0.5215123859191656%
faire		4		0.5215123859191656%
gouvernance		4		0.5215123859191656%
dans		4		0.5215123859191656%
gagnant		4		0.5215123859191656%
apporter		4		0.5215123859191656%
contribution		4		0.5215123859191656%
son		4		0.5215123859191656%
leur		4		0.5215123859191656%
vert		4		0.5215123859191656%
ouvrir		3		0.3911342894393742%
réponse		3		0.3911342894393742%
changement		3		0.3911342894393742%
ambition		3		0.3911342894393742%
que		3		0.3911342894393742%
mondial		3		0.3911342894393742%
:		3		0.3911342894393742%
par		3		0.3911342894393742%
commun		3		0.3911342894393742%
ne		3		0.3911342894393742%
mais		3		0.3911342894393742%
capacité		3		0.3911342894393742%
niveau		3		0.3911342894393742%
étape		2		0.2607561929595828%
sommet		2		0.2607561929595828%
cher		2		0.2607561929595828%
collègue		2		0.2607561929595828%
ce		2		0.2607561929595828%
il		2		0.2607561929595828%
adopter		2		0.2607561929595828%
avec		2		0.2607561929595828%
politique		2		0.2607561929595828%
mise		2		0.2607561929595828%
soutien		2		0.2607561929595828%
international		2		0.2607561929595828%
où		2		0.2607561929595828%
monde		2		0.2607561929595828%
j’		2		0.2607561929595828%
ici		2		0.2607561929595828%
effort		2		0.2607561929595828%
coopération		2		0.2607561929595828%
-		2		0.2607561929595828%
défi		2		0.2607561929595828%
