单词		词频		占比
le		292		8.33095577746077%
de		250		7.132667617689016%
et		164		4.679029957203994%
,		126		3.5948644793152638%
.		112		3.1954350927246793%
l’		95		2.710413694721826%

		89		2.5392296718972895%
à		77		2.1968616262482166%
un		70		1.9971469329529243%
être		62		1.768901569186876%
d’		54		1.5406562054208273%
avoir		53		1.5121255349500713%
Afrique		51		1.4550641940085591%
en		50		1.4265335235378032%
coopération		44		1.2553495007132667%
Chine		43		1.2268188302425107%
dans		35		0.9985734664764622%
pour		25		0.7132667617689016%
plus		25		0.7132667617689016%
africain		24		0.6847360912981455%
développement		22		0.6276747503566333%
avec		20		0.5706134094151213%
sur		18		0.5135520684736091%
fcsa		18		0.5135520684736091%
au		18		0.5135520684736091%
s’		17		0.48502139800285304%
-		16		0.456490727532097%
relation		16		0.456490727532097%
leur		16		0.456490727532097%
nouveau		15		0.42796005706134094%
sino-africain		15		0.42796005706134094%
pays		15		0.42796005706134094%
nous		15		0.42796005706134094%
son		14		0.3994293865905849%
faire		14		0.3994293865905849%
international		14		0.3994293865905849%
chinois		13		0.37089871611982883%
que		13		0.37089871611982883%
grand		12		0.34236804564907275%
se		12		0.34236804564907275%
lui		12		0.34236804564907275%
devoir		12		0.34236804564907275%
par		11		0.31383737517831667%
sino-africaine		11		0.31383737517831667%
échange		11		0.31383737517831667%
communauté		10		0.28530670470756064%
tout		10		0.28530670470756064%
toujours		10		0.28530670470756064%
ne		10		0.28530670470756064%
Xi		9		0.25677603423680456%
Jinping		9		0.25677603423680456%
solidarité		9		0.25677603423680456%
20		8		0.2282453637660485%
président		8		0.2282453637660485%
ce		8		0.2282453637660485%
il		8		0.2282453637660485%
amitié		8		0.2282453637660485%
intérêt		8		0.2282453637660485%
construction		8		0.2282453637660485%
covid-19		8		0.2282453637660485%
an		7		0.19971469329529246%
forum		7		0.19971469329529246%
important		7		0.19971469329529246%
notre		7		0.19971469329529246%
sans		7		0.19971469329529246%
partager		7		0.19971469329529246%
entre		7		0.19971469329529246%
jamais		7		0.19971469329529246%
ensemble		7		0.19971469329529246%
monde		7		0.19971469329529246%
paix		6		0.17118402282453637%
mutuellement		6		0.17118402282453637%
niveau		6		0.17118402282453637%
aujourd’hui		6		0.17118402282453637%
autre		6		0.17118402282453637%
principe		6		0.17118402282453637%
«		6		0.17118402282453637%
bon		6		0.17118402282453637%
»		6		0.17118402282453637%
contre		6		0.17118402282453637%
qui		6		0.17118402282453637%
pas		6		0.17118402282453637%
commun		5		0.14265335235378032%
créer		5		0.14265335235378032%
porter		5		0.14265335235378032%
jour		5		0.14265335235378032%
politique		5		0.14265335235378032%
partenariat		5		0.14265335235378032%
global		5		0.14265335235378032%
économique		5		0.14265335235378032%
projet		5		0.14265335235378032%
avancer		5		0.14265335235378032%
avenir		5		0.14265335235378032%
continent		5		0.14265335235378032%
sommet		5		0.14265335235378032%
soutien		5		0.14265335235378032%
face		5		0.14265335235378032%
travailler		5		0.14265335235378032%
comme		5		0.14265335235378032%
succès		4		0.11412268188302425%
année		4		0.11412268188302425%
haut		4		0.11412268188302425%
pragmatique		4		0.11412268188302425%
résultat		4		0.11412268188302425%
mutuel		4		0.11412268188302425%
cesse		4		0.11412268188302425%
stratégique		4		0.11412268188302425%
investissement		4		0.11412268188302425%
premier		4		0.11412268188302425%
recherche		4		0.11412268188302425%
ainsi		4		0.11412268188302425%
deux		4		0.11412268188302425%
pouvoir		4		0.11412268188302425%
matière		4		0.11412268188302425%
mettre		4		0.11412268188302425%
majeur		4		0.11412268188302425%
apporter		4		0.11412268188302425%
contribuer		4		0.11412268188302425%
renforcer		4		0.11412268188302425%
côte		4		0.11412268188302425%
soutenir		4		0.11412268188302425%
esprit		4		0.11412268188302425%
n’		4		0.11412268188302425%
peuple		4		0.11412268188302425%
épreuve		4		0.11412268188302425%
anniversaire		3		0.08559201141226819%
état		3		0.08559201141226819%
envoyer		3		0.08559201141226819%
y		3		0.08559201141226819%
bénéfique		3		0.08559201141226819%
depuis		3		0.08559201141226819%
lors		3		0.08559201141226819%
mécanisme		3		0.08559201141226819%
écouler		3		0.08559201141226819%
marquer		3		0.08559201141226819%
engagement		3		0.08559201141226819%
concret		3		0.08559201141226819%
celui		3		0.08559201141226819%
élevé		3		0.08559201141226819%
milliard		3		0.08559201141226819%
fois		3		0.08559201141226819%
commercial		3		0.08559201141226819%
pendant		3		0.08559201141226819%
partenaire		3		0.08559201141226819%
nombreux		3		0.08559201141226819%
santé		3		0.08559201141226819%
attacher		3		0.08559201141226819%
bien		3		0.08559201141226819%
encore		3		0.08559201141226819%
Beijing		3		0.08559201141226819%
historique		3		0.08559201141226819%
lutte		3		0.08559201141226819%
tenir		3		0.08559201141226819%
qu’		3		0.08559201141226819%
dynamique		3		0.08559201141226819%
capacité		3		0.08559201141226819%
œuvre		3		0.08559201141226819%
initiative		3		0.08559201141226819%
changement		3		0.08559201141226819%
désormais		3		0.08559201141226819%
virus		3		0.08559201141226819%
toucher		3		0.08559201141226819%
œuvrer		3		0.08559201141226819%
multilatéralisme		3		0.08559201141226819%
fondamental		3		0.08559201141226819%
contribution		3		0.08559201141226819%
diplomatie		3		0.08559201141226819%
Sud-Sud		3		0.08559201141226819%
agir		3		0.08559201141226819%
voie		3		0.08559201141226819%
jouer		3		0.08559201141226819%
rôle		3		0.08559201141226819%
membre		3		0.08559201141226819%
action		3		0.08559201141226819%
rester		3		0.08559201141226819%
ami		3		0.08559201141226819%
dire		3		0.08559201141226819%
exemple		3		0.08559201141226819%
accroître		3		0.08559201141226819%
continuer		3		0.08559201141226819%
approfondir		3		0.08559201141226819%
où		3		0.08559201141226819%
circuit		3		0.08559201141226819%
vers		2		0.05706134094151213%
affaire		2		0.05706134094151213%
étranger		2		0.05706134094151213%
octobre		2		0.05706134094151213%
2020		2		0.05706134094151213%
(		2		0.05706134094151213%
)		2		0.05706134094151213%
siècle		2		0.05706134094151213%
fraternel		2		0.05706134094151213%
suivre		2		0.05706134094151213%
temps		2		0.05706134094151213%
famille		2		0.05706134094151213%
propre		2		0.05706134094151213%
dialogue		2		0.05706134094151213%
entrer		2		0.05706134094151213%
phase		2		0.05706134094151213%
orientation		2		0.05706134094151213%
gagner		2		0.05706134094151213%
profondeur		2		0.05706134094151213%
type		2		0.05706134094151213%
avant		2		0.05706134094151213%
développer		2		0.05706134094151213%
:		2		0.05706134094151213%
dollar		2		0.05706134094151213%
américain		2		0.05706134094151213%
environ		2		0.05706134094151213%
2000		2		0.05706134094151213%
établir		2		0.05706134094151213%
hauteur		2		0.05706134094151213%
UA		2		0.05706134094151213%
ligne		2		0.05706134094151213%
domaine		2		0.05706134094151213%
humain		2		0.05706134094151213%
sécurité		2		0.05706134094151213%
connaître		2		0.05706134094151213%
progrès		2		0.05706134094151213%
sincérité		2		0.05706134094151213%
réel		2		0.05706134094151213%
foi		2		0.05706134094151213%
solide		2		0.05706134094151213%
multiplier		2		0.05706134094151213%
base		2		0.05706134094151213%
tant		2		0.05706134094151213%
dirigeant		2		0.05706134094151213%
2018		2		0.05706134094151213%
dernier		2		0.05706134094151213%
moment		2		0.05706134094151213%
crucial		2		0.05706134094151213%
extraordinaire		2		0.05706134094151213%
côté		2		0.05706134094151213%
intensité		2		0.05706134094151213%
précédent		2		0.05706134094151213%
rien		2		0.05706134094151213%
participer		2		0.05706134094151213%
huit		2		0.05706134094151213%
multilatéral		2		0.05706134094151213%
bilatérau		2		0.05706134094151213%
accélérer		2		0.05706134094151213%
transformation		2		0.05706134094151213%
public		2		0.05706134094151213%
