单词		词频		占比
le		104		6.942590120160213%
de		87		5.807743658210948%
,		55		3.6715620827770366%
et		53		3.538050734312417%

		52		3.4712950600801067%
.		52		3.4712950600801067%
un		45		3.0040053404539386%
à		33		2.202937249666222%
avoir		31		2.069425901201602%
l’		27		1.8024032042723632%
être		22		1.4686248331108143%
d’		21		1.4018691588785046%
nous		21		1.4018691588785046%
notre		19		1.268357810413885%
dans		15		1.0013351134846462%
pour		14		0.9345794392523363%
chinois		14		0.9345794392523363%
tout		13		0.8678237650200267%
que		13		0.8678237650200267%
en		12		0.801068090787717%
grand		9		0.6008010680907877%
au		9		0.6008010680907877%
ce		9		0.6008010680907877%
j’		9		0.6008010680907877%
je		8		0.5340453938584779%
pays		8		0.5340453938584779%
avec		8		0.5340453938584779%
peuple		8		0.5340453938584779%
qu’		8		0.5340453938584779%
;		8		0.5340453938584779%
an		7		0.46728971962616817%
année		7		0.46728971962616817%
qui		7		0.46728971962616817%
sur		7		0.46728971962616817%
effort		7		0.46728971962616817%
Chine		7		0.46728971962616817%
il		7		0.46728971962616817%
nouveau		6		0.4005340453938585%
s’		6		0.4005340453938585%
fleuve		6		0.4005340453938585%
nation		5		0.33377837116154874%
-		5		0.33377837116154874%
plus		5		0.33377837116154874%
histoire		4		0.26702269692923897%
Parti		4		0.26702269692923897%
deux		4		0.26702269692923897%
vers		4		0.26702269692923897%
ou		4		0.26702269692923897%
pouvoir		4		0.26702269692923897%
ne		4		0.26702269692923897%
leur		4		0.26702269692923897%
monde		4		0.26702269692923897%
2022		3		0.20026702269692925%
vous		3		0.20026702269692925%
mon		3		0.20026702269692925%
meilleur		3		0.20026702269692925%
construction		3		0.20026702269692925%
chemin		3		0.20026702269692925%
faire		3		0.20026702269692925%
preuve		3		0.20026702269692925%
c’		3		0.20026702269692925%
contribution		3		0.20026702269692925%
voir		3		0.20026702269692925%
son		3		0.20026702269692925%
se		3		0.20026702269692925%
réaliser		3		0.20026702269692925%
cent		3		0.20026702269692925%
écouler		3		0.20026702269692925%
mission		3		0.20026702269692925%
n’		3		0.20026702269692925%
dire		3		0.20026702269692925%
engager		3		0.20026702269692925%
long		3		0.20026702269692925%
aussi		3		0.20026702269692925%
beaucoup		3		0.20026702269692925%
rendre		3		0.20026702269692925%
toujours		3		0.20026702269692925%
aspiration		3		0.20026702269692925%
même		3		0.20026702269692925%
Jaune		3		0.20026702269692925%
«		3		0.20026702269692925%
»		3		0.20026702269692925%
patrie		3		0.20026702269692925%
covid-19		3		0.20026702269692925%
armée		3		0.20026702269692925%
avenir		3		0.20026702269692925%
président		2		0.13351134846461948%
aller		2		0.13351134846461948%
bientôt		2		0.13351134846461948%
depuis		2		0.13351134846461948%
Beijing		2		0.13351134846461948%
vivre		2		0.13351134846461948%
historique		2		0.13351134846461948%
marche		2		0.13351134846461948%
plan		2		0.13351134846461948%
avancer		2		0.13351134846461948%
renouveau		2		0.13351134846461948%
assiduité		2		0.13351134846461948%
travail		2		0.13351134846461948%
entreprise		2		0.13351134846461948%
dynamique		2		0.13351134846461948%
vigoureux		2		0.13351134846461948%
progrès		2		0.13351134846461948%
dernier		2		0.13351134846461948%
parti		2		0.13351134846461948%
communiste		2		0.13351134846461948%
PCC		2		0.13351134846461948%
vif		2		0.13351134846461948%
rappeler		2		0.13351134846461948%
parcourir		2		0.13351134846461948%
détermination		2		0.13351134846461948%
accomplissement		2		0.13351134846461948%
devoir		2		0.13351134846461948%
engagement		2		0.13351134846461948%
poursuivre		2		0.13351134846461948%
adopter		2		0.13351134846461948%
inspirer		2		0.13351134846461948%
comme		2		0.13351134846461948%
terme		2		0.13351134846461948%
agir		2		0.13351134846461948%
chaque		2		0.13351134846461948%
lors		2		0.13351134846461948%
m’		2		0.13351134846461948%
me		2		0.13351134846461948%
chez		2		0.13351134846461948%
encore		2		0.13351134846461948%
cœur		2		0.13351134846461948%
quoi		2		0.13351134846461948%
œuvrer		2		0.13351134846461948%
travailler		2		0.13351134846461948%
région		2		0.13351134846461948%
construire		2		0.13351134846461948%
reste		2		0.13351134846461948%
nord		2		0.13351134846461948%
migration		2		0.13351134846461948%
retour		2		0.13351134846461948%
lui		2		0.13351134846461948%
...		2		0.13351134846461948%
nature		2		0.13351134846461948%
fort		2		0.13351134846461948%
’		2		0.13351134846461948%
lutte		2		0.13351134846461948%
contre		2		0.13351134846461948%
solidarité		2		0.13351134846461948%
populaire		2		0.13351134846461948%
par		2		0.13351134846461948%
prospérité		2		0.13351134846461948%
unité		2		0.13351134846461948%
compatriote		2		0.13351134846461948%
main		2		0.13351134846461948%
étranger		2		0.13351134846461948%
organisation		2		0.13351134846461948%
international		2		0.13351134846461948%
partager		2		0.13351134846461948%
olympique		2		0.13351134846461948%
hiver		2		0.13351134846461948%
allocution		1		0.06675567423230974%
Xi		1		0.06675567423230974%
Jinping		1		0.06675567423230974%
bonjour		1		0.06675567423230974%
débuter		1		0.06675567423230974%
adresse		1		0.06675567423230974%
vœu		1		0.06675567423230974%
achever		1		0.06675567423230974%
importance		1		0.06675567423230974%
exceptionnel		1		0.06675567423230974%
événement		1		0.06675567423230974%
marquer		1		0.06675567423230974%
jalon		1		0.06675567423230974%
état		1		0.06675567423230974%
convergence		1		0.06675567423230974%
objectif		1		0.06675567423230974%
centenaire		1		0.06675567423230974%
entamer		1		0.06675567423230974%
socialiste		1		0.06675567423230974%
moderne		1		0.06675567423230974%
désormais		1		0.06675567423230974%
confiance		1		0.06675567423230974%
durant		1		0.06675567423230974%
champ		1		0.06675567423230974%
quartier		1		0.06675567423230974%
habitation		1		0.06675567423230974%
école		1		0.06675567423230974%
hôpital		1		0.06675567423230974%
caserne		1		0.06675567423230974%
institut		1		0.06675567423230974%
recherche		1		0.06675567423230974%
récolte		1		0.06675567423230974%
travers		1		0.06675567423230974%
temps		1		0.06675567423230974%
court		1		0.06675567423230974%
éprouver		1		0.06675567423230974%
résiliente		1		0.06675567423230974%
adorable		1		0.06675567423230974%
admirable		1		0.06675567423230974%
développement		1		0.06675567423230974%
continus		1		0.06675567423230974%
œuvre		1		0.06675567423230974%
premier		1		0.06675567423230974%
juillet		1		0.06675567423230974%
célébrer		1		0.06675567423230974%
solennellement		1		0.06675567423230974%
100		1		0.06675567423230974%
anniversaire		1		0.06675567423230974%
fondation		1		0.06675567423230974%
(		1		0.06675567423230974%
)		1		0.06675567423230974%
porte		1		0.06675567423230974%
Tian’		1		0.06675567423230974%
anmen		1		0.06675567423230974%
chacun		1		0.06675567423230974%
entre		1		0.06675567423230974%
remplir		1		0.06675567423230974%
émotion		1		0.06675567423230974%
extraordinaire		1		0.06675567423230974%
conduire		1		0.06675567423230974%
centaine		1		0.06675567423230974%
million		1		0.06675567423230974%
braver		1		0.06675567423230974%
multiple		1		0.06675567423230974%
épreuve		1		0.06675567423230974%
défi		1		0.06675567423230974%
inébranlable		1		0.06675567423230974%
spectaculaire		1		0.06675567423230974%
épique		1		0.06675567423230974%
cours		1		0.06675567423230974%
réussir		1		0.06675567423230974%
rester		1		0.06675567423230974%
fidèle		1		0.06675567423230974%
initial		1		0.06675567423230974%
vigoureusement		1		0.06675567423230974%
résolument		1		0.06675567423230974%
hauteur		1		0.06675567423230974%
époque		1		0.06675567423230974%
attente		1		0.06675567423230974%
sixième		1		0.06675567423230974%
plénum		1		0.06675567423230974%
xix		1		0.06675567423230974%
comité		1		0.06675567423230974%
central		1		0.06675567423230974%
troisième		1		0.06675567423230974%
résolution		1		0.06675567423230974%
question		1		0.06675567423230974%
encourager		1		0.06675567423230974%
expérience		1		0.06675567423230974%
conversation		1		0.06675567423230974%
Mao		1		0.06675567423230974%
Zedong		1		0.06675567423230974%
Monsieur		1		0.06675567423230974%
Huang		1		0.06675567423230974%
Yanpei		1		0.06675567423230974%
maison		1		0.06675567423230974%
grotte		1		0.06675567423230974%
Yan’		1		0.06675567423230974%
courageusement		1		0.06675567423230974%
auto-révolution		1		0.06675567423230974%
conserver		1		0.06675567423230974%
initiative		1		0.06675567423230974%
pas		1		0.06675567423230974%
sans		1		0.06675567423230974%
peine		1		0.06675567423230974%
jour		1		0.06675567423230974%
lendemain		1		0.06675567423230974%
ni		1		0.06675567423230974%
simplement		1		0.06675567423230974%
coup		1		0.06675567423230974%
tambour		1		0.06675567423230974%
vision		1		0.06675567423230974%
préparer		1		0.06675567423230974%
moindre		1		0.06675567423230974%
risque		1		0.06675567423230974%
éventuel		1		0.06675567423230974%
garder		1		0.06675567423230974%
persévérance		1		0.06675567423230974%
stratégique		1		0.06675567423230974%
adage		1		0.06675567423230974%
large		1		0.06675567423230974%
délicatesse		1		0.06675567423230974%
minutie		1		0.06675567423230974%
priorité		1		0.06675567423230974%
énorme		1		0.06675567423230974%
complexe		1		0.06675567423230974%
revenir		1		0.06675567423230974%
fond		1		0.06675567423230974%
servir		1		0.06675567423230974%
quotidien		1		0.06675567423230974%
ménage		1		0.06675567423230974%
écouter		1		0.06675567423230974%
visite		1		0.06675567423230974%
étude		1		0.06675567423230974%
terrain		1		0.06675567423230974%
très		1		0.06675567423230974%
habitant		1		0.06675567423230974%
local		1		0.06675567423230974%
demander		1		0.06675567423230974%
fois		1		0.06675567423230974%
difficulté		1		0.06675567423230974%
garde		1		0.06675567423230974%
préoccupation		1		0.06675567423230974%
réfléchir		1		0.06675567423230974%
rural		1		0.06675567423230974%
moi		1		0.06675567423230974%
pauvreté		1		0.06675567423230974%
grâce		1		0.06675567423230974%
aux		1		0.06675567423230974%
constant		1		0.06675567423230974%
plusieurs		1		0.06675567423230974%
génération		1		0.06675567423230974%
personne		1		0.06675567423230974%
autrefois		1		0.06675567423230974%
démunir		1		0.06675567423230974%
soucier		1		0.06675567423230974%
nourriture		1		0.06675567423230974%
habillement		1		0.06675567423230974%
accès		1		0.06675567423230974%
éducation		1		0.06675567423230974%
logement		1		0.06675567423230974%
assurance		1		0.06675567423230974%
maladie		1		0.06675567423230974%
société		1		0.06675567423230974%
moyenne		1		0.06675567423230974%
aisance		1		0.06675567423230974%
élimination		1		0.06675567423230974%
extrême		1		0.06675567423230974%
pauvreter		1		0.06675567423230974%
honorer		1		0.06675567423230974%
envers		1		0.06675567423230974%
apporter		1		0.06675567423230974%
vie		1		0.06675567423230974%
contenter		1		0.06675567423230974%
obtenir		1		0.06675567423230974%
bien		1		0.06675567423230974%
gérer		1		0.06675567423230974%
millénaire		1		0.06675567423230974%
neuf		1		0.06675567423230974%
province		1		0.06675567423230974%
autonome		1		0.06675567423230974%
amont		1		0.06675567423230974%
aval		1		0.06675567423230974%
Yangtsé		1		0.06675567423230974%
nourricier		1		0.06675567423230974%
limpide		1		0.06675567423230974%
lac		1		0.06675567423230974%
Qinghai		1		0.06675567423230974%
majestueux		1		0.06675567423230974%
Yarlung		1		0.06675567423230974%
Tsangpo		1		0.06675567423230974%
adduction		1		0.06675567423230974%
eau		1		0.06675567423230974%
Sud		1		0.06675567423230974%
projet		1		0.06675567423230974%
siècle		1		0.06675567423230974%
forêt		1		0.06675567423230974%
Saihanba		1		0.06675567423230974%
bel		1		0.06675567423230974%
verdure		1		0.06675567423230974%
carte		1		0.06675567423230974%
éléphant		1		0.06675567423230974%
Yunnan		1		0.06675567423230974%
antilope		1		0.06675567423230974%
Tibet		1		0.06675567423230974%
autant		1		0.06675567423230974%
exemple		1		0.06675567423230974%
démontrer		1		0.06675567423230974%
si		1		0.06675567423230974%
respecter		1		0.06675567423230974%
récompenser		1		0.06675567423230974%
2021		1		0.06675567423230974%
témoin		1		0.06675567423230974%
voix		1		0.06675567423230974%
moment		1		0.06675567423230974%
inoubliable		1		0.06675567423230974%
:		1		0.06675567423230974%
jeune		1		0.06675567423230974%
devant		1		0.06675567423230974%
l		1		0.06675567423230974%
amour		1		0.06675567423230974%
pur		1		0.06675567423230974%
mère		1		0.06675567423230974%
affirmer		1		0.06675567423230974%
affection		1		0.06675567423230974%
rover		1		0.06675567423230974%
Zhurong		1		0.06675567423230974%
explore		1		0.06675567423230974%
Mars		1		0.06675567423230974%
satellite		1		0.06675567423230974%
Xihe		1		0.06675567423230974%
soleil		1		0.06675567423230974%
module		1		0.06675567423230974%
Tianhe		1		0.06675567423230974%
navigue		1		0.06675567423230974%
parmi		1		0.06675567423230974%
étoile		1		0.06675567423230974%
athlète		1		0.06675567423230974%
donner		1		0.06675567423230974%
uni		1		0.06675567423230974%
résoudre		1		0.06675567423230974%
population		1		0.06675567423230974%
sinistré		1		0.06675567423230974%
reconstruction		1		0.06675567423230974%
membre		1		0.06675567423230974%
Libération		1		0.06675567423230974%
police		1		0.06675567423230974%
protéger		1		0.06675567423230974%
innombrable		1		0.06675567423230974%
héros		1		0.06675567423230974%
méconnaître		1		0.06675567423230974%
dévouement		1		0.06675567423230974%
générer		1		0.06675567423230974%
avant		1		0.06675567423230974%
ère		1		0.06675567423230974%
stabilité		1		0.06675567423230974%
Hong		1		0.06675567423230974%
Kong		1		0.06675567423230974%
Macao		1		0.06675567423230974%
tenir		1		0.06675567423230974%
seul		1		0.06675567423230974%
conjugué		1		0.06675567423230974%
permettre		1		0.06675567423230974%
assurer		1		0.06675567423230974%
application		1		0.06675567423230974%
solide		1		0.06675567423230974%
d		1		0.06675567423230974%
système		1		0.06675567423230974%
réunification		1		0.06675567423230974%
complet		1		0.06675567423230974%
commun		1		0.06675567423230974%
rive		1		0.06675567423230974%
Détroit		1		0.06675567423230974%
Taiwan		1		0.06675567423230974%
espérer		1		0.06675567423230974%
sincèrement		1		0.06675567423230974%
Chinoises		1		0.06675567423230974%
bâtir		1		0.06675567423230974%
radieux		1		0.06675567423230974%
entretien		1		0.06675567423230974%
téléphonique		1		0.06675567423230974%
visioconférence		1		0.06675567423230974%
dirigeant		1		0.06675567423230974%
responsable		1		0.06675567423230974%
saluer		1		0.06675567423230974%
maint		1		0.06675567423230974%
reprise		1		0.06675567423230974%
réponse		1		0.06675567423230974%
apporte		1		0.06675567423230974%
mondial		1		0.06675567423230974%
épidémie		1		0.06675567423230974%
jusqu’		1		0.06675567423230974%
ici		1		0.06675567423230974%
fournir		1		0.06675567423230974%
total		1		0.06675567423230974%
120		1		0.06675567423230974%
milliard		1		0.06675567423230974%
dose		1		0.06675567423230974%
vaccin		1		0.06675567423230974%
anti		1		0.06675567423230974%
coopération		1		0.06675567423230974%
inscrire		1		0.06675567423230974%
chapitre		1		0.06675567423230974%
communauté		1		0.06675567423230974%
humanité		1		0.06675567423230974%
peu		1		0.06675567423230974%
mois		1		0.06675567423230974%
ouvrir		1		0.06675567423230974%
jeu		1		0.06675567423230974%
paralympique		1		0.06675567423230974%
