单词		词频		占比
de		1832		9.819370745564667%
le		1615		8.656268424719944%
,		944		5.059763091601008%
et		724		3.8805810151685693%
à		597		3.1998713619552985%
l’		444		2.37980382698183%
.		421		2.2565257008093473%

		397		2.127887656107627%
Parti		395		2.1171678190491505%
un		353		1.8920512408211396%
être		209		1.1202229726108162%
d’		208		1.1148630540815778%
son		183		0.9808650908506191%
en		174		0.9326258240874739%
comité		160		0.857586964678137%
dans		155		0.8307873720319452%
il		149		0.7986278608565149%
devoir		135		0.723589001447178%
organisation		132		0.707509245859463%
échelon		126		0.6753497346840328%
leur		125		0.6699898161547945%
au		114		0.6110307123331725%
membre		114		0.6110307123331725%
tout		108		0.5788712011577424%
que		94		0.5038323417484054%
chinois		88		0.4716728305729753%
sur		84		0.4502331564560219%
par		78		0.41807364528059177%
avoir		74		0.3966339711636383%
central		73		0.3912740526343999%
ou		73		0.3912740526343999%
s’		72		0.3859141341051616%
pour		71		0.3805542155759233%
lui		70		0.3751942970466849%
qui		69		0.3698343785174465%
parti		68		0.36447445998820815%
politique		65		0.3483947044004931%
se		65		0.3483947044004931%
développement		64		0.34303478587125474%
ce		62		0.33231494881277807%
discipline		61		0.32695503028353967%
faire		60		0.32159511175430133%
pouvoir		60		0.32159511175430133%
article		56		0.3001554376373479%
avec		54		0.2894356005788712%
contrôle		54		0.2894356005788712%
communiste		52		0.27871576352039446%
socialiste		49		0.26263600793267944%
supérieur		47		0.2519161708742027%
nouveau		44		0.23583641528648766%
décision		42		0.22511657822801096%
;		41		0.2197566596987726%
principe		41		0.2197566596987726%
socialisme		39		0.20903682264029588%
base		39		0.20903682264029588%
peuple		38		0.2036769041110575%
masse		37		0.19831698558181915%
dirigeant		36		0.1929570670525808%
commission		35		0.18759714852334244%
pensée		34		0.18223722999410408%
ne		34		0.18223722999410408%
prendre		34		0.18223722999410408%
ainsi		33		0.17687731146486574%
direction		33		0.17687731146486574%
activité		32		0.17151739293562737%
local		32		0.17151739293562737%
congrès		31		0.16615747440638903%
général		30		0.16079755587715067%
qu’		30		0.16079755587715067%
état		30		0.16079755587715067%
plus		30		0.16079755587715067%
celui		29		0.15543763734791233%
fondamental		29		0.15543763734791233%
cadre		29		0.15543763734791233%
ligne		28		0.15007771881867396%
même		27		0.1447178002894356%
pays		27		0.1447178002894356%
important		27		0.1447178002894356%
soumettre		27		0.1447178002894356%
«		26		0.13935788176019723%
»		26		0.13935788176019723%
différent		26		0.13935788176019723%
cellule		26		0.13935788176019723%
intérêt		25		0.1339979632309589%
renforcer		25		0.1339979632309589%
notre		24		0.12863804470172052%
réforme		24		0.12863804470172052%
pas		24		0.12863804470172052%
travail		24		0.12863804470172052%
développer		23		0.12327812617248218%
comme		23		0.12327812617248218%
falloir		23		0.12327812617248218%
système		23		0.12327812617248218%
fonction		23		0.12327812617248218%
droit		23		0.12327812617248218%
Chine		22		0.11791820764324383%
cas		22		0.11791820764324383%
-		21		0.11255828911400548%
appliquer		21		0.11255828911400548%
économique		21		0.11255828911400548%
sans		21		0.11255828911400548%
y		21		0.11255828911400548%
élire		21		0.11255828911400548%
marxisme		20		0.10719837058476712%
loi		20		0.10719837058476712%
édification		20		0.10719837058476712%
mesure		20		0.10719837058476712%
manière		20		0.10719837058476712%
grand		20		0.10719837058476712%
autre		20		0.10719837058476712%
rôle		20		0.10719837058476712%
populaire		19		0.10183845205552874%
national		19		0.10183845205552874%
permanent		19		0.10183845205552874%
suivre		18		0.0964785335262904%
entreprise		18		0.0964785335262904%
maintenir		18		0.0964785335262904%
exercer		18		0.0964785335262904%
théorie		17		0.09111861499705204%
scientifique		17		0.09111861499705204%
mettre		17		0.09111861499705204%
société		17		0.09111861499705204%
réaliser		17		0.09111861499705204%
modernisation		17		0.09111861499705204%
nous		17		0.09111861499705204%
tâche		17		0.09111861499705204%
assurer		17		0.09111861499705204%
sanction		17		0.09111861499705204%
ouverture		16		0.08575869646781369%
si		16		0.08575869646781369%
affaire		16		0.08575869646781369%
tenir		16		0.08575869646781369%
immédiatement		16		0.08575869646781369%
question		15		0.08039877793857533%
pratique		15		0.08039877793857533%
:		15		0.08039877793857533%
social		15		0.08039877793857533%
sein		15		0.08039877793857533%
assemblée		15		0.08039877793857533%
opinion		15		0.08039877793857533%
responsabilité		15		0.08039877793857533%
responsable		15		0.08039877793857533%
an		15		0.08039877793857533%
force		14		0.07503885940933698%
population		14		0.07503885940933698%
démocratie		14		0.07503885940933698%
sous		14		0.07503885940933698%
problème		14		0.07503885940933698%
conformément		14		0.07503885940933698%
public		14		0.07503885940933698%
région		14		0.07503885940933698%
rendre		14		0.07503885940933698%
esprit		14		0.07503885940933698%
jouer		14		0.07503885940933698%
afin		14		0.07503885940933698%
réunion		14		0.07503885940933698%
nombre		14		0.07503885940933698%
suppléant		14		0.07503885940933698%
secrétaire		14		0.07503885940933698%
statut		13		0.06967894088009861%
tant		13		0.06967894088009861%
léninisme		13		0.06967894088009861%
Mao		13		0.06967894088009861%
Zedong		13		0.06967894088009861%
ère		13		0.06967894088009861%
action		13		0.06967894088009861%
voie		13		0.06967894088009861%
expérience		13		0.06967894088009861%
démocratique		13		0.06967894088009861%
améliorer		13		0.06967894088009861%
vue		13		0.06967894088009861%
selon		13		0.06967894088009861%
élection		13		0.06967894088009861%
formation		13		0.06967894088009861%
disciplinaire		13		0.06967894088009861%
correspondant		13		0.06967894088009861%
inférieur		13		0.06967894088009861%
nation		12		0.06431902235086026%
culture		12		0.06431902235086026%
Deng		12		0.06431902235086026%
Xiaoping		12		0.06431902235086026%
application		12		0.06431902235086026%
contre		12		0.06431902235086026%
après		12		0.06431902235086026%
extérieur		12		0.06431902235086026%
exercice		12		0.06431902235086026%
