单词		词频		占比
le		240		8.727272727272728%
de		216		7.8545454545454545%
et		128		4.654545454545454%
,		120		4.363636363636364%
l’		91		3.3090909090909086%
.		82		2.9818181818181815%

		76		2.7636363636363637%
à		70		2.5454545454545454%
un		65		2.3636363636363638%
développement		41		1.4909090909090907%
être		38		1.3818181818181818%
pour		33		1.2%
dans		27		0.9818181818181818%
avoir		27		0.9818181818181818%
d’		24		0.8727272727272728%
nous		24		0.8727272727272728%
pays		24		0.8727272727272728%
peuple		23		0.8363636363636363%
en		23		0.8363636363636363%
monde		21		0.7636363636363637%
Chine		20		0.7272727272727273%
tout		18		0.6545454545454545%
par		16		0.5818181818181818%
chinois		16		0.5818181818181818%
ce		16		0.5818181818181818%
que		16		0.5818181818181818%
au		15		0.5454545454545455%
humanité		15		0.5454545454545455%
plus		15		0.5454545454545455%
devoir		15		0.5454545454545455%
paix		14		0.5090909090909091%
son		13		0.4727272727272728%
international		13		0.4727272727272728%
ONU		12		0.4363636363636364%
sur		12		0.4363636363636364%
Nations		11		0.4%
mondial		11		0.4%
ensemble		11		0.4%
il		10		0.36363636363636365%
lui		10		0.36363636363636365%
uni		9		0.32727272727272727%
autre		9		0.32727272727272727%
partager		9		0.32727272727272727%
pouvoir		9		0.32727272727272727%
50		8		0.2909090909090909%
droit		8		0.2909090909090909%
avenir		8		0.2909090909090909%
nouveau		8		0.2909090909090909%
commun		8		0.2909090909090909%
—		8		0.2909090909090909%
coopération		8		0.2909090909090909%
notre		8		0.2909090909090909%
faire		7		0.2545454545454546%
s’		7		0.2545454545454546%
homme		7		0.2545454545454546%
ne		7		0.2545454545454546%
communauté		7		0.2545454545454546%
grand		6		0.2181818181818182%
effort		6		0.2181818181818182%
justice		6		0.2181818181818182%
avec		6		0.2181818181818182%
n’		6		0.2181818181818182%
madame		5		0.18181818181818182%
monsieur		5		0.18181818181818182%
an		5		0.18181818181818182%
comme		5		0.18181818181818182%
histoire		5		0.18181818181818182%
qui		5		0.18181818181818182%
bien-être		5		0.18181818181818182%
historique		5		0.18181818181818182%
réaliser		5		0.18181818181818182%
défendre		5		0.18181818181818182%
poursuivre		5		0.18181818181818182%
toujours		5		0.18181818181818182%
voie		5		0.18181818181818182%
progrès		5		0.18181818181818182%
non		5		0.18181818181818182%
légitime		4		0.14545454545454545%
général		4		0.14545454545454545%
ami		4		0.14545454545454545%
camarade		4		0.14545454545454545%
y		4		0.14545454545454545%
depuis		4		0.14545454545454545%
pacifique		4		0.14545454545454545%
contribution		4		0.14545454545454545%
cours		4		0.14545454545454545%
construction		4		0.14545454545454545%
développer		4		0.14545454545454545%
sans		4		0.14545454545454545%
force		4		0.14545454545454545%
social		4		0.14545454545454545%
pauvreté		4		0.14545454545454545%
équité		4		0.14545454545454545%
politique		4		0.14545454545454545%
fermement		4		0.14545454545454545%
cause		4		0.14545454545454545%
préserver		4		0.14545454545454545%
sécurité		4		0.14545454545454545%
œuvre		4		0.14545454545454545%
«		4		0.14545454545454545%
»		4		0.14545454545454545%
se		4		0.14545454545454545%
multilatéralisme		4		0.14545454545454545%
personne		4		0.14545454545454545%
durable		4		0.14545454545454545%
meilleur		4		0.14545454545454545%
aucun		4		0.14545454545454545%
qu’		4		0.14545454545454545%
ou		4		0.14545454545454545%
système		4		0.14545454545454545%
rétablissement		3		0.1090909090909091%
république		3		0.1090909090909091%
populaire		3		0.1090909090909091%
siège		3		0.1090909090909091%
représentant		3		0.1090909090909091%
jour		3		0.1090909090909091%
assemblée		3		0.1090909090909091%
c’		3		0.1090909090909091%
victoire		3		0.1090909090909091%
passer		3		0.1090909090909091%
important		3		0.1090909090909091%
population		3		0.1090909090909091%
je		3		0.1090909090909091%
celui		3		0.1090909090909091%
changement		3		0.1090909090909091%
réforme		3		0.1090909090909091%
ouverture		3		0.1090909090909091%
caractéristique		3		0.1090909090909091%
œuvrer		3		0.1090909090909091%
cesse		3		0.1090909090909091%
état		3		0.1090909090909091%
aujourd’hui		3		0.1090909090909091%
marche		3		0.1090909090909091%
vers		3		0.1090909090909091%
apporter		3		0.1090909090909091%
majeur		3		0.1090909090909091%
stabilité		3		0.1090909090909091%
fort		3		0.1090909090909091%
intérêt		3		0.1090909090909091%
actif		3		0.1090909090909091%
action		3		0.1090909090909091%
membre		3		0.1090909090909091%
principe		3		0.1090909090909091%
charte		3		0.1090909090909091%
rôle		3		0.1090909090909091%
programme		3		0.1090909090909091%
2030		3		0.1090909090909091%
suivre		3		0.1090909090909091%
bon		3		0.1090909090909091%
avancer		3		0.1090909090909091%
bénéfice		3		0.1090909090909091%
vue		3		0.1090909090909091%
civilisation		3		0.1090909090909091%
:		3		0.1090909090909091%
essentiel		3		0.1090909090909091%
construire		3		0.1090909090909091%
bâtir		3		0.1090909090909091%
ni		3		0.1090909090909091%
travailler		3		0.1090909090909091%
gouvernance		3		0.1090909090909091%
efficace		3		0.1090909090909091%
nature		3		0.1090909090909091%
protéger		3		0.1090909090909091%
vert		3		0.1090909090909091%
conférence		2		0.07272727272727272%
CHINE		2		0.07272727272727272%
nation		2		0.07272727272727272%
Monsieur		2		0.07272727272727272%
organisation		2		0.07272727272727272%
session		2		0.07272727272727272%
résolution		2		0.07272727272727272%
2758		2		0.07272727272727272%
décider		2		0.07272727272727272%
gouvernement		2		0.07272727272727272%
Unies		2		0.07272727272727272%
entier		2		0.07272727272727272%
tenir		2		0.07272727272727272%
sincère		2		0.07272727272727272%
soutenir		2		0.07272727272727272%
engager		2		0.07272727272727272%
côté		2		0.07272727272727272%
écouler		2		0.07272727272727272%
esprit		2		0.07272727272727272%
créer		2		0.07272727272727272%
productif		2		0.07272727272727272%
condition		2		0.07272727272727272%
vie		2		0.07272727272727272%
essor		2		0.07272727272727272%
permettre		2		0.07272727272727272%
deuxième		2		0.07272727272727272%
économie		2		0.07272727272727272%
objectif		2		0.07272727272727272%
société		2		0.07272727272727272%
contre		2		0.07272727272727272%
solidarité		2		0.07272727272727272%
hégémonisme		2		0.07272727272727272%
juste		2		0.07272727272727272%
leur		2		0.07272727272727272%
promouvoir		2		0.07272727272727272%
chemin		2		0.07272727272727272%
-		2		0.07272727272727272%
initiative		2		0.07272727272727272%
propre		2		0.07272727272727272%
covid-19		2		0.07272727272727272%
épidémie		2		0.07272727272727272%
scientifique		2		0.07272727272727272%
origine		2		0.07272727272727272%
autorité		2		0.07272727272727272%
place		2		0.07272727272727272%
concret		2		0.07272727272727272%
contribuer		2		0.07272727272727272%
responsabilité		2		0.07272727272727272%
but		2		0.07272727272727272%
affaire		2		0.07272727272727272%
activement		2		0.07272727272727272%
opération		2		0.07272727272727272%
maintien		2		0.07272727272727272%
contributeur		2		0.07272727272727272%
mise		2		0.07272727272727272%
universel		2		0.07272727272727272%
national		2		0.07272727272727272%
époque		2		0.07272727272727272%
situation		2		0.07272727272727272%
connaître		2		0.07272727272727272%
milliard		2		0.07272727272727272%
accélérer		2		0.07272727272727272%
falloir		2		0.07272727272727272%
forme		2		0.07272727272727272%
démocratie		2		0.07272727272727272%
liberté		2		0.07272727272727272%
aspiration		2		0.07272727272727272%
aussi		2		0.07272727272727272%
dire		2		0.07272727272727272%
adage		2		0.07272727272727272%
enrichir		2		0.07272727272727272%
si		2		0.07272727272727272%
économique		2		0.07272727272727272%
inclusif		2		0.07272727272727272%
coexister		2		0.07272727272727272%
harmonie		2		0.07272727272727272%
pas		2		0.07272727272727272%
trouver		2		0.07272727272727272%
promotion		2		0.07272727272727272%
lorsqu’		2		0.07272727272727272%
