单词		词频		占比
le		138		8.908973531310522%
de		88		5.681084570690769%
,		68		4.389928986442866%
et		59		3.808908973531311%

		53		3.4215622982569402%
.		48		3.0987734021949644%
l’		46		2.9696578437701744%
à		46		2.9696578437701744%
un		26		1.6785022595222725%
Chine		25		1.6139444803098775%
Afrique		24		1.5493867010974822%
nous		22		1.4202711426726922%
pour		21		1.355713363460297%
être		19		1.2265978050355069%
d’		18		1.1620400258231116%
en		17		1.0974822466107166%
avoir		14		0.9038089089735314%
avec		13		0.8392511297611362%
africain		13		0.8392511297611362%
sur		11		0.7101355713363461%
ce		11		0.7101355713363461%
pays		11		0.7101355713363461%
coopération		10		0.6455777921239509%
que		9		0.5810200129115558%
virus		8		0.5164622336991607%
lui		8		0.5164622336991607%
dans		8		0.5164622336991607%
covid-19		7		0.4519044544867657%
par		7		0.4519044544867657%
au		7		0.4519044544867657%
je		7		0.4519044544867657%
travailler		7		0.4519044544867657%
sommet		6		0.38734667527437056%
-		6		0.38734667527437056%
Monsieur		6		0.38734667527437056%
président		6		0.38734667527437056%
santé		6		0.38734667527437056%
amitié		6		0.38734667527437056%
initiative		6		0.38734667527437056%
tout		6		0.38734667527437056%
notre		6		0.38734667527437056%
leur		6		0.38734667527437056%
effort		6		0.38734667527437056%
plus		6		0.38734667527437056%
devoir		6		0.38734667527437056%
solidarité		5		0.32278889606197547%
contre		5		0.32278889606197547%
sino-africain		5		0.32278889606197547%
ensemble		5		0.32278889606197547%
face		5		0.32278889606197547%
défi		5		0.32278889606197547%
son		5		0.32278889606197547%
soutenir		5		0.32278889606197547%
international		5		0.32278889606197547%
œuvre		5		0.32278889606197547%
prêt		5		0.32278889606197547%
vaincre		4		0.25823111684958033%
mondial		4		0.25823111684958033%
aujourd’hui		4		0.25823111684958033%
monde		4		0.25823111684958033%
se		4		0.25823111684958033%
lutte		4		0.25823111684958033%
collègue		4		0.25823111684958033%
vie		4		0.25823111684958033%
sanitaire		4		0.25823111684958033%
difficile		4		0.25823111684958033%
fermement		4		0.25823111684958033%
renforcer		4		0.25823111684958033%
mettre		4		0.25823111684958033%
communauté		4		0.25823111684958033%
promouvoir		4		0.25823111684958033%
concerner		4		0.25823111684958033%
autre		4		0.25823111684958033%
développement		4		0.25823111684958033%
extraordinaire		3		0.19367333763718528%
Beijing		3		0.19367333763718528%
moment		3		0.19367333763718528%
nouveau		3		0.19367333763718528%
solidaire		3		0.19367333763718528%
consolider		3		0.19367333763718528%
remercier		3		0.19367333763718528%
prendre		3		0.19367333763718528%
—		3		0.19367333763718528%
grand		3		0.19367333763718528%
uni		3		0.19367333763718528%
peuple		3		0.19367333763718528%
fort		3		0.19367333763718528%
soutien		3		0.19367333763718528%
jamais		3		0.19367333763718528%
toucher		3		0.19367333763718528%
cher		3		0.19367333763718528%
population		3		0.19367333763718528%
cadre		3		0.19367333763718528%
il		3		0.19367333763718528%
intérêt		3		0.19367333763718528%
dette		3		0.19367333763718528%
g20		3		0.19367333763718528%
suspension		3		0.19367333763718528%
2020		2		0.12911555842479017%
Cyril		2		0.12911555842479017%
Ramaphosa		2		0.12911555842479017%
Macky		2		0.12911555842479017%
Sall		2		0.12911555842479017%
gouvernement		2		0.12911555842479017%
Union		2		0.12911555842479017%
Africaine		2		0.12911555842479017%
général		2		0.12911555842479017%
battre		2		0.12911555842479017%
réunir		2		0.12911555842479017%
entre		2		0.12911555842479017%
tenir		2		0.12911555842479017%
qui		2		0.12911555842479017%
vouloir		2		0.12911555842479017%
aussi		2		0.12911555842479017%
mon		2		0.12911555842479017%
ne		2		0.12911555842479017%
personne		2		0.12911555842479017%
grâce		2		0.12911555842479017%
prix		2		0.12911555842479017%
encore		2		0.12911555842479017%
aux		2		0.12911555842479017%
mesure		2		0.12911555842479017%
mutuellement		2		0.12911555842479017%
mener		2		0.12911555842479017%
porter		2		0.12911555842479017%
s’		2		0.12911555842479017%
confiance		2		0.12911555842479017%
faire		2		0.12911555842479017%
deux		2		0.12911555842479017%
économie		2		0.12911555842479017%
bien-être		2		0.12911555842479017%
impact		2		0.12911555842479017%
résolument		2		0.12911555842479017%
j’		2		0.12911555842479017%
lors		2		0.12911555842479017%
matériel		2		0.12911555842479017%
y		2		0.12911555842479017%
fin		2		0.12911555842479017%
fcsa		2		0.12911555842479017%
accélérer		2		0.12911555842479017%
construction		2		0.12911555842479017%
hôpital		2		0.12911555842479017%
partenariat		2		0.12911555842479017%
développer		2		0.12911555842479017%
mise		2		0.12911555842479017%
activité		2		0.12911555842479017%
notamment		2		0.12911555842479017%
accompagner		2		0.12911555842479017%
institution		2		0.12911555842479017%
financier		2		0.12911555842479017%
action		2		0.12911555842479017%
nation		2		0.12911555842479017%
OMS		2		0.12911555842479017%
avenir		2		0.12911555842479017%
sorte		2		0.12911555842479017%
contribuer		2		0.12911555842479017%
préserver		2		0.12911555842479017%
vous		2		0.12911555842479017%
allocution		1		0.06455777921239508%
17		1		0.06455777921239508%
juin		1		0.06455777921239508%
Xi		1		0.06455777921239508%
Jinping		1		0.06455777921239508%
république		1		0.06455777921239508%
populaire		1		0.06455777921239508%
monsieur		1		0.06455777921239508%
chef		1		0.06455777921239508%
état		1		0.06455777921239508%
commission		1		0.06455777921239508%
Moussa		1		0.06455777921239508%
Faki		1		0.06455777921239508%
Mahamat		1		0.06455777921239508%
secrétaire		1		0.06455777921239508%
Nations		1		0.06455777921239508%
