单词		词频		占比
le		343		9.425666391865898%
de		271		7.447100851882385%
et		166		4.561692772739764%
,		153		4.204451772464963%
l’		116		3.1876889255289913%
.		84		2.3083264633140974%
à		81		2.225886232481451%
un		77		2.115965924704589%

		71		1.9510854630392964%
avoir		60		1.6488046166529264%
épidémie		47		1.291563616378126%
en		47		1.291563616378126%
d’		46		1.2640835394339105%
pour		46		1.2640835394339105%
Chine		38		1.044242923880187%
dans		36		0.9892827699917559%
être		36		0.9892827699917559%
chinois		34		0.934322616103325%
contre		31		0.8518823852706787%
nous		30		0.8244023083264632%
international		29		0.7969222313822478%
pays		28		0.7694421544380324%
plus		26		0.7144820005496015%
lutte		22		0.6045616927727397%
santé		19		0.5221214619400935%
ce		19		0.5221214619400935%
avec		18		0.49464138499587795%
communauté		17		0.4671613080516625%
peuple		16		0.43968123110744706%
par		15		0.4122011541632316%
au		15		0.4122011541632316%
humanité		14		0.3847210772190162%
étranger		14		0.3847210772190162%
monde		14		0.3847210772190162%
notre		14		0.3847210772190162%
son		13		0.35724100027480077%
partager		12		0.3297609233305853%
faire		12		0.3297609233305853%
que		12		0.3297609233305853%
coopération		12		0.3297609233305853%
général		11		0.3022808463863699%
«		11		0.3022808463863699%
»		11		0.3022808463863699%
contrôle		11		0.3022808463863699%
tout		11		0.3022808463863699%
public		11		0.3022808463863699%
sécurité		10		0.2748007694421544%
renforcer		10		0.2748007694421544%
prévention		10		0.2748007694421544%
mondial		10		0.2748007694421544%
covid-19		9		0.24732069249793898%
avenir		9		0.24732069249793898%
non		9		0.24732069249793898%
central		9		0.24732069249793898%
travailler		9		0.24732069249793898%
diplomatique		9		0.24732069249793898%
prendre		9		0.24732069249793898%
confiance		9		0.24732069249793898%
lui		9		0.24732069249793898%
coordination		9		0.24732069249793898%
gouvernance		9		0.24732069249793898%
défi		8		0.21984061555372353%
Xi		8		0.21984061555372353%
Jinping		8		0.21984061555372353%
qui		8		0.21984061555372353%
effort		8		0.21984061555372353%
organisation		8		0.21984061555372353%
sur		8		0.21984061555372353%
grand		8		0.21984061555372353%
aussi		7		0.1923605386095081%
comité		7		0.1923605386095081%
PCC		7		0.1923605386095081%
mettre		7		0.1923605386095081%
secrétaire		7		0.1923605386095081%
activement		7		0.1923605386095081%
propagation		7		0.1923605386095081%
mesure		7		0.1923605386095081%
leur		7		0.1923605386095081%
autre		7		0.1923605386095081%
consulaire		7		0.1923605386095081%
affaire		6		0.16488046166529266%
mais		6		0.16488046166529266%
fort		6		0.16488046166529266%
gagner		6		0.16488046166529266%
développement		6		0.16488046166529266%
mission		6		0.16488046166529266%
mener		6		0.16488046166529266%
ainsi		6		0.16488046166529266%
différent		6		0.16488046166529266%
traditionnel		6		0.16488046166529266%
ministre		5		0.1374003847210772%
sanitaire		5		0.1374003847210772%
soutien		5		0.1374003847210772%
important		5		0.1374003847210772%
s’		5		0.1374003847210772%
objectif		5		0.1374003847210772%
responsabilité		5		0.1374003847210772%
-		5		0.1374003847210772%
dont		5		0.1374003847210772%
place		5		0.1374003847210772%
premier		5		0.1374003847210772%
afin		5		0.1374003847210772%
information		5		0.1374003847210772%
scientifique		5		0.1374003847210772%
fidèle		5		0.1374003847210772%
vision		5		0.1374003847210772%
ressortissant		5		0.1374003847210772%
OMS		5		0.1374003847210772%
système		5		0.1374003847210772%
promouvoir		4		0.10992030777686176%
seulement		4		0.10992030777686176%
sous		4		0.10992030777686176%
autour		4		0.10992030777686176%
humain		4		0.10992030777686176%
