单词		词频		占比
le		245		9.54421503700818%
de		161		6.2719127386053755%
et		133		5.181145305804441%
,		118		4.596805609661083%

		87		3.3891702376314767%
l’		76		2.9606544604596805%
.		76		2.9606544604596805%
à		70		2.7269185820023374%
un		56		2.18153486560187%
pour		35		1.3634592910011687%
d’		35		1.3634592910011687%
nous		33		1.2855473315153876%
en		27		1.0518114530580445%
dans		24		0.9349435138293729%
développement		22		0.8570315543435918%
coopération		22		0.8570315543435918%
être		21		0.8180755746007012%
devoir		20		0.7791195948578107%
au		18		0.7012076353720296%
monde		17		0.6622516556291391%
tout		15		0.584339696143358%
avoir		14		0.5453837164004675%
plus		14		0.5453837164004675%
pays		13		0.506427736657577%
faire		12		0.46747175691468645%
par		12		0.46747175691468645%
international		11		0.4285157771717959%
mondial		11		0.4285157771717959%
avenir		10		0.38955979742890534%
Asie		10		0.38955979742890534%
«		10		0.38955979742890534%
»		10		0.38955979742890534%
sur		10		0.38955979742890534%
Chine		9		0.3506038176860148%
ce		9		0.3506038176860148%
économique		9		0.3506038176860148%
promouvoir		9		0.3506038176860148%
avec		9		0.3506038176860148%
poursuivre		9		0.3506038176860148%
vert		9		0.3506038176860148%
ensemble		8		0.3116478379431243%
madame		8		0.3116478379431243%
monsieur		8		0.3116478379431243%
initiative		8		0.3116478379431243%
route		8		0.3116478379431243%
—		8		0.3116478379431243%
peuple		7		0.2726918582002337%
que		7		0.2726918582002337%
renforcer		7		0.2726918582002337%
cadre		7		0.2726918582002337%
ceinture		7		0.2726918582002337%
humanité		7		0.2726918582002337%
matière		7		0.2726918582002337%
bâtir		6		0.23373587845734323%
partager		6		0.23373587845734323%
ami		6		0.23373587845734323%
grand		6		0.23373587845734323%
chinois		6		0.23373587845734323%
nouveau		6		0.23373587845734323%
travailler		6		0.23373587845734323%
autre		6		0.23373587845734323%
ouverture		6		0.23373587845734323%
gouvernance		6		0.23373587845734323%
investissement		6		0.23373587845734323%
santé		6		0.23373587845734323%
civilisation		6		0.23373587845734323%
conférence		5		0.19477989871445267%
forum		5		0.19477989871445267%
cher		5		0.19477989871445267%
ou		5		0.19477989871445267%
œuvrer		5		0.19477989871445267%
répondre		5		0.19477989871445267%
covid-19		5		0.19477989871445267%
activement		5		0.19477989871445267%
se		5		0.19477989871445267%
paix		5		0.19477989871445267%
commun		5		0.19477989871445267%
marquer		5		0.19477989871445267%
bénéfice		5		0.19477989871445267%
-		5		0.19477989871445267%
principe		5		0.19477989871445267%
ne		5		0.19477989871445267%
partenariat		5		0.19477989871445267%
mutuel		5		0.19477989871445267%
party		5		0.19477989871445267%
nation		5		0.19477989871445267%
2021		4		0.15582391897156214%
Boao		4		0.15582391897156214%
approfondir		4		0.15582391897156214%
économie		4		0.15582391897156214%
consultation		4		0.15582391897156214%
créer		4		0.15582391897156214%
gagnant		4		0.15582391897156214%
système		4		0.15582391897156214%
humain		4		0.15582391897156214%
il		4		0.15582391897156214%
pouvoir		4		0.15582391897156214%
qui		4		0.15582391897156214%
s’		4		0.15582391897156214%
son		4		0.15582391897156214%
étroit		4		0.15582391897156214%
défi		3		0.11686793922867161%
20		3		0.11686793922867161%
mon		3		0.11686793922867161%
je		3		0.11686793922867161%
meilleur		3		0.11686793922867161%
année		3		0.11686793922867161%
asiatique		3		0.11686793922867161%
intégration		3		0.11686793922867161%
régional		3		0.11686793922867161%
non		3		0.11686793922867161%
sécurité		3		0.11686793922867161%
tenir		3		0.11686793922867161%
changement		3		0.11686793922867161%
transformation		3		0.11686793922867161%
encore		3		0.11686793922867161%
tendance		3		0.11686793922867161%
vers		3		0.11686793922867161%
pas		3		0.11686793922867161%
époque		3		0.11686793922867161%
mais		3		0.11686793922867161%
entier		3		0.11686793922867161%
historique		3		0.11686793922867161%
ample		3		0.11686793922867161%
contribution		3		0.11686793922867161%
conjoint		3		0.11686793922867161%
multilatéral		3		0.11686793922867161%
règle		3		0.11686793922867161%
justice		3		0.11686793922867161%
lui		3		0.11686793922867161%
commerce		3		0.11686793922867161%
vue		3		0.11686793922867161%
ouvert		3		0.11686793922867161%
connectivité		3		0.11686793922867161%
infrastructure		3		0.11686793922867161%
échange		3		0.11686793922867161%
bénéficier		3		0.11686793922867161%
davantage		3		0.11686793922867161%
contre		3		0.11686793922867161%
vaccin		3		0.11686793922867161%
public		3		0.11686793922867161%
construire		3		0.11686793922867161%
porter		3		0.11686793922867161%
relation		3		0.11686793922867161%
différent		3		0.11686793922867161%
différents		3		0.11686793922867161%
continuer		3		0.11686793922867161%
pauvreté		3		0.11686793922867161%
annuel		2		0.07791195948578107%
gouvernement		2		0.07791195948578107%
responsable		2		0.07791195948578107%
membre		2		0.07791195948578107%
invité		2		0.07791195948578107%
amitié		2		0.07791195948578107%
long		2		0.07791195948578107%
vous		2		0.07791195948578107%
ligne		2		0.07791195948578107%
nom		2		0.07791195948578107%
souhaiter		2		0.07791195948578107%
marque		2		0.07791195948578107%
cours		2		0.07791195948578107%
an		2		0.07791195948578107%
écouler		2		0.07791195948578107%
région		2		0.07791195948578107%
conventionnel		2		0.07791195948578107%
préserver		2		0.07791195948578107%
tant		2		0.07791195948578107%
important		2		0.07791195948578107%
n’		2		0.07791195948578107%
progresser		2		0.07791195948578107%
donner		2		0.07791195948578107%
fort		2		0.07791195948578107%
placer		2		0.07791195948578107%
aujourd’hui		2		0.07791195948578107%
épidémie		2		0.07791195948578107%
jamais		2		0.07791195948578107%
confiance		2		0.07791195948578107%
réaliser		2		0.07791195948578107%
appel		2		0.07791195948578107%
multilatéralisme		2		0.07791195948578107%
renforcement		2		0.07791195948578107%
aussi		2		0.07791195948578107%
espoir		2		0.07791195948578107%
aller		2		0.07791195948578107%
?		2		0.07791195948578107%
quel		2		0.07791195948578107%
notre		2		0.07791195948578107%
esprit		2		0.07791195948578107%
intérêt		2		0.07791195948578107%
virus		2		0.07791195948578107%
sans		2		0.07791195948578107%
communauté		2		0.07791195948578107%
égal		2		0.07791195948578107%
besoin		2		0.07791195948578107%
relever		2		0.07791195948578107%
sens		2		0.07791195948578107%
centré		2		0.07791195948578107%
ordre		2		0.07791195948578107%
affaire		2		0.07791195948578107%
quelque		2		0.07791195948578107%
imposer		2		0.07791195948578107%
hégémonie		2		0.07791195948578107%
leur		2		0.07791195948578107%
responsabilité		2		0.07791195948578107%
innovation		2		0.07791195948578107%
prospérité		2		0.07791195948578107%
progrès		2		0.07791195948578107%
clé		2		0.07791195948578107%
industriel		2		0.07791195948578107%
assurer		2		0.07791195948578107%
opportunité		2		0.07791195948578107%
offrir		2		0.07791195948578107%
technologique		2		0.07791195948578107%
intensifier		2		0.07791195948578107%
énergie		2		0.07791195948578107%
loi		2		0.07791195948578107%
marché		2		0.07791195948578107%
autrui		2		0.07791195948578107%
apporter		2		0.07791195948578107%
aucun		2		0.07791195948578107%
solidarité		2		0.07791195948578107%
lutte		2		0.07791195948578107%
vaincre		2		0.07791195948578107%
vie		2		0.07791195948578107%
OMS		2		0.07791195948578107%
falloir		2		0.07791195948578107%
production		2		0.07791195948578107%
sorte		2		0.07791195948578107%
vision		2		0.07791195948578107%
mettre		2		0.07791195948578107%
respect		2		0.07791195948578107%
inspiration		2		0.07791195948578107%
rappeler		2		0.07791195948578107%
guerre		2		0.07791195948578107%
froid		2		0.07791195948578107%
occasion		2		0.07791195948578107%
dialogue		2		0.07791195948578107%
contribuer		2		0.07791195948578107%
voie		2		0.07791195948578107%
y		2		0.07791195948578107%
intégrer		2		0.07791195948578107%
haut		2		0.07791195948578107%
ouvrir		2		0.07791195948578107%
inclusion		2		0.07791195948578107%
aider		2		0.07791195948578107%
million		2		0.07791195948578107%
personne		2		0.07791195948578107%
prendre		2		0.07791195948578107%
part		2		0.07791195948578107%
PCC		2		0.07791195948578107%
braver		2		0.07791195948578107%
bien		2		0.07791195948578107%
étranger		2		0.07791195948578107%
vague		2		0.07791195948578107%
surmonter		1		0.038955979742890535%
discours		1		0.038955979742890535%
avril		1		0.038955979742890535%
Monsieur		1		0.038955979742890535%
Xi		1		0.038955979742890535%
Jinping		1		0.038955979742890535%
président		1		0.038955979742890535%
république		1		0.038955979742890535%
populaire		1		0.038955979742890535%
chef		1		0.038955979742890535%
état		1		0.038955979742890535%
organisation		1		0.038955979742890535%
conseil		1		0.038955979742890535%
administration		1		0.038955979742890535%
distinguer		1		0.038955979742890535%
vraie		1		0.038955979742890535%
effacer		1		0.038955979742890535%
distance		1		0.038955979742890535%
c’		1		0.038955979742890535%
plaisir		1		0.038955979742890535%
moi		1		0.038955979742890535%
retrouver		1		0.038955979742890535%
abord		1		0.038955979742890535%
personnel		1		0.038955979742890535%
vouloir		1		0.038955979742890535%
chaleureux		1		0.038955979742890535%
bienvenue		1		0.038955979742890535%
présentiel		1		0.038955979742890535%
adresser		1		0.038955979742890535%
salutation		1		0.038955979742890535%
cordial		1		0.038955979742890535%
vœu		1		0.038955979742890535%
ancien		1		0.038955979742890535%
anniversaire		1		0.038955979742890535%
social		1		0.038955979742890535%
dynamique		1		0.038955979742890535%
prometteur		1		0.038955979742890535%
reste		1		0.038955979742890535%
terrorisme		1		0.038955979742890535%
tsunami		1		0.038955979742890535%
océan		1		0.038955979742890535%
Indien		1		0.038955979742890535%
crise		1		0.038955979742890535%
financier		1		0.038955979742890535%
menace		1		0.038955979742890535%
sécuritaire		1		0.038955979742890535%
stabilité		1		0.038955979742890535%
famille		1		0.038955979742890535%
cesser		1		0.038955979742890535%
réforme		1		0.038955979742890535%
effet		1		0.038955979742890535%
témoin		1		0.038955979742890535%
parcours		1		0.038955979742890535%
extraordinaire		1		0.038955979742890535%
impulsion		1		0.038955979742890535%
au-delà		1		0.038955979742890535%
contexte		1		0.038955979742890535%
particulier		1		0.038955979742890535%
sous		1		0.038955979742890535%
thème		1		0.038955979742890535%
:		1		0.038955979742890535%
“		1		0.038955979742890535%
”		1		0.038955979742890535%
moment		1		0.038955979742890535%
opportun		1		0.038955979742890535%
pertinence		1		0.038955979742890535%
inédit		1		0.038955979742890535%
voir		1		0.038955979742890535%
depuis		1		0.038955979742890535%
siècle		1		0.038955979742890535%
entrer		1		0.038955979742890535%
période		1		0.038955979742890535%
turbulence		1		0.038955979742890535%
instabilité		1		0.038955979742890535%
incertitude		1		0.038955979742890535%
nettement		1		0.038955979742890535%
accroître		1		0.038955979742890535%
face		1		0.038955979742890535%
déficit		1		0.038955979742890535%
croissant		1		0.038955979742890535%
chemin		1		0.038955979742890535%
universel		1		0.038955979742890535%
cela		1		0.038955979742890535%
dire		1		0.038955979742890535%
multipolaire		1		0.038955979742890535%
fondamentalement		1		0.038955979742890535%
changer		1		0.038955979742890535%
mondialisation		1		0.038955979742890535%
affiche		1		0.038955979742890535%
résilience		1		0.038955979742890535%
préservation		1		0.038955979742890535%
communication		1		0.038955979742890535%
coordination		1		0.038955979742890535%
vivre		1		0.038955979742890535%
où		1		0.038955979742890535%
enfant		1		0.038955979742890535%
question		1		0.038955979742890535%
majeur		1		0.038955979742890535%
garder		1		0.038955979742890535%
choix		1		0.038955979742890535%
sage		1		0.038955979742890535%
invite		1		0.038955979742890535%
combattre		1		0.038955979742890535%
cesse		1		0.038955979742890535%
construction		1		0.038955979742890535%
refléter		1		0.038955979742890535%
évolution		1		0.038955979742890535%
échiquier		1		0.038955979742890535%
politique		1		0.038955979742890535%
suivre		1		0.038955979742890535%
réel		1		0.038955979742890535%
planétaire		1		0.038955979742890535%
défendre		1		0.038955979742890535%
véritable		1		0.038955979742890535%
évoluer		1		0.038955979742890535%
juste		1		0.038955979742890535%
équitable		1		0.038955979742890535%
ONU		1		0.038955979742890535%
baser		1		0.038955979742890535%
droit		1		0.038955979742890535%
commercial		1		0.038955979742890535%
OMC		1		0.038955979742890535%
gérer		1		0.038955979742890535%
travers		1		0.038955979742890535%
décider		1		0.038955979742890535%
établir		1		0.038955979742890535%
unilatéralisme		1		0.038955979742890535%
prôner		1		0.038955979742890535%
ton		1		0.038955979742890535%
hauteur		1		0.038955979742890535%
grandeur		1		0.038955979742890535%
preuve		1		0.038955979742890535%
essentiel		1		0.038955979742890535%
reprise		1		0.038955979742890535%
post		1		0.038955979742890535%
libéralisation		1		0.038955979742890535%
facilitation		1		0.038955979742890535%
consolider		1		0.038955979742890535%
chaîne		1		0.038955979742890535%
approvisionnement		1		0.038955979742890535%
donnée		1		0.038955979742890535%
ressource		1		0.038955979742890535%
interconnexion		1		0.038955979742890535%
fonctionnement		1		0.038955979742890535%
sain		1		0.038955979742890535%
activité		1		0.038955979742890535%
saisir		1		0.038955979742890535%
révolution		1		0.038955979742890535%
développer		1		0.038955979742890535%
énergiquement		1		0.038955979742890535%
numérique		1		0.038955979742890535%
intelligence		1		0.038955979742890535%
artificiel		1		0.038955979742890535%
biomédecine		1		0.038955979742890535%
moderne		1		0.038955979742890535%
fruit		1		0.038955979742890535%
ère		1		0.038955979742890535%
globalisation		1		0.038955979742890535%
irrésistible		1		0.038955979742890535%
ériger		1		0.038955979742890535%
mur		1		0.038955979742890535%
recourir		1		0.038955979742890535%
découplage		1		0.038955979742890535%
encontre		1		0.038955979742890535%
tentative		1		0.038955979742890535%
nuire		1		0.038955979742890535%
soi		1		0.038955979742890535%
même		1		0.038955979742890535%
finir		1		0.038955979742890535%
au-dessus		1		0.038955979742890535%
partage		1		0.038955979742890535%
information		1		0.038955979742890535%
action		1		0.038955979742890535%
collectif		1		0.038955979742890535%
sanitaire		1		0.038955979742890535%
médical		1		0.038955979742890535%
valoriser		1		0.038955979742890535%
pleinement		1		0.038955979742890535%
rôle		1		0.038955979742890535%
r&d		1		0.038955979742890535%
distribution		1		0.038955979742890535%
accessibilité		1		0.038955979742890535%
abordabilité		1		0.038955979742890535%
effectivement		1		0.038955979742890535%
plan		1		0.038955979742890535%
climatique		1		0.038955979742890535%
mieux		1		0.038955979742890535%
œuvre		1		0.038955979742890535%
accord		1		0.038955979742890535%
Paris		1		0.038955979742890535%
climat		1		0.038955979742890535%
différencié		1		0.038955979742890535%
préoccupation		1		0.038955979742890535%
fonds		1		0.038955979742890535%
technologie		1		0.038955979742890535%
capacité		1		0.038955979742890535%
