单词		词频		占比
le		231		9.961190168175937%
de		176		7.589478223372143%
et		106		4.570935748167313%
,		97		4.182837429926693%
l’		74		3.1910306166451052%

		70		3.0185424752048298%
.		66		2.846054333764554%
un		47		2.026735661923243%
à		41		1.7680034497628287%
pour		35		1.5092712376024149%
nous		28		1.207416990081932%
d’		27		1.1642949547218628%
coopération		26		1.1211729193617939%
dans		24		1.034928848641656%
être		23		0.9918068132815868%
devoir		22		0.9486847779215178%
en		20		0.8624407072013798%
développement		20		0.8624407072013798%
avoir		15		0.646830530401035%
tout		14		0.603708495040966%
par		13		0.5605864596808969%
que		13		0.5605864596808969%
sécurité		13		0.5605864596808969%
Chine		12		0.517464424320828%
faire		11		0.4743423889607589%
OCS		11		0.4743423889607589%
sur		11		0.4743423889607589%
pays		10		0.4312203536006899%
plus		10		0.4312203536006899%
au		9		0.38809831824062097%
monde		9		0.38809831824062097%
entre		9		0.38809831824062097%
notre		9		0.38809831824062097%
il		9		0.38809831824062097%
communauté		8		0.344976282880552%
organisation		8		0.344976282880552%
international		8		0.344976282880552%
construire		7		0.301854247520483%
état		7		0.301854247520483%
avec		7		0.301854247520483%
oc		7		0.301854247520483%
nouveau		7		0.301854247520483%
«		7		0.301854247520483%
»		7		0.301854247520483%
soutenir		7		0.301854247520483%
covid-19		6		0.258732212160414%
son		6		0.258732212160414%
approfondir		6		0.258732212160414%
stabilité		6		0.258732212160414%
partager		6		0.258732212160414%
falloir		6		0.258732212160414%
autre		6		0.258732212160414%
Shanghai		5		0.21561017680034494%
travail		5		0.21561017680034494%
poursuivre		5		0.21561017680034494%
affaire		5		0.21561017680034494%
membre		5		0.21561017680034494%
renforcer		5		0.21561017680034494%
politique		5		0.21561017680034494%
économique		5		0.21561017680034494%
mutuel		5		0.21561017680034494%
davantage		5		0.21561017680034494%
région		5		0.21561017680034494%
différent		5		0.21561017680034494%
ouvert		5		0.21561017680034494%
président		4		0.172488141440276%
cher		4		0.172488141440276%
collègue		4		0.172488141440276%
bon		4		0.172488141440276%
lui		4		0.172488141440276%
mondial		4		0.172488141440276%
gagnant		4		0.172488141440276%
-		4		0.172488141440276%
solidarité		4		0.172488141440276%
contre		4		0.172488141440276%
continuer		4		0.172488141440276%
mutuellement		4		0.172488141440276%
virus		4		0.172488141440276%
rôle		4		0.172488141440276%
échange		4		0.172488141440276%
matière		4		0.172488141440276%
activement		4		0.172488141440276%
avancer		4		0.172488141440276%
grand		4		0.172488141440276%
promouvoir		4		0.172488141440276%
circuit		4		0.172488141440276%
offrir		4		0.172488141440276%
esprit		3		0.129366106080207%
coordination		3		0.129366106080207%
avenir		3		0.129366106080207%
solide		3		0.129366106080207%
populaire		3		0.129366106080207%
aujourd’hui		3		0.129366106080207%
présidence		3		0.129366106080207%
commun		3		0.129366106080207%
s’		3		0.129366106080207%
force		3		0.129366106080207%
domaine		3		0.129366106080207%
humain		3		0.129366106080207%
accélérer		3		0.129366106080207%
multilatéralisme		3		0.129366106080207%
qui		3		0.129366106080207%
chinois		3		0.129366106080207%
homme		3		0.129366106080207%
tendance		3		0.129366106080207%
peuple		3		0.129366106080207%
vie		3		0.129366106080207%
paix		3		0.129366106080207%
histoire		3		0.129366106080207%
voisinage		3		0.129366106080207%
santé		3		0.129366106080207%
se		3		0.129366106080207%
préserver		3		0.129366106080207%
épidémie		3		0.129366106080207%
ensemble		3		0.129366106080207%
mécanisme		3		0.129366106080207%
sanitaire		3		0.129366106080207%
maladie		3		0.129366106080207%
forum		3		0.129366106080207%
leur		3		0.129366106080207%
vue		3		0.129366106080207%
national		3		0.129366106080207%
durable		3		0.129366106080207%
afin		3		0.129366106080207%
créer		3		0.129366106080207%
dialogue		3		0.129366106080207%
consultation		3		0.129366106080207%
initiative		3		0.129366106080207%
party		3		0.129366106080207%
opportunité		3		0.129366106080207%
régional		3		0.129366106080207%
économie		3		0.129366106080207%
année		3		0.129366106080207%
prochain		3		0.129366106080207%
ainsi		3		0.129366106080207%
amitié		3		0.129366106080207%
jeune		3		0.129366106080207%
bénéfice		3		0.129366106080207%
encore		2		0.086244070720138%
20		2		0.086244070720138%
réunion		2		0.086244070720138%
conseil		2		0.086244070720138%
chef		2		0.086244070720138%
Poutine		2		0.086244070720138%
je		2		0.086244070720138%
remercier		2		0.086244070720138%
Russie		2		0.086244070720138%
hautement		2		0.086244070720138%
assurer		2		0.086244070720138%
depuis		2		0.086244070720138%
création		2		0.086244070720138%
temps		2		0.086244070720138%
comme		2		0.086244070720138%
important		2		0.086244070720138%
eurasiatique		2		0.086244070720138%
sans		2		0.086244070720138%
sécuritaire		2		0.086244070720138%
culturel		2		0.086244070720138%
donner		2		0.086244070720138%
soutien		2		0.086244070720138%
ce		2		0.086244070720138%
énergie		2		0.086244070720138%
transformation		2		0.086244070720138%
majeur		2		0.086244070720138%
unilatéralisme		2		0.086244070720138%
ouverture		2		0.086244070720138%
qu’		2		0.086244070720138%
?		2		0.086244070720138%
répondre		2		0.086244070720138%
dire		2		0.086244070720138%
où		2		0.086244070720138%
intérêt		2		0.086244070720138%
prouver		2		0.086244070720138%
bénéfique		2		0.086244070720138%
contribuer		2		0.086244070720138%
humanité		2		0.086244070720138%
ne		2		0.086244070720138%
