单词		词频		占比
le		49		9.496124031007753%
de		37		7.170542635658915%

		21		4.069767441860465%
,		18		3.488372093023256%
.		17		3.2945736434108532%
et		17		3.2945736434108532%
à		16		3.10077519379845%
l’		12		2.3255813953488373%
pour		9		1.744186046511628%
en		8		1.550387596899225%
Chine		8		1.550387596899225%
dans		7		1.3565891472868217%
d’		6		1.1627906976744187%
énergie		6		1.1627906976744187%
un		6		1.1627906976744187%
sur		5		0.9689922480620154%
main		4		0.7751937984496124%
carbone		4		0.7751937984496124%
propre		4		0.7751937984496124%
g20		3		0.5813953488372093%
nous		3		0.5813953488372093%
climatique		3		0.5813953488372093%
afin		3		0.5813953488372093%
ce		3		0.5813953488372093%
-		3		0.5813953488372093%
son		3		0.5813953488372093%
initiative		3		0.5813953488372093%
transition		3		0.5813953488372093%
objectif		3		0.5813953488372093%
tout		3		0.5813953488372093%
mondial		3		0.5813953488372093%
développement		3		0.5813953488372093%
réunion		2		0.3875968992248062%
cher		2		0.3875968992248062%
planète		2		0.3875968992248062%
être		2		0.3875968992248062%
devoir		2		0.3875968992248062%
partager		2		0.3875968992248062%
travailler		2		0.3875968992248062%
j’		2		0.3875968992248062%
avec		2		0.3875968992248062%
vous		2		0.3875968992248062%
contre		2		0.3875968992248062%
changement		2		0.3875968992248062%
promouvoir		2		0.3875968992248062%
convention		2		0.3875968992248062%
avoir		2		0.3875968992248062%
au		2		0.3875968992248062%
atteindre		2		0.3875968992248062%
approfondir		2		0.3875968992248062%
soutenir		2		0.3875968992248062%
bas		2		0.3875968992248062%
plus		2		0.3875968992248062%
monde		2		0.3875968992248062%
terme		2		0.3875968992248062%
nouveau		2		0.3875968992248062%
économique		2		0.3875968992248062%
social		2		0.3875968992248062%
vert		2		0.3875968992248062%
party		2		0.3875968992248062%
allocution		1		0.1937984496124031%
thématique		1		0.1937984496124031%
«		1		0.1937984496124031%
sauvegarder		1		0.1937984496124031%
PLANÈTE		1		0.1937984496124031%
»		1		0.1937984496124031%
sommet		1		0.1937984496124031%
RIYAD		1		0.1937984496124031%
22		1		0.1937984496124031%
novembre		1		0.1937984496124031%
2020		1		0.1937984496124031%
m.		1		0.1937984496124031%
xi		1		0.1937984496124031%
JINPING		1		0.1937984496124031%
président		1		0.1937984496124031%
république		1		0.1937984496124031%
populaire		1		0.1937984496124031%
CHINE		1		0.1937984496124031%
collègue		1		0.1937984496124031%
ami		1		0.1937984496124031%
terre		1		0.1937984496124031%
notre		1		0.1937984496124031%
foyer		1		0.1937984496124031%
commun		1		0.1937984496124031%
porter		1		0.1937984496124031%
vision		1		0.1937984496124031%
communauté		1		0.1937984496124031%
avenir		1		0.1937984496124031%
humanité		1		0.1937984496124031%
répondre		1		0.1937984496124031%
défi		1		0.1937984496124031%
environnemental		1		0.1937984496124031%
préserver		1		0.1937984496124031%
bleu		1		0.1937984496124031%
sujet		1		0.1937984496124031%
aimer		1		0.1937984496124031%
quelque		1		0.1937984496124031%
une		1		0.1937984496124031%
mon		1		0.1937984496124031%
réflexion		1		0.1937984496124031%
premièrement		1		0.1937984496124031%
renforcer		1		0.1937984496124031%
lutte		1		0.1937984496124031%
continuer		1		0.1937984496124031%
jouer		1		0.1937984496124031%
rôle		1		0.1937984496124031%
leader		1		0.1937984496124031%
lumière		1		0.1937984496124031%
cadre		1		0.1937984496124031%
Nations		1		0.1937984496124031%
Unies		1		0.1937984496124031%
mise		1		0.1937984496124031%
œuvre		1		0.1937984496124031%
intégral		1		0.1937984496124031%
effectif		1		0.1937984496124031%
accord		1		0.1937984496124031%
Paris		1		0.1937984496124031%
annoncer		1		0.1937984496124031%
récemment		1		0.1937984496124031%
augmenter		1		0.1937984496124031%
contribution		1		0.1937984496124031%
déterminer		1		0.1937984496124031%
niveau		1		0.1937984496124031%
national		1		0.1937984496124031%
pic		1		0.1937984496124031%
émission		1		0.1937984496124031%
co2		1		0.1937984496124031%
avant		1		0.1937984496124031%
2030		1		0.1937984496124031%
réaliser		1		0.1937984496124031%
neutralité		1		0.1937984496124031%
ici		1		0.1937984496124031%
2060		1		0.1937984496124031%
honorer		1		0.1937984496124031%
engagement		1		0.1937984496124031%
y		1		0.1937984496124031%
œuvrer		1		0.1937984496124031%
détermination		1		0.1937984496124031%
deuxièmement		1		0.1937984496124031%
vers		1		0.1937984496124031%
salue		1		0.1937984496124031%
Arabie		1		0.1937984496124031%
Saoudite		1		0.1937984496124031%
économie		1		0.1937984496124031%
circulaire		1		0.1937984496124031%
énergétique		1		0.1937984496124031%
après		1		0.1937984496124031%
covid-19		1		0.1937984496124031%
durable		1		0.1937984496124031%
mettre		1		0.1937984496124031%
place		1		0.1937984496124031%
grand		1		0.1937984496124031%
système		1		0.1937984496124031%
occuper		1		0.1937984496124031%
depuis		1		0.1937984496124031%
cinq		1		0.1937984496124031%
an		1		0.1937984496124031%
consécutif		1		0.1937984496124031%
premier		1		0.1937984496124031%
rang		1		0.1937984496124031%
production		1		0.1937984496124031%
vente		1		0.1937984496124031%
véhicule		1		0.1937984496124031%
conformément		1		0.1937984496124031%
recommandation		1		0.1937984496124031%
élaboration		1		0.1937984496124031%
14		1		0.1937984496124031%
plan		1		0.1937984496124031%
quinquennal		1		0.1937984496124031%
long		1		0.1937984496124031%
2035		1		0.1937984496124031%
œuvrerer		1		0.1937984496124031%
utilisation		1		0.1937984496124031%
sûr		1		0.1937984496124031%
efficace		1		0.1937984496124031%
accélérer		1		0.1937984496124031%
industrie		1		0.1937984496124031%
vue		1		0.1937984496124031%
domaine		1		0.1937984496124031%
troisièmement		1		0.1937984496124031%
protéger		1		0.1937984496124031%
écosystème		1		0.1937984496124031%
respect		1		0.1937984496124031%
nature		1		0.1937984496124031%
coopération		1		0.1937984496124031%
sein		1		0.1937984496124031%
réduire		1		0.1937984496124031%
dégradation		1		0.1937984496124031%
sol		1		0.1937984496124031%
conserver		1		0.1937984496124031%
récif		1		0.1937984496124031%
corallien		1		0.1937984496124031%
lutter		1		0.1937984496124031%
déchet		1		0.1937984496124031%
plastique		1		0.1937984496124031%
mer		1		0.1937984496124031%
bâtir		1		0.1937984496124031%
rempart		1		0.1937984496124031%
sécurité		1		0.1937984496124031%
écologique		1		0.1937984496124031%
solide		1		0.1937984496124031%
15		1		0.1937984496124031%
conférence		1		0.1937984496124031%
diversité		1		0.1937984496124031%
biologique		1		0.1937984496124031%
se		1		0.1937984496124031%
tenir		1		0.1937984496124031%
mai		1		0.1937984496124031%
prochain		1		0.1937984496124031%
Kunming		1		0.1937984496124031%
souhaite		1		0.1937984496124031%
bienvenue		1		0.1937984496124031%
événement		1		0.1937984496124031%
qui		1		0.1937984496124031%
espérer		1		0.1937984496124031%
occasion		1		0.1937984496124031%
fixer		1		0.1937984496124031%
prendre		1		0.1937984496124031%
action		1		0.1937984496124031%
conservation		1		0.1937984496124031%
biodiversité		1		0.1937984496124031%
année		1		0.1937984496124031%
venir		1		0.1937984496124031%
construire		1		0.1937984496124031%
beau		1		0.1937984496124031%
je		1		0.1937984496124031%
remercier		1		0.1937984496124031%
