单词		词频		占比
le		134		8.481012658227847%
de		126		7.974683544303797%
et		73		4.620253164556963%
,		60		3.79746835443038%

		54		3.4177215189873418%
.		54		3.4177215189873418%
un		45		2.848101265822785%
femme		42		2.6582278481012658%
à		37		2.3417721518987342%
l’		33		2.088607594936709%
en		24		1.5189873417721518%
nous		20		1.2658227848101267%
avoir		19		1.2025316455696202%
dans		17		1.0759493670886076%
pour		16		1.0126582278481013%
devoir		16		1.0126582278481013%
lui		13		0.8227848101265823%
d’		12		0.7594936708860759%
égalité		11		0.6962025316455696%
être		11		0.6962025316455696%
au		11		0.6962025316455696%
plus		11		0.6962025316455696%
sur		10		0.6329113924050633%
cause		10		0.6329113924050633%
genre		8		0.5063291139240507%
covid-19		8		0.5063291139240507%
développement		8		0.5063291139240507%
monde		7		0.44303797468354433%
Chine		7		0.44303797468354433%
leur		7		0.44303797468354433%
que		6		0.37974683544303794%
réaliser		6		0.37974683544303794%
social		6		0.37974683544303794%
mondial		5		0.31645569620253167%
je		5		0.31645569620253167%
rôle		5		0.31645569620253167%
se		5		0.31645569620253167%
aider		5		0.31645569620253167%
ce		5		0.31645569620253167%
tout		5		0.31645569620253167%
faire		5		0.31645569620253167%
santé		5		0.31645569620253167%
droit		5		0.31645569620253167%
intérêt		5		0.31645569620253167%
international		5		0.31645569620253167%
sexe		5		0.31645569620253167%
réunion		4		0.25316455696202533%
Beijing		4		0.25316455696202533%
président		4		0.25316455696202533%
promouvoir		4		0.25316455696202533%
progrès		4		0.25316455696202533%
société		4		0.25316455696202533%
contre		4		0.25316455696202533%
vie		4		0.25316455696202533%
notre		4		0.25316455696202533%
pays		4		0.25316455696202533%
an		4		0.25316455696202533%
programme		4		0.25316455696202533%
économique		4		0.25316455696202533%
effort		4		0.25316455696202533%
renforcer		4		0.25316455696202533%
sans		4		0.25316455696202533%
ONU		4		0.25316455696202533%
dirigeant		4		0.25316455696202533%
25		3		0.18987341772151897%
anniversaire		3		0.18987341772151897%
conférence		3		0.18987341772151897%
premier		3		0.18987341772151897%
Monsieur		3		0.18987341772151897%
occasion		3		0.18987341772151897%
tenir		3		0.18987341772151897%
nouveau		3		0.18987341772151897%
avec		3		0.18987341772151897%
parmi		3		0.18987341772151897%
où		3		0.18987341772151897%
protection		3		0.18987341772151897%
autonomisation		3		0.18987341772151897%
important		3		0.18987341772151897%
durable		3		0.18987341772151897%
2030		3		0.18987341772151897%
défi		3		0.18987341772151897%
matière		3		0.18987341772151897%
reprise		3		0.18987341772151897%
priorité		3		0.18987341772151897%
tel		3		0.18987341772151897%
discrimination		3		0.18987341772151897%
soutenir		3		0.18987341772151897%
quatrième		2		0.12658227848101267%
cher		2		0.12658227848101267%
collègue		2		0.12658227848101267%
organisation		2		0.12658227848101267%
Nations		2		0.12658227848101267%
ensemble		2		0.12658227848101267%
donner		2		0.12658227848101267%
réalisation		2		0.12658227848101267%
différent		2		0.12658227848101267%
lutte		2		0.12658227848101267%
infirmier		2		0.12658227848101267%
ligne		2		0.12658227848101267%
danger		2		0.12658227848101267%
dévouement		2		0.12658227848101267%
sagesse		2		0.12658227848101267%
protéger		2		0.12658227848101267%
moment		2		0.12658227848101267%
40		2		0.12658227848101267%
dont		2		0.12658227848101267%
jeune		2		0.12658227848101267%
n’		2		0.12658227848101267%
encore		2		0.12658227848101267%
dire		2		0.12658227848101267%
:		2		0.12658227848101267%
ne		2		0.12658227848101267%
enfant		2		0.12658227848101267%
grand		2		0.12658227848101267%
comme		2		0.12658227848101267%
surmonter		2		0.12658227848101267%
dur		2		0.12658227848101267%
cours		2		0.12658227848101267%
permettre		2		0.12658227848101267%
«		2		0.12658227848101267%
moitié		2		0.12658227848101267%
»		2		0.12658227848101267%
objectif		2		0.12658227848101267%
donne		2		0.12658227848101267%
activité		2		0.12658227848101267%
mettre		2		0.12658227848101267%
pouvoir		2		0.12658227848101267%
accorder		2		0.12658227848101267%
attention		2		0.12658227848101267%
particulier		2		0.12658227848101267%
besoin		2		0.12658227848101267%
spécial		2		0.12658227848101267%
œuvre		2		0.12658227848101267%
avancer		2		0.12658227848101267%
il		2		0.12658227848101267%
condition		2		0.12658227848101267%
travail		2		0.12658227848101267%
fille		2		0.12658227848101267%
actif		2		0.12658227848101267%
service		2		0.12658227848101267%
garantir		2		0.12658227848101267%
s’		2		0.12658227848101267%
inclusif		2		0.12658227848101267%
national		2		0.12658227848101267%
politique		2		0.12658227848101267%
éliminer		2		0.12658227848101267%
violence		2		0.12658227848101267%
valeur		2		0.12658227848101267%
essentiel		2		0.12658227848101267%
par		2		0.12658227848101267%
plan		2		0.12658227848101267%
apporter		2		0.12658227848101267%
force		2		0.12658227848101267%
continuer		2		0.12658227848101267%
afin		2		0.12658227848101267%
environnement		2		0.12658227848101267%
mobiliser		2		0.12658227848101267%
initiative		2		0.12658227848101267%
pleinement		2		0.12658227848101267%
coopération		2		0.12658227848101267%
mise		2		0.12658227848101267%
son		2		0.12658227848101267%
accroître		2		0.12658227848101267%
règlement		2		0.12658227848101267%
entre		2		0.12658227848101267%
système		2		0.12658227848101267%
cinq		2		0.12658227848101267%
j’		2		0.12658227848101267%
soutien		2		0.12658227848101267%
travers		2		0.12658227848101267%
poursuivre		2		0.12658227848101267%
allocution		1		0.06329113924050633%
haut		1		0.06329113924050633%
niveau		1		0.06329113924050633%
octobre		1		0.06329113924050633%
2020		1		0.06329113924050633%
m.		1		0.06329113924050633%
xi		1		0.06329113924050633%
JINPING		1		0.06329113924050633%
république		1		0.06329113924050633%
populaire		1		0.06329113924050633%
CHINE		1		0.06329113924050633%
75		1		0.06329113924050633%
uni		1		0.06329113924050633%
célébrer		1		0.06329113924050633%
vue		1		0.06329113924050633%
élan		1		0.06329113924050633%
m’		1		0.06329113924050633%
félicite		1		0.06329113924050633%
souhaite		1		0.06329113924050633%
plein		1		0.06329113924050633%
succès		1		0.06329113924050633%
créateur		1		0.06329113924050633%
civilisation		1		0.06329113924050633%
humain		1		0.06329113924050633%
jouer		1		0.06329113924050633%
moteur		1		0.06329113924050633%
accomplir		1		0.06329113924050633%
extraordinaire		1		0.06329113924050633%
domaine		1		0.06329113924050633%
tant		1		0.06329113924050633%
médecin		1		0.06329113924050633%
personnel		1		0.06329113924050633%
contrôle		1		0.06329113924050633%
maladie		1		0.06329113924050633%
chercheur		1		0.06329113924050633%
agent		1		0.06329113924050633%
quartier		1		0.06329113924050633%
habitation		1		0.06329113924050633%
bénévole		1		0.06329113924050633%
battre		1		0.06329113924050633%
jour		1		0.06329113924050633%
nuit		1		0.06329113924050633%
mépris		1		0.06329113924050633%
risque		1		0.06329113924050633%
écrire		1		0.06329113924050633%
épopée		1		0.06329113924050633%
émouvant		1		0.06329113924050633%
sauver		1		0.06329113924050633%
mériter		1		0.06329113924050633%
respect		1		0.06329113924050633%
admiration		1		0.06329113924050633%
crucial		1		0.06329113924050633%
000		1		0.06329113924050633%
soignant		1		0.06329113924050633%
envoyer		1		0.06329113924050633%
quatre		1		0.06329113924050633%
coin		1		0.06329113924050633%
renfort		1		0.06329113924050633%
Hubei		1		0.06329113924050633%
deux		1		0.06329113924050633%
tiers		1		0.06329113924050633%
Guangdong		1		0.06329113924050633%
pas		1		0.06329113924050633%
20		1		0.06329113924050633%
répondre		1		0.06329113924050633%
