单词		词频		占比
le		151		9.550917141049968%
de		109		6.8943706514864%
et		72		4.554079696394687%
,		67		4.237824161922834%
un		56		3.542061986084757%
.		52		3.289057558507274%

		49		3.099304237824162%
à		37		2.340290955091714%
l’		32		2.0240354206198607%
d’		20		1.265022137887413%
développement		20		1.265022137887413%
pour		19		1.2017710309930425%
nous		18		1.1385199240986716%
en		16		1.0120177103099304%
avoir		16		1.0120177103099304%
biodiversité		15		0.9487666034155597%
être		14		0.8855154965211892%
Chine		13		0.8222643896268185%
son		12		0.7590132827324478%
sur		11		0.6957621758380772%
devoir		11		0.6957621758380772%
plus		10		0.6325110689437065%
notre		9		0.5692599620493358%
gouvernance		9		0.5692599620493358%
environnemental		9		0.5692599620493358%
mondial		8		0.5060088551549652%
nature		8		0.5060088551549652%
tout		8		0.5060088551549652%
au		7		0.4427577482605946%
pays		7		0.4427577482605946%
dans		7		0.4427577482605946%
civilisation		7		0.4427577482605946%
écologique		7		0.4427577482605946%
économique		6		0.3795066413662239%
conservation		6		0.3795066413662239%
grand		6		0.3795066413662239%
monde		6		0.3795066413662239%
international		6		0.3795066413662239%
effort		6		0.3795066413662239%
adopter		5		0.31625553447185323%
protection		5		0.31625553447185323%
responsabilité		5		0.31625553447185323%
partager		5		0.31625553447185323%
président		4		0.2530044275774826%
ce		4		0.2530044275774826%
haut		4		0.2530044275774826%
durable		4		0.2530044275774826%
convention		4		0.2530044275774826%
écosystème		4		0.2530044275774826%
humanité		4		0.2530044275774826%
ensemble		4		0.2530044275774826%
beau		4		0.2530044275774826%
harmonie		4		0.2530044275774826%
important		4		0.2530044275774826%
protéger		4		0.2530044275774826%
poursuivre		4		0.2530044275774826%
communauté		4		0.2530044275774826%
matière		4		0.2530044275774826%
avenir		4		0.2530044275774826%
vision		4		0.2530044275774826%
objectif		4		0.2530044275774826%
que		4		0.2530044275774826%
terre		4		0.2530044275774826%
lui		4		0.2530044275774826%
sommet		3		0.18975332068311196%
Monsieur		3		0.18975332068311196%
où		3		0.18975332068311196%
ONU		3		0.18975332068311196%
contre		3		0.18975332068311196%
covid-19		3		0.18975332068311196%
qualité		3		0.18975332068311196%
il		3		0.18975332068311196%
année		3		0.18975332068311196%
party		3		0.18975332068311196%
Kunming		3		0.18975332068311196%
perte		3		0.18975332068311196%
homme		3		0.18975332068311196%
afin		3		0.18975332068311196%
faire		3		0.18975332068311196%
vivre		3		0.18975332068311196%
promouvoir		3		0.18975332068311196%
base		3		0.18975332068311196%
environnement		3		0.18975332068311196%
suivre		3		0.18975332068311196%
avec		3		0.18975332068311196%
construire		3		0.18975332068311196%
changement		3		0.18975332068311196%
climatique		3		0.18975332068311196%
différent		3		0.18975332068311196%
vert		3		0.18975332068311196%
fixer		3		0.18975332068311196%
«		3		0.18975332068311196%
»		3		0.18975332068311196%
capacité		3		0.18975332068311196%
action		3		0.18975332068311196%
effectivement		3		0.18975332068311196%
—		3		0.18975332068311196%
