单词		词频		占比
le		150		8.12127774769897%
de		134		7.255008121277748%
et		76		4.114780725500812%
,		68		3.6816459122902003%
l’		61		3.302652950730915%

		59		3.1943692474282623%
.		54		2.9236599891716297%
à		54		2.9236599891716297%
un		39		2.1115322144017323%
Afrique		36		1.949106659447753%
en		30		1.6242555495397943%
africain		28		1.5159718462371412%
pour		25		1.353546291283162%
pays		25		1.353546291283162%
être		25		1.353546291283162%
développement		21		1.136978884677856%
d’		21		1.136978884677856%
dans		20		1.0828370330265296%
nous		19		1.028695181375203%
au		16		0.8662696264212236%
avoir		15		0.8121277747698972%
paix		14		0.7579859231185706%
devoir		12		0.6497022198159177%
international		10		0.5414185165132648%
leur		9		0.48727666486193827%
son		9		0.48727666486193827%
sanitaire		8		0.4331348132106118%
ce		8		0.4331348132106118%
Chine		7		0.3789929615592853%
sur		7		0.3789929615592853%
qui		7		0.3789929615592853%
initiative		7		0.3789929615592853%
soutien		6		0.32485110990795885%
plus		6		0.32485110990795885%
covid-19		6		0.32485110990795885%
communauté		6		0.32485110990795885%
avec		6		0.32485110990795885%
tout		6		0.32485110990795885%
aider		6		0.32485110990795885%
contre		6		0.32485110990795885%
ONU		6		0.32485110990795885%
soutenir		6		0.32485110990795885%
coopération		6		0.32485110990795885%
par		5		0.2707092582566324%
faire		5		0.2707092582566324%
chinois		5		0.2707092582566324%
renforcer		5		0.2707092582566324%
rôle		5		0.2707092582566324%
apporter		5		0.2707092582566324%
sécurité		4		0.2165674066053059%
cause		4		0.2165674066053059%
conflit		4		0.2165674066053059%
affaire		4		0.2165674066053059%
UA		4		0.2165674066053059%
riposte		4		0.2165674066053059%
inviter		4		0.2165674066053059%
lutte		4		0.2165674066053059%
mondial		4		0.2165674066053059%
capacité		4		0.2165674066053059%
il		4		0.2165674066053059%
dette		4		0.2165674066053059%
partenaire		4		0.2165674066053059%
-		4		0.2165674066053059%
sans		4		0.2165674066053059%
véritable		3		0.16242555495397942%
multilatéralisme		3		0.16242555495397942%
public		3		0.16242555495397942%
profond		3		0.16242555495397942%
après		3		0.16242555495397942%
pandémie		3		0.16242555495397942%
cher		3		0.16242555495397942%
collègue		3		0.16242555495397942%
programme		3		0.16242555495397942%
siècle		3		0.16242555495397942%
n’		3		0.16242555495397942%
grand		3		0.16242555495397942%
travailler		3		0.16242555495397942%
ensemble		3		0.16242555495397942%
nouveau		3		0.16242555495397942%
important		3		0.16242555495397942%
urgence		3		0.16242555495397942%
moment		3		0.16242555495397942%
accroître		3		0.16242555495397942%
vaccin		3		0.16242555495397942%
appeler		3		0.16242555495397942%
fournir		3		0.16242555495397942%
matière		3		0.16242555495397942%
jouer		3		0.16242555495397942%
coordination		3		0.16242555495397942%
promouvoir		3		0.16242555495397942%
promotion		3		0.16242555495397942%
stabilité		3		0.16242555495397942%
membre		3		0.16242555495397942%
égalité		3		0.16242555495397942%
droit		3		0.16242555495397942%
bon		3		0.16242555495397942%
—		3		0.16242555495397942%
toujours		3		0.16242555495397942%
participer		3		0.16242555495397942%
suspension		3		0.16242555495397942%
énergique		2		0.10828370330265295%
débat		2		0.10828370330265295%
:		2		0.10828370330265295%
éliminer		2		0.10828370330265295%
relèvement		2		0.10828370330265295%
état		2		0.10828370330265295%
secrétaire		2		0.10828370330265295%
général		2		0.10828370330265295%
je		2		0.10828370330265295%
remercier		2		0.10828370330265295%
Nations		2		0.10828370330265295%
uni		2		0.10828370330265295%
jamais		2		0.10828370330265295%
connaître		2		0.10828370330265295%
depuis		2		0.10828370330265295%
aucun		2		0.10828370330265295%
ne		2		0.10828370330265295%
créer		2		0.10828370330265295%
synergie		2		0.10828370330265295%
épidémie		2		0.10828370330265295%
durable		2		0.10828370330265295%
quatre		2		0.10828370330265295%
combler		2		0.10828370330265295%
construire		2		0.10828370330265295%
virus		2		0.10828370330265295%
aide		2		0.10828370330265295%
matériel		2		0.10828370330265295%
que		2		0.10828370330265295%
transfert		2		0.10828370330265295%
technologie		2		0.10828370330265295%
essentiel		2		0.10828370330265295%
santé		2		0.10828370330265295%
vue		2		0.10828370330265295%
pleinement		2		0.10828370330265295%
remédier		2		0.10828370330265295%
