单词		词频		占比
de		208		9.502055733211511%
le		200		9.136592051164916%
et		92		4.202832343535861%
l’		76		3.4719049794426677%
.		72		3.2891731384193696%
,		68		3.1064412973960716%

		65		2.9693924166285974%
à		42		1.9186843307446324%
un		39		1.7816354499771585%
droit		38		1.7359524897213339%
être		38		1.7359524897213339%
homme		32		1.4618547281863865%
en		29		1.3248058474189128%
pays		28		1.2791228871630882%
avoir		23		1.0507080858839652%
d’		22		1.0050251256281406%
pour		21		0.9593421653723162%
dans		20		0.9136592051164915%
au		19		0.8679762448606669%
tout		17		0.7766103243490179%
nous		15		0.6852444038373686%
plus		14		0.6395614435815441%
qui		13		0.5938784833257195%
développement		13		0.5938784833257195%
peuple		12		0.5481955230698949%
sur		11		0.5025125628140703%
s’		10		0.45682960255824573%
il		10		0.45682960255824573%
Chine		9		0.4111466423024212%
promouvoir		9		0.4111466423024212%
devoir		9		0.4111466423024212%
chinois		8		0.3654636820465966%
uni		7		0.31978072179077205%
notre		7		0.31978072179077205%
ce		7		0.31978072179077205%
région		7		0.31978072179077205%
loi		7		0.31978072179077205%
y		6		0.27409776153494747%
vaccin		6		0.27409776153494747%
réalité		6		0.27409776153494747%
national		6		0.27409776153494747%
par		6		0.27409776153494747%
social		6		0.27409776153494747%
population		6		0.27409776153494747%
Xinjiang		6		0.27409776153494747%
faire		5		0.22841480127912286%
monde		5		0.22841480127912286%
c’		5		0.22841480127912286%
grand		5		0.22841480127912286%
Nations		5		0.22841480127912286%
million		5		0.22841480127912286%
pauvreté		5		0.22841480127912286%
sécurité		5		0.22841480127912286%
fondamental		5		0.22841480127912286%
«		5		0.22841480127912286%
»		5		0.22841480127912286%
Hong		5		0.22841480127912286%
Kong		5		0.22841480127912286%
placer		4		0.1827318410232983%
cœur		4		0.1827318410232983%
action		4		0.1827318410232983%
cher		4		0.1827318410232983%
collègue		4		0.1827318410232983%
humanité		4		0.1827318410232983%
coopération		4		0.1827318410232983%
avec		4		0.1827318410232983%
deux		4		0.1827318410232983%
n’		4		0.1827318410232983%
liberté		4		0.1827318410232983%
principe		4		0.1827318410232983%
cause		4		0.1827318410232983%
besoin		4		0.1827318410232983%
que		4		0.1827318410232983%
santé		4		0.1827318410232983%
mondial		4		0.1827318410232983%
matière		4		0.1827318410232983%
leur		4		0.1827318410232983%
pourcent		4		0.1827318410232983%
session		3		0.13704888076747374%
nation		3		0.13704888076747374%
affaire		3		0.13704888076747374%
mener		3		0.13704888076747374%
commun		3		0.13704888076747374%
personne		3		0.13704888076747374%
se		3		0.13704888076747374%
nouveau		3		0.13704888076747374%
pas		3		0.13704888076747374%
compte		3		0.13704888076747374%
protéger		3		0.13704888076747374%
jamais		3		0.13704888076747374%
depuis		3		0.13704888076747374%
question		3		0.13704888076747374%
objectif		3		0.13704888076747374%
gouvernance		3		0.13704888076747374%
politique		3		0.13704888076747374%
chaque		3		0.13704888076747374%
système		3		0.13704888076747374%
entre		3		0.13704888076747374%
protection		3		0.13704888076747374%
important		3		0.13704888076747374%
international		3		0.13704888076747374%
autre		3		0.13704888076747374%
année		3		0.13704888076747374%
sous		3		0.13704888076747374%
ensemble		3		0.13704888076747374%
mettre		3		0.13704888076747374%
différent		3		0.13704888076747374%
violent		3		0.13704888076747374%
multiethnique		3		0.13704888076747374%
près		3		0.13704888076747374%
progresser		2		0.09136592051164916%
niveau		2		0.09136592051164916%
46		2		0.09136592051164916%
conseil		2		0.09136592051164916%
22		2		0.09136592051164916%
2021		2		0.09136592051164916%
monsieur		2		0.09136592051164916%
président		2		0.09136592051164916%
vous		2		0.09136592051164916%
gouvernement		2		0.09136592051164916%
contre		2		0.09136592051164916%
covid-19		2		0.09136592051164916%
100		2		0.09136592051164916%
écart		2		0.09136592051164916%
terrain		2		0.09136592051164916%
épidémie		2		0.09136592051164916%
fin		2		0.09136592051164916%
ne		2		0.09136592051164916%
face		2		0.09136592051164916%
aux		2		0.09136592051164916%
voir		2		0.09136592051164916%
majeur		2		0.09136592051164916%
intérêt		2		0.09136592051164916%
rendre		2		0.09136592051164916%
lui		2		0.09136592051164916%
assurer		2		0.09136592051164916%
consultation		2		0.09136592051164916%
charte		2		0.09136592051164916%
histoire		2		0.09136592051164916%
économique		2		0.09136592051164916%
qu’		2		0.09136592051164916%
tenir		2		0.09136592051164916%
promotion		2		0.09136592051164916%
couvrir		2		0.09136592051164916%
aussi		2		0.09136592051164916%
bien		2		0.09136592051164916%
place		2		0.09136592051164916%
partager		2		0.09136592051164916%
ou		2		0.09136592051164916%
intérieur		2		0.09136592051164916%
autrui		2		0.09136592051164916%
scrupuleusement		2		0.09136592051164916%
échange		2		0.09136592051164916%
respect		2		0.09136592051164916%
mutuel		2		0.09136592051164916%
PCC		2		0.09136592051164916%
vers		2		0.09136592051164916%
plan		2		0.09136592051164916%
socialiste		2		0.09136592051164916%
voie		2		0.09136592051164916%
soutenir		2		0.09136592051164916%
vivre		2		0.09136592051164916%
an		2		0.09136592051164916%
durable		2		0.09136592051164916%
devenir		2		0.09136592051164916%
mais		2		0.09136592051164916%
surtout		2		0.09136592051164916%
soin		2		0.09136592051164916%
médical		2		0.09136592051164916%
logement		2		0.09136592051164916%
000		2		0.09136592051164916%
permettre		2		0.09136592051164916%
base		2		0.09136592051164916%
solide		2		0.09136592051164916%
vie		2		0.09136592051164916%
toujours		2		0.09136592051164916%
premier		2		0.09136592051164916%
priorité		2		0.09136592051164916%
venir		2		0.09136592051164916%
bâtir		2		0.09136592051164916%
communauté		2		0.09136592051164916%
public		2		0.09136592051164916%
propre		2		0.09136592051164916%
apporter		2		0.09136592051164916%
exprimer		2		0.09136592051164916%
lier		2		0.09136592051164916%
terrorisme		2		0.09136592051164916%
œuvre		2		0.09136592051164916%
effort		2		0.09136592051164916%
parfaitement		2		0.09136592051164916%
heureux		2		0.09136592051164916%
sûr		2		0.09136592051164916%
stable		2		0.09136592051164916%
soit		2		0.09136592051164916%
total		2		0.09136592051164916%
travail		2		0.09136592051164916%
religieux		2		0.09136592051164916%
fait		2		0.09136592051164916%
exister		2		0.09136592051164916%
résultat		2		0.09136592051164916%
sauvegarde		2		0.09136592051164916%
hongkongais		2		0.09136592051164916%
avenir		2		0.09136592051164916%
Buffle		2		0.09136592051164916%
main		2		0.09136592051164916%
je		2		0.09136592051164916%
allocution		1		0.04568296025582458%
segment		1		0.04568296025582458%
haut		1		0.04568296025582458%
m.		1		0.04568296025582458%
Wang		1		0.04568296025582458%
Yi		1		0.04568296025582458%
conseiller		1		0.04568296025582458%
état		1		0.04568296025582458%
ministre		1		0.04568296025582458%
étranger		1		0.04568296025582458%
république		1		0.04568296025582458%
populaire		1		0.04568296025582458%
février		1		0.04568296025582458%
plaisir		1		0.04568296025582458%
moi		1		0.04568296025582458%
m’		1		0.04568296025582458%
adresser		1		0.04568296025582458%
nom		1		0.04568296025582458%
occasion		1		0.04568296025582458%
aujourd’hui		1		0.04568296025582458%
combat		1		0.04568296025582458%
ardu		1		0.04568296025582458%
virus		1		0.04568296025582458%
ennemi		1		0.04568296025582458%
vaincre		1		0.04568296025582458%
mission		1		0.04568296025582458%
incombe		1		0.04568296025582458%
parvenir		1		0.04568296025582458%
solidarité		1		0.04568296025582458%
seul		1		0.04568296025582458%
option		1		0.04568296025582458%
pandémie		1		0.04568296025582458%
impact		1		0.04568296025582458%
calamiteux		1		0.04568296025582458%
contamination		1		0.04568296025582458%
mort		1		0.04568296025582458%
130		1		0.04568296025582458%
retomber		1		0.04568296025582458%
inégalité		1		0.04568296025582458%
aggraver		1		0.04568296025582458%
nord-sud		1		0.04568296025582458%
creuse		1		0.04568296025582458%
confronter		1		0.04568296025582458%
défi		1		0.04568296025582458%
racisme		1		0.04568296025582458%
xénophobie		1		0.04568296025582458%
continuer		1		0.04568296025582458%
gagner		1		0.04568296025582458%
désinformation		1		0.04568296025582458%
discours		1		0.04568296025582458%
haine		1		0.04568296025582458%
multiplier		1		0.04568296025582458%
certain		1		0.04568296025582458%
hésiter		1		0.04568296025582458%
instrumentaliser		1		0.04568296025582458%
politisation		1		0.04568296025582458%
stigmatisation		1		0.04568296025582458%
revendication		1		0.04568296025582458%
légitime		1		0.04568296025582458%
nombreux		1		0.04568296025582458%
accès		1		0.04568296025582458%
prendre		1		0.04568296025582458%
ni		1		0.04568296025582458%
satisfaire		1		0.04568296025582458%
comment		1		0.04568296025582458%
changement		1		0.04568296025582458%
inédit		1		0.04568296025582458%
siècle		1		0.04568296025582458%
?		1		0.04568296025582458%
appeler		1		0.04568296025582458%
réflexion		1		0.04568296025582458%
réponse		1		0.04568296025582458%
sérieux		1		0.04568296025582458%
impose		1		0.04568296025582458%
voici		1		0.04568296025582458%
proposition		1		0.04568296025582458%
premièrement		1		0.04568296025582458%
attacher		1		0.04568296025582458%
concept		1		0.04568296025582458%
centré		1		0.04568296025582458%
constitue		1		0.04568296025582458%
point		1		0.04568296025582458%
départ		1		0.04568296025582458%
finalité		1		0.04568296025582458%
renforcer		1		0.04568296025582458%
sentiment		1		0.04568296025582458%
satisfaction		1		0.04568296025582458%
bonheur		1		0.04568296025582458%
vocation		1		0.04568296025582458%
ultime		1		0.04568296025582458%
maître		1		0.04568296025582458%
véritable		1		0.04568296025582458%
son		1		0.04568296025582458%
participation		1		0.04568296025582458%
réduire		1		0.04568296025582458%
sans		1		0.04568296025582458%
cesse		1		0.04568296025582458%
richesse		1		0.04568296025582458%
plein		1		0.04568296025582458%
épanouissement		1		0.04568296025582458%
deuxièmement		1		0.04568296025582458%
allier		1		0.04568296025582458%
universalité		1		0.04568296025582458%
paix		1		0.04568296025582458%
équité		1		0.04568296025582458%
justice		1		0.04568296025582458%
démocratie		1		0.04568296025582458%
valeur		1		0.04568296025582458%
reconnaître		1		0.04568296025582458%
déclaration		1		0.04568296025582458%
universel		1		0.04568296025582458%
fixer		1		0.04568296025582458%
noble		1		0.04568296025582458%
observer		1		0.04568296025582458%
appliquer		1		0.04568296025582458%
même		1		0.04568296025582458%
temps		1		0.04568296025582458%
spécificité		1		0.04568296025582458%
différence		1		0.04568296025582458%
terme		1		0.04568296025582458%
culture		1		0.04568296025582458%
falloir		1		0.04568296025582458%
condition		1		0.04568296025582458%
troisièmement		1		0.04568296025582458%
manière		1		0.04568296025582458%
systématique		1		0.04568296025582458%
catégorie		1		0.04568296025582458%
domaine		1		0.04568296025582458%
comprendre		1		0.04568296025582458%
civil		1		0.04568296025582458%
culturel		1		0.04568296025582458%
celui		1		0.04568296025582458%
existence		1		0.04568296025582458%
convier		1		0.04568296025582458%
adopter		1		0.04568296025582458%
approche		1		0.04568296025582458%
coordonné		1		0.04568296025582458%
intégrer		1		0.04568296025582458%
multidimensionnel		1		0.04568296025582458%
azimut		1		0.04568296025582458%
continu		1		0.04568296025582458%
contenu		1		0.04568296025582458%
évolution		1		0.04568296025582458%
permanent		1		0.04568296025582458%
environnement		1		0.04568296025582458%
occuper		1		0.04568296025582458%
quatrièmement		1		0.04568296025582458%
dialogue		1		0.04568296025582458%
travers		1		0.04568296025582458%
pouvoir		1		0.04568296025582458%
fruit		1		0.04568296025582458%
monopole		1		0.04568296025582458%
quelque		1		0.04568296025582458%
encore		1		0.04568296025582458%
moins		1		0.04568296025582458%
outil		1		0.04568296025582458%
pression		1		0.04568296025582458%
ingérer		1		0.04568296025582458%
respecter		1		0.04568296025582458%
but		1		0.04568296025582458%
pied		1		0.04568296025582458%
égalité		1		0.04568296025582458%
sain		1		0.04568296025582458%
extrêmement		1		0.04568296025582458%
célébrer		1		0.04568296025582458%
centenaire		1		0.04568296025582458%
parti		1		0.04568296025582458%
communiste		1		0.04568296025582458%
(		1		0.04568296025582458%
)		1		0.04568296025582458%
entamer		1		0.04568296025582458%
marche		1		0.04568296025582458%
construction		1		0.04568296025582458%
moderne		1		0.04568296025582458%
direction		1		0.04568296025582458%
frayer		1		0.04568296025582458%
succès		1		0.04568296025582458%
couleur		1		0.04568296025582458%
adapter		1		0.04568296025582458%
sortir		1		0.04568296025582458%
rural		1		0.04568296025582458%
actuel		1		0.04568296025582458%
seuil		1		0.04568296025582458%
réaliser		1		0.04568296025582458%
dix		1		0.04568296025582458%
avance		1		0.04568296025582458%
élimination		1		0.04568296025582458%
programme		1		0.04568296025582458%
horizon		1		0.04568296025582458%
2030		1		0.04568296025582458%
rêve		1		0.04568296025582458%
millénaire		1		0.04568296025582458%
progrès		1		0.04568296025582458%
historique		1		0.04568296025582458%
accomplir		1		0.04568296025582458%
éradication		1		0.04568296025582458%
traduire		1		0.04568296025582458%
non		1		0.04568296025582458%
seulement		1		0.04568296025582458%
augmentation		1		0.04568296025582458%
revenu		1		0.04568296025582458%
amélioration		1		0.04568296025582458%
bien-être		1		0.04568296025582458%
garantie		1		0.04568296025582458%
effectif		1		0.04568296025582458%
chacun		1		0.04568296025582458%
éducation		1		0.04568296025582458%
large		1		0.04568296025582458%
éventail		1		0.04568296025582458%
aspect		1		0.04568296025582458%
comme		1		0.04568296025582458%
prise		1		0.04568296025582458%
charge		1		0.04568296025582458%
âgé		1		0.04568296025582458%
minimum		1		0.04568296025582458%
vital		1		0.04568296025582458%
pib		1		0.04568296025582458%
milliard		1		0.04568296025582458%
yuan		1		0.04568296025582458%
rmb		1		0.04568296025582458%
stabilité		1		0.04568296025582458%
constant		1		0.04568296025582458%
éclatement		1		0.04568296025582458%
au-dessus		1		0.04568296025582458%
donner		1		0.04568296025582458%
individu		1		0.04568296025582458%
totalement		1		0.04568296025582458%
investir		1		0.04568296025582458%
défendre		1		0.04568296025582458%
dignité		1		0.04568296025582458%
opération		1		0.04568296025582458%
humanitaire		1		0.04568296025582458%
urgence		1		0.04568296025582458%
échelle		1		0.04568296025582458%
aide		1		0.04568296025582458%
organisation		1		0.04568296025582458%
agir		1		0.04568296025582458%
étape		1		0.04568296025582458%
concret		1		0.04568296025582458%
honorer		1		0.04568296025582458%
engagement		1		0.04568296025582458%
enjeu		1		0.04568296025582458%
survie		1		0.04568296025582458%
moment		1		0.04568296025582458%
nécessaire		1		0.04568296025582458%
distribution		1		0.04568296025582458%
équitable		1		0.04568296025582458%
accessibilité		1		0.04568296025582458%
abordabilité		1		0.04568296025582458%
engager		1		0.04568296025582458%
malgré		1		0.04568296025582458%
difficulté		1		0.04568296025582458%
train		1		0.04568296025582458%
don		1		0.04568296025582458%
53		1		0.04568296025582458%
exporter		1		0.04568296025582458%
souhait		1		0.04568296025582458%
majorité		1		0.04568296025582458%
espérer		1		0.04568296025582458%
capacité		1		0.04568296025582458%
part		1		0.04568296025582458%
contribution		1		0.04568296025582458%
renforcement		1		0.04568296025582458%
oppose		1		0.04568296025582458%
recours		1		0.04568296025582458%
poids		1		0.04568296025582458%
mesure		1		0.04568296025582458%
attaquer		1		0.04568296025582458%
dénigrer		1		0.04568296025582458%
ingérence		1		0.04568296025582458%
prétexte		1		0.04568296025582458%
fond		1		0.04568296025582458%
concerner		1		0.04568296025582458%
lutte		1		0.04568296025582458%
séparatisme		1		0.04568296025582458%
prévention		1		0.04568296025582458%
extrémisme		1		0.04568296025582458%
élaborer		1		0.04568296025582458%
avancer		1		0.04568296025582458%
déradicalisation		1		0.04568296025582458%
conformément		1		0.04568296025582458%
inspirer		1		0.04568296025582458%
pratique		1		0.04568296025582458%
similaire		1		0.04568296025582458%
