单词		词频		占比
le		869		9.569430679440591%
de		637		7.01464596410087%
et		346		3.8101530668428585%
.		324		3.5678889990089195%
,		285		3.1384208787578456%

		271		2.984252835590794%
un		200		2.2024006166721724%
l’		180		1.9821605550049552%
à		167		1.8390045149212644%
être		148		1.629776456337408%
Chine		131		1.442572403920273%
avoir		109		1.200308336086334%
en		98		1.0791763021693646%
d’		93		1.0241162867525604%
dans		91		1.0020922805858385%
pour		86		0.9470322651690342%
ce		75		0.8259002312520648%
plus		75		0.8259002312520648%
pays		69		0.7598282127518996%
nous		60		0.6607201850016519%
que		58		0.6386961788349301%
il		48		0.5285761480013214%
coopération		47		0.5175641449179605%
:		45		0.4955401387512388%
tout		45		0.4955401387512388%
chinois		44		0.484528135667878%
sur		44		0.484528135667878%
nouveau		44		0.484528135667878%
développement		43		0.4735161325845171%
avec		38		0.4184561171677128%
relation		38		0.4184561171677128%
qui		37		0.407444114084352%
international		35		0.3854201079176302%
au		35		0.3854201079176302%
«		32		0.35238409866754766%
»		32		0.35238409866754766%
grand		31		0.3413720955841868%
-		31		0.3413720955841868%
qu’		30		0.33036009250082593%
lui		30		0.33036009250082593%
entre		29		0.31934808941746506%
c’		29		0.31934808941746506%
par		28		0.3083360863341042%
?		28		0.3083360863341042%
faire		28		0.3083360863341042%
deux		28		0.3083360863341042%
année		27		0.29732408325074333%
son		27		0.29732408325074333%
monde		24		0.2642880740006607%
y		24		0.2642880740006607%
Wang		23		0.25327607091729987%
Yi		23		0.25327607091729987%
s’		23		0.25327607091729987%
ne		22		0.242264067833939%
paix		21		0.23125206475057813%
leur		20		0.22024006166721727%
mais		20		0.22024006166721727%
se		19		0.2092280585838564%
ceinture		18		0.19821605550049554%
pas		18		0.19821605550049554%
diplomatie		17		0.18720405241713467%
route		17		0.18720405241713467%
party		17		0.18720405241713467%
ASEAN		17		0.18720405241713467%
intérêt		16		0.17619204933377383%
sommet		16		0.17619204933377383%
mutuel		16		0.17619204933377383%
États-Unis		16		0.17619204933377383%
peuple		15		0.16518004625041297%
important		15		0.16518004625041297%
communauté		15		0.16518004625041297%
construction		15		0.16518004625041297%
n’		15		0.16518004625041297%
toujours		15		0.16518004625041297%
échange		15		0.16518004625041297%
ensemble		14		0.1541680431670521%
autre		14		0.1541680431670521%
voir		14		0.1541680431670521%
devoir		14		0.1541680431670521%
sécurité		14		0.1541680431670521%
mondial		14		0.1541680431670521%
initiative		13		0.1431560400836912%
bon		13		0.1431560400836912%
an		13		0.1431560400836912%
falloir		12		0.13214403700033034%
politique		12		0.13214403700033034%
développer		12		0.13214403700033034%
amitié		12		0.13214403700033034%
dire		12		0.13214403700033034%
aller		12		0.13214403700033034%
diplomatique		11		0.1211320339169695%
congrès		11		0.1211320339169695%
Xi		11		0.1211320339169695%
Jinping		11		0.1211320339169695%
voie		11		0.1211320339169695%
rôle		11		0.1211320339169695%
confiance		11		0.1211320339169695%
projet		11		0.1211320339169695%
règlement		11		0.1211320339169695%
vous		10		0.11012003083360863%
répondre		10		0.11012003083360863%
depuis		10		0.11012003083360863%
général		10		0.11012003083360863%
