单词		词频		占比
le		580		7.997793712079426%
de		505		6.963596249310535%
.		300		4.136789851075565%
,		254		3.5024820739106453%

		222		3.061224489795918%
et		212		2.923331494760066%
un		171		2.357970215113072%
à		154		2.1235521235521233%
l’		151		2.082184225041368%
être		143		1.9718698290126864%
avoir		100		1.3789299503585217%
d’		95		1.3099834528405958%
nous		88		1.2134583563154993%
pour		86		1.1858797573083288%
ce		85		1.1720904578047435%
dans		72		0.9928295642581356%
en		70		0.9652509652509652%
que		60		0.827357970215113%
il		53		0.7308328736900165%
Chine		46		0.63430777716492%
sur		34		0.4688361831218974%
faire		34		0.4688361831218974%
covid-19		33		0.4550468836183122%
plus		33		0.4550468836183122%
devoir		33		0.4550468836183122%
pays		32		0.441257584114727%
mesure		31		0.4274682846111417%
tout		31		0.4274682846111417%
marché		30		0.4136789851075565%
qui		29		0.3998896856039713%
politique		28		0.3861003861003861%
notre		27		0.37231108659680084%
économie		26		0.35852178709321564%
au		26		0.35852178709321564%
nouveau		26		0.35852178709321564%
emploi		26		0.35852178709321564%
gouvernement		24		0.3309431880860452%
chinois		24		0.3309431880860452%
pouvoir		24		0.3309431880860452%
deux		24		0.3309431880860452%
entreprise		24		0.3309431880860452%
pas		23		0.31715388858246%
:		23		0.31715388858246%
monde		23		0.31715388858246%
année		23		0.31715388858246%
?		23		0.31715388858246%
mais		22		0.3033645890788748%
développement		22		0.3033645890788748%
grand		20		0.27578599007170435%
par		20		0.27578599007170435%
«		19		0.26199669056811914%
»		19		0.26199669056811914%
falloir		19		0.26199669056811914%
avec		19		0.26199669056811914%
premier		18		0.2482073910645339%
dire		18		0.2482073910645339%
personne		18		0.2482073910645339%
population		17		0.2344180915609487%
ne		17		0.2344180915609487%
important		17		0.2344180915609487%
c’		17		0.2344180915609487%
qu’		17		0.2344180915609487%
coopération		17		0.2344180915609487%
se		16		0.2206287920573635%
n’		16		0.2206287920573635%
économique		15		0.20683949255377826%
peuple		15		0.20683949255377826%
prendre		15		0.20683949255377826%
y		15		0.20683949255377826%
difficulté		14		0.19305019305019305%
s’		14		0.19305019305019305%
lui		14		0.19305019305019305%
on		14		0.19305019305019305%
fonds		14		0.19305019305019305%
activité		13		0.17926089354660782%
objectif		13		0.17926089354660782%
