单词		词频		占比
le		572		9.947826086956523%
de		402		6.991304347826087%
et		272		4.730434782608696%
,		227		3.947826086956522%
.		181		3.1478260869565218%

		143		2.4869565217391307%
un		128		2.226086956521739%
à		123		2.139130434782609%
l’		114		1.982608695652174%
avoir		87		1.5130434782608697%
être		78		1.3565217391304347%
d’		74		1.2869565217391303%
pays		71		1.2347826086956522%
relation		65		1.1304347826086958%
Chine		54		0.9391304347826087%
deux		54		0.9391304347826087%
en		52		0.9043478260869564%
peuple		49		0.8521739130434783%
pour		48		0.8347826086956521%
dans		45		0.782608695652174%
chinois		42		0.7304347826086957%
américain		39		0.6782608695652174%
États-Unis		39		0.6782608695652174%
leur		39		0.6782608695652174%
que		34		0.591304347826087%
coopération		34		0.591304347826087%
monde		30		0.5217391304347827%
développement		30		0.5217391304347827%
il		28		0.4869565217391304%
sur		27		0.46956521739130436%
au		26		0.4521739130434782%
sino-américaine		26		0.4521739130434782%
avec		26		0.4521739130434782%
autre		25		0.43478260869565216%
devoir		25		0.43478260869565216%
tout		24		0.41739130434782606%
entre		23		0.4%
par		22		0.3826086956521739%
nous		22		0.3826086956521739%
histoire		20		0.34782608695652173%
ce		20		0.34782608695652173%
intérêt		20		0.34782608695652173%
international		19		0.3304347826086957%
faire		18		0.3130434782608696%
-		17		0.2956521739130435%
son		17		0.2956521739130435%
«		17		0.2956521739130435%
»		17		0.2956521739130435%
qui		16		0.2782608695652174%
grand		15		0.26086956521739135%
commun		15		0.26086956521739135%
politique		14		0.2434782608695652%
depuis		14		0.2434782608695652%
plus		13		0.2260869565217391%
diplomatique		13		0.2260869565217391%
lui		13		0.2260869565217391%
s’		13		0.2260869565217391%
important		12		0.20869565217391303%
président		12		0.20869565217391303%
notre		12		0.20869565217391303%
mutuel		12		0.20869565217391303%
PCC		12		0.20869565217391303%
paix		11		0.19130434782608696%
stabilité		11		0.19130434782608696%
qu’		11		0.19130434782608696%
ensemble		11		0.19130434782608696%
communauté		11		0.19130434782608696%
ne		11		0.19130434782608696%
toujours		11		0.19130434782608696%
voie		11		0.19130434782608696%
aussi		10		0.17391304347826086%
gagnant		10		0.17391304347826086%
échange		10		0.17391304347826086%
divergence		10		0.17391304347826086%
différent		10		0.17391304347826086%
principe		10		0.17391304347826086%
respecter		9		0.1565217391304348%
affaire		9		0.1565217391304348%
travailler		9		0.1565217391304348%
respect		9		0.1565217391304348%
pouvoir		9		0.1565217391304348%
pas		9		0.1565217391304348%
comme		8		0.1391304347826087%
bénéfice		8		0.1391304347826087%
temps		8		0.1391304347826087%
préserver		8		0.1391304347826087%
gérer		8		0.1391304347826087%
nouveau		8		0.1391304347826087%
politicien		8		0.1391304347826087%
système		8		0.1391304347826087%
sécurité		8		0.1391304347826087%
n’		8		0.1391304347826087%
mais		7		0.1217391304347826%
apporter		7		0.1217391304347826%
établissement		7		0.1217391304347826%
historique		7		0.1217391304347826%
meilleur		7		0.1217391304347826%
certain		7		0.1217391304347826%
contre		7		0.1217391304347826%
base		7		0.1217391304347826%
même		7		0.1217391304347826%
communiqué		7		0.1217391304347826%
poursuivre		7		0.1217391304347826%
Taiwan		7		0.1217391304347826%
conjoint		7		0.1217391304347826%
se		6		0.10434782608695652%
party		6		0.10434782608695652%
renforcer		6		0.10434782608695652%
non		6		0.10434782608695652%
partie		6		0.10434782608695652%
promouvoir		6		0.10434782608695652%
responsabilité		6		0.10434782608695652%
c’		6		0.10434782608695652%
souveraineté		6		0.10434782608695652%
:		6		0.10434782608695652%
égalité		6		0.10434782608695652%
savoir		6		0.10434782608695652%
Nixon		6		0.10434782608695652%
y		6		0.10434782608695652%
fondamental		6		0.10434782608695652%
question		6		0.10434782608695652%
dialogue		6		0.10434782608695652%
bon		6		0.10434782608695652%
lutte		6		0.10434782608695652%
déterminer		6		0.10434782608695652%
sino-américain		5		0.08695652173913043%
indiquer		5		0.08695652173913043%
Xi		5		0.08695652173913043%
Jinping		5		0.08695652173913043%
prendre		5		0.08695652173913043%
état		5		0.08695652173913043%
progrès		5		0.08695652173913043%
delà		5		0.08695652173913043%
contribution		5		0.08695652173913043%
année		5		0.08695652173913043%
changement		5		0.08695652173913043%
jamais		5		0.08695652173913043%
mondial		5		0.08695652173913043%
mettre		5		0.08695652173913043%
affirmer		5		0.08695652173913043%
an		5		0.08695652173913043%
tentative		5		0.08695652173913043%
intérieur		5		0.08695652173913043%
gouvernement		5		0.08695652173913043%
fermement		5		0.08695652173913043%
avenir		5		0.08695652173913043%
sous		5		0.08695652173913043%
direction		5		0.08695652173913043%
mutuellement		5		0.08695652173913043%
visite		5		0.08695652173913043%
normalisation		5		0.08695652173913043%
connaître		5		0.08695652173913043%
tel		5		0.08695652173913043%
effort		5		0.08695652173913043%
entreprise		5		0.08695652173913043%
covid-19		5		0.08695652173913043%
falloir		5		0.08695652173913043%
esprit		5		0.08695652173913043%
humanité		5		0.08695652173913043%
élargir		5		0.08695652173913043%
continuer		5		0.08695652173913043%
préservation		4		0.06956521739130435%
réalité		4		0.06956521739130435%
voir		4		0.06956521739130435%
prospérité		4		0.06956521739130435%
choix		4		0.06956521739130435%
reconnaître		4		0.06956521739130435%
réaliser		4		0.06956521739130435%
partager		4		0.06956521739130435%
différence		4		0.06956521739130435%
accord		4		0.06956521739130435%
populaire		4		0.06956521739130435%
Mao		4		0.06956521739130435%
Zedong		4		0.06956521739130435%
part		4		0.06956521739130435%
amitié		4		0.06956521739130435%
bénéfique		4		0.06956521739130435%
lors		4		0.06956521739130435%
établir		4		0.06956521739130435%
Richard		4		0.06956521739130435%
premier		4		0.06956521739130435%
