单词		词频		占比
le		518		9.779120256749103%
de		440		8.306588635076459%
et		251		4.738531244100434%
,		169		3.1904851802907306%
.		147		2.775155748536908%
un		128		2.416462148385879%

		122		2.303190485180291%
à		120		2.265433264111761%
l’		111		2.095525769303379%
avoir		95		1.7934680007551445%
nous		75		1.4158957900698508%
pour		63		1.1893524636586748%
d’		61		1.1515952425901455%
pays		60		1.1327166320558806%
dans		57		1.0760808004530866%
en		55		1.0383235793845573%
être		46		0.8684160845761753%
avec		41		0.7740230319048519%
Chine		37		0.6985085897677931%
plus		36		0.6796299792335284%
sur		36		0.6796299792335284%
coopération		34		0.641872758164999%
international		32		0.6041155370964697%
nouveau		30		0.5663583160279403%
développement		30		0.5663583160279403%
au		28		0.528601094959411%
monde		25		0.4719652633566169%
tout		23		0.4342080422880876%
chinois		23		0.4342080422880876%
notre		23		0.4342080422880876%
grand		19		0.35869360015102886%
mondial		19		0.35869360015102886%
-		17		0.3209363790824995%
que		16		0.30205776854823485%
«		16		0.30205776854823485%
»		16		0.30205776854823485%
son		15		0.28317915801397014%
communauté		15		0.28317915801397014%
contre		15		0.28317915801397014%
relation		15		0.28317915801397014%
s’		14		0.2643005474797055%
partager		13		0.24542193694544082%
ce		13		0.24542193694544082%
autre		13		0.24542193694544082%
construction		12		0.22654332641117614%
covid-19		11		0.20766471587691146%
économique		11		0.20766471587691146%
avenir		11		0.20766471587691146%
faire		11		0.20766471587691146%
Xi		11		0.20766471587691146%
Jinping		11		0.20766471587691146%
lui		11		0.20766471587691146%
diplomatique		11		0.20766471587691146%
action		11		0.20766471587691146%
entre		11		0.20766471587691146%
fermement		11		0.20766471587691146%
système		11		0.20766471587691146%
PCC		10		0.18878610534264678%
premier		10		0.18878610534264678%
renforcer		10		0.18878610534264678%
travailler		10		0.18878610534264678%
étranger		9		0.1699074948083821%
solidarité		9		0.1699074948083821%
ouverture		9		0.1699074948083821%
plan		9		0.1699074948083821%
ainsi		9		0.1699074948083821%
par		9		0.1699074948083821%
lutte		9		0.1699074948083821%
initiative		9		0.1699074948083821%
important		9		0.1699074948083821%
cadre		9		0.1699074948083821%
diplomatie		8		0.15102888427411743%
humanité		8		0.15102888427411743%
virus		8		0.15102888427411743%
effort		8		0.15102888427411743%
leur		8		0.15102888427411743%
défendre		8		0.15102888427411743%
intérêt		8		0.15102888427411743%
national		8		0.15102888427411743%
vue		8		0.15102888427411743%
sécurité		8		0.15102888427411743%
davantage		8		0.15102888427411743%
global		8		0.15102888427411743%
gouvernance		8		0.15102888427411743%
comme		7		0.13215027373985275%
qui		7		0.13215027373985275%
épidémie		7		0.13215027373985275%
santé		7		0.13215027373985275%
politique		7		0.13215027373985275%
créer		7		0.13215027373985275%
peuple		7		0.13215027373985275%
ouvert		7		0.13215027373985275%
extérieur		7		0.13215027373985275%
il		7		0.13215027373985275%
réunion		7		0.13215027373985275%
mettre		7		0.13215027373985275%
activement		7		0.13215027373985275%
se		7		0.13215027373985275%
préserver		7		0.13215027373985275%
marché		7		0.13215027373985275%
stabilité		7		0.13215027373985275%
stratégique		7		0.13215027373985275%
confiance		7		0.13215027373985275%
affaire		6		0.11327166320558807%
année		6		0.11327166320558807%
bâtir		6		0.11327166320558807%
sanitaire		6		0.11327166320558807%
central		6		0.11327166320558807%
nation		6		0.11327166320558807%
bon		6		0.11327166320558807%
renouveau		6		0.11327166320558807%
engagement		6		0.11327166320558807%
service		6		0.11327166320558807%
paix		6		0.11327166320558807%
secrétaire		6		0.11327166320558807%
général		6		0.11327166320558807%
organisation		6		0.11327166320558807%
niveau		6		0.11327166320558807%
différent		6		0.11327166320558807%
droit		6		0.11327166320558807%
mutuel		6		0.11327166320558807%
poursuivre		6		0.11327166320558807%
tenir		6		0.11327166320558807%
partenariat		6		0.11327166320558807%
deux		6		0.11327166320558807%
Asie		6		0.11327166320558807%
défi		5		0.09439305267132339%
ouvrir		5		0.09439305267132339%
caractéristique		5		0.09439305267132339%
depuis		5		0.09439305267132339%
social		5		0.09439305267132339%
dynamique		5		0.09439305267132339%
difficulté		5		0.09439305267132339%
face		5		0.09439305267132339%
direction		5		0.09439305267132339%
voie		5		0.09439305267132339%
avancer		5		0.09439305267132339%
vision		5		0.09439305267132339%
contribution		5		0.09439305267132339%
ne		5		0.09439305267132339%
participer		5		0.09439305267132339%
contrôle		5		0.09439305267132339%
soutenir		5		0.09439305267132339%
ensemble		5		0.09439305267132339%
esprit		5		0.09439305267132339%
fournir		5		0.09439305267132339%
médical		5		0.09439305267132339%
besoin		5		0.09439305267132339%
reprise		5		0.09439305267132339%
route		5		0.09439305267132339%
construire		5		0.09439305267132339%
vert		5		0.09439305267132339%
approfondir		5		0.09439305267132339%
état		4		0.07551444213705871%
2020		4		0.07551444213705871%
fort		4		0.07551444213705871%
pratique		4		0.07551444213705871%
même		4		0.07551444213705871%
historique		4		0.07551444213705871%
comité		4		0.07551444213705871%
objectif		4		0.07551444213705871%
centenaire		4		0.07551444213705871%
marquer		4		0.07551444213705871%
chinoiser		4		0.07551444213705871%
résolument		4		0.07551444213705871%
ère		4		0.07551444213705871%
président		4		0.07551444213705871%
porter		4		0.07551444213705871%
responsabilité		4		0.07551444213705871%
apporter		4		0.07551444213705871%
rôle		4		0.07551444213705871%
histoire		4		0.07551444213705871%
celui		4		0.07551444213705871%
frontière		4		0.07551444213705871%
dirigeant		4		0.07551444213705871%
mener		4		0.07551444213705871%
OMS		4		0.07551444213705871%
reste		4		0.07551444213705871%
sans		4		0.07551444213705871%
ligne		4		0.07551444213705871%
matériel		4		0.07551444213705871%
milliard		4		0.07551444213705871%
protection		4		0.07551444213705871%
promouvoir		4		0.07551444213705871%
vaccin		4		0.07551444213705871%
favoriser		4		0.07551444213705871%
américain		4		0.07551444213705871%
intérieur		4		0.07551444213705871%
légitime		4		0.07551444213705871%
bénéfice		4		0.07551444213705871%
réforme		4		0.07551444213705871%
encore		4		0.07551444213705871%
circulation		4		0.07551444213705871%
ceinture		4		0.07551444213705871%
région		4		0.07551444213705871%
justice		4		0.07551444213705871%
multilatéralisme		4		0.07551444213705871%
accord		4		0.07551444213705871%
party		4		0.07551444213705871%
œuvrer		4		0.07551444213705871%
multilatéral		4		0.07551444213705871%
servir		3		0.056635831602794035%
horizon		3		0.056635831602794035%
ministre		3		0.056635831602794035%
2021		3		0.056635831602794035%
transformation		3		0.056635831602794035%
connaître		3		0.056635831602794035%
humain		3		0.056635831602794035%
venir		3		0.056635831602794035%
temps		3		0.056635831602794035%
accélérer		3		0.056635831602794035%
industriel		3		0.056635831602794035%
devenir		3		0.056635831602794035%
Parti		3		0.056635831602794035%
(		3		0.056635831602794035%
)		3		0.056635831602794035%
épreuve		3		0.056635831602794035%
environnement		3		0.056635831602794035%
ferme		3		0.056635831602794035%
mobiliser		3		0.056635831602794035%
développer		3		0.056635831602794035%
activité		3		0.056635831602794035%
mission		3		0.056635831602794035%
pauvreté		3		0.056635831602794035%
réalisation		3		0.056635831602794035%
cinq		3		0.056635831602794035%
socialiste		3		0.056635831602794035%
pas		3		0.056635831602794035%
vers		3		0.056635831602794035%
pensée		3		0.056635831602794035%
prendre		3		0.056635831602794035%
changement		3		0.056635831602794035%
concret		3		0.056635831602794035%
valoir		3		0.056635831602794035%
envoyer		3		0.056635831602794035%
sens		3		0.056635831602794035%
propre		3		0.056635831602794035%
responsable		3		0.056635831602794035%
sommet		3		0.056635831602794035%
extraordinaire		3		0.056635831602794035%
g20		3		0.056635831602794035%
majeur		3		0.056635831602794035%
œuvre		3		0.056635831602794035%
prévention		3		0.056635831602794035%
collectif		3		0.056635831602794035%
coordination		3		0.056635831602794035%
consensus		3		0.056635831602794035%
réponse		3		0.056635831602794035%
soutien		3		0.056635831602794035%
organiser		3		0.056635831602794035%
visioconférence		3		0.056635831602794035%
aide		3		0.056635831602794035%
travers		3		0.056635831602794035%
contribuer		3		0.056635831602794035%
détermination		3		0.056635831602794035%
fondamental		3		0.056635831602794035%
manière		3		0.056635831602794035%
présenter		3		0.056635831602794035%
investissement		3		0.056635831602794035%
élargir		3		0.056635831602794035%
mutuellement		3		0.056635831602794035%
bénéfique		3		0.056635831602794035%
afficher		3		0.056635831602794035%
haut		3		0.056635831602794035%
succès		3		0.056635831602794035%
Russie		3		0.056635831602794035%
amitié		3		0.056635831602794035%
riposte		3		0.056635831602794035%
équité		3		0.056635831602794035%
anniversaire		3		0.056635831602794035%
numérique		3		0.056635831602794035%
négociation		3		0.056635831602794035%
établissement		3		0.056635831602794035%
quatre		3		0.056635831602794035%
principe		3		0.056635831602794035%
notamment		3		0.056635831602794035%
voisin		3		0.056635831602794035%
régional		3		0.056635831602794035%
Pacifique		3		0.056635831602794035%
échange		3		0.056635831602794035%
Afrique		3		0.056635831602794035%
Amérique		3		0.056635831602794035%
latin		3		0.056635831602794035%
plateforme		3		0.056635831602794035%
