单词		词频		占比
le		296		9.264475743348981%
de		244		7.636932707355243%
et		133		4.162754303599374%
,		117		3.6619718309859155%
.		81		2.535211267605634%
l’		80		2.503912363067293%

		77		2.4100156494522693%
avoir		73		2.2848200312989047%
à		70		2.190923317683881%
un		65		2.0344287949921753%
en		46		1.4397496087636934%
Chine		44		1.3771517996870108%
Afrique		44		1.3771517996870108%
coopération		37		1.1580594679186227%
africain		36		1.1267605633802817%
d’		35		1.0954616588419406%
être		34		1.0641627543035994%
dans		33		1.0328638497652582%
-		22		0.6885758998435054%
pays		22		0.6885758998435054%
pour		21		0.6572769953051643%
sur		20		0.6259780907668232%
sino-africain		20		0.6259780907668232%
avec		18		0.5633802816901409%
forum		17		0.5320813771517997%
développement		17		0.5320813771517997%
au		15		0.4694835680751174%
international		15		0.4694835680751174%
œuvre		14		0.4381846635367762%
entre		14		0.4381846635367762%
chinois		13		0.4068857589984351%
son		13		0.4068857589984351%
plus		12		0.3755868544600939%
nouveau		12		0.3755868544600939%
échange		11		0.3442879499217527%
paix		11		0.3442879499217527%
leur		10		0.3129890453834116%
sommet		9		0.28169014084507044%
«		9		0.28169014084507044%
»		9		0.28169014084507044%
qui		9		0.28169014084507044%
lui		9		0.28169014084507044%
gagnant		8		0.25039123630672927%
tout		8		0.25039123630672927%
sécurité		8		0.25039123630672927%
initiative		8		0.25039123630672927%
covid-19		8		0.25039123630672927%
s’		8		0.25039123630672927%
ensemble		8		0.25039123630672927%
que		8		0.25039123630672927%
effort		8		0.25039123630672927%
par		7		0.2190923317683881%
mise		7		0.2190923317683881%
se		7		0.2190923317683881%
deux		7		0.2190923317683881%
mettre		7		0.2190923317683881%
travailler		7		0.2190923317683881%
solidarité		7		0.2190923317683881%
organisation		7		0.2190923317683881%
conférence		6		0.18779342723004694%
sino-africaine		6		0.18779342723004694%
(		6		0.18779342723004694%
fcsa		6		0.18779342723004694%
)		6		0.18779342723004694%
Beijing		6		0.18779342723004694%
relation		6		0.18779342723004694%
communauté		6		0.18779342723004694%
party		6		0.18779342723004694%
depuis		6		0.18779342723004694%
projet		6		0.18779342723004694%
cause		6		0.18779342723004694%
épidémie		6		0.18779342723004694%
autre		6		0.18779342723004694%
organiser		6		0.18779342723004694%
président		6		0.18779342723004694%
contre		6		0.18779342723004694%
mondial		6		0.18779342723004694%
Nations		6		0.18779342723004694%
grand		6		0.18779342723004694%
uni		6		0.18779342723004694%
soutenir		6		0.18779342723004694%
soutien		6		0.18779342723004694%
conjoint		6		0.18779342723004694%
aide		6		0.18779342723004694%
million		6		0.18779342723004694%
média		6		0.18779342723004694%
succès		5		0.1564945226917058%
partager		5		0.1564945226917058%
commun		5		0.1564945226917058%
culturel		5		0.1564945226917058%
majeur		5		0.1564945226917058%
n’		5		0.1564945226917058%
niveau		5		0.1564945226917058%
haut		5		0.1564945226917058%
Xi		5		0.1564945226917058%
Jinping		5		0.1564945226917058%
fort		5		0.1564945226917058%
donner		5		0.1564945226917058%
général		5		0.1564945226917058%
nombre		5		0.1564945226917058%
faire		5		0.1564945226917058%
sans		5		0.1564945226917058%
promouvoir		5		0.1564945226917058%
apporter		5		0.1564945226917058%
fournir		5		0.1564945226917058%
réaliser		5		0.1564945226917058%
permettre		5		0.1564945226917058%
peuple		5		0.1564945226917058%
suivi		4		0.12519561815336464%
ce		4		0.12519561815336464%
ministériel		4		0.12519561815336464%
tenir		4		0.12519561815336464%
avenir		4		0.12519561815336464%
action		4		0.12519561815336464%
an		4		0.12519561815336464%
important		4		0.12519561815336464%
renforcer		4		0.12519561815336464%
dirigeant		4		0.12519561815336464%
il		4		0.12519561815336464%
commission		4		0.12519561815336464%
face		4		0.12519561815336464%
porter		4		0.12519561815336464%
ou		4		0.12519561815336464%
activement		4		0.12519561815336464%
cadre		4		0.12519561815336464%
cesser		4		0.12519561815336464%
approfondir		4		0.12519561815336464%
qualité		4		0.12519561815336464%
contribution		4		0.12519561815336464%
rapport		3		0.09389671361502347%
cher		3		0.09389671361502347%
je		3		0.09389671361502347%
déclaration		3		0.09389671361502347%
construire		3		0.09389671361502347%
2019		3		0.09389671361502347%
huit		3		0.09389671361502347%
trois		3		0.09389671361502347%
surmonter		3		0.09389671361502347%
traduire		3		0.09389671361502347%
domaine		3		0.09389671361502347%
rôle		3		0.09389671361502347%
difficulté		3		0.09389671361502347%
travers		3		0.09389671361502347%
Union		3		0.09389671361502347%
lors		3		0.09389671361502347%
dernier		3		0.09389671361502347%
situation		3		0.09389671361502347%
fermement		3		0.09389671361502347%
défendre		3		0.09389671361502347%
partenariat		3		0.09389671361502347%
sous		3		0.09389671361502347%
UA		3		0.09389671361502347%
durable		3		0.09389671361502347%
lutte		3		0.09389671361502347%
aux		3		0.09389671361502347%
nombreux		3		0.09389671361502347%
comme		3		0.09389671361502347%
grâce		3		0.09389671361502347%
consensus		3		0.09389671361502347%
médical		3		0.09389671361502347%
créer		3		0.09389671361502347%
vaccin		3		0.09389671361502347%
jusqu’		3		0.09389671361502347%
ici		3		0.09389671361502347%
dont		3		0.09389671361502347%
économique		3		0.09389671361502347%
élargir		3		0.09389671361502347%
investissement		3		0.09389671361502347%
progrès		3		0.09389671361502347%
route		3		0.09389671361502347%
60		3		0.09389671361502347%
dollar		3		0.09389671361502347%
américain		3		0.09389671361502347%
crédit		3		0.09389671361502347%
prévoir		3		0.09389671361502347%
think		3		0.09389671361502347%
tank		3		0.09389671361502347%
matière		3		0.09389671361502347%
omp		3		0.09389671361502347%
amitié		3		0.09389671361502347%
mécanisme		3		0.09389671361502347%
réunion		3		0.09389671361502347%
présenter		2		0.06259780907668232%
état		2		0.06259780907668232%
ministre		2		0.06259780907668232%
affaire		2		0.06259780907668232%
30		2		0.06259780907668232%
novembre		2		0.06259780907668232%
2021		2		0.06259780907668232%
collègue		2		0.06259780907668232%
comité		2		0.06259780907668232%
acquis		2		0.06259780907668232%
2018		2		0.06259780907668232%
septième		2		0.06259780907668232%
marquer		2		0.06259780907668232%
—		2		0.06259780907668232%
encore		2		0.06259780907668232%
solide		2		0.06259780907668232%
accord		2		0.06259780907668232%
homme		2		0.06259780907668232%
conjointement		2		0.06259780907668232%
impact		2		0.06259780907668232%
part		2		0.06259780907668232%
humain		2		0.06259780907668232%
formation		2		0.06259780907668232%
concrétiser		2		0.06259780907668232%
mesure		2		0.06259780907668232%
cela		2		0.06259780907668232%
confiance		2		0.06259780907668232%
mutuel		2		0.06259780907668232%
atteindre		2		0.06259780907668232%
élevé		2		0.06259780907668232%
jouer		2		0.06259780907668232%
orientation		2		0.06259780907668232%
maintenir		2		0.06259780907668232%
entretien		2		0.06259780907668232%
téléphonique		2		0.06259780907668232%
très		2		0.06259780907668232%
attacher		2		0.06259780907668232%
g20		2		0.06259780907668232%
Africaine		2		0.06259780907668232%
extraordinaire		2		0.06259780907668232%
envoyer		2		0.06259780907668232%
message		2		0.06259780907668232%
virus		2		0.06259780907668232%
17		2		0.06259780907668232%
assemblée		2		0.06259780907668232%
étendard		2		0.06259780907668232%
multilatéralisme		2		0.06259780907668232%
préserver		2		0.06259780907668232%
principe		2		0.06259780907668232%
juste		2		0.06259780907668232%
toujours		2		0.06259780907668232%
enceinte		2		0.06259780907668232%
accroître		2		0.06259780907668232%
occasion		2		0.06259780907668232%
public		2		0.06259780907668232%
conseil		2		0.06259780907668232%
conflit		2		0.06259780907668232%
détermination		2		0.06259780907668232%
régional		2		0.06259780907668232%
tel		2		0.06259780907668232%
ONU		2		0.06259780907668232%
changement		2		0.06259780907668232%
acte		2		0.06259780907668232%
sein		2		0.06259780907668232%
énergie		2		0.06259780907668232%
agriculture		2		0.06259780907668232%
exemple		2		0.06259780907668232%
côte		2		0.06259780907668232%
dégager		2		0.06259780907668232%
moment		2		0.06259780907668232%
précieux		2		0.06259780907668232%
premier		2		0.06259780907668232%
groupe		2		0.06259780907668232%
mission		2		0.06259780907668232%
hôpital		2		0.06259780907668232%
matériel		2		0.06259780907668232%
membre		2		0.06259780907668232%
honorer		2		0.06259780907668232%
engagement		2		0.06259780907668232%
dose		2		0.06259780907668232%
milliard		2		0.06259780907668232%
supplémentaire		2		0.06259780907668232%
forme		2		0.06259780907668232%
contrepartie		2		0.06259780907668232%
produire		2		0.06259780907668232%
c’		2		0.06259780907668232%
impulsion		2		0.06259780907668232%
viser		2		0.06259780907668232%
reprise		2		0.06259780907668232%
dette		2		0.06259780907668232%
signer		2		0.06259780907668232%
travail		2		0.06259780907668232%
construction		2		0.06259780907668232%
commercial		2		0.06259780907668232%
fruit		2		0.06259780907668232%
économie		2		0.06259780907668232%
gagner		2		0.06259780907668232%
profondeur		2		0.06259780907668232%
ceinture		2		0.06259780907668232%
résultat		2		0.06259780907668232%
concret		2		0.06259780907668232%
financier		2		0.06259780907668232%
octroi		2		0.06259780907668232%
préférentiel		2		0.06259780907668232%
partie		2		0.06259780907668232%
contexte		2		0.06259780907668232%
vous		2		0.06259780907668232%
enregistrer		2		0.06259780907668232%
étude		2		0.06259780907668232%
réseau		2		0.06259780907668232%
cesse		2		0.06259780907668232%
près		2		0.06259780907668232%
