单词		词频		占比
中非		66		5.729166666666666%
合作		40		3.4722222222222223%
非洲		40		3.4722222222222223%
论坛		25		2.170138888888889%
发展		17		1.4756944444444444%
国家		17		1.4756944444444444%
国际		15		1.3020833333333335%
中国		15		1.3020833333333335%
中方		12		1.0416666666666665%
落实		12		1.0416666666666665%
支持		12		1.0416666666666665%
疫情		11		0.9548611111111112%
新		11		0.9548611111111112%
联合国		10		0.8680555555555556%
交流		9		0.78125%
峰会		8		0.6944444444444444%
主席		8		0.6944444444444444%
国		8		0.6944444444444444%
会议		7		0.607638888888889%
习近平		7		0.607638888888889%
团结		7		0.607638888888889%
抗疫		7		0.607638888888889%
和平		7		0.607638888888889%
组织		7		0.607638888888889%
北京		6		0.5208333333333333%
成功		6		0.5208333333333333%
实施		6		0.5208333333333333%
成果		6		0.5208333333333333%
领导人		6		0.5208333333333333%
提供		6		0.5208333333333333%
维和		6		0.5208333333333333%
届		5		0.4340277777777778%
委员会		5		0.4340277777777778%
努力		5		0.4340277777777778%
关系		5		0.4340277777777778%
非盟		5		0.4340277777777778%
坚定		5		0.4340277777777778%
推动		5		0.4340277777777778%
联合		5		0.4340277777777778%
项目		5		0.4340277777777778%
媒体		5		0.4340277777777778%
后续		4		0.3472222222222222%
推进		4		0.3472222222222222%
非方		4		0.3472222222222222%
世界		4		0.3472222222222222%
共识		4		0.3472222222222222%
机制		4		0.3472222222222222%
疫苗		4		0.3472222222222222%
建设		4		0.3472222222222222%
民间		4		0.3472222222222222%
部长级		3		0.26041666666666663%
报告		3		0.26041666666666663%
部长		3		0.26041666666666663%
命运		3		0.26041666666666663%
共同体		3		0.26041666666666663%
共赢		3		0.26041666666666663%
文化		3		0.26041666666666663%
八大		3		0.26041666666666663%
三年		3		0.26041666666666663%
影响		3		0.26041666666666663%
举措		3		0.26041666666666663%
情况		3		0.26041666666666663%
水平		3		0.26041666666666663%
交往		3		0.26041666666666663%
引领		3		0.26041666666666663%
方式		3		0.26041666666666663%
集团		3		0.26041666666666663%
社会		3		0.26041666666666663%
全球		3		0.26041666666666663%
倡议		3		0.26041666666666663%
形势		3		0.26041666666666663%
加大		3		0.26041666666666663%
地区		3		0.26041666666666663%
可持续		3		0.26041666666666663%
联盟		3		0.26041666666666663%
践行		3		0.26041666666666663%
援助		3		0.26041666666666663%
经济		3		0.26041666666666663%
缓债		3		0.26041666666666663%
高		3		0.26041666666666663%
美元		3		0.26041666666666663%
智库		3		0.26041666666666663%
成立		3		0.26041666666666663%
质量		3		0.26041666666666663%
青年		3		0.26041666666666663%
举办		3		0.26041666666666663%
2021年		2		0.1736111111111111%
11月		2		0.1736111111111111%
同事		2		0.1736111111111111%
本届		2		0.1736111111111111%
做		2		0.1736111111111111%
2018年		2		0.1736111111111111%
暨		2		0.1736111111111111%
第七		2		0.1736111111111111%
构建		2		0.1736111111111111%
计划		2		0.1736111111111111%
共享		2		0.1736111111111111%
协作		2		0.1736111111111111%
克服		2		0.1736111111111111%
项		2		0.1736111111111111%
人员		2		0.1736111111111111%
培训		2		0.1736111111111111%
到位		2		0.1736111111111111%
高层		2		0.1736111111111111%
中		2		0.1736111111111111%
发挥		2		0.1736111111111111%
作用		2		0.1736111111111111%
通话		2		0.1736111111111111%
形式		2		0.1736111111111111%
2019年		2		0.1736111111111111%
二十		2		0.1736111111111111%
期间		2		0.1736111111111111%
特别		2		0.1736111111111111%
发出		2		0.1736111111111111%
共克		2		0.1736111111111111%
时艰		2		0.1736111111111111%
时代		2		0.1736111111111111%
强音		2		0.1736111111111111%
次		2		0.1736111111111111%
一道		2		0.1736111111111111%
面对		2		0.1736111111111111%
多边主义		2		0.1736111111111111%
旗帜		2		0.1736111111111111%
携手		2		0.1736111111111111%
方向		2		0.1736111111111111%
捍卫		2		0.1736111111111111%
发展中国家		2		0.1736111111111111%
整体		2		0.1736111111111111%
场合		2		0.1736111111111111%
事业		2		0.1736111111111111%
冲突		2		0.1736111111111111%
彰显		2		0.1736111111111111%
决心		2		0.1736111111111111%
解决		2		0.1736111111111111%
协调		2		0.1736111111111111%
发言		2		0.1736111111111111%
竞选		2		0.1736111111111111%
候选人		2		0.1736111111111111%
贸易		2		0.1736111111111111%
机构		2		0.1736111111111111%
典范		2		0.1736111111111111%
达成		2		0.1736111111111111%
物资		2		0.1736111111111111%
成员		2		0.1736111111111111%
剂		2		0.1736111111111111%
无偿		2		0.1736111111111111%
生产		2		0.1736111111111111%
注入		2		0.1736111111111111%
强大		2		0.1736111111111111%
动力		2		0.1736111111111111%
复苏		2		0.1736111111111111%
签署		2		0.1736111111111111%
协议		2		0.1736111111111111%
中心		2		0.1736111111111111%
经贸		2		0.1736111111111111%
背景		2		0.1736111111111111%
投资		2		0.1736111111111111%
领域		2		0.1736111111111111%
共建		2		0.1736111111111111%
一带		2		0.1736111111111111%
一路		2		0.1736111111111111%
走深		2		0.1736111111111111%
走实		2		0.1736111111111111%
优惠		2		0.1736111111111111%
信贷		2		0.1736111111111111%
超额		2		0.1736111111111111%
研究		2		0.1736111111111111%
新闻		2		0.1736111111111111%
减贫		2		0.1736111111111111%
深化		2		0.1736111111111111%
地方政府		2		0.1736111111111111%
新增		2		0.1736111111111111%
友好		2		0.1736111111111111%
达		2		0.1736111111111111%
旅游		2		0.1736111111111111%
观众		2		0.1736111111111111%
军援		2		0.1736111111111111%
用于		2		0.1736111111111111%
摊款		2		0.1736111111111111%
约		2		0.1736111111111111%
贡献		2		0.1736111111111111%
效应		2		0.1736111111111111%
持续		2		0.1736111111111111%
友谊		2		0.1736111111111111%
非		2		0.1736111111111111%
凝聚		2		0.1736111111111111%
进一步		2		0.1736111111111111%
收获		2		0.1736111111111111%
王毅		1		0.08680555555555555%
国务		1		0.08680555555555555%
委员		1		0.08680555555555555%
兼		1		0.08680555555555555%
外长		1		0.08680555555555555%
第八		1		0.08680555555555555%
30日		1		0.08680555555555555%
达喀尔		1		0.08680555555555555%
朋友们		1		0.08680555555555555%
代表		1		0.08680555555555555%
9月		1		0.08680555555555555%
关系史		1		0.08680555555555555%
里程碑		1		0.08680555555555555%
意义		1		0.08680555555555555%
审议		1		0.08680555555555555%
紧密		1		0.08680555555555555%
宣言		1		0.08680555555555555%
同意		1		0.08680555555555555%
责任		1		0.08680555555555555%
共担		1		0.08680555555555555%
幸福		1		0.08680555555555555%
共兴		1		0.08680555555555555%
共筑		1		0.08680555555555555%
和谐		1		0.08680555555555555%
共生		1		0.08680555555555555%
通力		1		0.08680555555555555%
新冠		1		0.08680555555555555%
