单词		词频		占比
非洲		51		8.006279434850864%
支持		14		2.197802197802198%
和平		12		1.8838304552590266%
联合国		12		1.8838304552590266%
非盟		12		1.8838304552590266%
国家		12		1.8838304552590266%
合作		10		1.5698587127158554%
发展		8		1.2558869701726845%
抗疫		8		1.2558869701726845%
中国		8		1.2558869701726845%
全球		6		0.9419152276295133%
安理会		5		0.7849293563579277%
主席		5		0.7849293563579277%
建设		5		0.7849293563579277%
提供		5		0.7849293563579277%
团结		4		0.6279434850863422%
倡议		4		0.6279434850863422%
世界		4		0.6279434850863422%
卫生		4		0.6279434850863422%
国际		4		0.6279434850863422%
提升		4		0.6279434850863422%
繁荣		3		0.47095761381475665%
会议		3		0.47095761381475665%
秘书长		3		0.47095761381475665%
中方		3		0.47095761381475665%
新		3		0.47095761381475665%
经济		3		0.47095761381475665%
资源		3		0.47095761381475665%
物资		3		0.47095761381475665%
疫苗		3		0.47095761381475665%
公里		3		0.47095761381475665%
能力		3		0.47095761381475665%
消弭		3		0.47095761381475665%
枪声		3		0.47095761381475665%
机制		3		0.47095761381475665%
维和		3		0.47095761381475665%
可持续		3		0.47095761381475665%
议程		3		0.47095761381475665%
援助		3		0.47095761381475665%
治理		3		0.47095761381475665%
不公		3		0.47095761381475665%
中非		3		0.47095761381475665%
国		3		0.47095761381475665%
共建		2		0.3139717425431711%
视频		2		0.3139717425431711%
习近平		2		0.3139717425431711%
特别		2		0.3139717425431711%
2020年		2		0.3139717425431711%
高		2		0.3139717425431711%
古特雷斯		2		0.3139717425431711%
危机		2		0.3139717425431711%
重点		2		0.3139717425431711%
健康		2		0.3139717425431711%
组织		2		0.3139717425431711%
应		2		0.3139717425431711%
发挥		2		0.3139717425431711%
协调		2		0.3139717425431711%
作用		2		0.3139717425431711%
制定		2		0.3139717425431711%
药品		2		0.3139717425431711%
经验		2		0.3139717425431711%
技术		2		0.3139717425431711%
推动		2		0.3139717425431711%
公共		2		0.3139717425431711%
渠道		2		0.3139717425431711%
贫困		2		0.3139717425431711%
体系		2		0.3139717425431711%
应对		2		0.3139717425431711%
构建		2		0.3139717425431711%
人类		2		0.3139717425431711%
共同体		2		0.3139717425431711%
目标		2		0.3139717425431711%
稳定		2		0.3139717425431711%
停火		2		0.3139717425431711%
冲突		2		0.3139717425431711%
落实		2		0.3139717425431711%
联合		2		0.3139717425431711%
框架		2		0.3139717425431711%
领域		2		0.3139717425431711%
进一步		2		0.3139717425431711%
完善		2		0.3139717425431711%
部队		2		0.3139717425431711%
2030年		2		0.3139717425431711%
签署		2		0.3139717425431711%
执行		2		0.3139717425431711%
紧密		2		0.3139717425431711%
疫情		2		0.3139717425431711%
减免		2		0.3139717425431711%
规则		2		0.3139717425431711%
解决		2		0.3139717425431711%
始终		2		0.3139717425431711%
无偿		2		0.3139717425431711%
凝聚		1		0.15698587127158556%
共识		1		0.15698587127158556%
高级别		1		0.15698587127158556%
讲话		1		0.15698587127158556%
中华		1		0.15698587127158556%
共和国		1		0.15698587127158556%
代表		1		0.15698587127158556%
国务		1		0.15698587127158556%
委员		1		0.15698587127158556%
兼		1		0.15698587127158556%
外交		1		0.15698587127158556%
部长		1		0.15698587127158556%
王毅		1		0.15698587127158556%
12月		1		0.15698587127158556%
4日		1		0.15698587127158556%
北京		1		0.15698587127158556%
连线		1		0.15698587127158556%
发言		1		0.15698587127158556%
南非		1		0.15698587127158556%
级别		1		0.15698587127158556%
拉马福萨		1		0.15698587127158556%
总统		1		0.15698587127158556%
主持		1		0.15698587127158556%
感谢		1		0.15698587127158556%
法基		1		0.15698587127158556%
通报		1		0.15698587127158556%
冠肺		1		0.15698587127158556%
炎疫		1		0.15698587127158556%
情大		1		0.15698587127158556%
流行		1		0.15698587127158556%
加剧		1		0.15698587127158556%
全球性		1		0.15698587127158556%
深刻		1		0.15698587127158556%
影响		1		0.15698587127158556%
政治		1		0.15698587127158556%
社会		1		0.15698587127158556%
形势		1		0.15698587127158556%
面临		1		0.15698587127158556%
一系列		1		0.15698587127158556%
挑战		1		0.15698587127158556%
举措		1		0.15698587127158556%
渡过		1		0.15698587127158556%
难关		1		0.15698587127158556%
提出		1		0.15698587127158556%
点		1		0.15698587127158556%
建议		1		0.15698587127158556%
第一		1		0.15698587127158556%
筑牢		1		0.15698587127158556%
防线		1		0.15698587127158556%
统筹		1		0.15698587127158556%
调动		1		0.15698587127158556%
全非		1		0.15698587127158556%
战略		1		0.15698587127158556%
防疫		1		0.15698587127158556%
诊疗		1		0.15698587127158556%
资金		1		0.15698587127158556%
扎紧		1		0.15698587127158556%
联防		1		0.15698587127158556%
联控		1		0.15698587127158556%
篱笆		1		0.15698587127158556%
新冠		1		0.15698587127158556%
产品		1		0.15698587127158556%
可及性		1		0.15698587127158556%
负担性		1		0.15698587127158556%
粮食		1		0.15698587127158556%
计划署		1		0.15698587127158556%
妇女署		1		0.15698587127158556%
儿基会		1		0.15698587127158556%
破解		1		0.15698587127158556%
交通		1		0.15698587127158556%
瓶颈		1		0.15698587127158556%
打通		1		0.15698587127158556%
配送		1		0.15698587127158556%
偏远		1		0.15698587127158556%
地区		1		0.15698587127158556%
脆弱		1		0.15698587127158556%
群体		1		0.15698587127158556%
医治		1		0.15698587127158556%
着眼		1		0.15698587127158556%
长远		1		0.15698587127158556%
强化		1		0.15698587127158556%
防控		1		0.15698587127158556%
传染性		1		0.15698587127158556%
疾病		1		0.15698587127158556%
家园		1		0.15698587127158556%
百分之七十		1		0.15698587127158556%
议题		1		0.15698587127158556%
涉及		1		0.15698587127158556%
难言		1		0.15698587127158556%
配合		1		0.15698587127158556%
推进		1		0.15698587127158556%
各方		1		0.15698587127158556%
聚焦		1		0.15698587127158556%
铸剑		1		0.15698587127158556%
犁		1		0.15698587127158556%
止暴		1		0.15698587127158556%
深化		1		0.15698587127158556%
伙伴		1		0.15698587127158556%
关系		1		0.15698587127158556%
文件		1		0.15698587127158556%
预防		1		0.15698587127158556%
调解		1		0.15698587127158556%
持续		1		0.15698587127158556%
理事会		1		0.15698587127158556%
年度		1		0.15698587127158556%
磋商		1		0.15698587127158556%
水平		1		0.15698587127158556%
负起		1		0.15698587127158556%
责任		1		0.15698587127158556%
自主		1		0.15698587127158556%
维稳		1		0.15698587127158556%
反恐		1		0.15698587127158556%
加快		1		0.15698587127158556%
常备军		1		0.15698587127158556%
快速		1		0.15698587127158556%
早期		1		0.15698587127158556%
预警		1		0.15698587127158556%
预测		1		0.15698587127158556%
财政		1		0.15698587127158556%
第三		1		0.15698587127158556%
抓手		1		0.15698587127158556%
开辟		1		0.15698587127158556%
愿景		1		0.15698587127158556%
2063年		1		0.15698587127158556%
消除		1		0.15698587127158556%
首要		1		0.15698587127158556%
农业		1		0.15698587127158556%
教育		1		0.15698587127158556%
基建		1		0.15698587127158556%
自贸区		1		0.15698587127158556%
缓解		1		0.15698587127158556%
冲击		1		0.15698587127158556%
改善		1		0.15698587127158556%
民生		1		0.15698587127158556%
发达		1		0.15698587127158556%
官方		1		0.15698587127158556%
债务		1		0.15698587127158556%
转让		1		0.15698587127158556%
迈出		1		0.15698587127158556%
实		1		0.15698587127158556%
步伐		1		0.15698587127158556%
金融		1		0.15698587127158556%
机构		1		0.15698587127158556%
项目		1		0.15698587127158556%
投向		1		0.15698587127158556%
富有		1		0.15698587127158556%
活力		1		0.15698587127158556%
潜力		1		0.15698587127158556%
大陆		1		0.15698587127158556%
未来		1		0.15698587127158556%
投资		1		0.15698587127158556%
第四		1		0.15698587127158556%
公平		1		0.15698587127158556%
正义		1		0.15698587127158556%
旨		1		0.15698587127158556%
共享		1		0.15698587127158556%
成果		1		0.15698587127158556%
克服		1		0.15698587127158556%
权利		1		0.15698587127158556%
机会		1		0.15698587127158556%
现象		1		0.15698587127158556%
分配		1		0.15698587127158556%
职员		1		0.15698587127158556%
分布		1		0.15698587127158556%
需求		1		0.15698587127158556%
利益		1		0.15698587127158556%
代表性		1		0.15698587127158556%
发言权		1		0.15698587127158556%
平等		1		0.15698587127158556%
参与者		1		0.15698587127158556%
贡献者		1		0.15698587127158556%
情况		1		0.15698587127158556%
时		1		0.15698587127158556%
尊重		1		0.15698587127158556%
意愿		1		0.15698587127158556%
区域		1		0.15698587127158556%
次区域		1		0.15698587127158556%
鼓励		1		0.15698587127158556%
内生		1		0.15698587127158556%
方案		1		0.15698587127158556%
真		1		0.15698587127158556%
朋友		1		0.15698587127158556%
同路人		1		0.15698587127158556%
秉持		1		0.15698587127158556%
