单词		词频		占比
非洲		65		9.530791788856305%
国家		21		3.0791788856304985%
发展		18		2.6392961876832843%
中国		13		1.906158357771261%
支持		12		1.7595307917888565%
和平		12		1.7595307917888565%
联合国		9		1.3196480938416422%
国际		9		1.3196480938416422%
合作		9		1.3196480938416422%
疫情		8		1.1730205278592376%
抗疫		6		0.8797653958944283%
倡议		5		0.7331378299120235%
社会		5		0.7331378299120235%
伙伴		5		0.7331378299120235%
平等		5		0.7331378299120235%
冲突		4		0.5865102639296188%
非盟		4		0.5865102639296188%
助力		4		0.5865102639296188%
能力		4		0.5865102639296188%
作用		4		0.5865102639296188%
中非		4		0.5865102639296188%
多边主义		3		0.43988269794721413%
合力		3		0.43988269794721413%
疫后		3		0.43988269794721413%
重建		3		0.43988269794721413%
消除		3		0.43988269794721413%
根源		3		0.43988269794721413%
同事		3		0.43988269794721413%
技术		3		0.43988269794721413%
疫苗		3		0.43988269794721413%
提供		3		0.43988269794721413%
建设		3		0.43988269794721413%
人类		3		0.43988269794721413%
发挥		3		0.43988269794721413%
协调		3		0.43988269794721413%
解决		3		0.43988269794721413%
维和		3		0.43988269794721413%
自主		3		0.43988269794721413%
应		3		0.43988269794721413%
始终		3		0.43988269794721413%
缓债		3		0.43988269794721413%
尊重		3		0.43988269794721413%
践行		2		0.2932551319648094%
汇聚		2		0.2932551319648094%
强大		2		0.2932551319648094%
安理会		2		0.2932551319648094%
推进		2		0.2932551319648094%
公开		2		0.2932551319648094%
辩论会		2		0.2932551319648094%
秘书长		2		0.2932551319648094%
计划		2		0.2932551319648094%
世界		2		0.2932551319648094%
重视		2		0.2932551319648094%
共识		2		0.2932551319648094%
携手		2		0.2932551319648094%
战胜		2		0.2932551319648094%
可持续		2		0.2932551319648094%
愿		2		0.2932551319648094%
第一		2		0.2932551319648094%
全球		2		0.2932551319648094%
防疫		2		0.2932551319648094%
物资		2		0.2932551319648094%
援助		2		0.2932551319648094%
转让		2		0.2932551319648094%
方式		2		0.2932551319648094%
呼吁		2		0.2932551319648094%
紧急		2		0.2932551319648094%
卫生		2		0.2932551319648094%
构建		2		0.2932551319648094%
共同体		2		0.2932551319648094%
动荡		2		0.2932551319648094%
组织		2		0.2932551319648094%
主导		2		0.2932551319648094%
政治		2		0.2932551319648094%
进程		2		0.2932551319648094%
提升		2		0.2932551319648094%
国		2		0.2932551319648094%
关键		2		0.2932551319648094%
道路		2		0.2932551319648094%
债务		2		0.2932551319648094%
责任		2		0.2932551319648094%
创新		2		0.2932551319648094%
工业化		2		0.2932551319648094%
议程		2		0.2932551319648094%
中		2		0.2932551319648094%
成员		2		0.2932551319648094%
变化		2		0.2932551319648094%
参与		2		0.2932551319648094%
事情		2		0.2932551319648094%
各国		2		0.2932551319648094%
权利		2		0.2932551319648094%
事务		2		0.2932551319648094%
兄弟		2		0.2932551319648094%
抗击		2		0.2932551319648094%
支		2		0.2932551319648094%
稳定		2		0.2932551319648094%
领域		2		0.2932551319648094%
做出		2		0.2932551319648094%
讲话		1		0.1466275659824047%
中华		1		0.1466275659824047%
共和国		1		0.1466275659824047%
国务		1		0.1466275659824047%
委员		1		0.1466275659824047%
兼		1		0.1466275659824047%
外交		1		0.1466275659824047%
部长		1		0.1466275659824047%
王毅		1		0.1466275659824047%
2021年		1		0.1466275659824047%
5月		1		0.1466275659824047%
19日		1		0.1466275659824047%
北京		1		0.1466275659824047%
感谢		1		0.1466275659824047%
古特雷斯		1		0.1466275659824047%
委员会		1		0.1466275659824047%
法基		1		0.1466275659824047%
主席		1		0.1466275659824047%
开发		1		0.1466275659824047%
署施		1		0.1466275659824047%
泰纳		1		0.1466275659824047%
署长		1		0.1466275659824047%
通报		1		0.1466275659824047%
经历		1		0.1466275659824047%
百年		1		0.1466275659824047%
传染病		1		0.1466275659824047%
流行		1		0.1466275659824047%
面前		1		0.1466275659824047%
世外桃源		1		0.1466275659824047%
洼地		1		0.1466275659824047%
