单词		词频		占比
非洲		42		5.230386052303861%
中非		31		3.8605230386052307%
合作		24		2.9887920298879203%
国家		17		2.1170610211706102%
发展		14		1.7434620174346203%
新		11		1.36986301369863%
中国		10		1.2453300124533%
支持		10		1.2453300124533%
中方		9		1.1207970112079702%
使节		8		0.9962640099626401%
国际		8		0.9962640099626401%
疫情		8		0.9962640099626401%
论坛		7		0.8717310087173101%
疫苗		6		0.7471980074719801%
庆祝		5		0.62266500622665%
推进		5		0.62266500622665%
团结		5		0.62266500622665%
建设		5		0.62266500622665%
抗疫		5		0.62266500622665%
提供		5		0.62266500622665%
正义		5		0.62266500622665%
反对		5		0.62266500622665%
非洲日		4		0.49813200498132004%
驻华		4		0.49813200498132004%
非盟		4		0.49813200498132004%
作出		4		0.49813200498132004%
征程		4		0.49813200498132004%
中		4		0.49813200498132004%
投资		4		0.49813200498132004%
推动		4		0.49813200498132004%
会议		4		0.49813200498132004%
新疆		4		0.49813200498132004%
关系		3		0.37359900373599003%
尊敬		3		0.37359900373599003%
深化		3		0.37359900373599003%
友谊		3		0.37359900373599003%
主席		3		0.37359900373599003%
实施		3		0.37359900373599003%
事务		3		0.37359900373599003%
朋友		3		0.37359900373599003%
方向		3		0.37359900373599003%
维护		3		0.37359900373599003%
经济		3		0.37359900373599003%
利益		3		0.37359900373599003%
面对		3		0.37359900373599003%
倡议		3		0.37359900373599003%
缓债		3		0.37359900373599003%
贸易		3		0.37359900373599003%
非		3		0.37359900373599003%
项目		3		0.37359900373599003%
公平		3		0.37359900373599003%
多边主义		3		0.37359900373599003%
联合国		3		0.37359900373599003%
愿		3		0.37359900373599003%
勠力		2		0.24906600249066002%
同心		2		0.24906600249066002%
结伴		2		0.24906600249066002%
前行		2		0.24906600249066002%
明天		2		0.24906600249066002%
招待会		2		0.24906600249066002%
使团长		2		0.24906600249066002%
大使		2		0.24906600249066002%
阁下		2		0.24906600249066002%
代表		2		0.24906600249066002%
兄弟		2		0.24906600249066002%
政府		2		0.24906600249066002%
节日		2		0.24906600249066002%
感谢		2		0.24906600249066002%
贡献		2		0.24906600249066002%
独立		2		0.24906600249066002%
委员会		2		0.24906600249066002%
旗帜		2		0.24906600249066002%
开启		2		0.24906600249066002%
联合		2		0.24906600249066002%
和平		2		0.24906600249066002%
增强		2		0.24906600249066002%
自贸区		2		0.24906600249066002%
正式		2		0.24906600249066002%
一体化		2		0.24906600249066002%
越来越		2		0.24906600249066002%
作用		2		0.24906600249066002%
始终		2		0.24906600249066002%
核心		2		0.24906600249066002%
相互		2		0.24906600249066002%
去年		2		0.24906600249066002%
峰会		2		0.24906600249066002%
非方		2		0.24906600249066002%
物资		2		0.24906600249066002%
援助		2		0.24906600249066002%
国		2		0.24906600249066002%
医院		2		0.24906600249066002%
人员		2		0.24906600249066002%
疾控		2		0.24906600249066002%
中心		2		0.24906600249066002%
总部		2		0.24906600249066002%
命运		2		0.24906600249066002%
共同体		2		0.24906600249066002%
集团		2		0.24906600249066002%
签署		2		0.24906600249066002%
协议		2		0.24906600249066002%
2020年		2		0.24906600249066002%
形势		2		0.24906600249066002%
年		2		0.24906600249066002%
美元		2		0.24906600249066002%
