单词		词频		占比
中国		69		2.2682445759368837%
中		66		2.1696252465483234%
合作		56		1.8408941485864563%
关系		47		1.5450361604207759%
两		46		1.5121630506245891%
发展		42		1.3806706114398422%
国家		37		1.2163050624589087%
国		36		1.183431952662722%
国际		35		1.1505588428665352%
新		26		0.8547008547008548%
外交		25		0.8218277449046679%
中方		25		0.8218277449046679%
维护		24		0.7889546351084813%
王毅		22		0.7232084155161078%
记者		22		0.7232084155161078%
美		22		0.7232084155161078%
世界		21		0.6903353057199211%
和平		20		0.6574621959237344%
一带		20		0.6574621959237344%
一路		20		0.6574621959237344%
年		17		0.5588428665351742%
稳定		15		0.4930966469428008%
解决		14		0.46022353714661407%
各方		14		0.46022353714661407%
半岛		13		0.4273504273504274%
领导人		12		0.39447731755424065%
进程		12		0.39447731755424065%
支持		12		0.39447731755424065%
中非		12		0.39447731755424065%
政治		11		0.3616042077580539%
应		11		0.3616042077580539%
论坛		11		0.3616042077580539%
俄		11		0.3616042077580539%
地区		11		0.3616042077580539%
阿富汗		11		0.3616042077580539%
习近平		10		0.3287310979618672%
服务		10		0.3287310979618672%
共建		10		0.3287310979618672%
非洲		10		0.3287310979618672%
印		10		0.3287310979618672%
周年		9		0.2958579881656805%
历史		9		0.2958579881656805%
互利		9		0.2958579881656805%
局势		9		0.2958579881656805%
推动		9		0.2958579881656805%
多边主义		9		0.2958579881656805%
坚定		9		0.2958579881656805%
南海		9		0.2958579881656805%
作出		8		0.26298487836949375%
次		8		0.26298487836949375%
社会		8		0.26298487836949375%
始终		8		0.26298487836949375%
主席		8		0.26298487836949375%
未来		8		0.26298487836949375%
共识		8		0.26298487836949375%
各国		8		0.26298487836949375%
企业		8		0.26298487836949375%
希望		8		0.26298487836949375%
利益		8		0.26298487836949375%
建交		8		0.26298487836949375%
去年		8		0.26298487836949375%
准则		8		0.26298487836949375%
日		8		0.26298487836949375%
这是		7		0.23011176857330704%
传统		7		0.23011176857330704%
无核化		7		0.23011176857330704%
改善		7		0.23011176857330704%
经济		7		0.23011176857330704%
机遇		7		0.23011176857330704%
领事		7		0.23011176857330704%
相互		6		0.19723865877712032%
正确		6		0.19723865877712032%
工作		6		0.19723865877712032%
建设		6		0.19723865877712032%
方向		6		0.19723865877712032%
贡献		6		0.19723865877712032%
会晤		6		0.19723865877712032%
发挥		6		0.19723865877712032%
作用		6		0.19723865877712032%
推进		6		0.19723865877712032%
对话		6		0.19723865877712032%
目标		6		0.19723865877712032%
对此		6		0.19723865877712032%
基础		6		0.19723865877712032%
走		6		0.19723865877712032%
一道		6		0.19723865877712032%
高峰		6		0.19723865877712032%
活动		6		0.19723865877712032%
各界		6		0.19723865877712032%
平台		6		0.19723865877712032%
原则		6		0.19723865877712032%
战略		6		0.19723865877712032%
携手		6		0.19723865877712032%
立场		6		0.19723865877712032%
正当		6		0.19723865877712032%
权益		6		0.19723865877712032%
欧洲		6		0.19723865877712032%
时代		6		0.19723865877712032%
命运		6		0.19723865877712032%
尊重		6		0.19723865877712032%
拉美		6		0.19723865877712032%
成就		5		0.1643655489809336%
进一步		5		0.1643655489809336%
意义		5		0.1643655489809336%
共赢		5		0.1643655489809336%
成果		5		0.1643655489809336%
正		5		0.1643655489809336%
建立		5		0.1643655489809336%
机制		5		0.1643655489809336%
进展		5		0.1643655489809336%
高		5		0.1643655489809336%
努力		5		0.1643655489809336%
届		5		0.1643655489809336%
出席		5		0.1643655489809336%
打造		5		0.1643655489809336%
深化		5		0.1643655489809336%
过程		5		0.1643655489809336%
美国		5		0.1643655489809336%
分歧		5		0.1643655489809336%
符合		5		0.1643655489809336%
越来越		5		0.1643655489809336%
走向		5		0.1643655489809336%
脱钩		5		0.1643655489809336%
磋商		5		0.1643655489809336%
第一		5		0.1643655489809336%
形势		4		0.13149243918474687%
核心		4		0.13149243918474687%
领导		4		0.13149243918474687%
愿		4		0.13149243918474687%
增进		4		0.13149243918474687%
中央		4		0.13149243918474687%
体系		4		0.13149243918474687%
使命		4		0.13149243918474687%
站		4		0.13149243918474687%
落实		4		0.13149243918474687%
理念		4		0.13149243918474687%
民族		4		0.13149243918474687%
应有		4		0.13149243918474687%
提出		4		0.13149243918474687%
关键		4		0.13149243918474687%
信任		4		0.13149243918474687%
协商		4		0.13149243918474687%
举办		4		0.13149243918474687%
期待		4		0.13149243918474687%
政府		4		0.13149243918474687%
超过		4		0.13149243918474687%
务实		4		0.13149243918474687%
共商		4		0.13149243918474687%
开放		4		0.13149243918474687%
动力		4		0.13149243918474687%
伙伴		4		0.13149243918474687%
构建		4		0.13149243918474687%
竞争		4		0.13149243918474687%
双边		4		0.13149243918474687%
选择		4		0.13149243918474687%
之间		4		0.13149243918474687%
条		4		0.13149243918474687%
发生		4		0.13149243918474687%
铁路		4		0.13149243918474687%
建成		4		0.13149243918474687%
升级		4		0.13149243918474687%
冲突		4		0.13149243918474687%
时间		4		0.13149243918474687%
加快		4		0.13149243918474687%
友好		4		0.13149243918474687%
友谊		4		0.13149243918474687%
主权		4		0.13149243918474687%
文明		4		0.13149243918474687%
和解		4		0.13149243918474687%
国内		4		0.13149243918474687%
独立		4		0.13149243918474687%
中拉		4		0.13149243918474687%
朝方		4		0.13149243918474687%
外交部		4		0.13149243918474687%
面对		3		0.09861932938856016%
近平		3		0.09861932938856016%
定力		3		0.09861932938856016%
介绍		3		0.09861932938856016%
前行		3		0.09861932938856016%
系列		3		0.09861932938856016%
独立自主		3		0.09861932938856016%
追求		3		0.09861932938856016%
新时代		3		0.09861932938856016%
提供		3		0.09861932938856016%
当今		3		0.09861932938856016%
处于		3		0.09861932938856016%
未		3		0.09861932938856016%
道路		3		0.09861932938856016%
承担		3		0.09861932938856016%
责任		3		0.09861932938856016%
