单词		词频		占比
国际		19		2.104097452934662%
和平		17		1.8826135105204873%
中方		16		1.7718715393133997%
中国		14		1.550387596899225%
国家		13		1.4396456256921373%
条约		12		1.3289036544850499%
提出		11		1.2181616832779625%
核武器		11		1.2181616832779625%
进程		10		1.1074197120708749%
裁军		9		0.9966777408637874%
维护		9		0.9966777408637874%
全球		9		0.9966777408637874%
合作		9		0.9966777408637874%
扩散		9		0.9966777408637874%
倡议		9		0.9966777408637874%
谈判		8		0.8859357696566998%
军控		7		0.7751937984496124%
作出		7		0.7751937984496124%
战略		7		0.7751937984496124%
世界		7		0.7751937984496124%
努力		7		0.7751937984496124%
联合国		7		0.7751937984496124%
推动		7		0.7751937984496124%
各方		7		0.7751937984496124%
裁谈会		6		0.6644518272425249%
新		6		0.6644518272425249%
推进		6		0.6644518272425249%
防		6		0.6644518272425249%
核		6		0.6644518272425249%
武器		6		0.6644518272425249%
应		6		0.6644518272425249%
支持		6		0.6644518272425249%
愿		6		0.6644518272425249%
多边主义		5		0.5537098560354374%
发展		5		0.5537098560354374%
坚定		5		0.5537098560354374%
稳定		5		0.5537098560354374%
主席		5		0.5537098560354374%
多边		5		0.5537098560354374%
机制		5		0.5537098560354374%
地区		5		0.5537098560354374%
解决		5		0.5537098560354374%
建立		5		0.5537098560354374%
半岛		5		0.5537098560354374%
生物		5		0.5537098560354374%
综合		4		0.4429678848283499%
致力于		4		0.4429678848283499%
治理		4		0.4429678848283499%
政策		4		0.4429678848283499%
禁止		4		0.4429678848283499%
核裁军		4		0.4429678848283499%
平衡		4		0.4429678848283499%
公约		4		0.4429678848283499%
数据		4		0.4429678848283499%
历史		3		0.33222591362126247%
发挥		3		0.33222591362126247%
作用		3		0.33222591362126247%
贡献		3		0.33222591362126247%
议程		3		0.33222591362126247%
各国		3		0.33222591362126247%
走		3		0.33222591362126247%
奉行		3		0.33222591362126247%
可持续		3		0.33222591362126247%
外交		3		0.33222591362126247%
始终		3		0.33222591362126247%
原则		3		0.33222591362126247%
核查		3		0.33222591362126247%
法律		3		0.33222591362126247%
对话		3		0.33222591362126247%
草案		3		0.33222591362126247%
实质性		3		0.33222591362126247%
反对		3		0.33222591362126247%
利用		3		0.33222591362126247%
目标		3		0.33222591362126247%
工作		3		0.33222591362126247%
伊朗		3		0.33222591362126247%
