单词		词频		占比
,		55		3.6715620827770366%
et		53		3.538050734312417%

		52		3.4712950600801067%
.		52		3.4712950600801067%
de		51		3.404539385847797%
la		49		3.2710280373831773%
à		31		2.069425901201602%
les		28		1.8691588785046727%
le		27		1.8024032042723632%
l’		27		1.8024032042723632%
du		24		1.602136181575434%
une		23		1.5353805073431241%
d’		21		1.4018691588785046%
nous		21		1.4018691588785046%
des		19		1.268357810413885%
un		15		1.0013351134846462%
dans		15		1.0013351134846462%
pour		14		0.9345794392523363%
que		13		0.8678237650200267%
est		12		0.801068090787717%
en		12		0.801068090787717%
notre		12		0.801068090787717%
chinois		9		0.6008010680907877%
a		9		0.6008010680907877%
au		9		0.6008010680907877%
ai		9		0.6008010680907877%
j’		9		0.6008010680907877%
je		8		0.5340453938584779%
pays		8		0.5340453938584779%
avec		8		0.5340453938584779%
peuple		8		0.5340453938584779%
ce		8		0.5340453938584779%
qu’		8		0.5340453938584779%
;		8		0.5340453938584779%
qui		7		0.46728971962616817%
sur		7		0.46728971962616817%
chine		7		0.46728971962616817%
nos		7		0.46728971962616817%
tous		6		0.4005340453938585%
année		6		0.4005340453938585%
s’		6		0.4005340453938585%
parti		6		0.4005340453938585%
grand		6		0.4005340453938585%
avons		5		0.33377837116154874%
ont		5		0.33377837116154874%
nation		5		0.33377837116154874%
efforts		5		0.33377837116154874%
-		5		0.33377837116154874%
plus		5		0.33377837116154874%
fleuve		5		0.33377837116154874%
an		4		0.26702269692923897%
deux		4		0.26702269692923897%
vers		4		0.26702269692923897%
ou		4		0.26702269692923897%
ne		4		0.26702269692923897%
monde		4		0.26702269692923897%
nouvel		3		0.20026702269692925%
2022		3		0.20026702269692925%
vous		3		0.20026702269692925%
histoire		3		0.20026702269692925%
construction		3		0.20026702269692925%
chemin		3		0.20026702269692925%
chinoise		3		0.20026702269692925%
preuve		3		0.20026702269692925%
c’		3		0.20026702269692925%
contribution		3		0.20026702269692925%
toutes		3		0.20026702269692925%
se		3		0.20026702269692925%
cent		3		0.20026702269692925%
ans		3		0.20026702269692925%
écoulés		3		0.20026702269692925%
n’		3		0.20026702269692925%
dit		3		0.20026702269692925%
long		3		0.20026702269692925%
aux		3		0.20026702269692925%
aussi		3		0.20026702269692925%
beaucoup		3		0.20026702269692925%
suis		3		0.20026702269692925%
ils		3		0.20026702269692925%
toujours		3		0.20026702269692925%
il		3		0.20026702269692925%
jaune		3		0.20026702269692925%
chinoises		3		0.20026702269692925%
«		3		0.20026702269692925%
»		3		0.20026702269692925%
patrie		3		0.20026702269692925%
covid-19		3		0.20026702269692925%
armée		3		0.20026702269692925%
avenir		3		0.20026702269692925%
président		2		0.13351134846461948%
va		2		0.13351134846461948%
bientôt		2		0.13351134846461948%
depuis		2		0.13351134846461948%
beijing		2		0.13351134846461948%
mes		2		0.13351134846461948%
vécu		2		0.13351134846461948%
nouvelle		2		0.13351134846461948%
marche		2		0.13351134846461948%
plans		2		0.13351134846461948%
renouveau		2		0.13351134846461948%
toute		2		0.13351134846461948%
fait		2		0.13351134846461948%
grande		2		0.13351134846461948%
assiduité		2		0.13351134846461948%
travail		2		0.13351134846461948%
soit		2		0.13351134846461948%
entreprises		2		0.13351134846461948%
effort		2		0.13351134846461948%
vu		2		0.13351134846461948%
dynamique		2		0.13351134846461948%
progrès		2		0.13351134846461948%
ses		2		0.13351134846461948%
pcc		2		0.13351134846461948%
été		2		0.13351134846461948%
rappelant		2		0.13351134846461948%
détermination		2		0.13351134846461948%
accomplissements		2		0.13351134846461948%
mission		2		0.13351134846461948%
devons		2		0.13351134846461948%
engagement		2		0.13351134846461948%
pouvons		2		0.13351134846461948%
comme		2		0.13351134846461948%
terme		2		0.13351134846461948%
tout		2		0.13351134846461948%
chaque		2		0.13351134846461948%
