单词		词频		占比
de		298		5.625825939210874%
la		297		5.606947328676609%
et		251		4.738531244100434%
,		169		3.1904851802907306%
.		147		2.775155748536908%

		122		2.303190485180291%
les		111		2.095525769303379%
l’		111		2.095525769303379%
le		110		2.0766471587691147%
à		95		1.7934680007551445%
des		95		1.7934680007551445%
du		80		1.5102888427411743%
nous		73		1.3781385690013215%
pour		63		1.1893524636586748%
d’		61		1.1515952425901455%
pays		60		1.1327166320558806%
dans		57		1.0760808004530866%
en		55		1.0383235793845573%
une		50		0.9439305267132339%
un		44		0.8306588635076458%
a		42		0.7929016424391165%
avec		41		0.7740230319048519%
chine		37		0.6985085897677931%
plus		36		0.6796299792335284%
sur		36		0.6796299792335284%
avons		34		0.641872758164999%
coopération		33		0.6229941476307344%
développement		30		0.5663583160279403%
aux		27		0.5097224844251463%
au		27		0.5097224844251463%
monde		25		0.4719652633566169%
est		18		0.3398149896167642%
-		17		0.3209363790824995%
que		16		0.30205776854823485%
«		16		0.30205776854823485%
»		16		0.30205776854823485%
mondiale		16		0.30205776854823485%
nouvelle		15		0.28317915801397014%
communauté		15		0.28317915801397014%
contre		15		0.28317915801397014%
relations		15		0.28317915801397014%
nos		15		0.28317915801397014%
ont		14		0.2643005474797055%
s’		14		0.2643005474797055%
tous		13		0.24542193694544082%
internationale		13		0.24542193694544082%
grand		12		0.22654332641117614%
sont		12		0.22654332641117614%
construction		12		0.22654332641117614%
autres		12		0.22654332641117614%
été		11		0.20766471587691146%
covid-19		11		0.20766471587691146%
avenir		11		0.20766471587691146%
partagé		11		0.20766471587691146%
chinois		11		0.20766471587691146%
xi		11		0.20766471587691146%
jinping		11		0.20766471587691146%
internationales		11		0.20766471587691146%
entre		11		0.20766471587691146%
fermement		11		0.20766471587691146%
son		10		0.18878610534264678%
pcc		10		0.18878610534264678%
système		10		0.18878610534264678%
chinoises		9		0.1699074948083821%
solidarité		9		0.1699074948083821%
ouverture		9		0.1699074948083821%
ainsi		9		0.1699074948083821%
par		9		0.1699074948083821%
lutte		9		0.1699074948083821%
cadre		9		0.1699074948083821%
