单词		词频		占比
la		85		4.829545454545454%
et		77		4.375%
de		76		4.318181818181818%
,		73		4.147727272727273%
à		59		3.3522727272727275%
l’		50		2.840909090909091%
.		50		2.840909090909091%

		44		2.5%
le		44		2.5%
les		38		2.159090909090909%
d’		27		1.5340909090909092%
nous		27		1.5340909090909092%
du		26		1.4772727272727273%
pour		26		1.4772727272727273%
des		21		1.1931818181818183%
en		19		1.0795454545454546%
une		19		1.0795454545454546%
pays		19		1.0795454545454546%
monde		17		0.9659090909090908%
dans		16		0.9090909090909091%
année		15		0.8522727272727272%
avec		14		0.7954545454545454%
tous		13		0.7386363636363636%
plus		13		0.7386363636363636%
développement		12		0.6818181818181818%
chine		12		0.6818181818181818%
un		11		0.625%
a		9		0.5113636363636364%
coopération		9		0.5113636363636364%
vous		8		0.45454545454545453%
communauté		8		0.45454545454545453%
mondiale		8		0.45454545454545453%
chinois		7		0.3977272727272727%
2020		7		0.3977272727272727%
avons		7		0.3977272727272727%
sur		7		0.3977272727272727%
internationales		6		0.3409090909090909%
avenir		6		0.3409090909090909%
nouvelle		6		0.3409090909090909%
est		6		0.3409090909090909%
organisations		5		0.2840909090909091%
cette		5		0.2840909090909091%
au		5		0.2840909090909091%
-		5		0.2840909090909091%
contre		5		0.2840909090909091%
économique		5		0.2840909090909091%
partagé		5		0.2840909090909091%
humanité		5		0.2840909090909091%
diplomatie		5		0.2840909090909091%
«		5		0.2840909090909091%
»		5		0.2840909090909091%
construction		5		0.2840909090909091%
covid-19		4		0.22727272727272727%
peuples		4		0.22727272727272727%
virus		4		0.22727272727272727%
internationale		4		0.22727272727272727%
intérêts		4		0.22727272727272727%
défis		4		0.22727272727272727%
promouvoir		4		0.22727272727272727%
côte		4		0.22727272727272727%
xi		4		0.22727272727272727%
jinping		4		0.22727272727272727%
autres		4		0.22727272727272727%
ont		4		0.22727272727272727%
relations		4		0.22727272727272727%
économie		4		0.22727272727272727%
amitié		4		0.22727272727272727%
il		4		0.22727272727272727%
son		4		0.22727272727272727%
2021		3		0.17045454545454544%
chers		3		0.17045454545454544%
amis		3		0.17045454545454544%
jours		3		0.17045454545454544%
chinoise		3		0.17045454545454544%
nos		3		0.17045454545454544%
comme		3		0.17045454545454544%
peuple		3		0.17045454545454544%
efforts		3		0.17045454545454544%
épidémie		3		0.17045454545454544%
sécurité		3		0.17045454545454544%
travailler		3		0.17045454545454544%
ensemble		3		0.17045454545454544%
paix		3		0.17045454545454544%
solidarité		3		0.17045454545454544%
travaillé		3		0.17045454545454544%
président		3		0.17045454545454544%
importantes		3		0.17045454545454544%
