单词		词频		占比
de		70		5.200594353640416%
et		57		4.234769687964339%
la		51		3.789004457652303%
,		47		3.4918276374442794%
.		46		3.4175334323922733%

		45		3.3432392273402676%
l’		38		2.823179791976226%
à		33		2.4517087667161963%
d’		29		2.1545319465081723%
des		29		2.1545319465081723%
les		27		2.0059435364041605%
pour		22		1.634472511144131%
le		20		1.4858841010401187%
une		20		1.4858841010401187%
épidémie		17		1.263001485884101%
en		17		1.263001485884101%
du		14		1.040118870728083%
un		13		0.9658246656760773%
sur		12		0.8915304606240713%
nous		11		0.8172362555720655%
chine		8		0.5943536404160475%
je		8		0.5943536404160475%
est		8		0.5943536404160475%
pays		8		0.5943536404160475%
g20		7		0.5200594353640415%
santé		7		0.5200594353640415%
contre		7		0.5200594353640415%
internationale		7		0.5200594353640415%
mondiale		7		0.5200594353640415%
au		6		0.44576523031203563%
coordination		6		0.44576523031203563%
avec		6		0.44576523031203563%
a		6		0.44576523031203563%
contrôle		6		0.44576523031203563%
dans		6		0.44576523031203563%
lutte		6		0.44576523031203563%
devons		6		0.44576523031203563%
politiques		6		0.44576523031203563%
covid-19		5		0.3714710252600297%
tous		5		0.3714710252600297%
efforts		5		0.3714710252600297%
plus		5		0.3714710252600297%
renforcer		5		0.3714710252600297%
traitement		4		0.2971768202080238%
communauté		4		0.2971768202080238%
leurs		4		0.2971768202080238%
humanité		4		0.2971768202080238%
autres		4		0.2971768202080238%
que		4		0.2971768202080238%
aux		4		0.2971768202080238%
stabilité		4		0.2971768202080238%
ensemble		3		0.22288261515601782%
tout		3		0.22288261515601782%
communication		3		0.22288261515601782%
vue		3		0.22288261515601782%
ont		3		0.22288261515601782%
vie		3		0.22288261515601782%
confiance		3		0.22288261515601782%
été		3		0.22288261515601782%
mécanismes		3		0.22288261515601782%
place		3		0.22288261515601782%
actions		3		0.22288261515601782%
c’		3		0.22288261515601782%
situation		3		0.22288261515601782%
membres		3		0.22288261515601782%
monde		3		0.22288261515601782%
publique		3		0.22288261515601782%
ce		3		0.22288261515601782%
par		3		0.22288261515601782%
propagation		3		0.22288261515601782%
virus		3		0.22288261515601782%
propose		3		0.22288261515601782%
informations		3		0.22288261515601782%
médicaments		3		0.22288261515601782%
vaccins		3		0.22288261515601782%
oms		3		0.22288261515601782%
possible		3		0.22288261515601782%
il		3		0.22288261515601782%
rôle		3		0.22288261515601782%
macroéconomiques		3		0.22288261515601782%
économie		3		0.22288261515601782%
sommet		2		0.1485884101040119%
populaire		2		0.1485884101040119%
majesté		2		0.1485884101040119%
roi		2		0.1485884101040119%
salman		2		0.1485884101040119%
chers		2		0.1485884101040119%
collègues		2		0.1485884101040119%
suis		2		0.1485884101040119%
vous		2		0.1485884101040119%
face		2		0.1485884101040119%
qui		2		0.1485884101040119%
peuple		2		0.1485884101040119%
n’		2		0.1485884101040119%
pas		2		0.1485884101040119%
première		2		0.1485884101040119%
mesures		2		0.1485884101040119%
entière		2		0.1485884101040119%
mis		2		0.1485884101040119%
ouverture		2		0.1485884101040119%
nos		2		0.1485884101040119%
s’		2		0.1485884101040119%
améliorer		2		0.1485884101040119%
rapidement		2		0.1485884101040119%
moment		2		0.1485884101040119%
aide		2		0.1485884101040119%
soutien		2		0.1485884101040119%
ces		2		0.1485884101040119%
sont		2		0.1485884101040119%
fort		2		0.1485884101040119%
ennemi		2		0.1485884101040119%
commun		2		0.1485884101040119%
se		2		0.1485884101040119%
réponse		2		0.1485884101040119%
collective		2		0.1485884101040119%
coopération		2		0.1485884101040119%
création		2		0.1485884101040119%
cet		2		0.1485884101040119%
égard		2		0.1485884101040119%
mener		2		0.1485884101040119%
davantage		2		0.1485884101040119%
freiner		2		0.1485884101040119%
réunion		2		0.1485884101040119%
partage		2		0.1485884101040119%
transfrontalière		2		0.1485884101040119%
réaction		2		0.1485884101040119%
avenir		2		0.1485884101040119%
autant		2		0.1485884101040119%
échelle		2		0.1485884101040119%
doivent		2		0.1485884101040119%
main		2		0.1485884101040119%
faut		2		0.1485884101040119%
différents		2		0.1485884101040119%
urgences		2		0.1485884101040119%
activement		2		0.1485884101040119%
organisations		2		0.1485884101040119%
internationales		2		0.1485884101040119%
efficaces		2		0.1485884101040119%
temps		2		0.1485884101040119%
appliquer		2		0.1485884101040119%
matière		2		0.1485884101040119%
marchés		2		0.1485884101040119%
produits		2		0.1485884101040119%
politique		2		0.1485884101040119%
son		2		0.1485884101040119%
œuvrons		1		0.07429420505200594%
combattre		1		0.07429420505200594%
—		1		0.07429420505200594%
allocution		1		0.07429420505200594%
extraordinaire		1		0.07429420505200594%
beijing		1		0.07429420505200594%
26		1		0.07429420505200594%
mars		1		0.07429420505200594%
2020		1		0.07429420505200594%
monsieur		1		0.07429420505200594%
xi		1		0.07429420505200594%
jinping		1		0.07429420505200594%
président		1		0.07429420505200594%
république		1		0.07429420505200594%
votre		1		0.07429420505200594%
bin		1		0.07429420505200594%
abdulaziz		1		0.07429420505200594%
al		1		0.07429420505200594%
saud		1		0.07429420505200594%
heureux		1		0.07429420505200594%
voir		1		0.07429420505200594%
abord		1		0.07429420505200594%
tiens		1		0.07429420505200594%
remercier		1		0.07429420505200594%
sincèrement		1		0.07429420505200594%
sa		1		0.07429420505200594%
arabie		1		0.07429420505200594%
saoudite		1		0.07429420505200594%
avoir		1		0.07429420505200594%
fait		1		0.07429420505200594%
travail		1		0.07429420505200594%
considérable		1		0.07429420505200594%
aujourd’hui		1		0.07429420505200594%
survenue		1		0.07429420505200594%
telle		1		0.07429420505200594%
soudaineté		1		0.07429420505200594%
gouvernement		1		0.07429420505200594%
chinois		1		0.07429420505200594%
reculé		1		0.07429420505200594%
devant		1		0.07429420505200594%
difficultés		1		0.07429420505200594%
accordant		1		0.07429420505200594%
dès		1		0.07429420505200594%
début		1		0.07429420505200594%
priorité		1		0.07429420505200594%
avons		1		0.07429420505200594%
agi		1		0.07429420505200594%
unité		1		0.07429420505200594%
adopté		1		0.07429420505200594%
approche		1		0.07429420505200594%
scientifique		1		0.07429420505200594%
ciblées		1		0.07429420505200594%
nation		1		0.07429420505200594%
mobilisée		1		0.07429420505200594%
intégrés		1		0.07429420505200594%
esprit		1		0.07429420505200594%
transparence		1		0.07429420505200594%
guidé		1		0.07429420505200594%
guerre		1		0.07429420505200594%
lancée		1		0.07429420505200594%
opiniâtres		1		0.07429420505200594%
sacrifices		1		0.07429420505200594%
énormes		1		0.07429420505200594%
continue		1		0.07429420505200594%
activité		1		0.07429420505200594%
économique		1		0.07429420505200594%
reviennent		1		0.07429420505200594%
normale		1		0.07429420505200594%
cela		1		0.07429420505200594%
dit		1		0.07429420505200594%
aucun		1		0.07429420505200594%
relâchement		1		0.07429420505200594%
permis		1		0.07429420505200594%
difficile		1		0.07429420505200594%
notre		1		0.07429420505200594%
grand		1		0.07429420505200594%
nombre		1		0.07429420505200594%
accordé		1		0.07429420505200594%
sincères		1		0.07429420505200594%
témoignages		1		0.07429420505200594%
amitié		1		0.07429420505200594%
appréciés		1		0.07429420505200594%
resteront		1		0.07429420505200594%
jamais		1		0.07429420505200594%
gravés		1		0.07429420505200594%
cœurs		1		0.07429420505200594%
maladies		1		0.07429420505200594%
infectieuses		1		0.07429420505200594%
majeures		1		0.07429420505200594%
toute		1		0.07429420505200594%
propage		1		0.07429420505200594%
entier		1		0.07429420505200594%
menace		1		0.07429420505200594%
grave		1		0.07429420505200594%
populations		1		0.07429420505200594%
défi		1		0.07429420505200594%
énorme		1		0.07429420505200594%
inquiétante		1		0.07429420505200594%
heure		1		0.07429420505200594%
actuelle		1		0.07429420505200594%
dont		1		0.07429420505200594%
besoin		1		0.07429420505200594%
renforcée		1		0.07429420505200594%
concertés		1		0.07429420505200594%
renforcement		1		0.07429420505200594%
plans		1		0.07429420505200594%
forte		1		0.07429420505200594%
synergie		1		0.07429420505200594%
manière		1		0.07429420505200594%
gagner		1		0.07429420505200594%
combat		1		0.07429420505200594%
homme		1		0.07429420505200594%
maladie		1		0.07429420505200594%
infectieuse		1		0.07429420505200594%
