单词		词频		占比
de		1027		5.504636329527791%
,		944		5.059763091601008%
et		724		3.8805810151685693%
la		711		3.8109020742884705%
du		616		3.3017098140108265%
les		503		2.696039020206893%
à		487		2.610280323739079%
parti		460		2.465562523449644%
l’		444		2.37980382698183%
.		421		2.2565257008093473%
le		401		2.1493273302245806%

		397		2.127887656107627%
des		272		1.4578978399528326%
d’		208		1.1148630540815778%
en		174		0.9326258240874739%
dans		155		0.8307873720319452%
un		135		0.723589001447178%
une		135		0.723589001447178%
comité		121		0.648550142037841%
il		116		0.6217505493916493%
au		114		0.6110307123331725%
aux		112		0.6003108752746958%
que		94		0.5038323417484054%
leur		87		0.4663129120437369%
sur		84		0.4502331564560219%
par		78		0.41807364528059177%
est		76		0.407353808222115%
membres		75		0.40199388969287664%
ou		73		0.3912740526343999%
s’		72		0.3859141341051616%
pour		71		0.3805542155759233%
organisations		70		0.3751942970466849%
échelon		70		0.3751942970466849%
qui		69		0.3698343785174465%
son		66		0.3537546229297315%
doit		65		0.3483947044004931%
se		65		0.3483947044004931%
développement		64		0.34303478587125474%
organisation		62		0.33231494881277807%
ses		60		0.32159511175430133%
central		60		0.32159511175430133%
discipline		60		0.32159511175430133%
échelons		59		0.316235193225063%
sa		57		0.30551535616658626%
article		56		0.3001554376373479%
avec		54		0.2894356005788712%
contrôle		54		0.2894356005788712%
sont		52		0.27871576352039446%
faire		51		0.2733558449911561%
politique		47		0.2519161708742027%
doivent		45		0.241196333815726%
chinois		44		0.23583641528648766%
socialiste		43		0.2304764967572493%
chinoise		42		0.22511657822801096%
être		42		0.22511657822801096%
communiste		41		0.2197566596987726%
;		41		0.2197566596987726%
socialisme		39		0.20903682264029588%
base		39		0.20903682264029588%
membre		39		0.20903682264029588%
comités		39		0.20903682264029588%
peuple		38		0.2036769041110575%
leurs		38		0.2036769041110575%
tout		37		0.19831698558181915%
supérieur		36		0.1929570670525808%
pensée		34		0.18223722999410408%
ne		34		0.18223722999410408%
tous		34		0.18223722999410408%
ainsi		33		0.17687731146486574%
direction		33		0.17687731146486574%
congrès		31		0.16615747440638903%
principes		31		0.16615747440638903%
ils		31		0.16615747440638903%
qu’		30		0.16079755587715067%
ce		30		0.16079755587715067%
état		30		0.16079755587715067%
plus		30		0.16079755587715067%
a		29		0.15543763734791233%
ligne		28		0.15007771881867396%
pays		27		0.1447178002894356%
cadres		27		0.1447178002894356%
«		26		0.13935788176019723%
»		26		0.13935788176019723%
elle		26		0.13935788176019723%
masses		26		0.13935788176019723%
nouvelle		25		0.1339979632309589%
toute		25		0.1339979632309589%
même		24		0.12863804470172052%
ont		24		0.12863804470172052%
réforme		24		0.12863804470172052%
pas		24		0.12863804470172052%
travail		24		0.12863804470172052%
comme		23		0.12327812617248218%
lui		23		0.12327812617248218%
cellule		23		0.12327812617248218%
commission		23		0.12327812617248218%
chine		22		0.11791820764324383%
faut		22		0.11791820764324383%
décisions		22		0.11791820764324383%
cas		22		0.11791820764324383%
-		21		0.11255828911400548%
renforcer		21		0.11255828911400548%
système		21		0.11255828911400548%
sans		21		0.11255828911400548%
activités		21		0.11255828911400548%
y		21		0.11255828911400548%
différents		21		0.11255828911400548%
notre		20		0.10719837058476712%
marxisme		20		0.10719837058476712%
édification		20		0.10719837058476712%
manière		20		0.10719837058476712%
elles		20		0.10719837058476712%
rôle		20		0.10719837058476712%
générale		20		0.10719837058476712%
décision		20		0.10719837058476712%
mesures		19		0.10183845205552874%
développer		19		0.10183845205552874%
dirigeant		18		0.0964785335262904%
politiques		18		0.0964785335262904%
fonctions		18		0.0964785335262904%
théorie		17		0.09111861499705204%
société		17		0.09111861499705204%
modernisation		17		0.09111861499705204%
nous		17		0.09111861499705204%
autres		17		0.09111861499705204%
permanent		17		0.09111861499705204%
économique		16		0.08575869646781369%
ouverture		16		0.08575869646781369%
cette		16		0.08575869646781369%
pouvoir		16		0.08575869646781369%
si		16		0.08575869646781369%
prendre		16		0.08575869646781369%
dirigeants		16		0.08575869646781369%
immédiatement		16		0.08575869646781369%
réaliser		15		0.08039877793857533%
:		15		0.08039877793857533%
sein		15		0.08039877793857533%
sera		15		0.08039877793857533%
population		14		0.07503885940933698%
scientifique		14		0.07503885940933698%
démocratie		14		0.07503885940933698%
sous		14		0.07503885940933698%
conformément		14		0.07503885940933698%
pratique		14		0.07503885940933698%
ces		14		0.07503885940933698%
appliquer		14		0.07503885940933698%
intérêt		14		0.07503885940933698%
esprit		14		0.07503885940933698%
assemblée		14		0.07503885940933698%
afin		14		0.07503885940933698%
affaires		14		0.07503885940933698%
pouvoirs		14		0.07503885940933698%
nombre		14		0.07503885940933698%
tant		13		0.06967894088009861%
léninisme		13		0.06967894088009861%
mao		13		0.06967894088009861%
zedong		13		0.06967894088009861%
ère		13		0.06967894088009861%
peut		13		0.06967894088009861%
populaire		13		0.06967894088009861%
problèmes		13		0.06967894088009861%
améliorer		13		0.06967894088009861%
maintenir		13		0.06967894088009861%
selon		13		0.06967894088009861%
assurer		13		0.06967894088009861%
formation		13		0.06967894088009861%
exercer		13		0.06967894088009861%
locaux		13		0.06967894088009861%
nation		12		0.06431902235086026%
culture		12		0.06431902235086026%
fondamentaux		12		0.06431902235086026%
deng		12		0.06431902235086026%
xiaoping		12		0.06431902235086026%
importante		12		0.06431902235086026%
application		12		0.06431902235086026%
contre		12		0.06431902235086026%
après		12		0.06431902235086026%
entreprise		12		0.06431902235086026%
exercice		12		0.06431902235086026%
toutes		12		0.06431902235086026%
vie		12		0.06431902235086026%
cinq		12		0.06431902235086026%
loi		12		0.06431902235086026%
national		12		0.06431902235086026%
jouer		12		0.06431902235086026%
veille		12		0.06431902235086026%
droit		12		0.06431902235086026%
opinions		12		0.06431902235086026%
ligue		12		0.06431902235086026%
admission		12		0.06431902235086026%
centrale		12		0.06431902235086026%
approbation		12		0.06431902235086026%
local		12		0.06431902235086026%
commissions		12		0.06431902235086026%
statuts		11		0.058959103821621915%
temps		11		0.058959103821621915%
celui		11		0.058959103821621915%
intérêts		11		0.058959103821621915%
concept		11		0.058959103821621915%
xi		11		0.058959103821621915%
communistes		11		0.058959103821621915%
suivant		11		0.058959103821621915%
voie		11		0.058959103821621915%
ensemble		11		0.058959103821621915%
preuve		11		0.058959103821621915%
activité		11		0.058959103821621915%
promouvoir		11		0.058959103821621915%
vue		11		0.058959103821621915%
droits		11		0.058959103821621915%
compte		11		0.058959103821621915%
masse		11		0.058959103821621915%
chapitre		11		0.058959103821621915%
ans		11		0.058959103821621915%
bureau		11		0.058959103821621915%
cause		10		0.05359918529238356%
forces		10		0.05359918529238356%
triple		10		0.05359918529238356%
représentation		10		0.05359918529238356%
jinping		10		0.05359918529238356%
expérience		10		0.05359918529238356%
démocratique		10		0.05359918529238356%
mise		10		0.05359918529238356%
grand		10		0.05359918529238356%
grande		10		0.05359918529238356%
conditions		10		0.05359918529238356%
divers		10		0.05359918529238356%
façon		10		0.05359918529238356%
mettre		10		0.05359918529238356%
principe		10		0.05359918529238356%
propre		10		0.05359918529238356%
n’		10		0.05359918529238356%
soumettre		10		0.05359918529238356%
organismes		10		0.05359918529238356%
demander		10		0.05359918529238356%
sanction		10		0.05359918529238356%
suppléants		10		0.05359918529238356%
correspondant		10		0.05359918529238356%
général		9		0.0482392667631452%
action		9		0.0482392667631452%
régime		9		0.0482392667631452%
lutte		9		0.0482392667631452%
efforts		9		0.0482392667631452%
compris		9		0.0482392667631452%
on		9		0.0482392667631452%
importants		9		0.0482392667631452%
tâches		9		0.0482392667631452%
deux		9		0.0482392667631452%
fondamentale		9		0.0482392667631452%
avoir		9		0.0482392667631452%
aussi		9		0.0482392667631452%
prises		9		0.0482392667631452%
prise		9		0.0482392667631452%
idéologique		9		0.0482392667631452%
où		9		0.0482392667631452%
ceux		9		0.0482392667631452%
niveau		9		0.0482392667631452%
centralisme		9		0.0482392667631452%
durée		9		0.0482392667631452%
disciplinaire		9		0.0482392667631452%
responsabilité		9		0.0482392667631452%
correspondants		9		0.0482392667631452%
résolutions		9		0.0482392667631452%
règlements		9		0.0482392667631452%
réunions		9		0.0482392667631452%
élire		9		0.0482392667631452%
élus		9		0.0482392667631452%
devoirs		9		0.0482392667631452%
directement		9		0.0482392667631452%
peuvent		9		0.0482392667631452%
discuter		9		0.0482392667631452%
responsables		9		0.0482392667631452%
candidats		9		0.0482392667631452%
élu		9		0.0482392667631452%
(		8		0.04287934823390684%
)		8		0.04287934823390684%
lois		8		0.04287934823390684%
extérieur		8		0.04287934823390684%
construction		8		0.04287934823390684%
