单词		词频		占比
de		137		5.879828326180257%
la		109		4.6781115879828326%
et		95		4.07725321888412%
,		80		3.4334763948497855%

		71		3.0472103004291844%
.		68		2.9184549356223175%
l’		67		2.875536480686695%
les		51		2.188841201716738%
chine		46		1.9742489270386268%
le		45		1.9313304721030045%
des		45		1.9313304721030045%
en		42		1.8025751072961373%
afrique		41		1.759656652360515%
pour		38		1.6309012875536482%
à		36		1.5450643776824033%
d’		32		1.3733905579399142%
coopération		23		0.9871244635193134%
africains		22		0.944206008583691%
dans		20		0.8583690987124464%
développement		20		0.8583690987124464%
du		17		0.7296137339055794%
une		16		0.6866952789699571%
sur		15		0.6437768240343348%
pays		15		0.6437768240343348%
-		14		0.6008583690987125%
un		14		0.6008583690987125%
nous		12		0.5150214592274678%
aux		10		0.4291845493562232%
avec		10		0.4291845493562232%
programme		10		0.4291845493562232%
ont		9		0.38626609442060084%
que		9		0.38626609442060084%
au		8		0.34334763948497854%
par		8		0.34334763948497854%
projets		8		0.34334763948497854%
«		8		0.34334763948497854%
»		8		0.34334763948497854%
dix		8		0.34334763948497854%
amis		7		0.30042918454935624%
tous		7		0.30042918454935624%
amitié		7		0.30042918454935624%
elle		7		0.30042918454935624%
réalisera		7		0.30042918454935624%
sino-africaine		6		0.2575107296137339%
chers		6		0.2575107296137339%
est		6		0.2575107296137339%
cette		6		0.2575107296137339%
relations		6		0.2575107296137339%
entreprises		6		0.2575107296137339%
chinoises		6		0.2575107296137339%
mettra		6		0.2575107296137339%
milliards		6		0.2575107296137339%
avenir		5		0.2145922746781116%
conférence		5		0.2145922746781116%
je		5		0.2145922746781116%
ans		5		0.2145922746781116%
contre		5		0.2145922746781116%
esprit		5		0.2145922746781116%
plus		5		0.2145922746781116%
œuvre		5		0.2145922746781116%
initiative		5		0.2145922746781116%
soutenir		5		0.2145922746781116%
africaine		5		0.2145922746781116%
place		5		0.2145922746781116%
soutiendra		5		0.2145922746781116%
promotion		5		0.2145922746781116%
dollars		5		0.2145922746781116%
américains		5		0.2145922746781116%
10		5		0.2145922746781116%
construire		4		0.17167381974248927%
communauté		4		0.17167381974248927%
partagé		4		0.17167381974248927%
forum		4		0.17167381974248927%
président		4		0.17167381974248927%
qu’		4		0.17167381974248927%
promouvoir		4		0.17167381974248927%
