单词		词频		占比
de		140		5.090909090909091%
et		128		4.654545454545454%
la		126		4.581818181818182%
,		120		4.363636363636364%
l’		91		3.3090909090909086%
.		82		2.9818181818181815%

		76		2.7636363636363637%
le		67		2.4363636363636365%
à		52		1.890909090909091%
du		49		1.781818181818182%
les		47		1.709090909090909%
développement		41		1.4909090909090907%
des		34		1.2363636363636363%
un		34		1.2363636363636363%
pour		33		1.2%
dans		27		0.9818181818181818%
d’		24		0.8727272727272728%
une		24		0.8727272727272728%
nous		24		0.8727272727272728%
pays		24		0.8727272727272728%
en		23		0.8363636363636363%
est		23		0.8363636363636363%
chine		22		0.8%
monde		21		0.7636363636363637%
aux		20		0.7272727272727273%
a		17		0.6181818181818182%
peuple		17		0.6181818181818182%
par		16		0.5818181818181818%
que		16		0.5818181818181818%
tous		15		0.5454545454545455%
humanité		15		0.5454545454545455%
plus		15		0.5454545454545455%
paix		14		0.5090909090909091%
au		14		0.5090909090909091%
chinois		13		0.4727272727272728%
nations		12		0.4363636363636364%
unies		12		0.4363636363636364%
onu		12		0.4363636363636364%
sur		12		0.4363636363636364%
ensemble		11		0.4%
il		10		0.36363636363636365%
ce		8		0.2909090909090909%
avenir		8		0.2909090909090909%
—		8		0.2909090909090909%
devons		8		0.2909090909090909%
50		7		0.2545454545454546%
droits		7		0.2545454545454546%
coopération		7		0.2545454545454546%
autres		7		0.2545454545454546%
s’		7		0.2545454545454546%
partagé		7		0.2545454545454546%
notre		7		0.2545454545454546%
homme		7		0.2545454545454546%
ne		7		0.2545454545454546%
communauté		7		0.2545454545454546%
internationales		6		0.2181818181818182%
peuples		6		0.2181818181818182%
nouvelle		6		0.2181818181818182%
justice		6		0.2181818181818182%
avec		6		0.2181818181818182%
elle		6		0.2181818181818182%
n’		6		0.2181818181818182%
son		5		0.18181818181818182%
mesdames		5		0.18181818181818182%
messieurs		5		0.18181818181818182%
ans		5		0.18181818181818182%
ses		5		0.18181818181818182%
comme		5		0.18181818181818182%
histoire		5		0.18181818181818182%
qui		5		0.18181818181818182%
efforts		5		0.18181818181818182%
mondiale		5		0.18181818181818182%
bien-être		5		0.18181818181818182%
ces		5		0.18181818181818182%
fait		5		0.18181818181818182%
toujours		5		0.18181818181818182%
voie		5		0.18181818181818182%
progrès		5		0.18181818181818182%
sont		5		0.18181818181818182%
non		5		0.18181818181818182%
mondial		5		0.18181818181818182%
doivent		5		0.18181818181818182%
amis		4		0.14545454545454545%
camarades		4		0.14545454545454545%
y		4		0.14545454545454545%
ont		4		0.14545454545454545%
depuis		4		0.14545454545454545%
contribution		4		0.14545454545454545%
cours		4		0.14545454545454545%
construction		4		0.14545454545454545%
historique		4		0.14545454545454545%
sans		4		0.14545454545454545%
pauvreté		4		0.14545454545454545%
équité		4		0.14545454545454545%
politique		4		0.14545454545454545%
fermement		4		0.14545454545454545%
cause		4		0.14545454545454545%
sécurité		4		0.14545454545454545%
œuvre		4		0.14545454545454545%
«		4		0.14545454545454545%
»		4		0.14545454545454545%
se		4		0.14545454545454545%
multilatéralisme		4		0.14545454545454545%
durable		4		0.14545454545454545%
elles		4		0.14545454545454545%
qu’		4		0.14545454545454545%
ou		4		0.14545454545454545%
international		4		0.14545454545454545%
rétablissement		3		0.1090909090909091%
république		3		0.1090909090909091%
populaire		3		0.1090909090909091%
siège		3		0.1090909090909091%
légitime		3		0.1090909090909091%
représentants		3		0.1090909090909091%
jour		3		0.1090909090909091%
assemblée		3		0.1090909090909091%
générale		3		0.1090909090909091%
c’		3		0.1090909090909091%
victoire		3		0.1090909090909091%
cette		3		0.1090909090909091%
grand		3		0.1090909090909091%
population		3		0.1090909090909091%
grande		3		0.1090909090909091%
je		3		0.1090909090909091%
ceux		3		0.1090909090909091%
pacifique		3		0.1090909090909091%
sa		3		0.1090909090909091%
réforme		3		0.1090909090909091%
ouverture		3		0.1090909090909091%
caractéristiques		3		0.1090909090909091%
avons		3		0.1090909090909091%
cesse		3		0.1090909090909091%
forces		3		0.1090909090909091%
réalisé		3		0.1090909090909091%
aujourd’hui		3		0.1090909090909091%
marche		3		0.1090909090909091%
vers		3		0.1090909090909091%
stabilité		3		0.1090909090909091%
défendre		3		0.1090909090909091%
préserver		3		0.1090909090909091%
intérêts		3		0.1090909090909091%
actions		3		0.1090909090909091%
principes		3		0.1090909090909091%
charte		3		0.1090909090909091%
rôle		3		0.1090909090909091%
personnes		3		0.1090909090909091%
programme		3		0.1090909090909091%
2030		3		0.1090909090909091%
internationale		3		0.1090909090909091%
faire		3		0.1090909090909091%
vue		3		0.1090909090909091%
meilleur		3		0.1090909090909091%
commun		3		0.1090909090909091%
civilisation		3		0.1090909090909091%
:		3		0.1090909090909091%
peut		3		0.1090909090909091%
essentiel		3		0.1090909090909091%
construire		3		0.1090909090909091%
bâtir		3		0.1090909090909091%
aucun		3		0.1090909090909091%
ni		3		0.1090909090909091%
travailler		3		0.1090909090909091%
système		3		0.1090909090909091%
gouvernance		3		0.1090909090909091%
nature		3		0.1090909090909091%
verte		3		0.1090909090909091%
poursuivra		3		0.1090909090909091%
sera		3		0.1090909090909091%
conférence		2		0.07272727272727272%
monsieur		2		0.07272727272727272%
session		2		0.07272727272727272%
résolution		2		0.07272727272727272%
2758		2		0.07272727272727272%
gouvernement		2		0.07272727272727272%
passer		2		0.07272727272727272%
communs		2		0.07272727272727272%
entier		2		0.07272727272727272%
sincères		2		0.07272727272727272%
été		2		0.07272727272727272%
esprit		2		0.07272727272727272%
ouvert		2		0.07272727272727272%
développé		2		0.07272727272727272%
chinoises		2		0.07272727272727272%
œuvré		2		0.07272727272727272%
productives		2		0.07272727272727272%
conditions		2		0.07272727272727272%
vie		2		0.07272727272727272%
essor		2		0.07272727272727272%
deuxième		2		0.07272727272727272%
économie		2		0.07272727272727272%
société		2		0.07272727272727272%
contre		2		0.07272727272727272%
solidarité		2		0.07272727272727272%
défendu		2		0.07272727272727272%
apportant		2		0.07272727272727272%
majeure		2		0.07272727272727272%
