单词		词频		占比
de		193		5.303654850233581%
la		193		5.303654850233581%
et		166		4.561692772739764%
,		153		4.204451772464963%
l’		116		3.1876889255289913%
.		84		2.3083264633140974%
les		80		2.1984061555372354%

		71		1.9510854630392964%
le		70		1.923605386095081%
à		66		1.8136850783182192%
des		51		1.4014839241549877%
épidémie		47		1.291563616378126%
en		47		1.291563616378126%
d’		46		1.2640835394339105%
pour		46		1.2640835394339105%
du		45		1.2366034624896949%
chine		38		1.044242923880187%
dans		36		0.9892827699917559%
contre		31		0.8518823852706787%
une		31		0.8518823852706787%
a		29		0.7969222313822478%
nous		29		0.7969222313822478%
un		28		0.7694421544380324%
pays		28		0.7694421544380324%
plus		26		0.7144820005496015%
lutte		22		0.6045616927727397%
santé		19		0.5221214619400935%
chinois		19		0.5221214619400935%
avec		18		0.49464138499587795%
internationale		18		0.49464138499587795%
est		18		0.49464138499587795%
communauté		17		0.4671613080516625%
avons		17		0.4671613080516625%
aux		16		0.43968123110744706%
par		15		0.4122011541632316%
au		15		0.4122011541632316%
humanité		14		0.3847210772190162%
peuple		14		0.3847210772190162%
monde		14		0.3847210772190162%
cette		12		0.3297609233305853%
chinoise		12		0.3297609233305853%
que		12		0.3297609233305853%
partagé		11		0.3022808463863699%
«		11		0.3022808463863699%
»		11		0.3022808463863699%
contrôle		11		0.3022808463863699%
coopération		11		0.3022808463863699%
sont		11		0.3022808463863699%
publique		11		0.3022808463863699%
sécurité		10		0.2748007694421544%
prévention		10		0.2748007694421544%
covid-19		9		0.24732069249793898%
avenir		9		0.24732069249793898%
non		9		0.24732069249793898%
central		9		0.24732069249793898%
confiance		9		0.24732069249793898%
ont		9		0.24732069249793898%
gouvernance		9		0.24732069249793898%
xi		8		0.21984061555372353%
jinping		8		0.21984061555372353%
fait		8		0.21984061555372353%
qui		8		0.21984061555372353%
général		8		0.21984061555372353%
sur		8		0.21984061555372353%
mondiale		8		0.21984061555372353%
coordination		8		0.21984061555372353%
aussi		7		0.1923605386095081%
comité		7		0.1923605386095081%
pcc		7		0.1923605386095081%
secrétaire		7		0.1923605386095081%
activement		7		0.1923605386095081%
propagation		7		0.1923605386095081%
son		7		0.1923605386095081%
elle		7		0.1923605386095081%
mesures		7		0.1923605386095081%
international		7		0.1923605386095081%
notre		7		0.1923605386095081%
nos		7		0.1923605386095081%
efforts		7		0.1923605386095081%
affaires		6		0.16488046166529266%
mais		6		0.16488046166529266%
développement		6		0.16488046166529266%
diplomatiques		6		0.16488046166529266%
tout		6		0.16488046166529266%
ainsi		6		0.16488046166529266%
autres		6		0.16488046166529266%
oms		6		0.16488046166529266%
renforcer		6		0.16488046166529266%
étrangères		5		0.1374003847210772%
sanitaire		5		0.1374003847210772%
soutien		5		0.1374003847210772%
