单词		词频		占比
et		272		4.730434782608696%
de		249		4.3304347826086955%
la		245		4.260869565217392%
,		227		3.947826086956522%
les		200		3.4782608695652173%
.		181		3.1478260869565218%

		143		2.4869565217391307%
le		127		2.2086956521739127%
l’		114		1.982608695652174%
des		112		1.9478260869565216%
à		99		1.7217391304347827%
d’		74		1.2869565217391303%
pays		71		1.2347826086956522%
du		70		1.2173913043478262%
relations		60		1.0434782608695654%
chine		54		0.9391304347826087%
deux		54		0.9391304347826087%
une		52		0.9043478260869564%
en		52		0.9043478260869564%
pour		48		0.8347826086956521%
un		46		0.8%
dans		45		0.782608695652174%
a		39		0.6782608695652174%
états-unis		39		0.6782608695652174%
ont		39		0.6782608695652174%
chinois		36		0.6260869565217392%
est		34		0.591304347826087%
que		34		0.591304347826087%
coopération		33		0.5739130434782609%
monde		30		0.5217391304347827%
développement		30		0.5217391304347827%
sino-américaines		27		0.46956521739130436%
peuples		27		0.46956521739130436%
aux		27		0.46956521739130436%
leurs		27		0.46956521739130436%
au		26		0.4521739130434782%
sur		26		0.4521739130434782%
avec		26		0.4521739130434782%
entre		23		0.4%
par		22		0.3826086956521739%
nous		22		0.3826086956521739%
peuple		22		0.3826086956521739%
histoire		19		0.3304347826086957%
sont		19		0.3304347826086957%
il		18		0.3130434782608696%
autres		18		0.3130434782608696%
-		17		0.2956521739130435%
américains		17		0.2956521739130435%
«		17		0.2956521739130435%
»		17		0.2956521739130435%
qui		16		0.2782608695652174%
tous		15		0.26086956521739135%
intérêts		15		0.26086956521739135%
doivent		15		0.26086956521739135%
depuis		14		0.2434782608695652%
plus		13		0.2260869565217391%
diplomatiques		13		0.2260869565217391%
s’		13		0.2260869565217391%
président		12		0.20869565217391303%
leur		12		0.20869565217391303%
ensemble		12		0.20869565217391303%
pcc		12		0.20869565217391303%
internationale		12		0.20869565217391303%
politique		11		0.19130434782608696%
américain		11		0.19130434782608696%
paix		11		0.19130434782608696%
stabilité		11		0.19130434782608696%
qu’		11		0.19130434782608696%
ce		11		0.19130434782608696%
communauté		11		0.19130434782608696%
ne		11		0.19130434782608696%
toujours		11		0.19130434782608696%
aussi		10		0.17391304347826086%
son		10		0.17391304347826086%
mutuel		10		0.17391304347826086%
gagnant		10		0.17391304347826086%
échanges		10		0.17391304347826086%
divergences		10		0.17391304347826086%
différents		10		0.17391304347826086%
préserver		9		0.1565217391304348%
affaires		9		0.1565217391304348%
respect		9		0.1565217391304348%
ils		9		0.1565217391304348%
pas		9		0.1565217391304348%
voie		9		0.1565217391304348%
comme		8		0.1391304347826087%
temps		8		0.1391304347826087%
politiciens		8		0.1391304347826087%
sécurité		8		0.1391304347826087%
n’		8		0.1391304347826087%
principes		8		0.1391304347826087%
mais		7		0.1217391304347826%
établissement		7		0.1217391304347826%
américaine		7		0.1217391304347826%
contre		7		0.1217391304347826%
base		7		0.1217391304347826%
autre		7		0.1217391304347826%
être		7		0.1217391304347826%
même		7		0.1217391304347826%
nos		7		0.1217391304347826%
gérer		7		0.1217391304347826%
taiwan		7		0.1217391304347826%
elle		7		0.1217391304347826%
respecter		6		0.10434782608695652%
avenir		6		0.10434782608695652%
fermement		6		0.10434782608695652%
se		6		0.10434782608695652%
parties		6		0.10434782608695652%
travailler		6		0.10434782608695652%
non		6		0.10434782608695652%
partie		6		0.10434782608695652%
promouvoir		6		0.10434782608695652%
c’		6		0.10434782608695652%
souveraineté		6		0.10434782608695652%
:		6		0.10434782608695652%
égalité		6		0.10434782608695652%
nixon		6		0.10434782608695652%
y		6		0.10434782608695652%
communs		6		0.10434782608695652%
communiqué		6		0.10434782608695652%
internationales		6		0.10434782608695652%
fait		6		0.10434782608695652%
certains		6		0.10434782608695652%
faire		6		0.10434782608695652%
lutte		6		0.10434782608695652%
relation		5		0.08695652173913043%
cette		5		0.08695652173913043%
xi		5		0.08695652173913043%
jinping		5		0.08695652173913043%
tout		5		0.08695652173913043%
intérêt		5		0.08695652173913043%
bénéfices		5		0.08695652173913043%
progrès		5		0.08695652173913043%
delà		5		0.08695652173913043%
apporté		5		0.08695652173913043%
importante		5		0.08695652173913043%
jamais		5		0.08695652173913043%
notre		5		0.08695652173913043%
nouveau		5		0.08695652173913043%
ans		5		0.08695652173913043%
intérieures		5		0.08695652173913043%
gouvernement		5		0.08695652173913043%
sa		5		0.08695652173913043%
sous		5		0.08695652173913043%
direction		5		0.08695652173913043%
mutuellement		5		0.08695652173913043%
visite		5		0.08695652173913043%
normalisation		5		0.08695652173913043%
été		5		0.08695652173913043%
efforts		5		0.08695652173913043%
responsabilités		5		0.08695652173913043%
entreprises		5		0.08695652173913043%
covid-19		5		0.08695652173913043%
faut		5		0.08695652173913043%
esprit		5		0.08695652173913043%
humanité		5		0.08695652173913043%
élargir		5		0.08695652173913043%
stabiliser		4		0.06956521739130435%
préservation		4		0.06956521739130435%
indiqué		4		0.06956521739130435%
important		4		0.06956521739130435%
renforcer		4		0.06956521739130435%
état		4		0.06956521739130435%
grands		4		0.06956521739130435%
contribution		4		0.06956521739130435%
prospérité		4		0.06956521739130435%
choix		4		0.06956521739130435%
mondiale		4		0.06956521739130435%
différences		4		0.06956521739130435%
accord		4		0.06956521739130435%
système		4		0.06956521739130435%
tentatives		4		0.06956521739130435%
populaire		4		0.06956521739130435%
mao		4		0.06956521739130435%
zedong		4		0.06956521739130435%
grand		4		0.06956521739130435%
part		4		0.06956521739130435%
amitié		4		0.06956521739130435%
bénéfique		4		0.06956521739130435%
lors		4		0.06956521739130435%
richard		4		0.06956521739130435%
développer		4		0.06956521739130435%
jour		4		0.06956521739130435%
bien		4		0.06956521739130435%
clairement		4		0.06956521739130435%
systèmes		4		0.06956521739130435%
historique		4		0.06956521739130435%
américaines		4		0.06956521739130435%
commun		4		0.06956521739130435%
dialogue		4		0.06956521739130435%
font		4		0.06956521739130435%
envers		4		0.06956521739130435%
face		4		0.06956521739130435%
grande		4		0.06956521739130435%
avancer		4		0.06956521739130435%
ces		4		0.06956521739130435%
vitaux		4		0.06956521739130435%
chinoise		4		0.06956521739130435%
meilleure		4		0.06956521739130435%
déterminée		4		0.06956521739130435%
domaines		4		0.06956521739130435%
parti		3		0.05217391304347826%
sino-américaine		3		0.05217391304347826%
bilatérales		3		0.05217391304347826%
importantes		3		0.05217391304347826%
réalité		3		0.05217391304347826%
grandes		3		0.05217391304347826%
confrontation		3		0.05217391304347826%
sera		3		0.05217391304347826%
prendre		3		0.05217391304347826%
voir		3		0.05217391304347826%
non-confrontation		3		0.05217391304347826%
décennies		3		0.05217391304347826%
historiques		3		0.05217391304347826%
épreuves		3		0.05217391304347826%
était		3		0.05217391304347826%
meilleur		3		0.05217391304347826%
pleinement		3		0.05217391304347826%
côté		3		0.05217391304347826%
énormes		3		0.05217391304347826%
partagé		3		0.05217391304347826%
adéquatement		3		0.05217391304347826%
construire		3		0.05217391304347826%
après		3		0.05217391304347826%
administration		3		0.05217391304347826%
commune		3		0.05217391304347826%
coordination		3		0.05217391304347826%
réponse		3		0.05217391304347826%
manière		3		0.05217391304347826%
sain		3		0.05217391304347826%
aspiration		3		0.05217391304347826%
amicaux		3		0.05217391304347826%
mené		3		0.05217391304347826%
guerre		3		0.05217391304347826%
république		3		0.05217391304347826%
bénéfice		3		0.05217391304347826%
intégrité		3		0.05217391304347826%
territoriale		3		0.05217391304347826%
liens		3		0.05217391304347826%
année		3		0.05217391304347826%
zhou		3		0.05217391304347826%
enlai		3		0.05217391304347826%
impulsion		3		0.05217391304347826%
henry		3		0.05217391304347826%
kissinger		3		0.05217391304347826%
profondément		3		0.05217391304347826%
raison		3		0.05217391304347826%
shanghai		3		0.05217391304347826%
sociaux		3		0.05217391304347826%
politiques		3		0.05217391304347826%
pacifique		3		0.05217391304347826%
vers		3		0.05217391304347826%
recherche		3		0.05217391304347826%
terrain		3		0.05217391304347826%
entente		3		0.05217391304347826%
nations		3		0.05217391304347826%
unies		3		0.05217391304347826%
forces		3		0.05217391304347826%
question		3		0.05217391304347826%
conjoint		3		0.05217391304347826%
stratégique		3		0.05217391304347826%
aujourd’hui		3		0.05217391304347826%
faits		3		0.05217391304347826%
peut		3		0.05217391304347826%
devons		3		0.05217391304347826%
seront		3		0.05217391304347826%
41		3		0.05217391304347826%
ouverture		3		0.05217391304347826%
sens		3		0.05217391304347826%
bonne		3		0.05217391304347826%
milieux		3		0.05217391304347826%
venir		3		0.05217391304347826%
chinoises		3		0.05217391304347826%
virus		3		0.05217391304347826%
matière		3		0.05217391304347826%
antiterroriste		3		0.05217391304347826%
immédiatement		3		0.05217391304347826%
financière		3		0.05217391304347826%
économie		3		0.05217391304347826%
changement		3		0.05217391304347826%
climatique		3		0.05217391304347826%
épidémie		3		0.05217391304347826%
garder		3		0.05217391304347826%
bon		3		0.05217391304347826%
vie		3		0.05217391304347826%
poursuivre		3		0.05217391304347826%
doit		3		0.05217391304347826%
davantage		3		0.05217391304347826%
santé		3		0.05217391304347826%
créer		3		0.05217391304347826%
ni		3		0.05217391304347826%
afin		3		0.05217391304347826%
questions		3		0.05217391304347826%
bureau		2		0.034782608695652174%
comité		2		0.034782608695652174%
central		2		0.034782608695652174%
communiste		2		0.034782608695652174%
étrangères		2		0.034782608695652174%
fois		2		0.034782608695652174%
bien-être		2		0.034782608695652174%
celui		2		0.034782608695652174%
impératif		2		0.034782608695652174%
permet		2		0.034782608695652174%
hauteur		2		0.034782608695652174%
engagement		2		0.034782608695652174%
seulement		2		0.034782608695652174%
avaient		2		0.034782608695652174%
démontré		2		0.034782608695652174%
années		2		0.034782608695652174%
heure		2		0.034782608695652174%
où		2		0.034782608695652174%
changements		2		0.034782608695652174%
siècle		2		0.034782608695652174%
demeurent		2		0.034782608695652174%
mission		2		0.034782608695652174%
communes		2		0.034782608695652174%
cela		2		0.034782608695652174%
elles		2		0.034782608695652174%
modèle		2		0.034782608695652174%
non-conflit		2		0.034782608695652174%
actuelle		2		0.034782608695652174%
affirmé		2		0.034782608695652174%
volonté		2		0.034782608695652174%
toutes		2		0.034782608695652174%
près		2		0.034782608695652174%
50		2		0.034782608695652174%
publique		2		0.034782608695652174%
ses		2		0.034782608695652174%
actes		2		0.034782608695652174%
constitué		2		0.034782608695652174%
situation		2		0.034782608695652174%
position		2		0.034782608695652174%
défendre		2		0.034782608695652174%
stable		2		0.034782608695652174%
pouvons		2		0.034782608695652174%
aucun		2		0.034782608695652174%
poignée		2		0.034782608695652174%
mettent		2		0.034782608695652174%
réalisé		2		0.034782608695652174%
déclaré		2		0.034782608695652174%
toutefois		2		0.034782608695652174%
erronée		2		0.034782608695652174%
courant		2		0.034782608695652174%
sauraient		2		0.034782608695652174%
affirmait		2		0.034782608695652174%
tôt		2		0.034782608695652174%
ou		2		0.034782608695652174%
sans		2		0.034782608695652174%
quant		2		0.034782608695652174%
lui		2		0.034782608695652174%
premier		2		0.034782608695652174%
ministre		2		0.034782608695652174%
pris		2		0.034782608695652174%
décision		2		0.034782608695652174%
donné		2		0.034782608695652174%
dr		2		0.034782608695652174%
effectué		2		0.034782608695652174%
secrète		2		0.034782608695652174%
tendance		2		0.034782608695652174%
brise		2		0.034782608695652174%
glace		2		0.034782608695652174%
prononcé		2		0.034782608695652174%
mettre		2		0.034782608695652174%
dirigeants		2		0.034782608695652174%
souligné		2		0.034782608695652174%
devaient		2		0.034782608695652174%
points		2		0.034782608695652174%
publié		2		0.034782608695652174%
telles		2		0.034782608695652174%
selon		2		0.034782608695652174%
importance		2		0.034782608695652174%
consensus		2		0.034782608695652174%
charte		2		0.034782608695652174%
régissant		2		0.034782608695652174%
carter		2		0.034782608695652174%
rompre		2		0.034782608695652174%
trois		2		0.034782608695652174%
reconnaissent		2		0.034782608695652174%
unique		2		0.034782608695652174%
contexte		2		0.034782608695652174%
culturelles		2		0.034782608695652174%
fondamentaux		2		0.034782608695652174%
vision		2		0.034782608695652174%
visant		2		0.034782608695652174%
principe		2		0.034782608695652174%
seule		2		0.034782608695652174%
savoir		2		0.034782608695652174%
attachée		2		0.034782608695652174%
poursuit		2		0.034782608695652174%
résolument		2		0.034782608695652174%
socialisme		2		0.034782608695652174%
début		2		0.034782608695652174%
objectif		2		0.034782608695652174%
changer		2		0.034782608695652174%
autour		2		0.034782608695652174%
mentalité		2		0.034782608695652174%
froide		2		0.034782608695652174%
horizons		2		0.034782608695652174%
assumer		2		0.034782608695652174%
