单词		词频		占比
de		44		5.736636245110821%
la		38		4.954367666232073%

		30		3.911342894393742%
et		26		3.389830508474576%
.		24		3.129074315514994%
,		23		2.9986962190352022%
l’		15		1.955671447196871%
à		15		1.955671447196871%
les		13		1.694915254237288%
le		13		1.694915254237288%
climatique		11		1.4341590612777053%
en		10		1.303780964797914%
sur		9		1.1734028683181226%
des		9		1.1734028683181226%
une		8		1.0430247718383312%
au		8		1.0430247718383312%
plus		8		1.0430247718383312%
d’		8		1.0430247718383312%
pour		7		0.9126466753585397%
chine		6		0.7822685788787485%
du		5		0.651890482398957%
un		5		0.651890482398957%
pays		5		0.651890482398957%
accord		5		0.651890482398957%
paris		5		0.651890482398957%
nous		5		0.651890482398957%
tous		5		0.651890482398957%
développement		5		0.651890482398957%
nouvelle		4		0.5215123859191656%
mondiale		4		0.5215123859191656%
grande		4		0.5215123859191656%
œuvre		4		0.5215123859191656%
gouvernance		4		0.5215123859191656%
dans		4		0.5215123859191656%
gagnant		4		0.5215123859191656%
ses		4		0.5215123859191656%
ouvrir		3		0.3911342894393742%
réponse		3		0.3911342894393742%
changement		3		0.3911342894393742%
ambition		3		0.3911342894393742%
est		3		0.3911342894393742%
que		3		0.3911342894393742%
:		3		0.3911342894393742%
par		3		0.3911342894393742%
ne		3		0.3911342894393742%
apporter		3		0.3911342894393742%
contribution		3		0.3911342894393742%
notre		3		0.3911342894393742%
mais		3		0.3911342894393742%
niveau		3		0.3911342894393742%
étape		2		0.2607561929595828%
sommet		2		0.2607561929595828%
chers		2		0.2607561929595828%
collègues		2		0.2607561929595828%
ce		2		0.2607561929595828%
il		2		0.2607561929595828%
a		2		0.2607561929595828%
avec		2		0.2607561929595828%
politiques		2		0.2607561929595828%
mise		2		0.2607561929595828%
soutien		2		0.2607561929595828%
où		2		0.2607561929595828%
fait		2		0.2607561929595828%
monde		2		0.2607561929595828%
j’		2		0.2607561929595828%
ici		2		0.2607561929595828%
nos		2		0.2607561929595828%
efforts		2		0.2607561929595828%
coopération		2		0.2607561929595828%
-		2		0.2607561929595828%
commun		2		0.2607561929595828%
défi		2		0.2607561929595828%
part		2		0.2607561929595828%
réaliser		2		0.2607561929595828%
responsabilités		2		0.2607561929595828%
lumière		2		0.2607561929595828%
leurs		2		0.2607561929595828%
capacités		2		0.2607561929595828%
leur		2		0.2607561929595828%
carbone		2		0.2607561929595828%
atteindre		2		0.2607561929595828%
émissions		2		0.2607561929595828%
co2		2		0.2607561929595828%
avant		2		0.2607561929595828%
2030		2		0.2607561929595828%
je		2		0.2607561929595828%
%		2		0.2607561929595828%
2005		2		0.2607561929595828%
portera		2		0.2607561929595828%
énergies		2		0.2607561929595828%
base		2		0.2607561929595828%
travaillerons		2		0.2607561929595828%
parle		2		0.2607561929595828%
pas		2		0.2607561929595828%
terre		2		0.2607561929595828%
côte		2		0.2607561929595828%
s’		1		0.1303780964797914%
appuyer		1		0.1303780964797914%
acquis		1		0.1303780964797914%
passé		1		0.1303780964797914%
allocution		1		0.1303780964797914%
beijing		1		0.1303780964797914%
12		1		0.1303780964797914%
décembre		1		0.1303780964797914%
2020		1		0.1303780964797914%
m.		1		0.1303780964797914%
xi		1		0.1303780964797914%
jinping		1		0.1303780964797914%
président		1		0.1303780964797914%
république		1		0.1303780964797914%
populaire		1		0.1303780964797914%
monsieur		1		0.1303780964797914%
secrétaire		1		0.1303780964797914%
général		1		0.1303780964797914%
antónio		1		0.1303780964797914%
guterres		1		0.1303780964797914%
c’		1		0.1303780964797914%
moi		1		0.1303780964797914%
grand		1		0.1303780964797914%
plaisir		1		0.1303780964797914%
participer		1		0.1303780964797914%
y		1		0.1303780964797914%
cinq		1		0.1303780964797914%
ans		1		0.1303780964797914%
dirigeants		1		0.1303780964797914%
différents		1		0.1303780964797914%
ont		1		0.1303780964797914%
adopté		1		0.1303780964797914%
climat		1		0.1303780964797914%
détermination		1		0.1303780964797914%
sagesse		1		0.1303780964797914%
depuis		1		0.1303780964797914%
bénéficie		1		0.1303780964797914%
participation		1		0.1303780964797914%
larges		1		0.1303780964797914%
communauté		1		0.1303780964797914%
internationale		1		0.1303780964797914%
heure		1		0.1303780964797914%
échiquier		1		0.1303780964797914%
international		1		0.1303780964797914%
évolue		1		0.1303780964797914%
rapidement		1		0.1303780964797914%
covid-19		1		0.1303780964797914%
réfléchir		1		0.1303780964797914%
profondément		1		0.1303780964797914%
relation		1		0.1303780964797914%
entre		1		0.1303780964797914%
homme		1		0.1303780964797914%
nature		1		0.1303780964797914%
entier		1		0.1303780964797914%
se		1		0.1303780964797914%
penche		1		0.1303780964797914%
davantage		1		0.1303780964797914%
avenir		1		0.1303780964797914%
aimerais		1		0.1303780964797914%
faire		1		0.1303780964797914%
trois		1		0.1303780964797914%
propositions		1		0.1303780964797914%
premièrement		1		0.1303780964797914%
unir		1		0.1303780964797914%
nouveaux		1		0.1303780964797914%
horizons		1		0.1303780964797914%
marquée		1		0.1303780964797914%
humanité		1		0.1303780964797914%
partage		1		0.1303780964797914%
destin		1		0.1303780964797914%
face		1		0.1303780964797914%
unilatéralisme		1		0.1303780964797914%
mène		1		0.1303780964797914%
nulle		1		0.1303780964797914%
n’		1		0.1303780964797914%
qu’		1		0.1303780964797914%
favorisant		1		0.1303780964797914%
multilatéralisme		1		0.1303780964797914%
solidarité		1		0.1303780964797914%
pourrons		1		0.1303780964797914%
bénéfices		1		0.1303780964797914%
peuples		1		0.1303780964797914%
sera		1		0.1303780964797914%
heureuse		1		0.1303780964797914%
voir		1		0.1303780964797914%
soutenir		1		0.1303780964797914%
lutte		1		0.1303780964797914%
contre		1		0.1303780964797914%
deuxièmement		1		0.1303780964797914%
relever		1		0.1303780964797914%
bâtir		1		0.1303780964797914%
architecture		1		0.1303780964797914%
chaque		1		0.1303780964797914%
partie		1		0.1303780964797914%
assume		1		0.1303780964797914%
doivent		1		0.1303780964797914%
principe		1		0.1303780964797914%
communes		1		0.1303780964797914%
différenciées		1		0.1303780964797914%
intensifier		1		0.1303780964797914%
maximum		1		0.1303780964797914%
actions		1		0.1303780964797914%
fonction		1		0.1303780964797914%
réalités		1		0.1303780964797914%
respectives		1		0.1303780964797914%
développés		1		0.1303780964797914%
sont		1		0.1303780964797914%
appelés		1		0.1303780964797914%
accroître		1		0.1303780964797914%
effectivement		1		0.1303780964797914%
aux		1		0.1303780964797914%
matière		1		0.1303780964797914%
fonds		1		0.1303780964797914%
technologies		1		0.1303780964797914%
renforcement		1		0.1303780964797914%
troisièmement		1		0.1303780964797914%
renforcer		1		0.1303780964797914%
confiance		1		0.1303780964797914%
poursuite		1		0.1303780964797914%
approche		1		0.1303780964797914%
accent		1		0.1303780964797914%
mis		1		0.1303780964797914%
reprise		1		0.1303780964797914%
verte		1		0.1303780964797914%
eaux		1		0.1303780964797914%
propres		1		0.1303780964797914%
montagnes		1		0.1303780964797914%
vertes		1		0.1303780964797914%
valent		1		0.1303780964797914%
pesant		1		0.1303780964797914%
or		1		0.1303780964797914%
faut		1		0.1303780964797914%
promouvoir		1		0.1303780964797914%
énergiquement		1		0.1303780964797914%
modes		1		0.1303780964797914%
production		1		0.1303780964797914%
vie		1		0.1303780964797914%
verts		1		0.1303780964797914%
sobres		1		0.1303780964797914%
considérer		1		0.1303780964797914%
vert		1		0.1303780964797914%
comme		1		0.1303780964797914%
source		1		0.1303780964797914%
opportunités		1		0.1303780964797914%
dynamique		1		0.1303780964797914%
apporté		1		0.1303780964797914%
importante		1		0.1303780964797914%
conclusion		1		0.1303780964797914%
activement		1		0.1303780964797914%
mettre		1		0.1303780964797914%
ai		1		0.1303780964797914%
annoncé		1		0.1303780964797914%
septembre		1		0.1303780964797914%
dernier		1		0.1303780964797914%
élèverait		1		0.1303780964797914%
contributions		1		0.1303780964797914%
déterminées		1		0.1303780964797914%
national		1		0.1303780964797914%
adopterait		1		0.1303780964797914%
mesures		1		0.1303780964797914%
fortes		1		0.1303780964797914%
parvenir		1		0.1303780964797914%
pic		1		0.1303780964797914%
neutralité		1		0.1303780964797914%
2060		1		0.1303780964797914%
aujourd’hui		1		0.1303780964797914%
voudrais		1		0.1303780964797914%
encore		1		0.1303780964797914%
annoncer		1		0.1303780964797914%
baissera		1		0.1303780964797914%
unité		1		0.1303780964797914%
pib		1		0.1303780964797914%
65		1		0.1303780964797914%
rapport		1		0.1303780964797914%
près		1		0.1303780964797914%
25		1		0.1303780964797914%
non		1		0.1303780964797914%
fossiles		1		0.1303780964797914%
consommation		1		0.1303780964797914%
primaires		1		0.1303780964797914%
fera		1		0.1303780964797914%
augmenter		1		0.1303780964797914%
volume		1		0.1303780964797914%
forestier		1		0.1303780964797914%
6		1		0.1303780964797914%
milliards		1		0.1303780964797914%
m3		1		0.1303780964797914%
1,2		1		0.1303780964797914%
milliard		1		0.1303780964797914%
kilowatts		1		0.1303780964797914%
capacité		1		0.1303780964797914%
installée		1		0.1303780964797914%
totale		1		0.1303780964797914%
éolien		1		0.1303780964797914%
solaire		1		0.1303780964797914%
honore		1		0.1303780964797914%
toujours		1		0.1303780964797914%
engagements		1		0.1303780964797914%
nouveau		1		0.1303780964797914%
concept		1		0.1303780964797914%
àla		1		0.1303780964797914%
transition		1		0.1303780964797914%
écologique		1		0.1303780964797914%
domaines		1		0.1303780964797914%
économiques		1		0.1303780964797914%
sociaux		1		0.1303780964797914%
promouvant		1		0.1303780964797914%
qualité		1		0.1303780964797914%
sans		1		0.1303780964797914%
relâche		1		0.1303780964797914%
objectifs		1		0.1303780964797914%
