单词		词频		占比
épidémie		47		2.933832709113608%
Chine		38		2.3720349563046192%
chinois		34		2.1223470661672907%
contre		31		1.9350811485642945%
international		29		1.8102372034956304%
pays		28		1.7478152309612984%
lutte		22		1.373283395755306%
santé		19		1.1860174781523096%
communauté		17		1.0611735330836454%
peuple		16		0.9987515605493134%
humanité		14		0.8739076154806492%
étranger		14		0.8739076154806492%
monde		14		0.8739076154806492%
partager		12		0.7490636704119851%
coopération		12		0.7490636704119851%
général		11		0.686641697877653%
contrôle		11		0.686641697877653%
public		11		0.686641697877653%
sécurité		10		0.6242197253433208%
renforcer		10		0.6242197253433208%
prévention		10		0.6242197253433208%
mondial		10		0.6242197253433208%
covid-19		9		0.5617977528089888%
avenir		9		0.5617977528089888%
non		9		0.5617977528089888%
central		9		0.5617977528089888%
travailler		9		0.5617977528089888%
diplomatique		9		0.5617977528089888%
prendre		9		0.5617977528089888%
confiance		9		0.5617977528089888%
coordination		9		0.5617977528089888%
gouvernance		9		0.5617977528089888%
défi		8		0.4993757802746567%
Xi		8		0.4993757802746567%
Jinping		8		0.4993757802746567%
effort		8		0.4993757802746567%
organisation		8		0.4993757802746567%
grand		8		0.4993757802746567%
comité		7		0.4369538077403246%
PCC		7		0.4369538077403246%
mettre		7		0.4369538077403246%
secrétaire		7		0.4369538077403246%
activement		7		0.4369538077403246%
propagation		7		0.4369538077403246%
mesure		7		0.4369538077403246%
consulaire		7		0.4369538077403246%
affaire		6		0.37453183520599254%
fort		6		0.37453183520599254%
gagner		6		0.37453183520599254%
développement		6		0.37453183520599254%
mission		6		0.37453183520599254%
mener		6		0.37453183520599254%
être		6		0.37453183520599254%
traditionnel		6		0.37453183520599254%
ministre		5		0.3121098626716604%
sanitaire		5		0.3121098626716604%
soutien		5		0.3121098626716604%
important		5		0.3121098626716604%
objectif		5		0.3121098626716604%
responsabilité		5		0.3121098626716604%
place		5		0.3121098626716604%
information		5		0.3121098626716604%
scientifique		5		0.3121098626716604%
fidèle		5		0.3121098626716604%
vision		5		0.3121098626716604%
ressortissant		5		0.3121098626716604%
OMS		5		0.3121098626716604%
système		5		0.3121098626716604%
promouvoir		4		0.24968789013732834%
autour		4		0.24968789013732834%
humain		4		0.24968789013732834%
extérieur		4		0.24968789013732834%
construire		4		0.24968789013732834%
action		4		0.24968789013732834%
uni		4		0.24968789013732834%
responsable		4		0.24968789013732834%
organiser		4		0.24968789013732834%
commun		4		0.24968789013732834%
gouvernement		4		0.24968789013732834%
mécanisme		4		0.24968789013732834%
communication		4		0.24968789013732834%
montrer		4		0.24968789013732834%
faire		4		0.24968789013732834%
capacité		4		0.24968789013732834%
question		4		0.24968789013732834%
détermination		3		0.18726591760299627%
construction		3		0.18726591760299627%
république		3		0.18726591760299627%
face		3		0.18726591760299627%
épreuve		3		0.18726591760299627%
direction		3		0.18726591760299627%
solidarité		3		0.18726591760299627%
histoire		3		0.18726591760299627%
disposition		3		0.18726591760299627%
engager		3		0.18726591760299627%
ligne		3		0.18726591760299627%
solide		3		0.18726591760299627%
conformément		3		0.18726591760299627%
bataille		3		0.18726591760299627%
lier		3		0.18726591760299627%
accomplir		3		0.18726591760299627%
égard		3		0.18726591760299627%
contribuer		3		0.18726591760299627%
dirigeant		3		0.18726591760299627%
dizaine		3		0.18726591760299627%
Malaisie		3		0.18726591760299627%
rapidement		3		0.18726591760299627%
mobilisation		3		0.18726591760299627%
économique		3		0.18726591760299627%
social		3		0.18726591760299627%
message		3		0.18726591760299627%
résultat		3		0.18726591760299627%
Japon		3		0.18726591760299627%
besoin		3		0.18726591760299627%
pleinement		3		0.18726591760299627%
matériel		3		0.18726591760299627%
médical		3		0.18726591760299627%
échange		3		0.18726591760299627%
réponse		3		0.18726591760299627%
protection		3		0.18726591760299627%
permettre		3		0.18726591760299627%
région		3		0.18726591760299627%
presse		3		0.18726591760299627%
accorder		3		0.18726591760299627%
mieux		3		0.18726591760299627%
force		3		0.18726591760299627%
apprécier		3		0.18726591760299627%
hauteur		3		0.18726591760299627%
urgence		3		0.18726591760299627%
maladie		3		0.18726591760299627%
domaine		3		0.18726591760299627%
rôle		3		0.18726591760299627%
lutter		2		0.12484394506866417%
populaire		2		0.12484394506866417%
grave		2		0.12484394506866417%
vie		2		0.12484394506866417%
majeur		2		0.12484394506866417%
ferme		2		0.12484394506866417%
camarade		2		0.12484394506866417%
preuve		2		0.12484394506866417%
combat		2		0.12484394506866417%
équipe		2		0.12484394506866417%
aucun		2		0.12484394506866417%
créer		2		0.12484394506866417%
environnement		2		0.12484394506866417%
début		2		0.12484394506866417%
fermement		2		0.12484394506866417%
remporter		2		0.12484394506866417%
sens		2		0.12484394506866417%
dévouement		2		0.12484394506866417%
entretien		2		0.12484394506866417%
téléphonique		2		0.12484394506866417%
France		2		0.12484394506866417%
Allemagne		2		0.12484394506866417%
indonésie		2		0.12484394506866417%
Royaume		2		0.12484394506866417%
Uni		2		0.12484394506866417%
Corée		2		0.12484394506866417%
Pakistan		2		0.12484394506866417%
arabe		2		0.12484394506866417%
souligner		2		0.12484394506866417%
lancer		2		0.12484394506866417%
ensemble		2		0.12484394506866417%
rigoureux		2		0.12484394506866417%
capable		2		0.12484394506866417%
impact		2		0.12484394506866417%
parole		2		0.12484394506866417%
régional		2		0.12484394506866417%
déclaration		2		0.12484394506866417%
exprimer		2		0.12484394506866417%
obtenir		2		0.12484394506866417%
