单词		词频		占比
développement		71		1.2147134302822926%
renforcer		44		0.7527801539777588%
faire		43		0.7356715141146278%
entreprise		42		0.718562874251497%
contre		41		0.7014542343883662%
être		37		0.6330196749358425%
nouveau		36		0.6159110350727117%
emploi		33		0.5645851154833191%
service		33		0.5645851154833191%
assurer		33		0.5645851154833191%
politique		32		0.5474764756201882%
économique		31		0.5303678357570573%
lutte		31		0.5303678357570573%
réforme		28		0.47904191616766467%
améliorer		28		0.47904191616766467%
chinois		27		0.4619332763045338%
covid-19		27		0.4619332763045338%
public		26		0.44482463644140285%
falloir		26		0.44482463644140285%
social		24		0.4106073567151412%
marché		24		0.4106073567151412%
pays		23		0.39349871685201027%
population		23		0.39349871685201027%
système		23		0.39349871685201027%
devoir		23		0.39349871685201027%
travail		22		0.3763900769888794%
central		22		0.3763900769888794%
base		22		0.3763900769888794%
grand		22		0.3763900769888794%
pouvoir		22		0.3763900769888794%
favoriser		22		0.3763900769888794%
contrôle		21		0.3592814371257485%
Chine		21		0.3592814371257485%
mettre		21		0.3592814371257485%
promouvoir		21		0.3592814371257485%
région		21		0.3592814371257485%
Parti		20		0.3421727972626176%
année		20		0.3421727972626176%
créer		20		0.3421727972626176%
manière		20		0.3421727972626176%
augmenter		20		0.3421727972626176%
économie		19		0.32506415739948674%
développer		19		0.32506415739948674%
mener		19		0.32506415739948674%
réaliser		18		0.30795551753635586%
consommation		18		0.30795551753635586%
investissement		18		0.30795551753635586%
pauvreté		18		0.30795551753635586%
difficulté		17		0.290846877673225%
peuple		16		0.2737382378100941%
épidémie		16		0.2737382378100941%
international		16		0.2737382378100941%
milliard		16		0.2737382378100941%
yuan		16		0.2737382378100941%
production		16		0.2737382378100941%
œuvre		16		0.2737382378100941%
prévention		16		0.2737382378100941%
appliquer		16		0.2737382378100941%
mesure		16		0.2737382378100941%
comité		15		0.2566295979469632%
objectif		15		0.2566295979469632%
taux		15		0.2566295979469632%
soutien		15		0.2566295979469632%
stabiliser		15		0.2566295979469632%
bien-être		15		0.2566295979469632%
gouvernement		14		0.23952095808383234%
continuer		14		0.23952095808383234%
industrie		14		0.23952095808383234%
domaine		14		0.23952095808383234%
réduire		14		0.23952095808383234%
enseignement		14		0.23952095808383234%
moyen		14		0.23952095808383234%
populaire		13		0.22241231822070143%
national		13		0.22241231822070143%
sorte		13		0.22241231822070143%
million		13		0.22241231822070143%
viser		13		0.22241231822070143%
agir		13		0.22241231822070143%
vie		13		0.22241231822070143%
assurance		13		0.22241231822070143%
construction		13		0.22241231822070143%
bien		13		0.22241231822070143%
général		13		0.22241231822070143%
accorder		13		0.22241231822070143%
armée		13		0.22241231822070143%
personne		13		0.22241231822070143%
accroître		13		0.22241231822070143%
activité		12		0.2053036783575706%
effort		12		0.2053036783575706%
société		12		0.2053036783575706%
poursuivre		12		0.2053036783575706%
rural		12		0.2053036783575706%
coopération		12		0.2053036783575706%
veiller		12		0.2053036783575706%
état		11		0.1881950384944397%
Xi		11		0.1881950384944397%
Jinping		11		0.1881950384944397%
édification		11		0.1881950384944397%
niveau		11		0.1881950384944397%
ouverture		11		0.1881950384944397%
loi		11		0.1881950384944397%
étranger		11		0.1881950384944397%
situation		11		0.1881950384944397%
condition		11		0.1881950384944397%
monde		11		0.1881950384944397%
matière		11		0.1881950384944397%
avancer		11		0.1881950384944397%
spécial		11		0.1881950384944397%
garantie		11		0.1881950384944397%
soutenir		11		0.1881950384944397%
croissance		10		0.1710863986313088%
produit		10		0.1710863986313088%
innovation		10		0.1710863986313088%
extérieur		10		0.1710863986313088%
risque		10		0.1710863986313088%
travailleur		10		0.1710863986313088%
principe		10		0.1710863986313088%
garantir		10		0.1710863986313088%
qualité		10		0.1710863986313088%
capacité		10		0.1710863986313088%
encourager		10		0.1710863986313088%
crédit		10		0.1710863986313088%
formation		10		0.1710863986313088%
centre		10		0.1710863986313088%
santé		9		0.15397775876817793%
principal		9		0.15397775876817793%
rôle		9		0.15397775876817793%
important		9		0.15397775876817793%
frais		9		0.15397775876817793%
commerce		9		0.15397775876817793%
ensemble		9		0.15397775876817793%
revenu		9		0.15397775876817793%
ligne		9		0.15397775876817793%
prendre		9		0.15397775876817793%
mécanisme		9		0.15397775876817793%
médical		9		0.15397775876817793%
sécurité		9		0.15397775876817793%
plan		9		0.15397775876817793%
stimuler		9		0.15397775876817793%
fonds		9		0.15397775876817793%
faveur		9		0.15397775876817793%
aider		9		0.15397775876817793%
approfondir		9		0.15397775876817793%
affaire		8		0.13686911890504705%
