单词		词频		占比
pays		18		2.616279069767442%
développement		14		2.0348837209302326%
vaccin		12		1.744186046511628%
devoir		11		1.5988372093023258%
international		10		1.4534883720930232%
épidémie		10		1.4534883720930232%
contre		10		1.4534883720930232%
santé		9		1.308139534883721%
mondial		9		1.308139534883721%
Chine		9		1.308139534883721%
soutenir		8		1.1627906976744187%
covid-19		7		1.0174418604651163%
être		7		1.0174418604651163%
coopération		7		1.0174418604651163%
renforcer		7		1.0174418604651163%
grand		6		0.872093023255814%
peuple		6		0.872093023255814%
production		6		0.872093023255814%
milliard		6		0.872093023255814%
g20		5		0.7267441860465116%
réponse		5		0.7267441860465116%
capacité		5		0.7267441860465116%
mettre		5		0.7267441860465116%
mesure		5		0.7267441860465116%
aide		5		0.7267441860465116%
ensemble		4		0.5813953488372093%
communauté		4		0.5813953488372093%
sommet		4		0.5813953488372093%
important		4		0.5813953488372093%
solidarité		4		0.5813953488372093%
face		4		0.5813953488372093%
faire		4		0.5813953488372093%
vie		4		0.5813953488372093%
falloir		4		0.5813953488372093%
sanitaire		4		0.5813953488372093%
monde		4		0.5813953488372093%
fournir		4		0.5813953488372093%
soutien		4		0.5813953488372093%
cher		3		0.436046511627907%
collègue		3		0.436046511627907%
reprise		3		0.436046511627907%
an		3		0.436046511627907%
membre		3		0.436046511627907%
responsabilité		3		0.436046511627907%
urgence		3		0.436046511627907%
public		3		0.436046511627907%
lutte		3		0.436046511627907%
combat		3		0.436046511627907%
politique		3		0.436046511627907%
épreuve		3		0.436046511627907%
adopter		3		0.436046511627907%
scientifique		3		0.436046511627907%
économique		3		0.436046511627907%
social		3		0.436046511627907%
suspension		3		0.436046511627907%
riposte		3		0.436046511627907%
entreprise		3		0.436046511627907%
conjoint		3		0.436046511627907%
annoncer		3		0.436046511627907%
dollar		3		0.436046511627907%
mai		2		0.29069767441860467%
Monsieur		2		0.29069767441860467%
président		2		0.29069767441860467%
dernier		2		0.29069767441860467%
tenir		2		0.29069767441860467%
virus		2		0.29069767441860467%
pandémie		2		0.29069767441860467%
vaincre		2		0.29069767441860467%
assumer		2		0.29069767441860467%
temps		2		0.29069767441860467%
effort		2		0.29069767441860467%
combler		2		0.29069767441860467%
partager		2		0.29069767441860467%
prendre		2		0.29069767441860467%
exceptionnel		2		0.29069767441860467%
aucun		2		0.29069767441860467%
respecter		2		0.29069767441860467%
approche		2		0.29069767441860467%
systématique		2		0.29069767441860467%
maladie		2		0.29069767441860467%
esprit		2		0.29069767441860467%
gestion		2		0.29069767441860467%
contrôle		2		0.29069767441860467%
appeler		2		0.29069767441860467%
continuer		2		0.29069767441860467%
dette		2		0.29069767441860467%
porter		2		0.29069767441860467%
davantage		2		0.29069767441860467%
vaccinal		2		0.29069767441860467%
distribution		2		0.29069767441860467%
besoin		2		0.29069767441860467%
urgent		2		0.29069767441860467%
partenariat		2		0.29069767441860467%
OMS		2		0.29069767441860467%
perfectionner		2		0.29069767441860467%
système		2		0.29069767441860467%
gouvernance		2		0.29069767441860467%
ONU		2		0.29069767441860467%
mieux		2		0.29069767441860467%
rapide		2		0.29069767441860467%
matériel		2		0.29069767441860467%
