单词		词频		占比
développement		41		4.6223224351747465%
monde		17		1.9165727170236753%
devoir		17		1.9165727170236753%
pays		14		1.5783540022547913%
international		12		1.3528748590755355%
mondial		11		1.2401352874859075%
Chine		10		1.1273957158962795%
peuple		9		1.0146561443066515%
faire		8		0.9019165727170236%
falloir		8		0.9019165727170236%
coopération		7		0.7891770011273956%
grand		7		0.7891770011273956%
covid-19		7		0.7891770011273956%
Nations		6		0.6764374295377678%
uni		6		0.6764374295377678%
avenir		6		0.6764374295377678%
paix		6		0.6764374295377678%
gagnant		6		0.6764374295377678%
nouveau		6		0.6764374295377678%
homme		6		0.6764374295377678%
réaliser		6		0.6764374295377678%
droit		6		0.6764374295377678%
ensemble		5		0.5636978579481398%
contre		5		0.5636978579481398%
renforcer		5		0.5636978579481398%
humanité		5		0.5636978579481398%
scientifique		5		0.5636978579481398%
assurer		5		0.5636978579481398%
promouvoir		5		0.5636978579481398%
vert		5		0.5636978579481398%
construire		5		0.5636978579481398%
président		4		0.4509582863585118%
année		4		0.4509582863585118%
travailler		4		0.4509582863585118%
ONU		4		0.4509582863585118%
multilatéralisme		4		0.4509582863585118%
politique		4		0.4509582863585118%
respect		4		0.4509582863585118%
vaccin		4		0.4509582863585118%
accélérer		4		0.4509582863585118%
sécurité		4		0.4509582863585118%
main		4		0.4509582863585118%
partager		4		0.4509582863585118%
relation		4		0.4509582863585118%
confiance		3		0.3382187147688839%
bâtir		3		0.3382187147688839%
Monsieur		3		0.3382187147688839%
chinois		3		0.3382187147688839%
historique		3		0.3382187147688839%
continuer		3		0.3382187147688839%
porter		3		0.3382187147688839%
niveau		3		0.3382187147688839%
an		3		0.3382187147688839%
défi		3		0.3382187147688839%
commun		3		0.3382187147688839%
changement		3		0.3382187147688839%
jamais		3		0.3382187147688839%
équité		3		0.3382187147688839%
justice		3		0.3382187147688839%
humain		3		0.3382187147688839%
question		3		0.3382187147688839%
histoire		3		0.3382187147688839%
lutte		3		0.3382187147688839%
fois		3		0.3382187147688839%
bien		3		0.3382187147688839%
sanitaire		3		0.3382187147688839%
économique		3		0.3382187147688839%
économie		3		0.3382187147688839%
œuvrer		3		0.3382187147688839%
