单词		词频		占比
climatique		11		3.3232628398791544%
Chine		6		1.812688821752266%
grand		5		1.5105740181268883%
pays		5		1.5105740181268883%
accord		5		1.5105740181268883%
Paris		5		1.5105740181268883%
développement		5		1.5105740181268883%
œuvre		4		1.2084592145015105%
gouvernance		4		1.2084592145015105%
nouveau		4		1.2084592145015105%
gagnant		4		1.2084592145015105%
apporter		4		1.2084592145015105%
contribution		4		1.2084592145015105%
vert		4		1.2084592145015105%
ouvrir		3		0.906344410876133%
réponse		3		0.906344410876133%
changement		3		0.906344410876133%
ambition		3		0.906344410876133%
mondial		3		0.906344410876133%
commun		3		0.906344410876133%
capacité		3		0.906344410876133%
niveau		3		0.906344410876133%
étape		2		0.6042296072507553%
sommet		2		0.6042296072507553%
cher		2		0.6042296072507553%
collègue		2		0.6042296072507553%
adopter		2		0.6042296072507553%
politique		2		0.6042296072507553%
mise		2		0.6042296072507553%
soutien		2		0.6042296072507553%
international		2		0.6042296072507553%
monde		2		0.6042296072507553%
ici		2		0.6042296072507553%
faire		2		0.6042296072507553%
effort		2		0.6042296072507553%
coopération		2		0.6042296072507553%
défi		2		0.6042296072507553%
part		2		0.6042296072507553%
réaliser		2		0.6042296072507553%
responsabilité		2		0.6042296072507553%
lumière		2		0.6042296072507553%
mettre		2		0.6042296072507553%
promouvoir		2		0.6042296072507553%
carbone		2		0.6042296072507553%
annoncer		2		0.6042296072507553%
atteindre		2		0.6042296072507553%
émission		2		0.6042296072507553%
co2		2		0.6042296072507553%
porter		2		0.6042296072507553%
énergie		2		0.6042296072507553%
milliard		2		0.6042296072507553%
base		2		0.6042296072507553%
travailler		2		0.6042296072507553%
terre		2		0.6042296072507553%
côte		2		0.6042296072507553%
APPUYER		1		0.3021148036253776%
acquis		1		0.3021148036253776%
passé		1		0.3021148036253776%
nouvelle		1		0.3021148036253776%
mondiale		1		0.3021148036253776%
allocution		1		0.3021148036253776%
Beijing		1		0.3021148036253776%
décembre		1		0.3021148036253776%
m.		1		0.3021148036253776%
Xi		1		0.3021148036253776%
Jinping		1		0.3021148036253776%
président		1		0.3021148036253776%
république		1		0.3021148036253776%
populaire		1		0.3021148036253776%
Monsieur		1		0.3021148036253776%
secrétaire		1		0.3021148036253776%
général		1		0.3021148036253776%
António		1		0.3021148036253776%
Guterres		1		0.3021148036253776%
plaisir		1		0.3021148036253776%
participer		1		0.3021148036253776%
an		1		0.3021148036253776%
dirigeant		1		0.3021148036253776%
climat		1		0.3021148036253776%
détermination		1		0.3021148036253776%
sagesse		1		0.3021148036253776%
bénéficier		1		0.3021148036253776%
participation		1		0.3021148036253776%
large		1		0.3021148036253776%
communauté		1		0.3021148036253776%
heure		1		0.3021148036253776%
échiquier		1		0.3021148036253776%
évolue		1		0.3021148036253776%
rapidement		1		0.3021148036253776%
covid-19		1		0.3021148036253776%
réfléchir		1		0.3021148036253776%
profondément		1		0.3021148036253776%
relation		1		0.3021148036253776%
homme		1		0.3021148036253776%
nature		1		0.3021148036253776%
entier		1		0.3021148036253776%
penche		1		0.3021148036253776%
davantage		1		0.3021148036253776%
avenir		1		0.3021148036253776%
aimer		1		0.3021148036253776%
proposition		1		0.3021148036253776%
unir		1		0.3021148036253776%
horizon		1		0.3021148036253776%
marquer		1		0.3021148036253776%
humanité		1		0.3021148036253776%
partage		1		0.3021148036253776%
destin		1		0.3021148036253776%
face		1		0.3021148036253776%
unilatéralisme		1		0.3021148036253776%
mener		1		0.3021148036253776%
nul		1		0.3021148036253776%
favoriser		1		0.3021148036253776%
multilatéralisme		1		0.3021148036253776%
solidarité		1		0.3021148036253776%
pouvoir		1		0.3021148036253776%
bénéfice		1		0.3021148036253776%
peuple		1		0.3021148036253776%
heureux		1		0.3021148036253776%
voir		1		0.3021148036253776%
soutenir		1		0.3021148036253776%
lutte		1		0.3021148036253776%
contre		1		0.3021148036253776%
relever		1		0.3021148036253776%
bâtir		1		0.3021148036253776%
architecture		1		0.3021148036253776%
partie		1		0.3021148036253776%
assume		1		0.3021148036253776%
principe		1		0.3021148036253776%
différencié		1		0.3021148036253776%
intensifier		1		0.3021148036253776%
maximum		1		0.3021148036253776%
action		1		0.3021148036253776%
fonction		1		0.3021148036253776%
réalité		1		0.3021148036253776%
respectif		1		0.3021148036253776%
développer		1		0.3021148036253776%
appeler		1		0.3021148036253776%
accroître		1		0.3021148036253776%
effectivement		1		0.3021148036253776%
matière		1		0.3021148036253776%
fonds		1		0.3021148036253776%
technologie		1		0.3021148036253776%
renforcement		1		0.3021148036253776%
renforcer		1		0.3021148036253776%
confiance		1		0.3021148036253776%
poursuite		1		0.3021148036253776%
approche		1		0.3021148036253776%
accent		1		0.3021148036253776%
reprise		1		0.3021148036253776%
eau		1		0.3021148036253776%
propre		1		0.3021148036253776%
montagne		1		0.3021148036253776%
valoir		1		0.3021148036253776%
pesant		1		0.3021148036253776%
falloir		1		0.3021148036253776%
énergiquement		1		0.3021148036253776%
mode		1		0.3021148036253776%
production		1		0.3021148036253776%
vie		1		0.3021148036253776%
sobre		1		0.3021148036253776%
considérer		1		0.3021148036253776%
source		1		0.3021148036253776%
opportunité		1		0.3021148036253776%
dynamique		1		0.3021148036253776%
important		1		0.3021148036253776%
conclusion		1		0.3021148036253776%
activement		1		0.3021148036253776%
septembre		1		0.3021148036253776%
dernier		1		0.3021148036253776%
élever		1		0.3021148036253776%
déterminer		1		0.3021148036253776%
national		1		0.3021148036253776%
mesure		1		0.3021148036253776%
fort		1		0.3021148036253776%
parvenir		1		0.3021148036253776%
pic		1		0.3021148036253776%
neutralité		1		0.3021148036253776%
