单词		词频		占比
mondial		18		2.3653088042049935%
monde		12		1.5768725361366622%
coopération		12		1.5768725361366622%
gouvernance		11		1.445466491458607%
développement		11		1.445466491458607%
devoir		11		1.445466491458607%
confiance		8		1.0512483574244416%
faire		8		1.0512483574244416%
international		7		0.9198423127463863%
humanité		7		0.9198423127463863%
président		6		0.7884362680683311%
Chine		6		0.7884362680683311%
paix		6		0.7884362680683311%
ensemble		6		0.7884362680683311%
force		5		0.657030223390276%
monsieur		5		0.657030223390276%
France		5		0.657030223390276%
vue		5		0.657030223390276%
pays		5		0.657030223390276%
peuple		5		0.657030223390276%
renforcer		5		0.657030223390276%
économique		5		0.657030223390276%
meilleur		4		0.5256241787122208%
séminaire		4		0.5256241787122208%
Paris		4		0.5256241787122208%
madame		4		0.5256241787122208%
cher		4		0.5256241787122208%
ami		4		0.5256241787122208%
grand		4		0.5256241787122208%
échange		4		0.5256241787122208%
important		4		0.5256241787122208%
multilatéralisme		4		0.5256241787122208%
mutuel		4		0.5256241787122208%
relation		4		0.5256241787122208%
aujourd’hui		4		0.5256241787122208%
remédier		4		0.5256241787122208%
déficit		4		0.5256241787122208%
concept		4		0.5256241787122208%
consultation		4		0.5256241787122208%
promouvoir		4		0.5256241787122208%
dialogue		4		0.5256241787122208%
convier		4		0.5256241787122208%
gagnant		4		0.5256241787122208%
Emmanuel		3		0.39421813403416556%
macron		3		0.39421813403416556%
positif		3		0.39421813403416556%
approfondi		3		0.39421813403416556%
plan		3		0.39421813403416556%
sécurité		3		0.39421813403416556%
Nations		3		0.39421813403416556%
respect		3		0.39421813403416556%
réciproque		3		0.39421813403416556%
bénéfice		3		0.39421813403416556%
stratégique		3		0.39421813403416556%
changement		3		0.39421813403416556%
face		3		0.39421813403416556%
défi		3		0.39421813403416556%
commun		3		0.39421813403416556%
avenir		3		0.39421813403416556%
multilatéral		3		0.39421813403416556%
mettre		3		0.39421813403416556%
partager		3		0.39421813403416556%
préconiser		3		0.39421813403416556%
compétition		3		0.39421813403416556%
poursuivre		3		0.39421813403416556%
guerre		3		0.39421813403416556%
durable		3		0.39421813403416556%
réaliser		3		0.39421813403416556%
mondialisation		3		0.39421813403416556%
croissance		3		0.39421813403416556%
mode		3		0.39421813403416556%
économie		3		0.39421813403416556%
sagesse		2		0.2628120893561104%
construction		2		0.2628120893561104%
discours		2		0.2628120893561104%
clôture		2		0.2628120893561104%
sino-françai		2		0.2628120893561104%
mars		2		0.2628120893561104%
Monsieur		2		0.2628120893561104%
chancelière		2		0.2628120893561104%
Angela		2		0.2628120893561104%
Merkel		2		0.2628120893561104%
Jean-Claude		2		0.2628120893561104%
Junker		2		0.2628120893561104%
hier		2		0.2628120893561104%
discussion		2		0.2628120893561104%
constructif		2		0.2628120893561104%
donner		2		0.2628120893561104%
résultat		2		0.2628120893561104%
bien		2		0.2628120893561104%
convergence		2		0.2628120893561104%
préservation		2		0.2628120893561104%
stabilité		2		0.2628120893561104%
rôle		2		0.2628120893561104%
uni		2		0.2628120893561104%
question		2		0.2628120893561104%
fidèle		2		0.2628120893561104%
travailler		2		0.2628120893561104%
progrès		2		0.2628120893561104%
party		2		0.2628120893561104%
partenariat		2		0.2628120893561104%
global		2		0.2628120893561104%
poser		2		0.2628120893561104%
jamais		2		0.2628120893561104%
temps		2		0.2628120893561104%
rester		2		0.2628120893561104%
destin		2		0.2628120893561104%
adopter		2		0.2628120893561104%
sécuritaire		2		0.2628120893561104%
climatique		2		0.2628120893561104%
continuer		2		0.2628120893561104%
protectionnisme		2		0.2628120893561104%
système		2		0.2628120893561104%
matière		2		0.2628120893561104%
régional		2		0.2628120893561104%
OMC		2		0.2628120893561104%
construire		2		0.2628120893561104%
communauté		2		0.2628120893561104%
compréhension		2		0.2628120893561104%
chercher		2		0.2628120893561104%
intérêt		2		0.2628120893561104%
civilisation		2		0.2628120893561104%
approfondir		2		0.2628120893561104%
conflit		2		0.2628120893561104%
civil		2		0.2628120893561104%
réalisation		2		0.2628120893561104%
pacifique		2		0.2628120893561104%
opposer		2		0.2628120893561104%
voie		2		0.2628120893561104%
moteur		2		0.2628120893561104%
commercial		2		0.2628120893561104%
bâtir		2		0.2628120893561104%
initiative		2		0.2628120893561104%
offrir		2		0.2628120893561104%
domaine		2		0.2628120893561104%
impulsion		2		0.2628120893561104%
ŒUVRONS		1		0.1314060446780552%
m.		1		0.1314060446780552%
Xi		1		0.1314060446780552%
Jinping		1		0.1314060446780552%
république		1		0.1314060446780552%
populaire		1		0.1314060446780552%
mois		1		0.1314060446780552%
printanier		1		0.1314060446780552%
plein		1		0.1314060446780552%
dynamisme		1		0.1314060446780552%
visite		1		0.1314060446780552%
plaisir		1		0.1314060446780552%
assister		1		0.1314060446780552%
cérémonie		1		0.1314060446780552%
participant		1		0.1314060446780552%
sujet		1		0.1314060446780552%
égard		1		0.1314060446780552%
adresser		1		0.1314060446780552%
salutation		1		0.1314060446780552%
cordial		1		0.1314060446780552%
exprimer		1		0.1314060446780552%
félicitation		1		0.1314060446780552%
succès		1		0.1314060446780552%
travail		1		0.1314060446780552%
entretien		1		0.1314060446780552%
être		1		0.1314060446780552%
parvenir		1		0.1314060446780552%
consensus		1		0.1314060446780552%
acteur		1		0.1314060446780552%
large		1		0.1314060446780552%
politique		1		0.1314060446780552%
base		1		0.1314060446780552%
solide		1		0.1314060446780552%
concerne		1		0.1314060446780552%
sauvegarde		1		0.1314060446780552%
libre		1		0.1314060446780552%
soutien		1		0.1314060446780552%
actif		1		0.1314060446780552%
majeur		1		0.1314060446780552%
principe		1		0.1314060446780552%
égalité		1		0.1314060446780552%
ouverture		1		0.1314060446780552%
tolérance		1		0.1314060446780552%
défendre		1		0.1314060446780552%
norme		1		0.1314060446780552%
fondamental		1		0.1314060446780552%
régir		1		0.1314060446780552%
amélioration		1		0.1314060446780552%
constituer		1		0.1314060446780552%
promotion		1		0.1314060446780552%
venir		1		0.1314060446780552%
rencontre		1		0.1314060446780552%
sino-européen		1		0.1314060446780552%
dégager		1		0.1314060446780552%
an		1		0.1314060446780552%
office		1		0.1314060446780552%
unie		1		0.1314060446780552%
Genève		1		0.1314060446780552%
nous		1		0.1314060446780552%
connaître		1		0.1314060446780552%
voir		1		0.1314060446780552%
siècle		1		0.1314060446780552%
thème		1		0.1314060446780552%
époque		1		0.1314060446780552%
confronter		1		0.1314060446780552%
instabilité		1		0.1314060446780552%
incertitude		1		0.1314060446780552%
accru		1		0.1314060446780552%
multiple		1		0.1314060446780552%
artisan		1		0.1314060446780552%
sort		1		0.1314060446780552%
proverbe		1		0.1314060446780552%
français		1		0.1314060446780552%
grave		1		0.1314060446780552%
planétaire		1		0.1314060446780552%
choix		1		0.1314060446780552%
croisée		1		0.1314060446780552%
chemin		1		0.1314060446780552%
preuve		1		0.1314060446780552%
sens		1		0.1314060446780552%
engagement		1		0.1314060446780552%
passer		1		0.1314060446780552%
action		1		0.1314060446780552%
lieu		1		0.1314060446780552%
observation		1		0.1314060446780552%
maîtriser		1		0.1314060446780552%
approche		1		0.1314060446780552%
raisonnable		1		0.1314060446780552%
dossier		1		0.1314060446780552%
brûlant		1		0.1314060446780552%
surgir		1		0.1314060446780552%
non-conventionnel		1		0.1314060446780552%
cybersécurité		1		0.1314060446780552%
crise		1		0.1314060446780552%
réfugié		1		0.1314060446780552%
propager		1		0.1314060446780552%
tentation		1		0.1314060446780552%
unilatéralisme		1		0.1314060446780552%
multiplier		1		0.1314060446780552%
mal		1		0.1314060446780552%
d		1		0.1314060446780552%
ample		1		0.1314060446780552%
contribution		1		0.1314060446780552%
conjoint		1		0.1314060446780552%
lorsqu’		1		0.1314060446780552%
agir		1		0.1314060446780552%
affaire		1		0.1314060446780552%
activement		1		0.1314060446780552%
démocratisation		1		0.1314060446780552%
règle		1		0.1314060446780552%
porter		1		0.1314060446780552%
haut		1		0.1314060446780552%
lever		1		0.1314060446780552%
étendard		1		0.1314060446780552%
représenter		1		0.1314060446780552%
nation		1		0.1314060446780552%
jouer		1		0.1314060446780552%
pleinement		1		0.1314060446780552%
mécanisme		1		0.1314060446780552%
FMI		1		0.1314060446780552%
banque		1		0.1314060446780552%
g20		1		0.1314060446780552%
Union		1		0.1314060446780552%
européen		1		0.1314060446780552%
adhésif		1		0.1314060446780552%
actuellement		1		0.1314060446780552%
friction		1		0.1314060446780552%
accentuer		1		0.1314060446780552%
marquer		1		0.1314060446780552%
bras		1		0.1314060446780552%
fer		1		0.1314060446780552%
géopolitique		1		0.1314060446780552%
affaiblir		1		0.1314060446780552%
membre		1		0.1314060446780552%
valeur		1		0.1314060446780552%
terrain		1		0.1314060446780552%
entente		1		0.1314060446780552%
divergence		1		0.1314060446780552%
diminuer		1		0.1314060446780552%
méfiance		1		0.1314060446780552%
franc		1		0.1314060446780552%
