单词		词频		占比
multilatéralisme		17		2.3776223776223775%
développement		15		2.097902097902098%
pays		13		1.8181818181818181%
paix		12		1.6783216783216783%
international		11		1.5384615384615385%
Chine		11		1.5384615384615385%
ONU		10		1.3986013986013985%
sécurité		8		1.118881118881119%
devoir		7		0.9790209790209791%
mondial		7		0.9790209790209791%
Nations		6		0.8391608391608392%
droit		6		0.8391608391608392%
monde		6		0.8391608391608392%
faire		5		0.6993006993006993%
falloir		5		0.6993006993006993%
promouvoir		5		0.6993006993006993%
action		5		0.6993006993006993%
grand		5		0.6993006993006993%
nouveau		5		0.6993006993006993%
ensemble		4		0.5594405594405595%
haut		4		0.5594405594405595%
conseil		4		0.5594405594405595%
défendre		4		0.5594405594405595%
uni		4		0.5594405594405595%
poursuivre		4		0.5594405594405595%
voie		4		0.5594405594405595%
coopération		4		0.5594405594405595%
problème		4		0.5594405594405595%
bien		4		0.5594405594405595%
non		4		0.5594405594405595%
œuvrer		4		0.5594405594405595%
intérêt		4		0.5594405594405595%
durable		4		0.5594405594405595%
public		4		0.5594405594405595%
objectif		4		0.5594405594405595%
niveau		3		0.4195804195804196%
président		3		0.4195804195804196%
cher		3		0.4195804195804196%
collègue		3		0.4195804195804196%
participer		3		0.4195804195804196%
occasion		3		0.4195804195804196%
anniversaire		3		0.4195804195804196%
importance		3		0.4195804195804196%
relation		3		0.4195804195804196%
épidémie		3		0.4195804195804196%
rejeter		3		0.4195804195804196%
humanité		3		0.4195804195804196%
commun		3		0.4195804195804196%
gouvernance		3		0.4195804195804196%
respecter		3		0.4195804195804196%
mesure		3		0.4195804195804196%
mettre		3		0.4195804195804196%
court		3		0.4195804195804196%
donner		3		0.4195804195804196%
histoire		3		0.4195804195804196%
œuvre		3		0.4195804195804196%
continuer		3		0.4195804195804196%
politique		3		0.4195804195804196%
initiative		3		0.4195804195804196%
porter		3		0.4195804195804196%
cause		3		0.4195804195804196%
année		3		0.4195804195804196%
contre		3		0.4195804195804196%
plan		3		0.4195804195804196%
vrai		2		0.27972027972027974%
maintien		2		0.27972027972027974%
système		2		0.27972027972027974%
état		2		0.27972027972027974%
affaire		2		0.27972027972027974%
république		2		0.27972027972027974%
populaire		2		0.27972027972027974%
chinois		2		0.27972027972027974%
Xi		2		0.27972027972027974%
Jinping		2		0.27972027972027974%
réunion		2		0.27972027972027974%
organiser		2		0.27972027972027974%
célébration		2		0.27972027972027974%
75		2		0.27972027972027974%
fermement		2		0.27972027972027974%
étendard		2		0.27972027972027974%
préserver		2		0.27972027972027974%
rôle		2		0.27972027972027974%
construire		2		0.27972027972027974%
gagnant		2		0.27972027972027974%
solidaire		2		0.27972027972027974%
travailler		2		0.27972027972027974%
équité		2		0.27972027972027974%
justice		2		0.27972027972027974%
contribuer		2		0.27972027972027974%
favoriser		2		0.27972027972027974%
accord		2		0.27972027972027974%
vision		2		0.27972027972027974%
associer		2		0.27972027972027974%
terme		2		0.27972027972027974%
fournir		2		0.27972027972027974%
diversité		2		0.27972027972027974%
esprit		2		0.27972027972027974%
marche		2		0.27972027972027974%
point		2		0.27972027972027974%
coercitif		2		0.27972027972027974%
règlement		2		0.27972027972027974%
accorder		2		0.27972027972027974%
homme		2		0.27972027972027974%
réaliser		2		0.27972027972027974%
solidement		2		0.27972027972027974%
horizon		2		0.27972027972027974%
sécuritaire		2		0.27972027972027974%
accroître		2		0.27972027972027974%
cadre		2		0.27972027972027974%
