单词		词频		占比
Chine		98		2.8160919540229883%
coopération		65		1.8678160919540232%
pays		60		1.7241379310344827%
relation		51		1.4655172413793103%
international		42		1.206896551724138%
développement		41		1.1781609195402298%
chinois		36		1.0344827586206897%
année		32		0.9195402298850575%
nouveau		25		0.7183908045977011%
grand		25		0.7183908045977011%
route		24		0.6896551724137931%
Wang		22		0.632183908045977%
Yi		22		0.632183908045977%
dernier		22		0.632183908045977%
party		21		0.603448275862069%
ceinture		20		0.5747126436781609%
paix		18		0.5172413793103449%
monde		17		0.4885057471264368%
important		17		0.4885057471264368%
États-Unis		17		0.4885057471264368%
peuple		16		0.45977011494252873%
intérêt		16		0.45977011494252873%
commun		16		0.45977011494252873%
Xi		14		0.40229885057471265%
Jinping		14		0.40229885057471265%
faire		14		0.40229885057471265%
diplomatique		14		0.40229885057471265%
ensemble		14		0.40229885057471265%
principe		13		0.3735632183908046%
bon		13		0.3735632183908046%
stabilité		13		0.3735632183908046%
forum		13		0.3735632183908046%
état		13		0.3735632183908046%
initiative		13		0.3735632183908046%
droit		13		0.3735632183908046%
politique		12		0.3448275862068966%
an		12		0.3448275862068966%
échange		12		0.3448275862068966%
pouvoir		12		0.3448275862068966%
mutuel		11		0.3160919540229885%
effort		11		0.3160919540229885%
temps		11		0.3160919540229885%
RPDC		11		0.3160919540229885%
péninsule		11		0.3160919540229885%
processus		11		0.3160919540229885%
président		11		0.3160919540229885%
situation		10		0.28735632183908044%
anniversaire		10		0.28735632183908044%
développer		10		0.28735632183908044%
gagnant		10		0.28735632183908044%
poursuivre		10		0.28735632183908044%
affaire		10		0.28735632183908044%
préserver		10		0.28735632183908044%
communauté		10		0.28735632183908044%
travailler		10		0.28735632183908044%
dirigeant		10		0.28735632183908044%
soutenir		10		0.28735632183908044%
diplomatie		9		0.25862068965517243%
être		9		0.25862068965517243%
renforcer		9		0.25862068965517243%
bénéfice		9		0.25862068965517243%
mettre		9		0.25862068965517243%
rôle		9		0.25862068965517243%
voie		9		0.25862068965517243%
haut		9		0.25862068965517243%
niveau		9		0.25862068965517243%
partager		9		0.25862068965517243%
multilatéralisme		9		0.25862068965517243%
entreprise		9		0.25862068965517243%
sino-américaine		9		0.25862068965517243%
Afrique		9		0.25862068965517243%
Amérique		9		0.25862068965517243%
latin		9		0.25862068965517243%
direction		8		0.22988505747126436%
permettre		8		0.22988505747126436%
objectif		8		0.22988505747126436%
consensus		8		0.22988505747126436%
opportunité		8		0.22988505747126436%
sécurité		8		0.22988505747126436%
amitié		8		0.22988505747126436%
sino-africain		8		0.22988505747126436%
Inde		8		0.22988505747126436%
réaliser		7		0.20114942528735633%
aujourd’hui		7		0.20114942528735633%
étranger		7		0.20114942528735633%
question		7		0.20114942528735633%
actuel		7		0.20114942528735633%
indépendance		7		0.20114942528735633%
extérieur		7		0.20114942528735633%
progrès		7		0.20114942528735633%
dénucléarisation		7		0.20114942528735633%
continuer		7		0.20114942528735633%
dialogue		7		0.20114942528735633%
cadre		7		0.20114942528735633%
sens		7		0.20114942528735633%
avenir		7		0.20114942528735633%
construire		7		0.20114942528735633%
défendre		7		0.20114942528735633%
Europe		7		0.20114942528735633%
-ce		7		0.20114942528735633%
bilatéral		7		0.20114942528735633%
américain		7		0.20114942528735633%
Russie		7		0.20114942528735633%
région		7		0.20114942528735633%
voir		7		0.20114942528735633%
Mer		7		0.20114942528735633%
méridional		7		0.20114942528735633%
mieux		6		0.1724137931034483%
mission		6		0.1724137931034483%
servir		6		0.1724137931034483%
ère		6		0.1724137931034483%
solution		6		0.1724137931034483%
porter		6		0.1724137931034483%
établissement		6		0.1724137931034483%
mécanisme		6		0.1724137931034483%
organiser		6		0.1724137931034483%
approfondir		6		0.1724137931034483%
amélioration		6		0.1724137931034483%
économique		6		0.1724137931034483%
espérer		6		0.1724137931034483%
penser		6		0.1724137931034483%
prendre		6		0.1724137931034483%
légitime		6		0.1724137931034483%
confiance		6		0.1724137931034483%
trouver		6		0.1724137931034483%
destin		6		0.1724137931034483%
fait		6		0.1724137931034483%
négociation		6		0.1724137931034483%
main		6		0.1724137931034483%
consulaire		6		0.1724137931034483%
face		5		0.14367816091954022%
central		5		0.14367816091954022%
maintenir		5		0.14367816091954022%
marque		5		0.14367816091954022%
70		5		0.14367816091954022%
plan		5		0.14367816091954022%
condition		5		0.14367816091954022%
esprit		5		0.14367816091954022%
avancer		5		0.14367816091954022%
œuvre		5		0.14367816091954022%
promouvoir		5		0.14367816091954022%
rechercher		5		0.14367816091954022%
problème		5		0.14367816091954022%
historique		5		0.14367816091954022%
œuvrerer		5		0.14367816091954022%
responsabilité		5		0.14367816091954022%
créer		5		0.14367816091954022%
coréen		5		0.14367816091954022%
jouer		5		0.14367816091954022%
règlement		5		0.14367816091954022%
lieu		5		0.14367816091954022%
histoire		5		0.14367816091954022%
venir		5		0.14367816091954022%
consultation		5		0.14367816091954022%
projet		5		0.14367816091954022%
beaucoup		5		0.14367816091954022%
-vou		5		0.14367816091954022%
résolument		5		0.14367816091954022%
divergence		5		0.14367816091954022%
position		5		0.14367816091954022%
mutuellement		5		0.14367816091954022%
agir		5		0.14367816091954022%
tenir		5		0.14367816091954022%
respect		5		0.14367816091954022%
volonté		5		0.14367816091954022%
jamais		5		0.14367816091954022%
aucun		5		0.14367816091954022%
Pakistan		5		0.14367816091954022%
pleinement		5		0.14367816091954022%
ouvrir		5		0.14367816091954022%
coc		5		0.14367816091954022%
sino-japonaise		5		0.14367816091954022%
savoir		4		0.11494252873563218%
général		4		0.11494252873563218%
grâce		4		0.11494252873563218%
fondamental		4		0.11494252873563218%
Parti		4		0.11494252873563218%
service		4		0.11494252873563218%
époque		4		0.11494252873563218%
point		4		0.11494252873563218%
garder		4		0.11494252873563218%
assumer		4		0.11494252873563218%
davantage		4		0.11494252873563218%
nation		4		0.11494252873563218%
apporter		4		0.11494252873563218%
mondial		4		0.11494252873563218%
sommet		4		0.11494252873563218%
saluer		4		0.11494252873563218%
mise		4		0.11494252873563218%
sûr		4		0.11494252873563218%
jour		4		0.11494252873563218%
base		4		0.11494252873563218%
mesure		4		0.11494252873563218%
événement		4		0.11494252873563218%
chef		4		0.11494252873563218%
consolider		4		0.11494252873563218%
durable		4		0.11494252873563218%
synergie		4		0.11494252873563218%
population		4		0.11494252873563218%
convaincre		4		0.11494252873563218%
citoyen		4		0.11494252873563218%
devoir		4		0.11494252873563218%
respecter		4		0.11494252873563218%
fort		4		0.11494252873563218%
gérer		4		0.11494252873563218%
