单词		词频		占比
Chine		131		3.5578489951113528%
pays		69		1.8739815317762087%
coopération		47		1.276480173818577%
chinois		44		1.1950027159152634%
développement		43		1.1678435632808257%
relation		38		1.0320478001086366%
international		35		0.9505703422053232%
grand		31		0.8419337316675719%
nouveau		31		0.8419337316675719%
année		27		0.7332971211298208%
monde		24		0.6518196632265073%
Wang		23		0.6246605105920695%
Yi		23		0.6246605105920695%
paix		21		0.5703422053231939%
être		18		0.48886474741988045%
faire		18		0.48886474741988045%
ceinture		18		0.48886474741988045%
diplomatie		17		0.4617055947854427%
route		17		0.4617055947854427%
party		17		0.4617055947854427%
ASEAN		17		0.4617055947854427%
intérêt		16		0.43454644215100485%
sommet		16		0.43454644215100485%
mutuel		16		0.43454644215100485%
États-Unis		16		0.43454644215100485%
peuple		15		0.4073872895165671%
important		15		0.4073872895165671%
communauté		15		0.4073872895165671%
construction		15		0.4073872895165671%
échange		15		0.4073872895165671%
ensemble		14		0.38022813688212925%
sécurité		14		0.38022813688212925%
mondial		14		0.38022813688212925%
initiative		13		0.35306898424769145%
voir		13		0.35306898424769145%
bon		13		0.35306898424769145%
an		13		0.35306898424769145%
falloir		12		0.32590983161325365%
politique		12		0.32590983161325365%
développer		12		0.32590983161325365%
amitié		12		0.32590983161325365%
diplomatique		11		0.29875067897881585%
congrès		11		0.29875067897881585%
Xi		11		0.29875067897881585%
Jinping		11		0.29875067897881585%
voie		11		0.29875067897881585%
rôle		11		0.29875067897881585%
confiance		11		0.29875067897881585%
projet		11		0.29875067897881585%
règlement		11		0.29875067897881585%
répondre		10		0.27159152634437805%
général		10		0.27159152634437805%
ère		10		0.27159152634437805%
stratégique		10		0.27159152634437805%
permettre		10		0.27159152634437805%
créer		10		0.27159152634437805%
travailler		10		0.27159152634437805%
région		10		0.27159152634437805%
état		10		0.27159152634437805%
préserver		10		0.27159152634437805%
protection		10		0.27159152634437805%
consulaire		10		0.27159152634437805%
question		9		0.24443237370994023%
PCC		9		0.24443237370994023%
réaliser		9		0.24443237370994023%
dernier		9		0.24443237370994023%
humanité		9		0.24443237370994023%
ouverture		9		0.24443237370994023%
OCS		9		0.24443237370994023%
africain		9		0.24443237370994023%
plan		9		0.24443237370994023%
bien		9		0.24443237370994023%
espérer		9		0.24443237370994023%
principe		9		0.24443237370994023%
membre		9		0.24443237370994023%
prendre		9		0.24443237370994023%
construire		8		0.21727322107550243%
partenariat		8		0.21727322107550243%
davantage		8		0.21727322107550243%
penser		8		0.21727322107550243%
situation		8		0.21727322107550243%
commercial		8		0.21727322107550243%
-ce		8		0.21727322107550243%
affaire		8		0.21727322107550243%
besoin		8		0.21727322107550243%
russe		8		0.21727322107550243%
Japon		8		0.21727322107550243%
meilleur		7		0.19011406844106463%
étranger		7		0.19011406844106463%
soutien		7		0.19011406844106463%
xix		7		0.19011406844106463%
jouer		7		0.19011406844106463%
national		7		0.19011406844106463%
réforme		7		0.19011406844106463%
destin		7		0.19011406844106463%
esprit		7		0.19011406844106463%
marque		7		0.19011406844106463%
anniversaire		7		0.19011406844106463%
opportunité		7		0.19011406844106463%
extérieur		7		0.19011406844106463%
apporter		7		0.19011406844106463%
péninsule		7		0.19011406844106463%
fait		7		0.19011406844106463%
effort		7		0.19011406844106463%
stabilité		7		0.19011406844106463%
dialogue		7		0.19011406844106463%
savoir		7		0.19011406844106463%
promouvoir		7		0.19011406844106463%
pacifique		7		0.19011406844106463%
président		7		0.19011406844106463%
