单词		词频		占比
africain		32		4.066073697585769%
Afrique		26		3.303684879288437%
paix		13		1.6518424396442184%
pays		13		1.6518424396442184%
coopération		12		1.5247776365946633%
ONU		12		1.5247776365946633%
Chine		12		1.5247776365946633%
sécurité		11		1.3977128335451081%
UA		10		1.2706480304955527%
soutenir		10		1.2706480304955527%
peuple		9		1.1435832274459974%
développement		8		1.0165184243964422%
contre		7		0.8894536213468869%
conseil		6		0.7623888182973316%
président		6		0.7623888182973316%
initiative		6		0.7623888182973316%
covid-19		6		0.7623888182973316%
mondial		6		0.7623888182973316%
travailler		5		0.6353240152477764%
aider		5		0.6353240152477764%
bien		5		0.6353240152477764%
renforcer		5		0.6353240152477764%
faire		5		0.6353240152477764%
mettre		5		0.6353240152477764%
partager		5		0.6353240152477764%
construire		4		0.5082592121982211%
sanitaire		4		0.5082592121982211%
matière		4		0.5082592121982211%
international		4		0.5082592121982211%
capacité		4		0.5082592121982211%
fin		4		0.5082592121982211%
durable		4		0.5082592121982211%
ensemble		3		0.3811944091486658%
prospérité		3		0.3811944091486658%
niveau		3		0.3811944091486658%
uni		3		0.3811944091486658%
Monsieur		3		0.3811944091486658%
secrétaire		3		0.3811944091486658%
général		3		0.3811944091486658%
Union		3		0.3811944091486658%
Africaine		3		0.3811944091486658%
être		3		0.3811944091486658%
ressource		3		0.3811944091486658%
commun		3		0.3811944091486658%
matériel		3		0.3811944091486658%
public		3		0.3811944091486658%
kilomètre		3		0.3811944091486658%
système		3		0.3811944091486658%
santé		3		0.3811944091486658%
taire		3		0.3811944091486658%
arme		3		0.3811944091486658%
construction		3		0.3811944091486658%
promouvoir		3		0.3811944091486658%
œuvre		3		0.3811944091486658%
programme		3		0.3811944091486658%
aide		3		0.3811944091486658%
gouvernance		3		0.3811944091486658%
intérêt		3		0.3811944091486658%
grand		3		0.3811944091486658%
médical		3		0.3811944091486658%
haut		2		0.25412960609911056%
Nations		2		0.25412960609911056%
Xi		2		0.25412960609911056%
Jinping		2		0.25412960609911056%
remercier		2		0.25412960609911056%
António		2		0.25412960609911056%
Guterres		2		0.25412960609911056%
crise		2		0.25412960609911056%
social		2		0.25412960609911056%
nouveau		2		0.25412960609911056%
défi		2		0.25412960609911056%
activement		2		0.25412960609911056%
surmonter		2		0.25412960609911056%
difficulté		2		0.25412960609911056%
avancer		2		0.25412960609911056%
virus		2		0.25412960609911056%
consolidation		2		0.25412960609911056%
rôle		2		0.25412960609911056%
monde		2		0.25412960609911056%
continental		2		0.25412960609911056%
élaborer		2		0.25412960609911056%
médicament		2		0.25412960609911056%
expérience		2		0.25412960609911056%
technologie		2		0.25412960609911056%
