单词		词频		占比
Parti		395		5.026084743606057%
comité		160		2.035882427789795%
organisation		132		1.679603002926581%
échelon		126		1.6032574118844636%
membre		114		1.450566229800229%
chinois		88		1.1197353352843875%
central		73		0.928871357679094%
parti		68		0.865250031810663%
politique		65		0.8270772362896042%
développement		64		0.814352971115918%
discipline		61		0.7761801755948594%
article		56		0.7125588497264284%
contrôle		54		0.6871103193790559%
communiste		52		0.6616617890316834%
faire		51		0.6489375238579972%
socialiste		49		0.6234889935106248%
supérieur		47		0.5980404631632523%
décision		42		0.5344191372948213%
principe		41		0.521694872121135%
socialisme		39		0.4962463417737626%
base		39		0.4962463417737626%
peuple		38		0.4835220766000763%
nouveau		38		0.4835220766000763%
pouvoir		37		0.4707978114263901%
masse		37		0.4707978114263901%
dirigeant		36		0.4580735462527039%
commission		35		0.4453492810790177%
pensée		34		0.4326250159053315%
prendre		34		0.4326250159053315%
direction		33		0.41990075073164523%
activité		32		0.407176485557959%
local		32		0.407176485557959%
congrès		31		0.3944522203842728%
général		30		0.3817279552105866%
état		30		0.3817279552105866%
fondamental		29		0.36900369003690037%
cadre		29		0.36900369003690037%
ligne		28		0.3562794248632142%
pays		27		0.34355515968952793%
important		27		0.34355515968952793%
soumettre		27		0.34355515968952793%
cellule		26		0.3308308945158417%
intérêt		25		0.3181066293421555%
renforcer		25		0.3181066293421555%
réforme		24		0.30538236416846926%
travail		24		0.30538236416846926%
développer		23		0.29265809899478307%
falloir		23		0.29265809899478307%
système		23		0.29265809899478307%
devoir		23		0.29265809899478307%
fonction		23		0.29265809899478307%
droit		23		0.29265809899478307%
Chine		22		0.2799338338210969%
cas		22		0.2799338338210969%
appliquer		21		0.26720956864741063%
économique		21		0.26720956864741063%
élire		21		0.26720956864741063%
marxisme		20		0.2544853034737244%
loi		20		0.2544853034737244%
édification		20		0.2544853034737244%
mesure		20		0.2544853034737244%
manière		20		0.2544853034737244%
grand		20		0.2544853034737244%
rôle		20		0.2544853034737244%
populaire		19		0.24176103830003814%
national		19		0.24176103830003814%
permanent		19		0.24176103830003814%
entreprise		18		0.22903677312635196%
maintenir		18		0.22903677312635196%
exercer		18		0.22903677312635196%
théorie		17		0.21631250795266574%
scientifique		17		0.21631250795266574%
mettre		17		0.21631250795266574%
société		17		0.21631250795266574%
réaliser		17		0.21631250795266574%
modernisation		17		0.21631250795266574%
tâche		17		0.21631250795266574%
assurer		17		0.21631250795266574%
sanction		17		0.21631250795266574%
ouverture		16		0.2035882427789795%
affaire		16		0.2035882427789795%
immédiatement		16		0.2035882427789795%
question		15		0.1908639776052933%
pratique		15		0.1908639776052933%
social		15		0.1908639776052933%
sein		15		0.1908639776052933%
assemblée		15		0.1908639776052933%
opinion		15		0.1908639776052933%
responsabilité		15		0.1908639776052933%
responsable		15		0.1908639776052933%
an		15		0.1908639776052933%
force		14		0.1781397124316071%
population		14		0.1781397124316071%
démocratie		14		0.1781397124316071%
problème		14		0.1781397124316071%
conformément		14		0.1781397124316071%
public		14		0.1781397124316071%
région		14		0.1781397124316071%
esprit		14		0.1781397124316071%
jouer		14		0.1781397124316071%
réunion		14		0.1781397124316071%
nombre		14		0.1781397124316071%
suppléant		14		0.1781397124316071%
secrétaire		14		0.1781397124316071%
statut		13		0.16541544725792084%
léninisme		13		0.16541544725792084%
Mao		13		0.16541544725792084%
Zedong		13		0.16541544725792084%
ère		13		0.16541544725792084%
action		13		0.16541544725792084%
voie		13		0.16541544725792084%
expérience		13		0.16541544725792084%
démocratique		13		0.16541544725792084%
améliorer		13		0.16541544725792084%
vue		13		0.16541544725792084%
élection		13		0.16541544725792084%
formation		13		0.16541544725792084%
disciplinaire		13		0.16541544725792084%
correspondant		13		0.16541544725792084%
inférieur		13		0.16541544725792084%
nation		12		0.15269118208423463%
culture		12		0.15269118208423463%
Deng		12		0.15269118208423463%
Xiaoping		12		0.15269118208423463%
application		12		0.15269118208423463%
contre		12		0.15269118208423463%
extérieur		12		0.15269118208423463%
exercice		12		0.15269118208423463%
placer		12		0.15269118208423463%
être		12		0.15269118208423463%
remplir		12		0.15269118208423463%
demander		12		0.15269118208423463%
propre		12		0.15269118208423463%
vie		12		0.15269118208423463%
rapport		12		0.15269118208423463%
veille		12		0.15269118208423463%
niveau		12		0.15269118208423463%
unité		12		0.15269118208423463%
compte		12		0.15269118208423463%
veiller		12		0.15269118208423463%
règlement		12		0.15269118208423463%
admission		12		0.15269118208423463%
autonome		12		0.15269118208423463%
approbation		12		0.15269118208423463%
temps		11		0.13996691691054844%
concept		11		0.13996691691054844%
ensemble		11		0.13996691691054844%
diriger		11		0.13996691691054844%
preuve		11		0.13996691691054844%
promouvoir		11		0.13996691691054844%
condition		11		0.13996691691054844%
organe		11		0.13996691691054844%
organisme		11		0.13996691691054844%
chapitre		11		0.13996691691054844%
approuver		11		0.13996691691054844%
municipalité		11		0.13996691691054844%
relever		11		0.13996691691054844%
candidat		11		0.13996691691054844%
bureau		11		0.13996691691054844%
cause		10		0.1272426517368622%
triple		10		0.1272426517368622%
représentation		10		0.1272426517368622%
Xi		10		0.1272426517368622%
Jinping		10		0.1272426517368622%
situation		10		0.1272426517368622%
principal		10		0.1272426517368622%
conduire		10		0.1272426517368622%
économie		10		0.1272426517368622%
décider		10		0.1272426517368622%
agir		10		0.1272426517368622%
soutenir		10		0.1272426517368622%
issu		10		0.1272426517368622%
observer		10		0.1272426517368622%
aucun		10		0.1272426517368622%
Ligue		10		0.1272426517368622%
tenir		10		0.1272426517368622%
groupe		10		0.1272426517368622%
district		10		0.1272426517368622%
régime		9		0.11451838656317598%
camarade		9		0.11451838656317598%
représentant		9		0.11451838656317598%
lutte		9		0.11451838656317598%
effort		9		0.11451838656317598%
intégral		9		0.11451838656317598%
dernier		9		0.11451838656317598%
élément		9		0.11451838656317598%
œuvre		9		0.11451838656317598%
travailler		9		0.11451838656317598%
poursuivre		9		0.11451838656317598%
idéologique		9		0.11451838656317598%
centralisme		9		0.11451838656317598%
défendre		9		0.11451838656317598%
durée		9		0.11451838656317598%
résolution		9		0.11451838656317598%
infraction		9		0.11451838656317598%
élu		9		0.11451838656317598%
stagiaire		9		0.11451838656317598%
discuter		9		0.11451838656317598%
session		9		0.11451838656317598%
plénier		9		0.11451838656317598%
créer		8		0.10179412138948975%
mise		8		0.10179412138948975%
construction		8		0.10179412138948975%
donner		8		0.10179412138948975%
savoir		8		0.10179412138948975%
culturel		8		0.10179412138948975%
production		8		0.10179412138948975%
correspondre		8		0.10179412138948975%
plan		8		0.10179412138948975%
lutter		8		0.10179412138948975%
non		8		0.10179412138948975%
procéder		8		0.10179412138948975%
attache		8		0.10179412138948975%
gérer		8		0.10179412138948975%
avancer		8		0.10179412138948975%
armée		8		0.10179412138948975%
pratiquer		8		0.10179412138948975%
organiser		8		0.10179412138948975%
jeunesse		8		0.10179412138948975%
commettre		8		0.10179412138948975%
examen		8		0.10179412138948975%
ouvrier		7		0.08906985621580354%
exigence		7		0.08906985621580354%
progrès		7		0.08906985621580354%
lumière		7		0.08906985621580354%
puissant		7		0.08906985621580354%
long		7		0.08906985621580354%
plénum		7		0.08906985621580354%
qualité		7		0.08906985621580354%
engager		7		0.08906985621580354%
place		7		0.08906985621580354%
connaissance		7		0.08906985621580354%
former		7		0.08906985621580354%
bien		7		0.08906985621580354%
stratégie		7		0.08906985621580354%
rigoureux		7		0.08906985621580354%
éducation		7		0.08906985621580354%
pleinement		7		0.08906985621580354%
valeur		7		0.08906985621580354%
respect		7		0.08906985621580354%
moral		7		0.08906985621580354%
sens		7		0.08906985621580354%
accomplir		7		0.08906985621580354%
mutuel		7		0.08906985621580354%
égard		7		0.08906985621580354%
critique		7		0.08906985621580354%
