单词		词频		占比
Chine		117		2.618621307072516%
pays		105		2.3500447627573857%
développement		77		1.7233661593554161%
international		65		1.4547896150402866%
chinois		58		1.2981199641897943%
monde		45		1.0071620411817368%
grand		38		0.8504923903312444%
coopération		38		0.8504923903312444%
mondial		35		0.783348254252462%
peuple		33		0.738585496866607%
année		30		0.6714413607878245%
relation		30		0.6714413607878245%
diplomatie		29		0.6490599820948971%
être		26		0.5819158460161146%
communauté		25		0.5595344673231871%
droit		22		0.4923903312444047%
PCC		21		0.4700089525514772%
nouveau		20		0.4476275738585497%
intérêt		20		0.4476275738585497%
vaccin		19		0.4252461951656222%
système		19		0.4252461951656222%
voie		18		0.40286481647269473%
États-Unis		18		0.40286481647269473%
olympique		18		0.40286481647269473%
défendre		17		0.38048343777976723%
promouvoir		17		0.38048343777976723%
Wang		16		0.35810205908683973%
Yi		16		0.35810205908683973%
situation		15		0.33572068039391223%
q		15		0.33572068039391223%
Xi		15		0.33572068039391223%
Jinping		15		0.33572068039391223%
bon		15		0.33572068039391223%
contre		15		0.33572068039391223%
politique		15		0.33572068039391223%
action		15		0.33572068039391223%
état		14		0.3133393017009848%
ensemble		14		0.3133393017009848%
président		14		0.3133393017009848%
humanité		14		0.3133393017009848%
faire		14		0.3133393017009848%
initiative		14		0.3133393017009848%
aucun		14		0.3133393017009848%
non		14		0.3133393017009848%
paix		14		0.3133393017009848%
stabilité		13		0.2909579230080573%
amitié		13		0.2909579230080573%
Nations		13		0.2909579230080573%
uni		13		0.2909579230080573%
activement		13		0.2909579230080573%
américain		13		0.2909579230080573%
Parti		12		0.26857654431512984%
rôle		12		0.26857654431512984%
covid-19		12		0.26857654431512984%
soutenir		12		0.26857654431512984%
gouvernance		12		0.26857654431512984%
homme		12		0.26857654431512984%
mettre		12		0.26857654431512984%
travailler		12		0.26857654431512984%
confrontation		12		0.26857654431512984%
jeu		12		0.26857654431512984%
partie		12		0.26857654431512984%
partager		11		0.24619516562220234%
engagement		11		0.24619516562220234%
apporter		11		0.24619516562220234%
œuvre		11		0.24619516562220234%
poursuivre		11		0.24619516562220234%
esprit		11		0.24619516562220234%
échange		11		0.24619516562220234%
affaire		10		0.22381378692927484%
étranger		10		0.22381378692927484%
force		10		0.22381378692927484%
an		10		0.22381378692927484%
jouer		10		0.22381378692927484%
stratégique		10		0.22381378692927484%
avenir		10		0.22381378692927484%
construire		10		0.22381378692927484%
prendre		10		0.22381378692927484%
service		10		0.22381378692927484%
reprise		10		0.22381378692927484%
vue		10		0.22381378692927484%
justice		10		0.22381378692927484%
porter		10		0.22381378692927484%
multilatéralisme		10		0.22381378692927484%
préserver		10		0.22381378692927484%
principe		10		0.22381378692927484%
temps		10		0.22381378692927484%
démocratie		10		0.22381378692927484%
party		10		0.22381378692927484%
Taiwan		10		0.22381378692927484%
Europe		10		0.22381378692927484%
région		10		0.22381378692927484%
diplomatique		9		0.20143240823634737%
avancer		9		0.20143240823634737%
global		9		0.20143240823634737%
lutte		9		0.20143240823634737%
haut		9		0.20143240823634737%
vision		9		0.20143240823634737%
tenir		9		0.20143240823634737%
voir		9		0.20143240823634737%
milliard		9		0.20143240823634737%
question		9		0.20143240823634737%
hiver		9		0.20143240823634737%
niveau		9		0.20143240823634737%
régional		9		0.20143240823634737%
épidémie		8		0.17905102954341987%
