单词		词频		占比
développement		41		3.6509349955476402%
pays		24		2.13713268032057%
peuple		23		2.0480854853072126%
monde		21		1.8699910952804988%
Chine		20		1.7809439002671414%
chinois		16		1.4247551202137132%
humanité		15		1.335707925200356%
paix		14		1.2466607301869992%
international		13		1.157613535173642%
ONU		12		1.068566340160285%
Nations		11		0.9795191451469278%
mondial		11		0.9795191451469278%
ensemble		11		0.9795191451469278%
uni		9		0.8014247551202136%
partager		9		0.8014247551202136%
droit		8		0.7123775601068566%
avenir		8		0.7123775601068566%
commun		8		0.7123775601068566%
coopération		8		0.7123775601068566%
devoir		8		0.7123775601068566%
nouveau		7		0.6233303650934996%
homme		7		0.6233303650934996%
communauté		7		0.6233303650934996%
grand		6		0.5342831700801425%
effort		6		0.5342831700801425%
justice		6		0.5342831700801425%
madame		5		0.44523597506678536%
monsieur		5		0.44523597506678536%
an		5		0.44523597506678536%
histoire		5		0.44523597506678536%
bien-être		5		0.44523597506678536%
historique		5		0.44523597506678536%
réaliser		5		0.44523597506678536%
défendre		5		0.44523597506678536%
poursuivre		5		0.44523597506678536%
pouvoir		5		0.44523597506678536%
voie		5		0.44523597506678536%
progrès		5		0.44523597506678536%
non		5		0.44523597506678536%
légitime		4		0.3561887800534283%
général		4		0.3561887800534283%
ami		4		0.3561887800534283%
camarade		4		0.3561887800534283%
être		4		0.3561887800534283%
pacifique		4		0.3561887800534283%
contribution		4		0.3561887800534283%
cours		4		0.3561887800534283%
construction		4		0.3561887800534283%
développer		4		0.3561887800534283%
force		4		0.3561887800534283%
social		4		0.3561887800534283%
pauvreté		4		0.3561887800534283%
équité		4		0.3561887800534283%
politique		4		0.3561887800534283%
fermement		4		0.3561887800534283%
cause		4		0.3561887800534283%
préserver		4		0.3561887800534283%
sécurité		4		0.3561887800534283%
œuvre		4		0.3561887800534283%
multilatéralisme		4		0.3561887800534283%
durable		4		0.3561887800534283%
meilleur		4		0.3561887800534283%
aucun		4		0.3561887800534283%
système		4		0.3561887800534283%
rétablissement		3		0.26714158504007124%
république		3		0.26714158504007124%
populaire		3		0.26714158504007124%
siège		3		0.26714158504007124%
représentant		3		0.26714158504007124%
jour		3		0.26714158504007124%
assemblée		3		0.26714158504007124%
victoire		3		0.26714158504007124%
passer		3		0.26714158504007124%
important		3		0.26714158504007124%
population		3		0.26714158504007124%
changement		3		0.26714158504007124%
réforme		3		0.26714158504007124%
ouverture		3		0.26714158504007124%
caractéristique		3		0.26714158504007124%
œuvrer		3		0.26714158504007124%
cesse		3		0.26714158504007124%
état		3		0.26714158504007124%
aujourd’hui		3		0.26714158504007124%
marche		3		0.26714158504007124%
apporter		3		0.26714158504007124%
majeur		3		0.26714158504007124%
stabilité		3		0.26714158504007124%
fort		3		0.26714158504007124%
intérêt		3		0.26714158504007124%
actif		3		0.26714158504007124%
action		3		0.26714158504007124%
membre		3		0.26714158504007124%
principe		3		0.26714158504007124%
charte		3		0.26714158504007124%
rôle		3		0.26714158504007124%
personne		3		0.26714158504007124%
programme		3		0.26714158504007124%
bon		3		0.26714158504007124%
avancer		3		0.26714158504007124%
bénéfice		3		0.26714158504007124%
faire		3		0.26714158504007124%
vue		3		0.26714158504007124%
civilisation		3		0.26714158504007124%
essentiel		3		0.26714158504007124%
construire		3		0.26714158504007124%
bâtir		3		0.26714158504007124%
travailler		3		0.26714158504007124%
gouvernance		3		0.26714158504007124%
efficace		3		0.26714158504007124%
nature		3		0.26714158504007124%
protéger		3		0.26714158504007124%
vert		3		0.26714158504007124%
conférence		2		0.17809439002671415%
CHINE		2		0.17809439002671415%
nation		2		0.17809439002671415%
Monsieur		2		0.17809439002671415%
organisation		2		0.17809439002671415%
session		2		0.17809439002671415%
résolution		2		0.17809439002671415%
décider		2		0.17809439002671415%
gouvernement		2		0.17809439002671415%
Unies		2		0.17809439002671415%
entier		2		0.17809439002671415%
sincère		2		0.17809439002671415%
soutenir		2		0.17809439002671415%
engager		2		0.17809439002671415%
côté		2		0.17809439002671415%
écouler		2		0.17809439002671415%
esprit		2		0.17809439002671415%
créer		2		0.17809439002671415%
productif		2		0.17809439002671415%
condition		2		0.17809439002671415%
vie		2		0.17809439002671415%
essor		2		0.17809439002671415%
économie		2		0.17809439002671415%
objectif		2		0.17809439002671415%
société		2		0.17809439002671415%
contre		2		0.17809439002671415%
solidarité		2		0.17809439002671415%
hégémonisme		2		0.17809439002671415%
promouvoir		2		0.17809439002671415%
chemin		2		0.17809439002671415%
initiative		2		0.17809439002671415%
