单词		词频		占比
pays		19		2.5675675675675675%
monde		17		2.2972972972972974%
année		15		2.027027027027027%
développement		12		1.6216216216216217%
mondial		12		1.6216216216216217%
Chine		12		1.6216216216216217%
international		11		1.4864864864864866%
chinois		10		1.3513513513513513%
coopération		9		1.2162162162162162%
travailler		9		1.2162162162162162%
communauté		8		1.0810810810810811%
nouveau		7		0.945945945945946%
peuple		7		0.945945945945946%
partager		6		0.8108108108108109%
avenir		6		0.8108108108108109%
organisation		5		0.6756756756756757%
contre		5		0.6756756756756757%
économique		5		0.6756756756756757%
humanité		5		0.6756756756756757%
diplomatie		5		0.6756756756756757%
important		5		0.6756756756756757%
construction		5		0.6756756756756757%
être		4		0.5405405405405406%
covid-19		4		0.5405405405405406%
virus		4		0.5405405405405406%
commun		4		0.5405405405405406%
intérêt		4		0.5405405405405406%
défi		4		0.5405405405405406%
promouvoir		4		0.5405405405405406%
apporter		4		0.5405405405405406%
côte		4		0.5405405405405406%
Xi		4		0.5405405405405406%
Jinping		4		0.5405405405405406%
relation		4		0.5405405405405406%
économie		4		0.5405405405405406%
amitié		4		0.5405405405405406%
étranger		3		0.40540540540540543%
chef		3		0.40540540540540543%
cher		3		0.40540540540540543%
ami		3		0.40540540540540543%
jour		3		0.40540540540540543%
moment		3		0.40540540540540543%
porter		3		0.40540540540540543%
effort		3		0.40540540540540543%
épidémie		3		0.40540540540540543%
sécurité		3		0.40540540540540543%
ensemble		3		0.40540540540540543%
paix		3		0.40540540540540543%
aide		3		0.40540540540540543%
solidarité		3		0.40540540540540543%
président		3		0.40540540540540543%
donner		3		0.40540540540540543%
activement		3		0.40540540540540543%
multilatéralisme		3		0.40540540540540543%
préserver		3		0.40540540540540543%
continuer		3		0.40540540540540543%
faire		3		0.40540540540540543%
voie		3		0.40540540540540543%
vidéo		2		0.2702702702702703%
état		2		0.2702702702702703%
affaire		2		0.2702702702702703%
occasion		2		0.2702702702702703%
an		2		0.2702702702702703%
madame		2		0.2702702702702703%
monsieur		2		0.2702702702702703%
mission		2		0.2702702702702703%
diplomatique		2		0.2702702702702703%
représentant		2		0.2702702702702703%
vœu		2		0.2702702702702703%
lutte		2		0.2702702702702703%
solidaire		2		0.2702702702702703%
vision		2		0.2702702702702703%
rôle		2		0.2702702702702703%
politique		2		0.2702702702702703%
défendre		2		0.2702702702702703%
fermement		2		0.2702702702702703%
relever		2		0.2702702702702703%
poursuivre		2		0.2702702702702703%
contribution		2		0.2702702702702703%
OMS		2		0.2702702702702703%
lancer		2		0.2702702702702703%
participer		2		0.2702702702702703%
échange		2		0.2702702702702703%
œuvrer		2		0.2702702702702703%
impulsion		2		0.2702702702702703%
confiance		2		0.2702702702702703%
ouverture		2		0.2702702702702703%
régional		2		0.2702702702702703%
accord		2		0.2702702702702703%
partenariat		2		0.2702702702702703%
global		2		0.2702702702702703%
initiative		2		0.2702702702702703%
route		2		0.2702702702702703%
concret		2		0.2702702702702703%
ONU		2		0.2702702702702703%
santé		2		0.2702702702702703%
avancer		2		0.2702702702702703%
favoriser		2		0.2702702702702703%
avoir		2		0.2702702702702703%
surmonter		2		0.2702702702702703%
extérieur		2		0.2702702702702703%
ouvrir		2		0.2702702702702703%
célébrer		2		0.2702702702702703%
crucial		2		0.2702702702702703%
planétaire		2		0.2702702702702703%
vaccin		2		0.2702702702702703%
bien		2		0.2702702702702703%
œuvrerer		2		0.2702702702702703%
reprise		2		0.2702702702702703%
vert		2		0.2702702702702703%
stabilité		2		0.2702702702702703%
renforcer		2		0.2702702702702703%
coordination		2		0.2702702702702703%
mutuel		2		0.2702702702702703%
gagnant		2		0.2702702702702703%
gouvernance		2		0.2702702702702703%
équitable		2		0.2702702702702703%
anniversaire		2		0.2702702702702703%
foyer		2		0.2702702702702703%
Buffle		2		0.2702702702702703%
allocution		1		0.13513513513513514%
m.		1		0.13513513513513514%
WANG		1		0.13513513513513514%
YI		1		0.13513513513513514%
conseiller		1		0.13513513513513514%
ministre		1		0.13513513513513514%
nouvel		1		0.13513513513513514%
février		1		0.13513513513513514%
fête		1		0.13513513513513514%
printemps		1		0.13513513513513514%
traditionnel		1		0.13513513513513514%
célébration		1		0.13513513513513514%
culture		1		0.13513513513513514%
ministère		1		0.13513513513513514%
plaisir		1		0.13513513513513514%
inviter		1		0.13513513513513514%
réception		1		0.13513513513513514%
veille		1		0.13513513513513514%
raison		1		0.13513513513513514%
envoyer		1		0.13513513513513514%
meilleur		1		0.13513513513513514%
nom		1		0.13513513513513514%
MAE		1		0.13513513513513514%
souhaiter		1		0.13513513513513514%
famille		1		0.13513513513513514%
collaborateur		1		0.13513513513513514%
bon		1		0.13513513513513514%
exceptionnel		1		0.13513513513513514%
mesurer		1		0.13513513513513514%
valeur		1		0.13513513513513514%
vie		1		0.13513513513513514%
humain		1		0.13513513513513514%
chaleur		1		0.13513513513513514%
face		1		0.13513513513513514%
coup		1		0.13513513513513514%
froid		1		0.13513513513513514%
