单词		词频		占比
Chine		44		3.0877192982456143%
Afrique		44		3.0877192982456143%
coopération		37		2.5964912280701755%
africain		36		2.526315789473684%
pays		22		1.5438596491228072%
sino-africain		20		1.4035087719298245%
être		18		1.263157894736842%
forum		17		1.1929824561403508%
développement		17		1.1929824561403508%
international		15		1.0526315789473684%
œuvre		14		0.9824561403508772%
chinois		13		0.9122807017543859%
nouveau		12		0.8421052631578947%
échange		11		0.7719298245614036%
paix		11		0.7719298245614036%
sommet		9		0.631578947368421%
gagnant		8		0.5614035087719298%
sécurité		8		0.5614035087719298%
initiative		8		0.5614035087719298%
covid-19		8		0.5614035087719298%
ensemble		8		0.5614035087719298%
effort		8		0.5614035087719298%
mise		7		0.4912280701754386%
mettre		7		0.4912280701754386%
travailler		7		0.4912280701754386%
solidarité		7		0.4912280701754386%
organisation		7		0.4912280701754386%
conférence		6		0.42105263157894735%
sino-africaine		6		0.42105263157894735%
fcsa		6		0.42105263157894735%
Beijing		6		0.42105263157894735%
relation		6		0.42105263157894735%
communauté		6		0.42105263157894735%
party		6		0.42105263157894735%
projet		6		0.42105263157894735%
cause		6		0.42105263157894735%
épidémie		6		0.42105263157894735%
organiser		6		0.42105263157894735%
président		6		0.42105263157894735%
contre		6		0.42105263157894735%
mondial		6		0.42105263157894735%
Nations		6		0.42105263157894735%
grand		6		0.42105263157894735%
uni		6		0.42105263157894735%
soutenir		6		0.42105263157894735%
soutien		6		0.42105263157894735%
conjoint		6		0.42105263157894735%
aide		6		0.42105263157894735%
million		6		0.42105263157894735%
média		6		0.42105263157894735%
succès		5		0.3508771929824561%
partager		5		0.3508771929824561%
commun		5		0.3508771929824561%
culturel		5		0.3508771929824561%
majeur		5		0.3508771929824561%
niveau		5		0.3508771929824561%
haut		5		0.3508771929824561%
Xi		5		0.3508771929824561%
Jinping		5		0.3508771929824561%
fort		5		0.3508771929824561%
donner		5		0.3508771929824561%
général		5		0.3508771929824561%
nombre		5		0.3508771929824561%
promouvoir		5		0.3508771929824561%
apporter		5		0.3508771929824561%
fournir		5		0.3508771929824561%
réaliser		5		0.3508771929824561%
peuple		5		0.3508771929824561%
suivi		4		0.2807017543859649%
ministériel		4		0.2807017543859649%
tenir		4		0.2807017543859649%
avenir		4		0.2807017543859649%
action		4		0.2807017543859649%
an		4		0.2807017543859649%
important		4		0.2807017543859649%
renforcer		4		0.2807017543859649%
dirigeant		4		0.2807017543859649%
commission		4		0.2807017543859649%
face		4		0.2807017543859649%
porter		4		0.2807017543859649%
activement		4		0.2807017543859649%
faire		4		0.2807017543859649%
permettre		4		0.2807017543859649%
cadre		4		0.2807017543859649%
cesser		4		0.2807017543859649%
approfondir		4		0.2807017543859649%
qualité		4		0.2807017543859649%
contribution		4		0.2807017543859649%
rapport		3		0.21052631578947367%
cher		3		0.21052631578947367%
déclaration		3		0.21052631578947367%
construire		3		0.21052631578947367%
surmonter		3		0.21052631578947367%
traduire		3		0.21052631578947367%
domaine		3		0.21052631578947367%
rôle		3		0.21052631578947367%
difficulté		3		0.21052631578947367%
travers		3		0.21052631578947367%
Union		3		0.21052631578947367%
dernier		3		0.21052631578947367%
situation		3		0.21052631578947367%
fermement		3		0.21052631578947367%
défendre		3		0.21052631578947367%
partenariat		3		0.21052631578947367%
UA		3		0.21052631578947367%
durable		3		0.21052631578947367%
lutte		3		0.21052631578947367%
grâce		3		0.21052631578947367%
consensus		3		0.21052631578947367%
médical		3		0.21052631578947367%
créer		3		0.21052631578947367%
vaccin		3		0.21052631578947367%
jusqu’		3		0.21052631578947367%
ici		3		0.21052631578947367%
économique		3		0.21052631578947367%
élargir		3		0.21052631578947367%
investissement		3		0.21052631578947367%
progrès		3		0.21052631578947367%
route		3		0.21052631578947367%
dollar		3		0.21052631578947367%
américain		3		0.21052631578947367%
crédit		3		0.21052631578947367%
prévoir		3		0.21052631578947367%
think		3		0.21052631578947367%
tank		3		0.21052631578947367%
matière		3		0.21052631578947367%
omp		3		0.21052631578947367%
amitié		3		0.21052631578947367%
mécanisme		3		0.21052631578947367%
réunion		3		0.21052631578947367%
présenter		2		0.14035087719298245%
état		2		0.14035087719298245%
ministre		2		0.14035087719298245%
affaire		2		0.14035087719298245%
novembre		2		0.14035087719298245%
collègue		2		0.14035087719298245%
comité		2		0.14035087719298245%
acquis		2		0.14035087719298245%
septième		2		0.14035087719298245%
marquer		2		0.14035087719298245%
solide		2		0.14035087719298245%
accord		2		0.14035087719298245%
homme		2		0.14035087719298245%
conjointement		2		0.14035087719298245%
impact		2		0.14035087719298245%
part		2		0.14035087719298245%
humain		2		0.14035087719298245%
formation		2		0.14035087719298245%
concrétiser		2		0.14035087719298245%
mesure		2		0.14035087719298245%
confiance		2		0.14035087719298245%
mutuel		2		0.14035087719298245%
atteindre		2		0.14035087719298245%
élevé		2		0.14035087719298245%
jouer		2		0.14035087719298245%
orientation		2		0.14035087719298245%
maintenir		2		0.14035087719298245%
entretien		2		0.14035087719298245%
téléphonique		2		0.14035087719298245%
attacher		2		0.14035087719298245%
g20		2		0.14035087719298245%
Africaine		2		0.14035087719298245%
extraordinaire		2		0.14035087719298245%
envoyer		2		0.14035087719298245%
message		2		0.14035087719298245%
virus		2		0.14035087719298245%
assemblée		2		0.14035087719298245%
étendard		2		0.14035087719298245%
multilatéralisme		2		0.14035087719298245%
préserver		2		0.14035087719298245%
principe		2		0.14035087719298245%
enceinte		2		0.14035087719298245%
accroître		2		0.14035087719298245%
occasion		2		0.14035087719298245%
public		2		0.14035087719298245%
conseil		2		0.14035087719298245%
conflit		2		0.14035087719298245%
détermination		2		0.14035087719298245%
régional		2		0.14035087719298245%
ONU		2		0.14035087719298245%
changement		2		0.14035087719298245%
acte		2		0.14035087719298245%
sein		2		0.14035087719298245%
énergie		2		0.14035087719298245%
agriculture		2		0.14035087719298245%
exemple		2		0.14035087719298245%
côte		2		0.14035087719298245%
dégager		2		0.14035087719298245%
moment		2		0.14035087719298245%
précieux		2		0.14035087719298245%
groupe		2		0.14035087719298245%
mission		2		0.14035087719298245%
hôpital		2		0.14035087719298245%
matériel		2		0.14035087719298245%
membre		2		0.14035087719298245%
honorer		2		0.14035087719298245%
engagement		2		0.14035087719298245%
dose		2		0.14035087719298245%
milliard		2		0.14035087719298245%
supplémentaire		2		0.14035087719298245%
forme		2		0.14035087719298245%
contrepartie		2		0.14035087719298245%
produire		2		0.14035087719298245%
impulsion		2		0.14035087719298245%
viser		2		0.14035087719298245%
reprise		2		0.14035087719298245%
dette		2		0.14035087719298245%
signer		2		0.14035087719298245%
travail		2		0.14035087719298245%
construction		2		0.14035087719298245%
commercial		2		0.14035087719298245%
fruit		2		0.14035087719298245%
