单词		词频		占比
développement		22		2.0389249304911954%
coopération		22		2.0389249304911954%
monde		17		1.5755329008341055%
pays		13		1.2048192771084338%
devoir		13		1.2048192771084338%
international		11		1.0194624652455977%
mondial		11		1.0194624652455977%
avenir		10		0.9267840593141797%
Asie		10		0.9267840593141797%
Chine		9		0.8341056533827619%
économique		9		0.8341056533827619%
promouvoir		9		0.8341056533827619%
poursuivre		9		0.8341056533827619%
vert		9		0.8341056533827619%
ensemble		8		0.7414272474513438%
madame		8		0.7414272474513438%
monsieur		8		0.7414272474513438%
initiative		8		0.7414272474513438%
route		8		0.7414272474513438%
faire		8		0.7414272474513438%
peuple		7		0.6487488415199258%
renforcer		7		0.6487488415199258%
cadre		7		0.6487488415199258%
ceinture		7		0.6487488415199258%
humanité		7		0.6487488415199258%
matière		7		0.6487488415199258%
bâtir		6		0.5560704355885079%
partager		6		0.5560704355885079%
ami		6		0.5560704355885079%
grand		6		0.5560704355885079%
chinois		6		0.5560704355885079%
travailler		6		0.5560704355885079%
ouverture		6		0.5560704355885079%
gouvernance		6		0.5560704355885079%
investissement		6		0.5560704355885079%
santé		6		0.5560704355885079%
civilisation		6		0.5560704355885079%
conférence		5		0.46339202965708987%
forum		5		0.46339202965708987%
cher		5		0.46339202965708987%
œuvrer		5		0.46339202965708987%
répondre		5		0.46339202965708987%
covid-19		5		0.46339202965708987%
activement		5		0.46339202965708987%
paix		5		0.46339202965708987%
commun		5		0.46339202965708987%
marquer		5		0.46339202965708987%
bénéfice		5		0.46339202965708987%
principe		5		0.46339202965708987%
partenariat		5		0.46339202965708987%
mutuel		5		0.46339202965708987%
party		5		0.46339202965708987%
nation		5		0.46339202965708987%
Boao		4		0.3707136237256719%
nouveau		4		0.3707136237256719%
approfondir		4		0.3707136237256719%
économie		4		0.3707136237256719%
consultation		4		0.3707136237256719%
créer		4		0.3707136237256719%
gagnant		4		0.3707136237256719%
système		4		0.3707136237256719%
humain		4		0.3707136237256719%
étroit		4		0.3707136237256719%
défi		3		0.27803521779425394%
meilleur		3		0.27803521779425394%
année		3		0.27803521779425394%
asiatique		3		0.27803521779425394%
intégration		3		0.27803521779425394%
régional		3		0.27803521779425394%
non		3		0.27803521779425394%
sécurité		3		0.27803521779425394%
tenir		3		0.27803521779425394%
changement		3		0.27803521779425394%
transformation		3		0.27803521779425394%
tendance		3		0.27803521779425394%
époque		3		0.27803521779425394%
entier		3		0.27803521779425394%
historique		3		0.27803521779425394%
ample		3		0.27803521779425394%
contribution		3		0.27803521779425394%
conjoint		3		0.27803521779425394%
multilatéral		3		0.27803521779425394%
règle		3		0.27803521779425394%
justice		3		0.27803521779425394%
commerce		3		0.27803521779425394%
vue		3		0.27803521779425394%
connectivité		3		0.27803521779425394%
infrastructure		3		0.27803521779425394%
échange		3		0.27803521779425394%
bénéficier		3		0.27803521779425394%
davantage		3		0.27803521779425394%
contre		3		0.27803521779425394%
vaccin		3		0.27803521779425394%
public		3		0.27803521779425394%
construire		3		0.27803521779425394%
porter		3		0.27803521779425394%
relation		3		0.27803521779425394%
continuer		3		0.27803521779425394%
pauvreté		3		0.27803521779425394%
annuel		2		0.18535681186283595%
gouvernement		2		0.18535681186283595%
responsable		2		0.18535681186283595%
membre		2		0.18535681186283595%
invité		2		0.18535681186283595%
amitié		2		0.18535681186283595%
long		2		0.18535681186283595%
ligne		2		0.18535681186283595%
nom		2		0.18535681186283595%
souhaiter		2		0.18535681186283595%
marque		2		0.18535681186283595%
cours		2		0.18535681186283595%
an		2		0.18535681186283595%
écouler		2		0.18535681186283595%
région		2		0.18535681186283595%
conventionnel		2		0.18535681186283595%
préserver		2		0.18535681186283595%
important		2		0.18535681186283595%
progresser		2		0.18535681186283595%
donner		2		0.18535681186283595%
fort		2		0.18535681186283595%
placer		2		0.18535681186283595%
aujourd’hui		2		0.18535681186283595%
épidémie		2		0.18535681186283595%
jamais		2		0.18535681186283595%
confiance		2		0.18535681186283595%
réaliser		2		0.18535681186283595%
appel		2		0.18535681186283595%
multilatéralisme		2		0.18535681186283595%
renforcement		2		0.18535681186283595%
espoir		2		0.18535681186283595%
esprit		2		0.18535681186283595%
intérêt		2		0.18535681186283595%
virus		2		0.18535681186283595%
communauté		2		0.18535681186283595%
égal		2		0.18535681186283595%
besoin		2		0.18535681186283595%
relever		2		0.18535681186283595%
sens		2		0.18535681186283595%
centré		2		0.18535681186283595%
ordre		2		0.18535681186283595%
affaire		2		0.18535681186283595%
imposer		2		0.18535681186283595%
hégémonie		2		0.18535681186283595%
responsabilité		2		0.18535681186283595%
innovation		2		0.18535681186283595%
prospérité		2		0.18535681186283595%
progrès		2		0.18535681186283595%
