单词		词频		占比
Afrique		25		2.941176470588235%
Chine		23		2.705882352941176%
développement		18		2.1176470588235294%
coopération		16		1.8823529411764703%
africain		16		1.8823529411764703%
fcsa		11		1.2941176470588236%
chinois		11		1.2941176470588236%
sino-africain		10		1.1764705882352942%
nouveau		10		1.1764705882352942%
pays		10		1.1764705882352942%
ensemble		9		1.0588235294117647%
devoir		8		0.9411764705882352%
an		7		0.823529411764706%
peuple		7		0.823529411764706%
relation		6		0.7058823529411765%
forum		6		0.7058823529411765%
cher		6		0.7058823529411765%
ami		6		0.7058823529411765%
grand		6		0.7058823529411765%
sino-africaine		6		0.7058823529411765%
amitié		6		0.7058823529411765%
national		6		0.7058823529411765%
construire		6		0.7058823529411765%
international		6		0.7058823529411765%
monde		5		0.5882352941176471%
mettre		5		0.5882352941176471%
défi		5		0.5882352941176471%
communauté		5		0.5882352941176471%
bien		5		0.5882352941176471%
paix		4		0.4705882352941176%
multilatéralisme		4		0.4705882352941176%
gagnant		4		0.4705882352941176%
solidarité		4		0.4705882352941176%
commun		4		0.4705882352941176%
construction		4		0.4705882352941176%
engagement		4		0.4705882352941176%
santé		4		0.4705882352941176%
covid-19		4		0.4705882352941176%
sommet		4		0.4705882352941176%
réaliser		4		0.4705882352941176%
avenir		4		0.4705882352941176%
partager		4		0.4705882352941176%
dirigeant		3		0.35294117647058826%
Beijing		3		0.35294117647058826%
conférence		3		0.35294117647058826%
considérablement		3		0.35294117647058826%
intérêt		3		0.35294117647058826%
majeur		3		0.35294117647058826%
porter		3		0.35294117647058826%
global		3		0.35294117647058826%
important		3		0.35294117647058826%
aider		3		0.35294117647058826%
économique		3		0.35294117647058826%
rôle		3		0.35294117647058826%
fournir		3		0.35294117647058826%
mener		3		0.35294117647058826%
contre		3		0.35294117647058826%
extraordinaire		3		0.35294117647058826%
solide		3		0.35294117647058826%
temps		3		0.35294117647058826%
effort		3		0.35294117647058826%
historique		3		0.35294117647058826%
répondre		3		0.35294117647058826%
relever		3		0.35294117647058826%
stratégique		3		0.35294117647058826%
faire		3		0.35294117647058826%
mondial		3		0.35294117647058826%
ouvrir		2		0.2352941176470588%
parcours		2		0.2352941176470588%
affaire		2		0.2352941176470588%
réception		2		0.2352941176470588%
20		2		0.2352941176470588%
anniversaire		2		0.2352941176470588%
participer		2		0.2352941176470588%
uni		2		0.2352941176470588%
phase		2		0.2352941176470588%
étendard		2		0.2352941176470588%
taille		2		0.2352941176470588%
niveau		2		0.2352941176470588%
frère		2		0.2352941176470588%
mutuellement		2		0.2352941176470588%
poursuivre		2		0.2352941176470588%
lien		2		0.2352941176470588%
profond		2		0.2352941176470588%
lutte		2		0.2352941176470588%
prêter		2		0.2352941176470588%
ferme		2		0.2352941176470588%
soutien		2		0.2352941176470588%
question		2		0.2352941176470588%
part		2		0.2352941176470588%
justice		2		0.2352941176470588%
équité		2		0.2352941176470588%
renforcer		2		0.2352941176470588%
préserver		2		0.2352941176470588%
contribuer		2		0.2352941176470588%
milliard		2		0.2352941176470588%
dollar		2		0.2352941176470588%
américain		2		0.2352941176470588%
fois		2		0.2352941176470588%
party		2		0.2352941176470588%
œuvre		2		0.2352941176470588%
continent		2		0.2352941176470588%
zone		2		0.2352941176470588%
industriel		2		0.2352941176470588%
kilomètre		2		0.2352941176470588%
établissement		2		0.2352941176470588%
changement		2		0.2352941176470588%
centre		2		0.2352941176470588%
UA		2		0.2352941176470588%
pont		2		0.2352941176470588%
être		2		0.2352941176470588%
développer		2		0.2352941176470588%
créer		2		0.2352941176470588%
Confucius		2		0.2352941176470588%
partenariat		2		0.2352941176470588%
envoyer		2		0.2352941176470588%
côte		2		0.2352941176470588%
dernier		2		0.2352941176470588%
fort		2		0.2352941176470588%
virus		2		0.2352941176470588%
épreuve		2		0.2352941176470588%
surmonter		2		0.2352941176470588%
année		2		0.2352941176470588%
persévérant		2		0.2352941176470588%
avancer		2		0.2352941176470588%
main		2		0.2352941176470588%
donner		2		0.2352941176470588%
meilleur		2		0.2352941176470588%
propre		2		0.2352941176470588%
voie		2		0.2352941176470588%
redressement		2		0.2352941176470588%
adapter		2		0.2352941176470588%
réalité		2		0.2352941176470588%
ordre		2		0.2352941176470588%
assurer		2		0.2352941176470588%
qualité		2		0.2352941176470588%
point		2		0.2352941176470588%
discuter		2		0.2352941176470588%
situation		2		0.2352941176470588%
sens		2		0.2352941176470588%
jamais		2		0.2352941176470588%
résultat		2		0.2352941176470588%
soutenir		2		0.2352941176470588%
fermement		2		0.2352941176470588%
défendre		2		0.2352941176470588%
prêt		2		0.2352941176470588%
vaccin		2		0.2352941176470588%
renforcement		2		0.2352941176470588%
capacité		2		0.2352941176470588%
libre		2		0.2352941176470588%
échange		2		0.2352941176470588%
mieux		2		0.2352941176470588%
assumer		2		0.2352941176470588%
responsabilité		2		0.2352941176470588%
prochain		2		0.2352941176470588%
partie		2		0.2352941176470588%
chapitre		1		0.1176470588235294%
CHINE		1		0.1176470588235294%
afrique		1		0.1176470588235294%
base		1		0.1176470588235294%
GLORIEUX		1		0.1176470588235294%
m.		1		0.1176470588235294%
Wang		1		0.1176470588235294%
Yi		1		0.1176470588235294%
conseiller		1		0.1176470588235294%
état		1		0.1176470588235294%
ministre		1		0.1176470588235294%
étranger		1		0.1176470588235294%
allocution		1		0.1176470588235294%
commémorer		1		0.1176470588235294%
novembre		1		0.1176470588235294%
distinguer		1		0.1176470588235294%
invité		1		0.1176470588235294%
Bonsoir		1		0.1176470588235294%
plaisir		1		0.1176470588235294%
célébrer		1		0.1176470588235294%
adoption		1		0.1176470588235294%
déclaration		1		0.1176470588235294%
millénaire		1		0.1176470588235294%
Nations		1		0.1176470588235294%
réunir		1		0.1176470588235294%
page		1		0.1176470588235294%
tendance		1		0.1176470588235294%
général		1		0.1176470588235294%
devenir		1		0.1176470588235294%
bel		1		0.1176470588235294%
exemple		1		0.1176470588235294%
consolider		1		0.1176470588235294%
famille		1		0.1176470588235294%
membre		1		0.1176470588235294%
respecter		1		0.1176470588235294%
traiter		1		0.1176470588235294%
pied		1		0.1176470588235294%
égalité		1		0.1176470588235294%
tisser		1		0.1176470588235294%
libération		1		0.1176470588235294%
vital		1		0.1176470588235294%
préoccupation		1		0.1176470588235294%
haut		1		0.1176470588235294%
lever		1		0.1176470588235294%
place		1		0.1176470588235294%
influence		1		0.1176470588235294%
commerce		1		0.1176470588235294%
établir		1		0.1176470588235294%
208,7		1		0.1176470588235294%
stock		1		0.1176470588235294%
investissement		1		0.1176470588235294%
direct		1		0.1176470588235294%
atteindre		1		0.1176470588235294%
49,1		1		0.1176470588235294%
respectivement		1		0.1176470588235294%
élaborer		1		0.1176470588235294%
programme		1		0.1176470588235294%
initiative		1		0.1176470588235294%
dizaine		1		0.1176470588235294%
commercial		1		0.1176470588235294%
parc		1		0.1176470588235294%
chemin		1		0.1176470588235294%
fer		1		0.1176470588235294%
route		1		0.1176470588235294%
port		1		0.1176470588235294%
installation		1		0.1176470588235294%
production		1		0.1176470588235294%
électricité		1		0.1176470588235294%
