单词		词频		占比
développement		43		1.4219576719576719%
marché		41		1.3558201058201058%
année		39		1.2896825396825395%
Chine		38		1.2566137566137565%
pays		28		0.9259259259259258%
chinois		27		0.8928571428571428%
gouvernement		26		0.8597883597883598%
grand		25		0.8267195767195766%
emploi		25		0.8267195767195766%
politique		24		0.7936507936507936%
pouvoir		23		0.7605820105820106%
base		22		0.7275132275132274%
acteur		22		0.7275132275132274%
dernier		21		0.6944444444444444%
devoir		18		0.5952380952380952%
ministre		16		0.5291005291005291%
mesure		16		0.5291005291005291%
nouveau		16		0.5291005291005291%
faire		16		0.5291005291005291%
objectif		15		0.496031746031746%
économique		15		0.496031746031746%
Kong		15		0.496031746031746%
Li		14		0.4629629629629629%
million		14		0.4629629629629629%
Hong		14		0.4629629629629629%
peuple		13		0.4298941798941799%
Keqiang		13		0.4298941798941799%
prendre		13		0.4298941798941799%
frais		13		0.4298941798941799%
croissance		13		0.4298941798941799%
continuer		13		0.4298941798941799%
économie		13		0.4298941798941799%
monde		13		0.4298941798941799%
être		12		0.3968253968253968%
beaucoup		12		0.3968253968253968%
scientifique		12		0.3968253968253968%
assurer		12		0.3968253968253968%
système		12		0.3968253968253968%
relation		12		0.3968253968253968%
travailler		11		0.3637566137566137%
personne		11		0.3637566137566137%
important		11		0.3637566137566137%
population		10		0.3306878306878307%
donner		10		0.3306878306878307%
bien-être		10		0.3306878306878307%
réaliser		10		0.3306878306878307%
renforcer		10		0.3306878306878307%
espérer		10		0.3306878306878307%
service		10		0.3306878306878307%
partie		10		0.3306878306878307%
principe		10		0.3306878306878307%
domaine		10		0.3306878306878307%
presse		9		0.2976190476190476%
étranger		9		0.2976190476190476%
ouverture		9		0.2976190476190476%
entreprise		9		0.2976190476190476%
création		9		0.2976190476190476%
reprise		9		0.2976190476190476%
falloir		9		0.2976190476190476%
social		9		0.2976190476190476%
intérêt		9		0.2976190476190476%
fondamental		9		0.2976190476190476%
davantage		9		0.2976190476190476%
origine		9		0.2976190476190476%
recherche		9		0.2976190476190476%
long		9		0.2976190476190476%
médical		9		0.2976190476190476%
poursuivre		9		0.2976190476190476%
innovation		9		0.2976190476190476%
covid-19		8		0.26455026455026454%
travail		8		0.26455026455026454%
ville		8		0.26455026455026454%
terme		8		0.26455026455026454%
jouer		8		0.26455026455026454%
rôle		8		0.26455026455026454%
promouvoir		8		0.26455026455026454%
investissement		8		0.26455026455026454%
international		8		0.26455026455026454%
fonds		8		0.26455026455026454%
avenir		8		0.26455026455026454%
développer		8		0.26455026455026454%
circulation		8		0.26455026455026454%
domestique		8		0.26455026455026454%
réduire		7		0.23148148148148145%
fixer		7		0.23148148148148145%
mener		7		0.23148148148148145%
effort		7		0.23148148148148145%
contribuer		7		0.23148148148148145%
stable		7		0.23148148148148145%
adopter		7		0.23148148148148145%
âgé		7		0.23148148148148145%
maladie		7		0.23148148148148145%
virus		7		0.23148148148148145%
coopération		7		0.23148148148148145%
bien		7		0.23148148148148145%
Taiwan		7		0.23148148148148145%
conférence		6		0.1984126984126984%
question		6		0.1984126984126984%
impact		6		0.1984126984126984%
porte		6		0.1984126984126984%
grâce		6		0.1984126984126984%
affaire		6		0.1984126984126984%
créer		6		0.1984126984126984%
stabilité		6		0.1984126984126984%
soutenir		6		0.1984126984126984%
favoriser		6		0.1984126984126984%
apporter		6		0.1984126984126984%
période		6		0.1984126984126984%
party		6		0.1984126984126984%
voir		6		0.1984126984126984%
aller		6		0.1984126984126984%
échelon		6		0.1984126984126984%
appliquer		6		0.1984126984126984%
vue		6		0.1984126984126984%
application		6		0.1984126984126984%
extérieur		6		0.1984126984126984%
réforme		6		0.1984126984126984%
sino-américaine		6		0.1984126984126984%
mutuel		6		0.1984126984126984%
session		5		0.16534391534391535%
accorder		5		0.16534391534391535%
étude		5		0.16534391534391535%
solide		5		0.16534391534391535%
difficulté		5		0.16534391534391535%
avoir		5		0.16534391534391535%
demande		5		0.16534391534391535%
milliard		5		0.16534391534391535%
commun		5		0.16534391534391535%
prochain		5		0.16534391534391535%
ensemble		5		0.16534391534391535%
plan		5		0.16534391534391535%
États-Unis		5		0.16534391534391535%
soutien		5		0.16534391534391535%
élargir		5		0.16534391534391535%
niveau		5		0.16534391534391535%
interprovincial		5		0.16534391534391535%
région		5		0.16534391534391535%
enfant		5		0.16534391534391535%
RAS		5		0.16534391534391535%
majeur		5		0.16534391534391535%
technico		5		0.16534391534391535%
science		5		0.16534391534391535%
accroître		5		0.16534391534391535%
échange		5		0.16534391534391535%
dynamique		5		0.16534391534391535%
national		4		0.13227513227513227%
tenir		4		0.13227513227513227%
répondre		4		0.13227513227513227%
épidémie		4		0.13227513227513227%
qualité		4		0.13227513227513227%
situation		4		0.13227513227513227%
impôt		4		0.13227513227513227%
