单词		词频		占比
，		127		6.71602326811211%
。		71		3.75462718138551%

		66		3.4902168164992067%
的		57		3.0142781597038604%
合作		32		1.6922263352723426%
、		29		1.5335801163405607%
中		26		1.3749338974087784%
俄		25		1.3220518244315178%
和		25		1.3220518244315178%
国际		23		1.2162876784769965%
关系		17		0.8989952406134322%
在		16		0.8461131676361713%
习近平		15		0.7932310946589107%
同		14		0.74034902168165%
“		14		0.74034902168165%
”		14		0.74034902168165%
中方		14		0.74034902168165%
发展		14		0.74034902168165%
两		13		0.6874669487043892%
双方		12		0.6345848757271285%
问题		12		0.6345848757271285%
俄方		12		0.6345848757271285%
指出		11		0.5817028027498677%
将		11		0.5817028027498677%
我们		10		0.5288207297726071%
国家		10		0.5288207297726071%
我		10		0.5288207297726071%
你		9		0.47593865679534636%
是		9		0.47593865679534636%
新		9		0.47593865679534636%
国		9		0.47593865679534636%
就		9		0.47593865679534636%
共同		9		0.47593865679534636%
为		9		0.47593865679534636%
加强		9		0.47593865679534636%
支持		8		0.42305658381808564%
上		8		0.42305658381808564%
了		8		0.42305658381808564%
民主		8		0.42305658381808564%
维护		8		0.42305658381808564%
要		8		0.42305658381808564%
地区		8		0.42305658381808564%
金砖		8		0.42305658381808564%
也		7		0.370174510840825%
多		7		0.370174510840825%
利益		7		0.370174510840825%
反对		7		0.370174510840825%
积极		7		0.370174510840825%
等		7		0.370174510840825%
会晤		6		0.31729243786356426%
坚定		6		0.31729243786356426%
愿同		6		0.31729243786356426%
领域		6		0.31729243786356426%
推动		6		0.31729243786356426%
高		6		0.31729243786356426%
疫情		6		0.31729243786356426%
全球		6		0.31729243786356426%
安全		6		0.31729243786356426%
愿		6		0.31729243786356426%
北京		5		0.26441036488630354%
协作		5		0.26441036488630354%
捍卫		5		0.26441036488630354%
各		5		0.26441036488630354%
当前		5		0.26441036488630354%
世界		5		0.26441036488630354%
保持		5		0.26441036488630354%
沟通		5		0.26441036488630354%
协调		5		0.26441036488630354%
推进		5		0.26441036488630354%
明年		5		0.26441036488630354%
人民		5		0.26441036488630354%
期待		5		0.26441036488630354%
重要		5		0.26441036488630354%
开展		5		0.26441036488630354%
抗疫		5		0.26441036488630354%
能源		5		0.26441036488630354%
组织		5		0.26441036488630354%
战略		5		0.26441036488630354%
今年		4		0.21152829190904282%
个		4		0.21152829190904282%
双边		4		0.21152829190904282%
对		4		0.21152829190904282%
条约		4		0.21152829190904282%
并		4		0.21152829190904282%
机遇		4		0.21152829190904282%
科技		4		0.21152829190904282%
大		4		0.21152829190904282%
经济		4		0.21152829190904282%
团结		4		0.21152829190904282%
社会		4		0.21152829190904282%
成为		4		0.21152829190904282%
真正		4		0.21152829190904282%
多边主义		4		0.21152829190904282%
公平		4		0.21152829190904282%
正义		4		0.21152829190904282%
中国		4		0.21152829190904282%
以		4		0.21152829190904282%
实现		4		0.21152829190904282%
