单词		词频		占比
，		111		8.302169035153328%

		57		4.263275991024682%
的		50		3.7397157816005984%
。		42		3.1413612565445024%
中非		38		2.842183994016455%
、		21		1.5706806282722512%
非洲		20		1.4958863126402393%
和		18		1.3462976813762155%
论坛		16		1.1967090501121915%
合作		15		1.1219147344801794%
了		15		1.1219147344801794%
在		14		1.0471204188481675%
发展		14		1.0471204188481675%
共同		12		0.8975317875841435%
新		11		0.8227374719521316%
我们		10		0.7479431563201197%
建设		10		0.7479431563201197%
一		10		0.7479431563201197%
20年		8		0.5983545250560958%
中国		8		0.5983545250560958%
国际		8		0.5983545250560958%
推动		8		0.5983545250560958%
中方		8		0.5983545250560958%
国家		7		0.5235602094240838%
支持		7		0.5235602094240838%
与		7		0.5235602094240838%
是		7		0.5235602094240838%
个		6		0.44876589379207177%
向		6		0.44876589379207177%
要		6		0.44876589379207177%
关系		5		0.3739715781600598%
团结		5		0.3739715781600598%
双方		5		0.3739715781600598%
发展中国家		5		0.3739715781600598%
人民		5		0.3739715781600598%
朋友们		5		0.3739715781600598%
世界		5		0.3739715781600598%
为		5		0.3739715781600598%
如何		5		0.3739715781600598%
更加		5		0.3739715781600598%
共同体		5		0.3739715781600598%
20		4		0.2991772625280479%
上		4		0.2991772625280479%
！		4		0.2991772625280479%
会议		4		0.2991772625280479%
来		4		0.2991772625280479%
和平		4		0.2991772625280479%
多边主义		4		0.2991772625280479%
都		4		0.2991772625280479%
民族		4		0.2991772625280479%
坚定		4		0.2991772625280479%
“		4		0.2991772625280479%
”		4		0.2991772625280479%
变化		4		0.2991772625280479%
疫情		4		0.2991772625280479%
峰会		4		0.2991772625280479%
次		4		0.2991772625280479%
愿		4		0.2991772625280479%
将		4		0.2991772625280479%
各位		3		0.22438294689603588%
好		3		0.22438294689603588%
通过		3		0.22438294689603588%
领导人		3		0.22438294689603588%
北京		3		0.22438294689603588%
时代		3		0.22438294689603588%
成为		3		0.22438294689603588%
非		3		0.22438294689603588%
有力		3		0.22438294689603588%
彼此		3		0.22438294689603588%
中		3		0.22438294689603588%
公平		3		0.22438294689603588%
维护		3		0.22438294689603588%
设施		3		0.22438294689603588%
中心		3		0.22438294689603588%
友谊		3		0.22438294689603588%
大		3		0.22438294689603588%
又		3		0.22438294689603588%
提供		3		0.22438294689603588%
人次		3		0.22438294689603588%
抗疫		3		0.22438294689603588%
实现		3		0.22438294689603588%
历史		3		0.22438294689603588%
进程		3		0.22438294689603588%
有		3		0.22438294689603588%
能力		3		0.22438294689603588%
挑战		3		0.22438294689603588%
命运		3		0.22438294689603588%
战略		3		0.22438294689603588%
健康		3		0.22438294689603588%
非方		3		0.22438294689603588%
应对		3		0.22438294689603588%
捍卫		3		0.22438294689603588%
波澜壮阔		2		0.14958863126402394%
创新		2		0.14958863126402394%
成立		2		0.14958863126402394%
周年		2		0.14958863126402394%
招待会		2		0.14958863126402394%
大家		2		0.14958863126402394%
《		2		0.14958863126402394%
联合国		2		0.14958863126402394%
》		2		0.14958863126402394%
召开		2		0.14958863126402394%
顺应		2		0.14958863126402394%
对		2		0.14958863126402394%
旗帜		2		0.14958863126402394%
互利		2		0.14958863126402394%
共赢		2		0.14958863126402394%
友好		2		0.14958863126402394%
这个		2		0.14958863126402394%
无论		2		0.14958863126402394%
利益		2		0.14958863126402394%
正义		2		0.14958863126402394%
地位		2		0.14958863126402394%
美元		2		0.14958863126402394%
并		2		0.14958863126402394%
铁路		2		0.14958863126402394%
还		2		0.14958863126402394%
所		2		0.14958863126402394%
带来		2		0.14958863126402394%
非盟		2		0.14958863126402394%
等		2		0.14958863126402394%
促进		2		0.14958863126402394%
越		2		0.14958863126402394%
座		2		0.14958863126402394%
国		2		0.14958863126402394%
孔子		2		0.14958863126402394%
2		2		0.14958863126402394%
.		2		0.14958863126402394%
特别		2		0.14958863126402394%
不断		2		0.14958863126402394%
最		2		0.14958863126402394%
大陆		2		0.14958863126402394%
同时		2		0.14958863126402394%
各国		2		0.14958863126402394%
这		2		0.14958863126402394%
携手		2		0.14958863126402394%
奋斗		2		0.14958863126402394%
完全		2		0.14958863126402394%
美好		2		0.14958863126402394%
自主		2		0.14958863126402394%
探索		2		0.14958863126402394%
国情		2		0.14958863126402394%
振兴		2		0.14958863126402394%
百年		2		0.14958863126402394%
秩序		2		0.14958863126402394%
需要		2		0.14958863126402394%
形势		2		0.14958863126402394%
商讨		2		0.14958863126402394%
紧密		2		0.14958863126402394%
继续		2		0.14958863126402394%
地		2		0.14958863126402394%
道路		2		0.14958863126402394%
第二		2		0.14958863126402394%
卫生		2		0.14958863126402394%
成果		2		0.14958863126402394%
领域		2		0.14958863126402394%
我		2		0.14958863126402394%
疫苗		2		0.14958863126402394%
全球		2		0.14958863126402394%
积极		2		0.14958863126402394%
自贸区		2		0.14958863126402394%
应当		2		0.14958863126402394%
更		2		0.14958863126402394%
气候		2		0.14958863126402394%
二十年		1		0.07479431563201197%
奋楫		1		0.07479431563201197%
破浪		1		0.07479431563201197%
篇		1		0.07479431563201197%
——		1		0.07479431563201197%
王毅		1		0.07479431563201197%
国务		1		0.07479431563201197%
委员		1		0.07479431563201197%
兼		1		0.07479431563201197%
外长		1		0.07479431563201197%
纪念		1		0.07479431563201197%
讲话		1		0.07479431563201197%
（		1		0.07479431563201197%
2020年		1		0.07479431563201197%
11月		1		0.07479431563201197%
12日		1		0.07479431563201197%
）		1		0.07479431563201197%
来宾		1		0.07479431563201197%
朋友		1		0.07479431563201197%
：		1		0.07479431563201197%
晚上		1		0.07479431563201197%
很		1		0.07479431563201197%
高兴		1		0.07479431563201197%
参加		1		0.07479431563201197%
今天		1		0.07479431563201197%
庆祝		1		0.07479431563201197%
前		1		0.07479431563201197%
千年		1		0.07479431563201197%
宣言		1		0.07479431563201197%
不久		1		0.07479431563201197%
相聚		1		0.07479431563201197%
首届		1		0.07479431563201197%
开启		1		0.07479431563201197%
新纪元		1		0.07479431563201197%
潮流		1		0.07479431563201197%
引领		1		0.07479431563201197%
践行		1		0.07479431563201197%
楷模		1		0.07479431563201197%
坚持		1		0.07479431563201197%
典范		1		0.07479431563201197%
巩固		1		0.07479431563201197%
大家庭		1		0.07479431563201197%
里		1		0.07479431563201197%
每个		1		0.07479431563201197%
成员		1		0.07479431563201197%
大小		1		0.07479431563201197%
强弱		1		0.07479431563201197%
亲如兄弟		1		0.07479431563201197%
尊重		1		0.07479431563201197%
平等		1		0.07479431563201197%
相待		1		0.07479431563201197%
传承		1		0.07479431563201197%
解放		1		0.07479431563201197%
斗争		1		0.07479431563201197%
结下		1		0.07479431563201197%
深厚		1		0.07479431563201197%
情谊		1		0.07479431563201197%
涉及		1		0.07479431563201197%
核心		1		0.07479431563201197%
重大		1		0.07479431563201197%
关切		1		0.07479431563201197%
问题		1		0.07479431563201197%
相互		1		0.07479431563201197%
始终		1		0.07479431563201197%
高举		1		0.07479431563201197%
提高		1		0.07479431563201197%
影响力		1		0.07479431563201197%
整体		1		0.07479431563201197%
2019年		1		0.07479431563201197%
贸易额		1		0.07479431563201197%
达到		1		0.07479431563201197%
2087亿		1		0.07479431563201197%
直接		1		0.07479431563201197%
投资		1		0.07479431563201197%
存量		1		0.07479431563201197%
491亿		1		0.07479431563201197%
分别		1		0.07479431563201197%
增长		1		0.07479431563201197%
倍		1		0.07479431563201197%
100倍		1		0.07479431563201197%
制订		1		0.07479431563201197%
相继		1		0.07479431563201197%
实施		1		0.07479431563201197%
十大		1		0.07479431563201197%
计划		1		0.07479431563201197%
八大		1		0.07479431563201197%
行动		1		0.07479431563201197%
数十		1		0.07479431563201197%
个中		1		0.07479431563201197%
经贸		1		0.07479431563201197%
合作区		1		0.07479431563201197%
工业		1		0.07479431563201197%
园区		1		0.07479431563201197%
落地		1		0.07479431563201197%
修建		1		0.07479431563201197%
公路		1		0.07479431563201197%
均		1		0.07479431563201197%
超过		1		0.07479431563201197%
6000		1		0.07479431563201197%
公里		1		0.07479431563201197%
近		1		0.07479431563201197%
港口		1		0.07479431563201197%
80多		1		0.07479431563201197%
大型		1		0.07479431563201197%
电力		1		0.07479431563201197%
援建		1		0.07479431563201197%
130多		1		0.07479431563201197%
医疗		1		0.07479431563201197%
45		1		0.07479431563201197%
体育馆		1		0.07479431563201197%
170多		1		0.07479431563201197%
学校		1		0.07479431563201197%
这些		1		0.07479431563201197%
给		1		0.07479431563201197%
经济		1		0.07479431563201197%
社会		1		0.07479431563201197%
显著		1		0.07479431563201197%
蒙内		1		0.07479431563201197%
马普托		1		0.07479431563201197%
大桥		1		0.07479431563201197%
承载		1		0.07479431563201197%
着		1		0.07479431563201197%
世纪		1		0.07479431563201197%
梦想		1		0.07479431563201197%
工程		1		0.07479431563201197%
纷纷		1		0.07479431563201197%
落成		1		0.07479431563201197%
最好		1		0.07479431563201197%
见证		1		0.07479431563201197%
智库		1		0.07479431563201197%
民间		1		0.07479431563201197%
新闻		1		0.07479431563201197%
交流		1		0.07479431563201197%
青年		1		0.07479431563201197%
联欢		1		0.07479431563201197%
机制		1		0.07479431563201197%
做		1		0.07479431563201197%
强		1		0.07479431563201197%
架起		1		0.07479431563201197%
桥梁		1		0.07479431563201197%
累计		1		0.07479431563201197%
大约		1		0.07479431563201197%
12万		1		0.07479431563201197%
政府		1		0.07479431563201197%
奖学金		1		0.07479431563201197%
名额		1		0.07479431563201197%
46		1		0.07479431563201197%
合建		1		0.07479431563201197%
61		1		0.07479431563201197%
学院		1		0.07479431563201197%
44		1		0.07479431563201197%
家		1		0.07479431563201197%
课堂		1		0.07479431563201197%
48		1		0.07479431563201197%
派遣		1		0.07479431563201197%
医疗队		1		0.07479431563201197%
队员		1		0.07479431563201197%
1万		1		0.07479431563201197%
诊治		1		0.07479431563201197%
患者		1		0.07479431563201197%
约		1		0.07479431563201197%
2亿		1		0.07479431563201197%
2014年		1		0.07479431563201197%
西非		1		0.07479431563201197%
暴发		1		0.07479431563201197%
埃博拉		1		0.07479431563201197%
1000多		1		0.07479431563201197%
医护		1		0.07479431563201197%
人员		1		0.07479431563201197%
不畏		1		0.07479431563201197%
艰险		1		0.07479431563201197%
逆行		1		0.07479431563201197%
出征		1		0.07479431563201197%
冠肺		1		0.07479431563201197%
炎		1		0.07479431563201197%
突如其来		1		0.07479431563201197%
再次		1		0.07479431563201197%
并肩		1		0.07479431563201197%
今年		1		0.07479431563201197%
6月		1		0.07479431563201197%
