POS		频数		占比		
NOUN		320		24.596464258262873%
ADP		247		18.985395849346656%
DET		202		15.526518063028439%
ADJ		124		9.531129900076865%
VERB		120		9.223674096848578%
PUNCT		97		7.455803228285935%
CCONJ		58		4.458109146810147%
ADV		39		2.997694081475788%
PRON		38		2.9208301306687163%
AUX		25		1.921598770176787%
PROPN		23		1.7678708685626443%
SCONJ		5		0.3843197540353574%
NUM		3		0.23059185242121444%
