POS		频数		占比		
NOUN		539		25.37664783427495%
ADP		390		18.361581920903955%
DET		347		16.337099811676083%
ADJ		169		7.956685499058381%
VERB		158		7.43879472693032%
PUNCT		153		7.203389830508475%
CCONJ		97		4.566854990583804%
PRON		84		3.954802259887006%
ADV		62		2.919020715630885%
AUX		57		2.6836158192090394%
PROPN		42		1.977401129943503%
NUM		21		0.9887005649717515%
SCONJ		5		0.23540489642184556%
