POS		频数		占比		
NOUN		3278		25.205690119184933%
ADP		2299		17.67781622452903%
DET		1977		15.201845444059977%
VERB		1270		9.765474817377932%
PUNCT		1116		8.581314878892734%
ADJ		1108		8.519800076893503%
CCONJ		582		4.47520184544406%
PRON		481		3.6985774702037677%
ADV		323		2.4836601307189543%
AUX		261		2.006920415224913%
PROPN		156		1.1995386389850058%
SCONJ		89		0.6843521722414456%
NUM		65		0.4998077662437524%
