POS		频数		占比		
NOUN		1795		20.379200726612172%
DET		1406		15.962761126248864%
ADP		1372		15.576748410535876%
ADJ		783		8.889645776566757%
PUNCT		762		8.651226158038147%
VERB		752		8.537693006357856%
PROPN		441		5.006811989100817%
PRON		382		4.336966394187103%
CCONJ		373		4.234786557674841%
ADV		336		3.8147138964577656%
AUX		228		2.588555858310627%
NUM		103		1.1693914623069936%
SCONJ		71		0.8060853769300635%
X		4		0.045413260672116255%
