POS		频数		占比		
NOUN		142		24.567474048442904%
ADP		103		17.82006920415225%
DET		102		17.647058823529413%
VERB		56		9.688581314878892%
ADJ		47		8.131487889273355%
PUNCT		36		6.228373702422145%
CCONJ		35		6.055363321799308%
PROPN		16		2.768166089965398%
PRON		14		2.422145328719723%
ADV		12		2.0761245674740483%
AUX		9		1.5570934256055362%
NUM		3		0.5190311418685121%
SCONJ		3		0.5190311418685121%
