POS		频数		占比		
NOUN		593		23.911290322580644%
ADP		410		16.532258064516128%
DET		405		16.33064516129032%
VERB		233		9.39516129032258%
PUNCT		228		9.193548387096774%
ADJ		223		8.991935483870968%
CCONJ		143		5.766129032258065%
PRON		77		3.1048387096774195%
ADV		66		2.661290322580645%
PROPN		45		1.8145161290322582%
AUX		36		1.4516129032258065%
NUM		13		0.5241935483870969%
SCONJ		8		0.3225806451612903%
